 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2016
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"E05   Tireotoxicose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;1;1;1;1;-;8
"E06   Tireoidite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;-;2;5;4;8;9;6;5;17;22;35;28;40;28;40;-;249
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;-;1;1;1;4;11;20;42;45;51;45;61;106;-;388
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;4;2;6;10;-;29
"E13   Outr tipos espec de diabetes mellitus";-;-;-;-;-;-;-;-;-;-;1;-;-;5;2;3;4;7;-;4;-;26
"E14   Diabetes mellitus NE";-;-;-;1;2;-;5;6;10;22;35;64;136;254;397;546;562;608;590;940;1;4179
"E15   Coma hipoglicemico nao-diabetico";-;-;-;-;-;-;-;-;1;-;1;2;1;1;2;-;-;-;-;-;-;8
"E16   Outr transt da secrecao pancreatica interna";-;-;1;1;-;-;-;1;1;4;1;1;3;6;7;2;1;2;3;8;-;42
"E21   Hiperparatireoid e out transt gland paratir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E22   Hiperfuncao da hipofise";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E23   Hipofuncao e outr transt da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E24   Sindr de Cushing";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E25   Transt adrenogenitais";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"E27   Outr transt da gland supra-renal";-;-;2;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;6
"E34   Outr transt endocrinos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
"E40   Kwashiorkor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;4
"E41   Marasmo nutricional";-;-;-;-;-;-;-;1;-;2;-;-;1;3;4;3;3;3;5;18;1;44
"E43   Desnutric proteico-calorica grave NE";-;-;1;2;-;3;-;-;-;1;-;3;3;6;6;8;8;9;14;71;1;136
"E44   Desnutric proteico-calorica grau moder leve";-;-;1;-;-;-;1;-;-;-;-;-;2;1;4;2;1;1;1;16;-;30
"E46   Desnutric proteico-calorica NE";-;2;5;1;2;2;-;3;-;2;8;5;11;14;14;17;23;32;49;157;-;347
"E51   Defic de tiamina";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"E55   Defic de vitamina D";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"E63   Outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;3
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;4;-;9
"E66   Obesidade";-;-;-;-;1;1;4;4;8;16;18;30;22;32;31;23;19;14;9;10;-;242
"E70   Disturbios metabolism aminoacidos aromaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"E71   Dist metab aminoacidos cad ramif e acid grax";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"E72   Outr disturbios metabolismo de aminoacidos";-;1;1;1;1;1;-;2;-;-;-;-;-;-;1;-;-;-;1;2;-;11
"E73   Intolerancia a lactose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E74   Outr disturbios do metabolismo carboidratos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;4
"E75   Disturb metab esfingolip e outr depos lipid";-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;-;2;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;5
"E77   Disturbios do metabolismo de glicoproteinas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;3;-;7
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;1;2;2;2;5;7;11;15;25;26;25;22;55;-;198
"E79   Disturbios metabolismo purina e pirimidina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E80   Disturbios metab porfirina e bilirrubina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"E83   Disturbios do metabolismo de minerais";-;-;-;1;-;-;-;-;-;1;-;-;1;3;1;1;5;6;1;8;-;28
"E84   Fibrose cistica";-;-;1;1;-;1;1;1;-;1;2;1;1;1;3;-;2;2;1;3;-;22
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;1;-;1;1;1;2;1;2;2;8;1;-;20
"E86   Deplecao de volume";-;-;3;1;-;-;-;-;-;1;1;-;2;4;13;8;13;14;22;99;1;182
"E87   Outr transt equil hidroeletr e acido-basic";-;1;2;-;-;1;1;-;-;-;3;4;3;5;5;15;16;17;21;60;-;154
"E88   Outr disturbios metabolicos";1;-;2;3;-;-;-;1;-;1;-;-;2;4;-;6;7;6;7;12;-;52
"F01   Demencia vascular";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;6;9;28;-;49
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;5;13;19;42;264;-;348
"F05   Delirium nao induz alcool outr subst psicoat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;9
"F06   Outr transt ment lesao disf cereb doenc fis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;1;2;6;22;44;73;100;122;103;85;46;26;14;21;-;665
"F11   Transt mentais e comport dev uso de opiaceos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"F12   Transt mentais comport dev uso canabinoides";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;-;1;4;3;4;1;-;2;1;-;1;-;-;-;-;17
"F16   Transt mentais comport dev uso alucinogenos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;1;-;1;4;6;5;17;17;24;13;22;17;23;-;150
"F18   Transt mentais comport dev uso solv volateis";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;1;7;6;9;5;9;5;3;1;1;1;-;-;-;-;48
"F20   Esquizofrenia";-;-;-;-;-;-;-;1;1;4;2;2;8;4;5;2;2;3;4;7;-;45
"F22   Transt delirantes persistentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"F23   Transt psicoticos agudos e transitorios";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F29   Psicose nao-organica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;3
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;3
"F32   Episodios depressivos";-;-;-;-;-;-;-;-;-;1;-;1;3;1;5;2;1;1;3;7;-;25
"F33   Transt depressivo recorrente";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;3
"F41   Outr transt ansiosos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
"F48   Outr transt neuroticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F50   Transt da alimentacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"F71   Retardo mental moderado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F73   Retardo mental profundo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"F79   Retardo mental NE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;3
"F83   Transt especificos misto do desenvolv";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F89   Transt do desenvolv psicologico NE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"F99   Transt mental NE em outr parte";-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;1;-;-;-;2;-;6
"G00   Meningite bacter NCOP";-;3;12;5;2;3;3;3;3;5;3;7;10;17;19;10;9;5;3;4;3;129
"G03   Meningite dev outr causas e a causas NE";-;1;3;4;-;2;2;1;3;4;4;3;6;2;5;3;2;3;6;3;2;59
"G04   Encefalite mielite e encefalomielite";-;-;-;2;2;1;2;5;1;6;5;1;-;6;4;3;3;5;3;3;-;52
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;-;-;1;-;2;-;3;5;3;3;6;1;7;4;5;-;40
"G08   Flebite tromboflebite intracran intra-raquid";-;-;-;2;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;4
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;-;-;-;3;2;1;-;2;-;-;-;-;4;2;-;2;-;16
"G10   Doenc de Huntington";-;-;-;-;-;-;-;-;-;1;2;3;1;5;-;2;2;1;2;2;-;21
"G11   Ataxia hereditaria";-;-;-;-;-;-;1;-;1;2;-;1;-;-;-;1;2;1;-;-;-;9
"G12   Atrofia muscular espinal e sindr correlatas";-;-;1;2;1;1;1;1;-;1;5;11;17;20;22;32;26;15;19;19;-;194
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;18;32;71;104;262;-;494
"G21   Parkinsonismo secund";-;-;-;-;-;-;-;-;-;1;-;1;2;-;1;2;-;1;-;-;-;8
"G23   Outr doenc degenerativas dos ganglios base";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"G25   Outr doenc extrapiramidais transt movimentos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;1;2;4;3;26;66;159;311;1312;-;1884
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;1;1;-;2;3;-;3;4;4;1;4;10;11;8;17;13;81;-;163
"G35   Esclerose mult";-;-;-;-;-;-;1;1;-;2;2;3;4;1;4;2;3;2;1;4;-;30
"G36   Outr desmielinizacoes disseminadas agudas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;3
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;1;-;-;2;-;7
"G40   Epilepsia";-;-;1;6;7;6;7;7;12;13;12;18;19;27;13;22;19;12;16;20;-;237
"G41   Estado de mal epileptico";-;-;-;2;-;-;-;-;1;1;1;-;4;5;7;3;4;2;4;3;-;37
"G45   Acid vasc cerebr isquemicos trans sindr corr";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;1;-;6
"G47   Disturbios do sono";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2
"G58   Outr mononeuropatias";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;3
"G60   Neuropatia hereditaria e idiopatica";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3;-;4
"G61   Polineuropatia inflam";-;-;-;-;-;-;1;1;-;-;-;2;4;2;2;3;6;6;4;-;-;31
"G62   Outr polineuropatias";-;-;-;1;1;-;1;-;-;1;1;-;2;-;2;1;2;2;1;3;-;18
"G64   Outr transt do sist nervoso periferico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;-;-;-;-;-;-;3;1;1;-;4;-;5;4;6;-;24
"G71   Transt prim dos musculos";-;-;1;-;1;4;20;5;9;4;4;6;2;3;5;3;4;-;-;2;-;73
"G72   Outr miopatias";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;3
"G80   Paralisia cerebral";-;-;3;14;15;19;31;27;12;17;10;9;9;4;5;4;2;3;1;-;-;185
"G81   Hemiplegia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;1;-;1;2;3;2;2;1;4;2;5;1;1;2;-;27
"G83   Outr sindr paraliticas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;2;-;6
"G90   Transt do sist nervoso autonomo";-;-;1;-;-;-;-;-;-;-;1;-;-;2;1;2;-;1;-;2;-;10
"G91   Hidrocefalia";-;-;11;12;4;5;6;3;3;1;3;1;1;6;3;5;9;5;9;25;-;112
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;2;1;1;-;-;-;7
"G93   Outr transt do encefalo";-;2;13;16;10;11;14;7;6;8;18;12;19;25;39;28;25;37;31;38;-;359
"G95   Outr doenc da medula espinal";-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;4;2;2;3;5;-;19
"G96   Outr transt do sist nervoso central";-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;2;-;1;2;-;-;8
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;-;1;1;-;1;1;-;1;-;-;-;1;1;3;3;1;-;14
"H05   Transt da orbita";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"H44   Transt do globo ocular";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"H60   Otite externa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H65   Otite media nao-supurativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H66   Otite media supurativa e as NE";-;-;1;1;-;1;1;-;-;-;1;2;-;1;1;1;1;2;-;-;-;13
"H70   Mastoidite e afeccoes correlatas";-;-;-;-;-;-;-;1;-;1;-;1;-;-;1;1;-;1;2;1;-;9
"H83   Outr transt do ouvido interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I00   Febre reumatica s/mencao de compr do coracao";-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"I01   Febre reumatica c/compr do coracao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;-;4
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;-;-;2;-;5;4;6;9;7;9;14;14;11;10;-;91
"I06   Doenc reumaticas da valva aortica";-;-;-;-;-;-;-;-;-;-;1;1;1;1;3;4;3;-;4;2;-;20
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;-;2;-;1;-;-;1;-;-;1;1;-;-;1;-;7
"I08   Doenc de mult valvas";-;-;-;-;-;1;1;-;-;4;-;2;-;3;2;3;3;7;5;6;-;37
"I09   Outr doenc reumaticas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;-;1;2;-;8
"I10   Hipertensao essencial";-;-;-;-;-;-;-;1;7;9;16;36;74;101;140;176;206;222;245;513;-;1746
"I11   Doenc cardiaca hipertensiva";-;-;2;-;-;-;-;3;5;9;14;33;69;110;135;208;206;235;206;455;-;1690
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;2;1;2;7;13;15;28;40;57;62;51;40;138;1;457
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;1;2;3;3;7;14;19;21;28;40;39;95;-;272
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;-;-;-;1;4;5;6;5;5;3;22;-;51
"I21   Infarto agudo do miocardio";-;-;-;1;-;3;40;60;102;141;222;409;734;1176;1618;1893;1964;1665;1501;2530;29;14088
"I22   Infarto do miocardio recorrente";-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;4;3;4;7;5;-;30
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;1;-;-;1;-;1;2;5;9;9;23;49;55;66;88;80;143;-;532
"I25   Doenc isquemica cronica do coracao";-;-;-;-;1;-;3;9;8;16;27;51;100;179;321;452;470;479;449;961;3;3529
"I26   Embolia pulmonar";-;-;2;1;2;1;4;13;14;33;46;59;66;83;109;125;141;136;146;352;10;1343
"I27   Outr form de doenc cardiaca pulmonar";-;-;4;-;2;-;2;1;2;-;3;2;-;11;9;11;16;15;14;29;-;121
"I28   Outr doenc dos vasos pulmonares";-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;1;-;-;2;-;6
"I30   Pericardite aguda";-;-;2;-;-;-;-;-;1;1;-;1;3;3;4;5;5;-;1;3;-;29
"I31   Outr doenc do pericardio";-;-;1;-;-;-;3;-;3;2;1;7;3;3;7;11;12;7;2;11;1;74
"I33   Endocardite aguda e subaguda";-;-;2;-;1;1;1;2;4;5;8;9;7;14;21;23;17;22;20;18;-;175
"I34   Transt nao-reumaticos da valva mitral";-;-;-;1;-;-;-;-;-;-;3;2;3;3;11;17;16;22;21;27;-;126
"I35   Transt nao-reumaticos da valva aortica";-;-;-;2;-;-;1;1;1;4;4;5;10;16;29;37;40;43;49;99;1;342
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2
"I37   Transt da valva pulmonar";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;3
"I38   Endocardite de valva NE";-;-;-;-;-;-;-;1;2;3;2;2;3;11;10;16;17;16;17;15;-;115
"I40   Miocardite aguda";-;-;1;2;1;-;1;1;-;1;4;3;2;1;6;2;1;4;1;2;-;33
"I42   Cardiomiopatias";1;3;6;7;3;6;14;36;44;74;98;117;195;267;324;307;284;285;264;524;15;2874
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;1;-;-;-;-;-;2;-;-;-;2;3;3;6;11;27;56;-;111
"I45   Outr transt de conducao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"I46   Parada cardiaca";-;-;-;-;-;1;1;1;-;1;1;1;5;5;12;9;12;9;15;31;-;104
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;1;-;-;2;-;-;2;2;5;11;4;3;13;-;43
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;1;-;3;16;18;34;40;33;51;151;-;347
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;1;3;6;3;7;13;13;20;30;40;61;59;79;186;-;521
"I50   Insuf cardiaca";-;-;2;1;1;-;4;5;6;16;24;34;77;121;188;272;343;413;412;1178;2;3099
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;3;3;-;1;7;10;8;15;14;25;34;35;37;56;58;49;51;104;2;512
"I60   Hemorragia subaracnoide";-;-;2;1;2;4;5;-;16;16;27;40;42;75;64;82;55;38;24;60;3;556
"I61   Hemorragia intracerebral";-;-;-;3;2;2;4;10;24;34;50;95;155;231;241;275;273;215;212;327;6;2159
"I62   Outr hemorragias intracranianas nao-traum";-;-;1;-;-;1;-;1;-;1;4;5;8;16;9;20;15;19;23;71;1;195
"I63   Infarto cerebral";-;-;-;1;-;1;2;3;1;6;12;14;28;68;99;141;163;174;198;378;1;1290
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;1;1;4;5;3;7;23;29;93;134;197;339;403;463;590;1180;1;3473
"I67   Outr doenc cerebrovasculares";-;-;1;-;4;-;1;6;3;6;10;22;36;65;125;155;183;214;214;412;1;1458
"I69   Sequelas de doenc cerebrovasculares";-;-;-;1;-;-;2;2;2;5;14;12;16;53;93;170;254;320;355;773;-;2072
"I70   Aterosclerose";-;-;-;-;-;-;1;-;-;-;1;2;4;6;11;22;13;22;37;75;-;194
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;3;8;7;11;23;33;65;90;159;228;288;257;255;323;1;1751
"I72   Outr aneurismas";-;-;-;-;1;1;-;-;-;-;3;4;2;3;7;7;9;11;9;18;-;75
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;1;-;2;3;3;11;22;23;31;34;75;1;206
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;2;-;2;1;1;12;15;19;20;34;33;68;-;207
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;1;-;-;2;1;1;1;2;6;4;15;20;14;39;-;106
"I78   Doenc dos capilares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;3;-;4;10;3;6;10;21;16;30;24;25;40;-;192
"I81   Trombose da veia porta";-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;3;1;1;-;3;-;14
"I82   Outr embolia e trombose venosas";-;-;1;-;-;-;1;-;-;1;1;-;-;2;5;3;3;6;6;8;-;37
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;1;2;-;4;3;5;3;5;8;6;17;-;54
"I84   Hemorroidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;1;-;4;4;7;10;17;16;8;6;2;13;-;88
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;3
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;2;2;4;3;8;-;24
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;1;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2;-;6
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;1;-;2;-;8
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;2;1;5;5;-;18
"J01   Sinusite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"J02   Faringite aguda";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"J03   Amigdalite aguda";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2
"J04   Laringite e traqueite agudas";-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4
"J06   Infecc agudas vias aereas super loc mult NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"J09   Influenza A (H1N1)";-;-;5;4;1;-;3;-;2;4;9;6;21;13;20;11;9;5;6;5;-;124
"J10   Influenza dev outro virus influenza ident";-;-;2;2;-;-;-;1;-;7;8;11;8;10;14;8;5;4;-;3;-;83
"J11   Influenza dev virus nao identificado";-;-;2;5;-;1;-;1;2;1;2;3;7;4;5;10;4;3;1;5;-;56
"J12   Pneumonia viral NCOP";-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;1;2;1;5;13;-;26
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;1;3;-;10
"J15   Pneumonia bacter NCOP";-;-;7;6;1;1;4;5;2;9;11;23;32;49;60;44;101;104;127;464;-;1050
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;4
"J18   Pneumonia p/microorg NE";-;12;73;46;15;8;36;51;77;126;184;270;415;520;710;864;946;1058;1364;4336;56;11167
"J20   Bronquite aguda";-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"J21   Bronquiolite aguda";-;1;26;6;-;1;1;-;-;-;1;2;2;1;1;-;-;2;3;7;-;54
"J22   Infecc agudas NE das vias aereas infer";-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;2;1;-;7
"J32   Sinusite cronica";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;1;-;-;-;5
"J34   Outr transt do nariz e dos seios paranasais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;1;1;-;-;-;5
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;1;-;-;-;-;-;-;-;-;1;1;1;-;1;1;1;2;-;-;9
"J39   Outr doenc das vias aereas super";-;-;-;1;-;-;-;1;1;1;1;1;-;-;3;1;2;1;-;3;-;16
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;6;3;5;14;-;33
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;4
"J42   Bronquite cronica NE";-;-;-;1;-;-;-;1;-;2;1;-;1;1;4;1;4;6;4;13;-;39
"J43   Enfisema";-;-;-;-;-;-;-;-;-;1;5;5;10;22;29;47;63;83;98;230;1;594
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;1;-;3;-;3;1;7;11;24;54;123;267;457;604;744;926;1976;1;5202
"J45   Asma";-;-;-;1;-;1;2;4;3;8;7;4;7;6;9;10;12;11;6;36;-;127
"J46   Estado de mal asmatico";-;-;1;2;-;1;1;-;2;1;1;1;-;1;-;-;1;2;1;3;-;18
"J47   Bronquectasia";-;-;-;-;-;-;-;-;1;1;-;1;1;-;4;2;3;-;2;7;-;22
"J60   Pneumoconiose dos mineiros de carvao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;3
"J61   Pneumoconiose dev amianto outr fibr minerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;5
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;4;1;2;4;5;-;18
"J63   Pneumoconiose dev outr poeiras inorganicas";-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2;1;-;6
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;6;4;3;4;-;21
"J65   Pneumoconiose assoc c/tuberc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J67   Pneumonite hipersensibilid dev poeiras org";-;-;-;-;-;-;-;-;-;-;2;-;1;1;3;1;2;-;2;1;-;13
"J68   Afecc resp dev inal prod quim gas fumac vap";-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;2;1;1;1;2;-;11
"J69   Pneumonite dev solidos e liquidos";-;-;13;4;1;3;1;4;3;11;6;8;15;29;34;37;55;58;74;305;-;661
