 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Masc
Período:2012
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"D80   Imunodefic c/predom defeitos anticorpos";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;3
"D81   Defic imunitarias combinadas";-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"D84   Outr imunodeficiencias";-;-;2;1;-;-;-;-;2;2;-;3;-;2;-;2;1;1;-;2;-;18
"D86   Sarcoidose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"E00   Sindr de defic congen de iodo";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E03   Outr hipotireoidismos";-;-;1;-;-;-;1;-;-;-;-;-;1;3;-;2;7;3;1;10;-;29
"E04   Outr bocios nao-toxicos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"E05   Tireotoxicose";-;-;-;-;-;-;-;-;-;2;-;-;2;1;2;2;-;1;-;2;-;12
"E06   Tireoidite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;-;1;3;4;2;6;5;6;11;17;9;22;17;11;22;-;136
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;1;-;-;-;-;1;-;1;6;1;7;17;18;30;28;49;36;65;-;260
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;-;-;-;-;-;-;1;-;-;1;5;4;4;1;1;7;8;-;32
"E13   Outr tipos espec de diabetes mellitus";-;-;-;-;-;2;-;-;1;-;-;1;-;3;-;3;1;1;2;3;-;17
"E14   Diabetes mellitus NE";-;-;-;-;-;1;3;4;13;25;41;69;128;233;393;498;551;589;542;855;1;3946
"E15   Coma hipoglicemico nao-diabetico";-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;-;1;-;2;-;8
"E16   Outr transt da secrecao pancreatica interna";-;-;-;-;-;-;-;-;-;2;-;1;4;4;4;1;5;1;3;6;-;31
"E21   Hiperparatireoid e out transt gland paratir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E23   Hipofuncao e outr transt da hipofise";-;-;1;-;-;-;-;-;-;-;1;1;2;-;1;-;-;-;-;1;-;7
"E24   Sindr de Cushing";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"E27   Outr transt da gland supra-renal";-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;5
"E32   Doenc do timo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"E34   Outr transt endocrinos";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;4
"E40   Kwashiorkor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"E41   Marasmo nutricional";-;-;-;-;-;-;-;-;-;-;1;-;2;1;2;6;6;5;10;31;-;64
"E43   Desnutric proteico-calorica grave NE";-;-;2;1;-;-;1;1;1;2;1;1;4;9;6;2;12;10;9;44;-;106
"E44   Desnutric proteico-calorica grau moder leve";-;-;1;-;-;-;-;-;-;-;1;-;3;-;-;1;4;1;1;8;-;20
"E46   Desnutric proteico-calorica NE";-;-;5;-;1;-;-;1;1;6;9;8;13;28;19;36;18;42;47;157;4;395
"E51   Defic de tiamina";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"E52   Defic de niacina";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"E54   Defic de acido ascorbico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E59   Defic de selenio da dieta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E61   Defic de outr elementos nutrientes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E63   Outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;2;-;5
"E66   Obesidade";-;-;-;-;1;-;3;8;12;17;18;15;31;18;28;20;23;15;9;3;-;221
"E68   Sequelas de hiperalimentacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E70   Disturbios metabolism aminoacidos aromaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"E71   Dist metab aminoacidos cad ramif e acid grax";-;-;1;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;4
"E72   Outr disturbios metabolismo de aminoacidos";1;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;1;1;-;6
"E74   Outr disturbios do metabolismo carboidratos";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;3
"E75   Disturb metab esfingolip e outr depos lipid";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;3
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"E77   Disturbios do metabolismo de glicoproteinas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;3
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;1;-;4;3;5;10;13;20;26;27;18;16;22;-;165
"E79   Disturbios metabolismo purina e pirimidina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3
"E80   Disturbios metab porfirina e bilirrubina";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;-;1;1;-;7
"E83   Disturbios do metabolismo de minerais";-;-;2;-;-;-;-;1;-;1;1;1;-;1;2;-;-;1;-;-;-;10
"E84   Fibrose cistica";-;-;1;2;1;1;2;1;1;-;-;-;-;-;2;1;1;-;2;1;-;16
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;1;1;1;2;2;-;11
"E86   Deplecao de volume";-;-;1;2;-;1;-;1;4;1;2;3;1;3;2;13;21;23;32;127;-;237
"E87   Outr transt equil hidroeletr e acido-basic";1;-;1;-;-;1;-;4;-;1;1;1;7;7;6;9;15;11;17;35;-;117
"E88   Outr disturbios metabolicos";-;-;1;-;-;1;-;-;1;-;-;2;-;6;2;10;8;8;12;17;-;68
"F01   Demencia vascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;3;8;28;-;45
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;5;8;26;44;249;-;335
"F05   Delirium nao induz alcool outr subst psicoat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;3;-;6
"F06   Outr transt ment lesao disf cereb doenc fis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;3;9;35;58;98;147;134;120;87;86;32;24;15;3;851
"F12   Transt mentais comport dev uso canabinoides";-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;3
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;-;2;3;1;2;1;1;-;-;-;-;-;1;-;1;12
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;1;1;4;11;21;15;14;9;10;11;9;13;-;119
"F18   Transt mentais comport dev uso solv volateis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;3
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;4;1;4;6;6;6;1;4;2;1;-;-;-;-;-;35
"F20   Esquizofrenia";-;-;-;-;-;-;-;-;-;-;5;5;5;5;5;7;2;3;3;2;-;42
"F23   Transt psicoticos agudos e transitorios";-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;-;-;4
"F28   Outr transt psicoticos nao-organicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"F29   Psicose nao-organica NE";-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;1;-;4
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;-;-;-;-;-;-;4
"F32   Episodios depressivos";-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;1;-;2;5;-;11
"F33   Transt depressivo recorrente";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
"F41   Outr transt ansiosos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;1;-;4
"F42   Transt obsessivo-compulsivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"F44   Transt dissociativos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"F45   Transt somatoformes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"F54   Fat psicolog comport assoc doenc transt COP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F60   Transt especificos da personalidade";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F72   Retardo mental grave";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;3
"F79   Retardo mental NE";-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;3
"F88   Outr transt do desenvolv psicologico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"F89   Transt do desenvolv psicologico NE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"F91   Disturbios de conduta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"F99   Transt mental NE em outr parte";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3;1;-;-;-;-;7
"G00   Meningite bacter NCOP";2;1;10;1;2;1;3;4;4;10;8;19;18;9;18;4;11;6;8;10;2;151
"G03   Meningite dev outr causas e a causas NE";-;1;4;5;1;-;1;2;-;4;6;7;6;1;5;5;5;3;-;3;1;60
"G04   Encefalite mielite e encefalomielite";-;-;2;2;2;1;-;2;3;1;2;4;2;1;5;1;2;1;1;3;-;35
"G06   Abscesso granuloma intracran intra-raquid";-;-;1;1;-;1;3;-;-;3;3;4;3;8;1;2;3;2;1;3;1;40
"G08   Flebite tromboflebite intracran intra-raquid";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;-;-;4
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;1;2;-;-;-;2;3;-;-;4;-;2;-;2;-;1;-;17
"G10   Doenc de Huntington";-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;-;2;-;1;1;-;10
"G11   Ataxia hereditaria";-;-;-;-;-;-;-;1;-;-;-;1;-;1;3;1;-;1;-;-;-;8
"G12   Atrofia muscular espinal e sindr correlatas";-;-;1;1;1;-;-;1;1;2;4;5;9;16;35;21;25;18;17;13;-;170
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;9;20;60;97;246;-;437
"G21   Parkinsonismo secund";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3
"G24   Distonia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"G25   Outr doenc extrapiramidais transt movimentos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;3
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;25;66;114;245;946;-;1403
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;-;-;-;2;5;1;8;5;5;5;4;5;5;37;-;82
"G35   Esclerose mult";-;-;-;-;-;-;-;-;-;-;-;4;1;6;3;4;3;-;2;1;-;24
"G36   Outr desmielinizacoes disseminadas agudas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;1;1;-;-;-;-;-;-;-;1;1;1;2;4;-;1;1;2;-;15
"G40   Epilepsia";-;-;4;8;2;3;12;4;12;14;24;18;25;26;19;12;15;4;11;15;-;228
"G41   Estado de mal epileptico";-;-;-;2;-;-;2;-;-;1;2;-;1;2;4;4;2;2;-;4;-;26
"G45   Acid vasc cerebr isquemicos trans sindr corr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;3;-;8
"G47   Disturbios do sono";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;1;-;4
"G52   Transt de outr nervos cranianos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"G58   Outr mononeuropatias";-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;4
"G60   Neuropatia hereditaria e idiopatica";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;3
"G61   Polineuropatia inflam";-;-;-;-;-;-;-;-;-;-;3;1;1;1;1;4;-;1;3;1;-;16
"G62   Outr polineuropatias";-;-;3;3;-;-;-;1;-;1;1;2;3;3;4;2;6;1;3;5;-;38
"G64   Outr transt do sist nervoso periferico";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;2;2;2;3;-;12
"G71   Transt prim dos musculos";-;-;-;-;2;5;14;16;6;1;-;6;-;4;5;3;-;-;-;1;-;63
"G72   Outr miopatias";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2;1;-;5
"G80   Paralisia cerebral";-;-;3;7;16;16;23;24;10;12;8;5;2;6;4;3;1;-;-;-;-;140
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;-;1;1;1;2;-;6;4;3;2;3;-;2;2;-;27
"G83   Outr sindr paraliticas";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2;1;-;2;-;7
"G90   Transt do sist nervoso autonomo";-;-;-;-;-;3;-;-;1;1;-;-;1;-;-;3;1;-;-;-;-;10
"G91   Hidrocefalia";-;-;13;8;7;3;5;1;4;5;4;-;3;3;5;7;3;4;7;5;-;87
"G92   Encefalopatia toxica";-;-;-;-;-;1;-;-;-;-;-;1;1;1;3;-;2;-;-;1;-;10
"G93   Outr transt do encefalo";-;-;10;16;13;5;22;15;19;17;18;20;18;26;35;25;32;26;29;39;-;385
"G95   Outr doenc da medula espinal";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;1;3;2;-;13
"G96   Outr transt do sist nervoso central";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;2;-;-;6
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;-;1;2;1;-;-;2;-;1;3;-;1;-;-;3;1;-;15
"H05   Transt da orbita";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"H26   Outr cataratas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H54   Cegueira e visao subnormal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"H57   Outr transt do olho e anexos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"H60   Otite externa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H66   Otite media supurativa e as NE";-;-;-;1;-;1;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;6
"H70   Mastoidite e afeccoes correlatas";-;-;-;-;1;1;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;6
"H71   Colesteatoma do ouvido medio";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;2
"I00   Febre reumatica s/mencao de compr do coracao";-;-;-;-;-;1;-;1;-;-;-;-;1;-;2;-;-;-;1;-;-;6
"I01   Febre reumatica c/compr do coracao";-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;-;2;-;-;-;-;6
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;1;-;1;2;-;1;5;3;8;4;12;10;13;13;15;-;88
"I06   Doenc reumaticas da valva aortica";-;-;-;-;-;-;-;1;-;1;-;-;1;1;1;3;2;3;1;1;-;15
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;1;-;1;1;1;-;7
"I08   Doenc de mult valvas";-;-;-;-;1;-;-;-;-;4;1;4;2;2;5;6;10;7;7;7;-;56
"I09   Outr doenc reumaticas do coracao";-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;2;1;1;1;-;-;9
"I10   Hipertensao essencial";-;-;-;1;-;-;-;-;5;8;12;27;50;93;116;138;145;159;155;338;2;1249
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;-;3;7;9;25;45;64;109;160;184;167;210;193;384;1;1561
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;1;2;5;8;12;13;22;35;41;45;49;52;134;-;419
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;-;-;-;2;4;11;19;23;15;17;32;74;-;197
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;-;1;1;3;6;3;6;9;11;8;12;-;60
"I21   Infarto agudo do miocardio";-;-;-;2;1;-;24;32;63;108;240;415;713;1111;1494;1615;1607;1397;1390;2116;21;12349
"I22   Infarto do miocardio recorrente";-;-;-;-;-;-;-;-;-;-;1;-;1;3;-;2;6;4;3;4;-;24
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;1;2;4;6;8;18;39;51;72;87;92;105;182;-;667
"I25   Doenc isquemica cronica do coracao";-;-;1;-;1;-;2;5;5;11;33;75;129;190;306;344;408;442;441;805;8;3206
"I26   Embolia pulmonar";-;-;-;-;1;2;8;12;13;20;23;50;62;74;94;104;80;84;121;237;8;993
"I27   Outr form de doenc cardiaca pulmonar";-;-;5;3;-;1;2;-;1;1;3;5;5;7;9;9;12;17;14;38;-;132
"I28   Outr doenc dos vasos pulmonares";-;-;-;-;-;-;1;1;-;-;1;1;1;-;1;1;2;1;2;3;-;15
"I30   Pericardite aguda";-;1;-;-;-;-;-;2;-;2;-;2;-;3;3;4;2;-;1;3;1;24
"I31   Outr doenc do pericardio";-;1;2;-;1;-;2;-;1;-;-;-;4;10;7;14;3;7;3;7;1;63
"I33   Endocardite aguda e subaguda";-;-;2;-;1;1;3;1;8;4;5;7;5;11;16;15;17;16;16;21;-;149
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;-;1;-;1;2;4;3;7;11;16;10;7;10;27;-;99
"I35   Transt nao-reumaticos da valva aortica";-;-;-;1;1;1;3;1;5;2;5;6;9;15;23;32;37;41;41;79;-;302
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;4
"I37   Transt da valva pulmonar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"I38   Endocardite de valva NE";-;-;-;1;-;-;-;1;1;2;4;4;7;5;13;7;9;10;9;20;-;93
"I40   Miocardite aguda";-;-;3;2;1;1;-;1;-;1;3;2;1;1;1;4;1;-;2;3;-;27
"I42   Cardiomiopatias";-;-;12;2;6;9;17;20;29;53;81;109;157;194;216;228;264;221;229;465;13;2325
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;1;-;4;1;4;2;15;11;28;-;66
"I45   Outr transt de conducao";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2;4;-;8
"I46   Parada cardiaca";-;-;-;-;-;-;-;-;1;1;1;5;4;4;10;7;10;7;8;18;-;76
"I47   Taquicardia paroxistica";-;-;1;-;-;-;-;-;-;-;-;2;3;2;3;4;4;2;6;12;-;39
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;1;1;-;5;8;23;39;41;60;95;-;273
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;3;5;3;6;7;5;19;15;35;46;60;76;79;198;1;558
"I50   Insuf cardiaca";-;-;3;-;-;1;8;16;11;16;26;39;63;126;186;212;273;391;397;1028;6;2802
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;4;-;1;2;7;6;6;12;17;11;39;33;49;36;36;39;46;67;1;412
"I60   Hemorragia subaracnoide";-;-;1;1;4;5;6;5;7;12;30;35;44;82;73;65;45;34;25;36;1;511
"I61   Hemorragia intracerebral";-;-;3;1;2;2;4;15;14;26;59;115;183;214;251;244;237;170;208;280;7;2035
"I62   Outr hemorragias intracranianas nao-traum";-;-;2;-;1;2;-;2;2;5;3;5;8;10;10;16;14;20;15;70;2;187
"I63   Infarto cerebral";-;-;-;1;1;-;-;1;3;8;14;23;28;59;104;147;168;179;186;372;3;1297
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;2;-;1;3;2;8;24;39;70;147;239;292;415;521;573;1108;1;3445
"I67   Outr doenc cerebrovasculares";-;-;-;1;2;2;2;6;2;6;8;12;48;69;123;144;180;205;253;406;1;1470
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;1;3;-;2;5;6;14;26;51;107;172;237;318;400;737;1;2080
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;3;-;5;13;22;26;25;31;103;1;229
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;6;3;6;13;21;52;72;112;161;193;228;241;220;295;4;1627
"I72   Outr aneurismas";-;-;-;-;-;1;-;-;-;3;1;2;4;2;11;3;6;5;6;16;-;60
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;3;1;7;9;8;20;25;26;33;74;-;206
"I74   Embolia e trombose arteriais";-;-;-;-;1;-;-;-;2;3;2;2;7;7;12;23;25;28;28;64;-;204
"I77   Outr afeccoes das arterias e arteriolas";-;-;1;-;-;-;-;2;4;2;1;1;2;4;9;4;22;11;19;42;-;124
"I78   Doenc dos capilares";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2
"I80   Flebite e tromboflebite";-;-;-;1;-;1;-;-;1;3;2;7;9;12;15;15;22;11;19;49;-;167
"I81   Trombose da veia porta";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;2;-;5
"I82   Outr embolia e trombose venosas";-;-;-;-;-;-;-;-;1;1;1;1;1;1;3;1;2;2;2;4;-;20
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;2;3;2;6;11;-;28
"I84   Hemorroidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;1;4;5;5;6;11;10;5;11;4;2;-;64
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;1;-;-;1;-;8
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;3;3;2;4;-;18
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;3;1;-;1;1;-;8
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;1;-;-;-;-;1;1;3;-;1;3;6;8;-;24
"J01   Sinusite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"J02   Faringite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J03   Amigdalite aguda";-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"J04   Laringite e traqueite agudas";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"J05   Laringite obstrutiva aguda e epiglotite";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J06   Infecc agudas vias aereas super loc mult NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;3
"J09   Influenza A (H1N1)";-;-;1;1;-;1;-;-;-;-;-;1;1;3;2;1;-;-;-;-;-;11
"J10   Influenza dev outro virus influenza ident";-;-;-;-;-;-;1;1;-;1;-;2;2;2;2;1;-;2;1;1;-;16
"J11   Influenza dev virus nao identificado";-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;-;-;1;2;-;7
"J12   Pneumonia viral NCOP";-;-;-;1;1;-;-;-;-;-;-;-;1;2;1;-;-;2;1;6;-;15
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4
"J15   Pneumonia bacter NCOP";-;-;6;4;1;2;1;4;2;2;9;15;16;28;24;44;41;60;85;244;-;588
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;4
"J18   Pneumonia p/microorg NE";-;9;97;66;11;21;29;57;89;152;195;261;344;474;525;607;716;890;1097;3531;42;9213
"J20   Bronquite aguda";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J21   Bronquiolite aguda";-;-;30;2;-;-;-;-;-;1;-;-;-;3;3;3;2;1;2;3;-;50
"J22   Infecc agudas NE das vias aereas infer";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3
"J31   Rinite nasofaringite e faringite cronicas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"J32   Sinusite cronica";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;2;-;5
"J34   Outr transt do nariz e dos seios paranasais";-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;1;-;-;-;4
"J35   Doenc cronicas das amigdalas e das adenoides";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;1;-;1;-;-;-;1;-;1;1;-;1;-;-;-;6
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;-;-;-;-;-;-;2;-;2;-;1;-;-;-;2;-;-;-;-;7
"J39   Outr doenc das vias aereas super";-;-;-;1;-;1;1;-;1;2;-;2;1;-;2;2;1;1;1;4;-;20
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;1;-;2;1;-;1;-;2;-;2;-;1;2;7;-;19
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;3;-;8
"J42   Bronquite cronica NE";-;-;1;1;-;-;1;-;-;-;-;1;-;2;4;4;4;1;4;16;1;40
"J43   Enfisema";-;-;-;-;-;1;3;-;-;2;-;4;6;29;31;54;59;93;99;207;-;588
