Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2020
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"K46   Hernia abdominal NE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;3
"K50   Doenc de Crohn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K51   Colite ulcerativa";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"K55   Transt vasculares do intestino";0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;2;2;1;0;0;0;8
"K56   Ileo paralitico e obstr intestinal s/hernia";0;0;0;0;0;0;0;0;1;1;1;0;1;0;2;2;3;3;0;0;0;0;14
"K57   Doenc diverticular do intestino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;6
"K63   Outr doenc do intestino";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;4
"K65   Peritonite";0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;0;1;0;0;0;0;6
"K70   Doenc alcoolica do figado";0;0;0;0;0;1;2;6;6;8;17;13;7;3;5;2;0;0;0;0;0;0;70
"K72   Insuf hepatica NCOP";0;0;0;0;0;0;0;0;1;3;1;2;1;1;0;0;0;0;0;0;0;0;9
"K74   Fibrose e cirrose hepaticas";0;0;0;0;0;0;0;2;2;3;9;6;5;6;7;5;1;2;0;0;0;0;48
"K75   Outr doenc inflam do figado";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
"K76   Outr doenc do figado";0;0;0;0;0;1;0;1;0;0;1;0;2;2;0;0;0;0;1;0;0;0;8
"K80   Colelitiase";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K81   Colecistite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3
"K82   Outr doenc da vesicula biliar";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
"K83   Outr doenc das vias biliares";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;4
"K85   Pancreatite aguda";0;0;0;0;0;0;0;1;1;0;2;1;0;3;0;1;1;0;0;0;0;0;10
"K86   Outr doenc do pancreas";0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;4
"K92   Outr doenc do aparelho digestivo";0;0;0;0;0;0;0;0;0;2;0;2;1;2;6;4;2;4;1;0;0;0;24
"L02   Abscesso cutaneo furunculo e antraz";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
"L03   Celulite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3
"L08   Outr infecc localiz pele e tec subcutaneo";0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;1;0;1;0;2;0;0;9
"L10   Penfigo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"L89   Ulcera de decubito";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
"M06   Outr artrites reumatoides";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"M10   Gota";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"M16   Coxartrose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;3
"M25   Outr transt articulares NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"M31   Outr vasculopatias necrotizantes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"M34   Esclerose sistemica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"M62   Outr transt musculares";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;3
"M72   Transt fibroblasticos";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"M86   Osteomielite";0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;3
"N03   Sindr nefritica cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"N10   Nefrite tubulo-intersticial aguda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;5
"N13   Uropatia obstrutiva e p/refluxo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"N17   Insuf renal aguda";0;0;0;0;0;1;0;0;0;0;0;1;1;3;2;0;0;3;1;0;0;0;12
"N18   Insuf renal cronica";0;0;0;0;0;0;1;0;1;0;0;0;4;3;2;2;3;4;3;2;0;0;25
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;5
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"N30   Cistite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"N39   Outr transt do trato urinario";0;0;0;0;0;0;0;0;0;1;2;0;2;6;6;6;10;9;2;4;2;0;50
"N40   Hiperplasia da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;4
"N49   Transt inflam orgaos genitais masc NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"P01   Fet rec-nasc afet complic maternas gravidez";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P02   Fet rec-nasc afet compl plac cord umb membr";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P07   Transt rel gest curt dur peso baix nasc NCOP";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P20   Hipoxia intra-uterina";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P21   Asfixia ao nascer";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P22   Desconforto respirat do recem-nascido";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P23   Pneumonia congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P26   Hemorragia pulmonar orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P27   Doenc respirat cron orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P28   Outr afeccoes respirat orig per perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P29   Transt cardiovasc orig periodo perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P35   Doenc virais congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P36   Septicemia bacter do recem-nascido";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"P55   Doenc hemolitica do feto e do recem-nascido";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P61   Outr transt hematologicos perinatais";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P70   Trans transit metab carboid esp fet rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P77   Enterocolite necrotizante do feto e rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P78   Outr transt ap digestivo periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P96   Outr afeccoes originadas periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q02   Microcefalia";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q03   Hidrocefalia congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q20   Malform congen camaras e comunicacoes card";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q22   Malform congen valvas pulmonar tricuspide";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q24   Outr malformacoes congen do coracao";3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q25   Malformacoes congen das grandes arterias";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q33   Malformacoes congen do pulmao";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q34   Outr malformacoes congen aparelho respirat";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q61   Doenc cisticas do rim";1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3
"Q79   Malformacoes congen sist osteomuscular NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q89   Outr malformacoes congen NCOP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q90   Sindr de Down";0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;3
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3
"R16   Hepatomegalia e esplenomegalia NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;2;0;9
"R55   Sincope e colapso";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"R63   Sint sinais relat ingestao alimentos liquid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"R96   Outr mortes subitas de causa desconhecida";0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;4
"R98   Morte s/assist";0;0;0;0;0;0;0;0;2;2;2;0;4;0;0;1;0;1;0;0;0;0;12
"R99   Outr causas mal definidas e NE mortalidade";0;0;0;1;0;2;0;3;2;4;2;2;2;7;1;1;1;1;0;2;1;0;32
"V02   Pedestre traum colis veic motor 2 3 rodas";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
"V03   Pedestre traum colis automov pickup caminhon";0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;1;0;0;0;0;0;6
"V04   Pedestre traum colis veic transp pesado onib";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
"V09   Pedestre traum outr acid transp e NE";0;0;1;1;1;2;0;1;5;4;1;2;1;1;1;1;0;0;0;0;0;0;22
"V13   Ciclista traum colis automov pickup caminhon";0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3
"V19   Ciclista traum acid transp e NE";0;0;0;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;6
"V22   Motocicl traum colis veic motor 2 3 rodas";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"V24   Motocicl traum colis veic transp pesado onib";0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3
"V27   Motocicl traum colis objeto fixo parado";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"V28   Motociclista traum acid transp s/colis";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V29   Motociclista traum outr acid transp e NE";0;0;0;4;7;2;4;5;3;0;2;4;0;0;0;0;0;0;0;0;0;0;31
"V43   Ocup automov traum col auto pickup caminhon";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"V44   Ocup autom traum colis veic trans pesad onib";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2
"V49   Ocup automovel traum outr acid transp e NE";1;0;0;1;1;3;1;3;2;0;0;1;2;2;0;2;0;0;0;0;0;0;19
"V68   Ocup veic tr pesado traum ac transp s/colis";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V69   Ocup veic tr pesado traum outr ac transp NE";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V99   Acid transp NE";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"W06   Queda de um leito";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W10   Queda em ou de escadas ou degraus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;3
"W13   Queda de ou p/fora edificios outr estruturas";0;0;0;0;0;0;1;1;0;0;2;2;0;2;0;1;1;0;0;0;0;0;10
"W17   Outr quedas de um nivel a outr";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;0;2;0;1;1;0;2;2;1;3;6;1;1;0;0;20
"W19   Queda s/especificacao";0;0;0;0;0;0;1;1;1;1;1;1;4;3;2;3;10;2;3;2;0;0;35
"W20   Impacto caus objeto lanc projetado em queda";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W22   Impacto acid ativo passivo caus outr objetos";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"W23   Apert colhid comprim esmag dentro objetos";0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
"W69   Afogamento e submersao em aguas naturais";0;0;0;2;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6
"W74   Afogamento e submersao NE";0;0;0;3;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;9
"W78   Inalacao do conteudo gastrico";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"W79   Inalacao ingest aliment caus obstr trat resp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"W80   Inalac ingest outr obj caus obstr trat resp";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W84   Riscos NE a respiracao";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"W87   Exposicao a corrente eletrica NE";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X02   Exposicao fogo contr edif outr tipo constr";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2
"X36   Vitima avalanc desab terra out mov sup terr";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X49   Envenen acid outr subst quim nocivas e as NE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X59   Exposicao a fatores NE";0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;4
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;3;5;5;2;3;2;3;3;2;1;1;1;0;0;0;0;0;0;0;31
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;0;1;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;6
"X79   Lesao autoprov intenc p/objeto contundente";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"X81   Lesao autoprov intenc precip perm obj movim";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"X84   Lesao autoprov intenc p/meios NE";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2
"X93   Agressao disparo de arma de fogo de mao";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3
"X95   Agressao disparo outr arma de fogo ou NE";0;0;0;11;25;17;11;12;7;10;2;2;1;0;0;0;0;0;0;0;0;0;98
"X99   Agressao objeto cortante ou penetrante";0;0;0;3;3;2;1;3;2;3;2;1;0;0;0;0;0;0;0;0;0;0;20
"Y00   Agressao p/meio de um objeto contundente";1;0;0;1;3;1;0;2;0;1;0;2;1;0;0;0;0;0;0;0;0;0;12
"Y01   Agressao p/meio projecao de um lugar elevado";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y09   Agressao p/meios NE";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Y14   Env out drog med subst biolog e NE int n det";0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3
"Y15   Envenen alcool intencao nao determinada";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y17   Envenen outr gases vapores intenc n det";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
"Y18   Envenen pesticidas intencao nao determinada";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Y19   Env out prod quim subst noc e NE int n det";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y21   Afogamento submersao intenc nao determinada";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Y24   Disparo outr arma fogo e NE intenc nao det";0;0;0;0;3;2;4;1;1;0;0;0;0;2;1;0;0;0;0;0;0;0;14
"Y26   Exposicao fumaca fogo chamas intenc n det";1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;4
"Y28   Contato obj cortante penetrante intenc n det";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";1;0;0;0;1;0;1;2;0;2;1;4;3;1;1;0;1;0;0;0;0;0;18
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;1;1;6;3;5;2;7;3;5;4;0;4;1;0;0;0;0;1;43
"Y35   Intervencao legal";0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Y45   Subst analges antipiret e antiinflamatorias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"Y47   Sedativos hipnoticos e tranquilizantes";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"Y57   Outr drogas e medicamentos e as NE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y83   Reac anorm compl tard interv cirurg s/acid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"Y86   Sequelas de outr acid";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"Y87   Seq lesao autopr inten agress fato int indet";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y89   Sequelas de outr causas externas";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Total";65;3;4;44;70;73;82;125;143;191;266;358;449;534;506;505;522;371;263;68;12;1;4655
