Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Sexo: Masculino;;;;;;;;;;;;;;;;;;;;;;
Período:2012;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
K83   Outr doenc das vias biliares;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3
K85   Pancreatite aguda;0;0;0;0;0;0;1;2;3;1;1;4;4;1;2;3;2;2;2;0;0;28
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;3;1;0;0;0;0;11
L03   Celulite;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;0;0;0;1;0;0;6
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
L10   Penfigo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
L97   Ulcera dos membros infer NCOP;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M00   Artrite piogenica;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
M13   Outr artrites;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2
M19   Outr artroses;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
M32   Lupus eritematoso disseminado;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M36   Doenc sistemicas do tec conjuntivo doenc COP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M51   Outr transt de discos intervertebrais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3
N01   Sindr nefritica rapidamente progressiva;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
N02   Hematuria recidivante e persistente;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
N04   Sindr nefrotica;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;4
N13   Uropatia obstrutiva e p/refluxo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N17   Insuf renal aguda;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;1;0;0;7
N18   Insuf renal cronica;0;0;0;0;0;1;0;1;1;2;2;1;2;3;2;4;3;3;0;1;0;26
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;2;0;6
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
N31   Disfuncoes neuromusculares da bexiga NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N39   Outr transt do trato urinario;0;0;0;0;0;0;0;0;0;1;0;1;1;3;9;7;8;11;3;1;0;45
N40   Hiperplasia da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;3
N49   Transt inflam orgaos genitais masc NCOP;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;4
P00   Fet rec-nasc afet afec mat n obr rel grav at;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P02   Fet rec-nasc afet compl plac cord umb membr;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
P03   Fet rec-nasc afet out compl trab parto parto;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P07   Transt rel gest curt dur peso baix nasc NCOP;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P21   Asfixia ao nascer;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P22   Desconforto respirat do recem-nascido;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
P23   Pneumonia congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P24   Sindr de aspiracao neonatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P28   Outr afeccoes respirat orig per perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P36   Septicemia bacter do recem-nascido;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P39   Outr infecc especificas do periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P60   Coagulacao intravasc dissem feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P76   Outr obstrucoes intestinais do recem-nascido;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P77   Enterocolite necrotizante do feto e rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q00   Anencefalia e malformacoes similares;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q04   Outr malformacoes congen do cerebro;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q21   Malformacoes congen dos septos cardiacos;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
Q22   Malform congen valvas pulmonar tricuspide;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q24   Outr malformacoes congen do coracao;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q27   Outr malformacoes congen sist vasc perif;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q28   Outr malform congen aparelho circulatorio;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Q31   Malformacoes congen da laringe;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q33   Malformacoes congen do pulmao;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q60   Agenesia renal e outr defeitos reducao rim;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q74   Outr malformacoes congen dos membros;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q76   Malform congen coluna vertebral ossos torax;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q91   Sindr de Edwards e sindr de Patau;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
R04   Hemorragia das vias respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;3
R17   Ictericia NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;6
R64   Caquexia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
R98   Morte s/assist;0;0;0;0;1;3;5;3;2;4;6;5;5;4;1;1;0;0;0;0;0;40
R99   Outr causas mal definidas e NE mortalidade;4;0;0;0;2;3;2;1;2;1;2;2;0;1;1;0;1;0;0;0;0;22
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3
V03   Pedestre traum colis automov pickup caminhon;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V04   Pedestre traum colis veic transp pesado onib;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4
V05   Pedestre traum colis trem veic ferroviario;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
V06   Pedestre traum colis outr veic nao-motoriz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
V09   Pedestre traum outr acid transp e NE;0;0;0;2;2;2;3;7;1;5;4;5;2;2;1;4;2;1;0;0;0;43
V19   Ciclista traum acid transp e NE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V23   Motocicl traum colis automov pickup caminhon;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
V24   Motocicl traum colis veic transp pesado onib;0;0;0;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5
V27   Motocicl traum colis objeto fixo parado;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4
V29   Motociclista traum outr acid transp e NE;0;0;0;3;8;9;7;7;0;2;1;1;0;0;0;0;0;0;0;0;0;38
V43   Ocup automov traum col auto pickup caminhon;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
V47   Ocup automovel traum colis obj fixo parado;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
V48   Ocup automovel traum acid transp s/colis;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3
V49   Ocup automovel traum outr acid transp e NE;0;1;0;2;2;4;2;0;0;0;1;2;2;0;0;0;0;0;0;0;0;16
V64   Ocup v tr pes tr col outr veic tr pes onib;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
V67   Ocup veic tr pesado traum col obj fixo parad;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
V68   Ocup veic tr pesado traum ac transp s/colis;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V69   Ocup veic tr pesado traum outr ac transp NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V87   Acid trans tipo espec desconh mod transp vit;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;2;0;3;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;10
V95   Acid de aeronave mot causando traum ao ocup;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2
V99   Acid transp NE;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
W12   Queda em ou de um andaime;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
W13   Queda de ou p/fora edificios outr estruturas;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;3
W16   Merg pulo agua caus out traum n afog submers;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W17   Outr quedas de um nivel a outr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;0;2;1;1;0;1;1;0;1;1;0;1;0;0;9
W19   Queda s/especificacao;0;0;0;0;0;0;0;0;1;0;0;3;2;3;2;8;5;12;5;3;1;45
W20   Impacto caus objeto lanc projetado em queda;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W22   Impacto acid ativo passivo caus outr objetos;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
W25   Contato c/vidro cortante;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W69   Afogamento e submersao em aguas naturais;0;0;0;2;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;7
W74   Afogamento e submersao NE;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6
W77   Risco resp dev desmor queda terra outr subst;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
W78   Inalacao do conteudo gastrico;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
W79   Inalacao ingest aliment caus obstr trat resp;6;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;10
W87   Exposicao a corrente eletrica NE;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
X04   Exposicao combustao subst muito inflamavel;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;4
X59   Exposicao a fatores NE;1;0;0;1;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;1;0;7
X68   Auto-intox intenc a pesticidas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
X69   Auto-int intenc outr prod quim subst noc NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;0;3;2;0;0;1;3;4;1;4;0;0;1;1;1;0;0;0;0;21
X72   Lesao autoprov intenc disp arma fogo de mao;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X74   Lesao autopr intenc disp outr arma fogo e NE;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;2;0;0;0;0;0;6
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2
X81   Lesao autoprov intenc precip perm obj movim;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
X92   Agressao p/meio de afogamento e submersao;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X95   Agressao disparo outr arma de fogo ou NE;0;0;1;21;16;16;13;9;4;7;2;0;0;1;0;0;1;0;0;0;0;91
X99   Agressao objeto cortante ou penetrante;0;0;0;3;2;1;4;1;1;0;1;1;1;0;1;0;0;0;0;0;0;16
Y00   Agressao p/meio de um objeto contundente;0;0;0;1;4;3;1;2;2;1;3;0;0;1;0;0;0;0;0;0;0;18
Y04   Agressao p/meio de forca corporal;0;0;1;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;6
Y09   Agressao p/meios NE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Y12   Envenen narcot psicodislept NCOP int n det;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y19   Env out prod quim subst noc e NE int n det;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3
Y20   Enforc estrang sufoc intenc nao determinada;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;4
Y21   Afogamento submersao intenc nao determinada;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Y24   Disparo outr arma fogo e NE intenc nao det;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y26   Exposicao fumaca fogo chamas intenc n det;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;4
Y28   Contato obj cortante penetrante intenc n det;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2
Y29   Contato obj contundente intenc n det;0;0;0;0;1;3;3;2;2;1;1;3;0;3;0;0;0;1;0;0;0;20
Y33   Outr fatos ou eventos espec intenc n det;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;0;2;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;8
Y35   Intervencao legal;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
Y85   Sequelas de acid transp;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;3
Y86   Sequelas de outr acid;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Total;92;9;9;59;66;84;96;110;128;202;251;293;312;332;381;400;403;264;139;50;8;3688
