Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2013
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"K81   Colecistite";0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;0;3;1;0;0;0;0;10
"K82   Outr doenc da vesicula biliar";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"K83   Outr doenc das vias biliares";0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;5
"K85   Pancreatite aguda";0;0;0;0;0;2;0;3;1;1;4;3;0;2;2;2;0;2;0;0;0;0;22
"K86   Outr doenc do pancreas";0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;3
"K92   Outr doenc do aparelho digestivo";0;0;0;0;0;0;0;0;0;2;0;2;0;2;1;1;0;3;1;0;0;0;12
"L03   Celulite";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
"L10   Penfigo";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
"L12   Penfigoide";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"L27   Dermatite dev subst de uso interno";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"L89   Ulcera de decubito";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;2;0;0;0;0;5
"M00   Artrite piogenica";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;3
"M10   Gota";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"M31   Outr vasculopatias necrotizantes";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"M32   Lupus eritematoso disseminado";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"M47   Espondilose";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
"M51   Outr transt de discos intervertebrais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"M62   Outr transt musculares";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"M72   Transt fibroblasticos";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"M80   Osteoporose c/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"M81   Osteoporose s/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
"M86   Osteomielite";0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;3
"M89   Outr transt osseos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"N03   Sindr nefritica cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2
"N15   Outr doenc renais tubulo-intersticiais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N17   Insuf renal aguda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;4
"N18   Insuf renal cronica";0;0;0;0;0;0;0;2;0;1;1;1;0;2;1;4;1;6;0;0;0;0;19
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3;0;0;0;0;0;6
"N34   Uretrite e sindr uretral";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"N39   Outr transt do trato urinario";0;0;0;0;0;0;0;0;0;1;0;2;3;3;7;5;9;10;4;2;0;0;46
"N40   Hiperplasia da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
"N42   Outr afeccoes da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"N49   Transt inflam orgaos genitais masc NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P01   Fet rec-nasc afet complic maternas gravidez";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P02   Fet rec-nasc afet compl plac cord umb membr";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"P07   Transt rel gest curt dur peso baix nasc NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P21   Asfixia ao nascer";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P22   Desconforto respirat do recem-nascido";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P24   Sindr de aspiracao neonatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P26   Hemorragia pulmonar orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P27   Doenc respirat cron orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P28   Outr afeccoes respirat orig per perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P29   Transt cardiovasc orig periodo perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P36   Septicemia bacter do recem-nascido";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"P39   Outr infecc especificas do periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P60   Coagulacao intravasc dissem feto rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P77   Enterocolite necrotizante do feto e rec-nasc";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q01   Encefalocele";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q04   Outr malformacoes congen do cerebro";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q05   Espinha bifida";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q21   Malformacoes congen dos septos cardiacos";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q22   Malform congen valvas pulmonar tricuspide";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q24   Outr malformacoes congen do coracao";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q25   Malformacoes congen das grandes arterias";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q27   Outr malformacoes congen sist vasc perif";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"Q33   Malformacoes congen do pulmao";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q60   Agenesia renal e outr defeitos reducao rim";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q79   Malformacoes congen sist osteomuscular NCOP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q89   Outr malformacoes congen NCOP";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Q91   Sindr de Edwards e sindr de Patau";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q99   Outr anomalias dos cromossomos NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;5;0;0;0;9
"R96   Outr mortes subitas de causa desconhecida";0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
"R98   Morte s/assist";0;0;0;0;2;0;3;5;0;4;1;2;1;1;0;0;2;0;0;0;0;0;21
"R99   Outr causas mal definidas e NE mortalidade";2;0;2;0;3;4;2;5;2;2;1;2;0;2;0;1;2;1;1;0;0;0;32
"V03   Pedestre traum colis automov pickup caminhon";0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;6
"V04   Pedestre traum colis veic transp pesado onib";0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;5
"V05   Pedestre traum colis trem veic ferroviario";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"V09   Pedestre traum outr acid transp e NE";0;1;0;4;4;2;0;3;7;3;2;2;4;0;1;2;1;2;0;0;0;0;38
"V18   Ciclista traum acid transp s/colis";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V19   Ciclista traum acid transp e NE";0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;4
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"V24   Motocicl traum colis veic transp pesado onib";0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
"V27   Motocicl traum colis objeto fixo parado";0;0;0;0;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
"V28   Motociclista traum acid transp s/colis";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V29   Motociclista traum outr acid transp e NE";0;0;0;3;15;6;3;1;1;4;0;1;0;0;0;0;0;0;0;0;0;0;34
"V43   Ocup automov traum col auto pickup caminhon";1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;4
"V44   Ocup autom traum colis veic trans pesad onib";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
"V47   Ocup automovel traum colis obj fixo parado";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V48   Ocup automovel traum acid transp s/colis";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V49   Ocup automovel traum outr acid transp e NE";0;0;0;0;4;2;1;3;3;1;0;0;3;0;1;1;0;0;0;0;0;0;19
"V67   Ocup veic tr pesado traum col obj fixo parad";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"V68   Ocup veic tr pesado traum ac transp s/colis";0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3
"V78   Ocup onibus traum acid transp s/colis";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;0;0;0;1;0;0;2;0;1;1;0;0;0;1;0;0;0;0;0;6
"V97   Outr acid espec de transporte aereo";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"W07   Queda de uma cadeira";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"W10   Queda em ou de escadas ou degraus";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W11   Queda em ou de escadas de mao";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2
"W13   Queda de ou p/fora edificios outr estruturas";0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;5
"W14   Queda de arvore";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W17   Outr quedas de um nivel a outr";0;0;1;0;0;0;0;2;1;0;2;0;0;0;0;1;1;0;0;0;0;0;8
"W18   Outr quedas no mesmo nivel";0;0;0;0;1;2;0;0;1;0;0;2;0;2;0;2;0;2;0;0;0;0;12
"W19   Queda s/especificacao";1;0;0;0;1;0;0;2;1;3;0;6;0;7;6;4;1;2;4;1;0;0;39
"W23   Apert colhid comprim esmag dentro objetos";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"W38   Explosao ruptura outr ap pressurizados espec";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W67   Afogamento e submersao em piscina";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W69   Afogamento e submersao em aguas naturais";1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4
"W74   Afogamento e submersao NE";0;0;0;3;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;7
"W78   Inalacao do conteudo gastrico";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W79   Inalacao ingest aliment caus obstr trat resp";1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4
"W80   Inalac ingest outr obj caus obstr trat resp";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W84   Riscos NE a respiracao";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X00   Expos fogo n-contr edificio outr tipo constr";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
"X04   Exposicao combustao subst muito inflamavel";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X08   Exposicao outr tipo espec fumaca fogo chamas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X36   Vitima avalanc desab terra out mov sup terr";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X42   Envenen acid narcot psicodislepticos NCOP";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X59   Exposicao a fatores NE";0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;6
"X64   Auto-int intenc out drog med subst biolog NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X68   Auto-intox intenc a pesticidas";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;2;1;3;7;4;2;4;4;2;2;0;0;0;0;0;0;0;0;0;31
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3
"X78   Lesao autoprov intenc obj cortante  penetr";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X82   Lesao autoprov intenc impacto veic a motor";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X84   Lesao autoprov intenc p/meios NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"X93   Agressao disparo de arma de fogo de mao";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X95   Agressao disparo outr arma de fogo ou NE";0;0;2;12;19;16;9;12;11;2;2;2;2;0;0;0;0;0;0;0;0;0;89
"X97   Agressao p/meio de fumaca fogo e chamas";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X99   Agressao objeto cortante ou penetrante";0;0;0;0;2;2;2;3;3;1;1;0;1;0;0;0;0;0;0;0;0;0;15
"Y00   Agressao p/meio de um objeto contundente";0;0;1;0;5;2;5;4;2;2;3;1;0;0;1;0;0;0;0;0;0;0;26
"Y01   Agressao p/meio projecao de um lugar elevado";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y03   Agressao p/meio de impacto veic a motor";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y04   Agressao p/meio de forca corporal";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y08   Agressao p/outr meios espec";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y09   Agressao p/meios NE";0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4
"Y12   Envenen narcot psicodislept NCOP int n det";0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Y19   Env out prod quim subst noc e NE int n det";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y20   Enforc estrang sufoc intenc nao determinada";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y21   Afogamento submersao intenc nao determinada";0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3
"Y24   Disparo outr arma fogo e NE intenc nao det";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;4
"Y30   Queda salto empurr lugar elev intenc n det";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y33   Outr fatos ou eventos espec intenc n det";0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;2;0;0;2;0;1;2;1;1;1;0;0;0;0;0;0;0;0;10
"Y35   Intervencao legal";0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Y83   Reac anorm compl tard interv cirurg s/acid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"Y85   Sequelas de acid transp";0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y86   Sequelas de outr acid";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Total";78;4;10;38;94;72;76;118;129;184;236;306;301;379;365;429;357;282;142;38;3;1;3642
