Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2010
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Total"
"M86   Osteomielite";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
"N03   Sindr nefritica cronica";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"N10   Nefrite tubulo-intersticial aguda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;0;2;1;0;0;8
"N13   Uropatia obstrutiva e p/refluxo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"N17   Insuf renal aguda";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;4
"N18   Insuf renal cronica";0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;3;5;1;3;1;0;17
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;4
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;4
"N32   Outr transt da bexiga";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"N39   Outr transt do trato urinario";0;0;0;0;0;1;0;0;0;1;3;4;1;2;1;7;6;9;5;0;0;40
"N40   Hiperplasia da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;5
"N45   Orquite e epididimite";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P01   Fet rec-nasc afet complic maternas gravidez";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P03   Fet rec-nasc afet out compl trab parto parto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P20   Hipoxia intra-uterina";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P21   Asfixia ao nascer";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P22   Desconforto respirat do recem-nascido";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"P26   Hemorragia pulmonar orig periodo perinatal";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P27   Doenc respirat cron orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P28   Outr afeccoes respirat orig per perinatal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P35   Doenc virais congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P36   Septicemia bacter do recem-nascido";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
"P50   Perda sanguinea fetal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P60   Coagulacao intravasc dissem feto rec-nasc";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P61   Outr transt hematologicos perinatais";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P76   Outr obstrucoes intestinais do recem-nascido";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P83   Outr afecc compr tegum espec feto rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P96   Outr afeccoes originadas periodo perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q00   Anencefalia e malformacoes similares";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q03   Hidrocefalia congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q05   Espinha bifida";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q20   Malform congen camaras e comunicacoes card";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q21   Malformacoes congen dos septos cardiacos";1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3
"Q23   Malformacoes congen valvas aortica e mitral";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q24   Outr malformacoes congen do coracao";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"Q25   Malformacoes congen das grandes arterias";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q27   Outr malformacoes congen sist vasc perif";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q39   Malformacoes congen do esofago";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q61   Doenc cisticas do rim";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"Q79   Malformacoes congen sist osteomuscular NCOP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q89   Outr malformacoes congen NCOP";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q90   Sindr de Down";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q91   Sindr de Edwards e sindr de Patau";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q98   Outr anom cromoss sexuais fenotipo masc NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q99   Outr anomalias dos cromossomos NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"R41   Outr sint sinais relat func cognit e consc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;1;2;2;0;11
"R64   Caquexia";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"R68   Outr sint e sinais gerais";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"R95   Sindr da morte subita na infancia";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R96   Outr mortes subitas de causa desconhecida";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"R98   Morte s/assist";0;0;0;1;2;2;2;1;2;2;0;1;0;2;2;0;0;0;0;0;0;17
"R99   Outr causas mal definidas e NE mortalidade";2;1;1;1;1;1;4;5;6;1;2;3;2;2;3;0;0;0;0;0;0;35
"V02   Pedestre traum colis veic motor 2 3 rodas";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
"V03   Pedestre traum colis automov pickup caminhon";1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;3
"V05   Pedestre traum colis trem veic ferroviario";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2
"V09   Pedestre traum outr acid transp e NE";1;0;0;0;1;7;4;3;6;8;5;0;4;0;2;1;1;0;0;0;0;43
"V12   Ciclista traum colis veic motor 2 3 rodas";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2
"V13   Ciclista traum colis automov pickup caminhon";0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4
"V19   Ciclista traum acid transp e NE";0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;4
"V20   Motociclista traum colis pedestre animal";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;8
"V24   Motocicl traum colis veic transp pesado onib";0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"V28   Motociclista traum acid transp s/colis";0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3
"V29   Motociclista traum outr acid transp e NE";0;0;0;4;12;5;6;3;3;2;1;0;1;0;0;0;0;0;0;0;0;37
"V40   Ocup automovel traum colis pedestre animal";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V43   Ocup automov traum col auto pickup caminhon";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V44   Ocup autom traum colis veic trans pesad onib";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V49   Ocup automovel traum outr acid transp e NE";0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;5
"V67   Ocup veic tr pesado traum col obj fixo parad";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"V68   Ocup veic tr pesado traum ac transp s/colis";0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3
"V85   Ocup veic mot esp constr traum acid transp";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"V87   Acid trans tipo espec desconh mod transp vit";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;1;2;2;5;3;1;1;1;2;1;1;0;0;0;0;0;0;0;20
"V99   Acid transp NE";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"W10   Queda em ou de escadas ou degraus";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
"W13   Queda de ou p/fora edificios outr estruturas";0;0;0;0;0;0;0;1;0;0;0;1;2;1;2;0;0;0;0;0;0;7
"W16   Merg pulo agua caus out traum n afog submers";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;4
"W19   Queda s/especificacao";0;0;0;0;0;0;0;1;1;1;1;1;1;1;12;8;5;4;2;1;0;39
"W20   Impacto caus objeto lanc projetado em queda";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"W54   Mordedura ou golpe provocado p/cao";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"W55   Mordedura golpe provoc outr animais mamif";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W67   Afogamento e submersao em piscina";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"W69   Afogamento e submersao em aguas naturais";0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"W74   Afogamento e submersao NE";1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"W77   Risco resp dev desmor queda terra outr subst";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W78   Inalacao do conteudo gastrico";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W79   Inalacao ingest aliment caus obstr trat resp";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;4
"W80   Inalac ingest outr obj caus obstr trat resp";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W87   Exposicao a corrente eletrica NE";0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4
"X08   Exposicao outr tipo espec fumaca fogo chamas";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;4
"X42   Envenen acid narcot psicodislepticos NCOP";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X59   Exposicao a fatores NE";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4
"X68   Auto-intox intenc a pesticidas";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;1;2;4;5;4;3;0;1;3;0;1;1;0;0;0;0;0;0;25
"X72   Lesao autoprov intenc disp arma fogo de mao";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;0;0;1;0;1;0;0;1;0;2;0;0;0;1;0;0;0;0;6
"X78   Lesao autoprov intenc obj cortante  penetr";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"X79   Lesao autoprov intenc p/objeto contundente";0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;1;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;6
"X87   Agressao p/pesticidas";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4
"X95   Agressao disparo outr arma de fogo ou NE";0;0;2;18;25;25;17;11;8;5;3;3;0;0;0;0;1;0;0;0;0;118
"X97   Agressao p/meio de fumaca fogo e chamas";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X99   Agressao objeto cortante ou penetrante";0;0;1;1;2;3;3;2;4;2;0;1;0;0;1;0;0;0;0;0;0;20
"Y00   Agressao p/meio de um objeto contundente";0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;8
"Y04   Agressao p/meio de forca corporal";0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;4
"Y08   Agressao p/outr meios espec";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"Y09   Agressao p/meios NE";0;0;0;1;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;5
"Y19   Env out prod quim subst noc e NE int n det";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y21   Afogamento submersao intenc nao determinada";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y26   Exposicao fumaca fogo chamas intenc n det";0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;4
"Y29   Contato obj contundente intenc n det";0;0;0;0;0;0;1;0;1;2;0;0;0;0;1;0;0;1;0;0;0;6
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;1;0;0;1;0;1;1;3;2;0;1;1;0;0;0;1;0;0;12
"Y85   Sequelas de acid transp";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"Total";101;4;11;41;73;87;97;104;137;165;252;267;294;329;404;398;381;273;120;37;4;3579
