Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2015
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"K70   Doenc alcoolica do figado";0;0;0;0;0;0;1;4;4;5;7;4;3;6;2;1;0;0;1;0;0;0;38
"K72   Insuf hepatica NCOP";0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;1;0;0;0;0;5
"K74   Fibrose e cirrose hepaticas";0;0;0;0;0;0;0;2;0;5;9;10;11;3;4;3;3;1;0;0;0;0;51
"K75   Outr doenc inflam do figado";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;4
"K76   Outr doenc do figado";0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;0;0;6
"K80   Colelitiase";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;4
"K81   Colecistite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
"K83   Outr doenc das vias biliares";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;4
"K85   Pancreatite aguda";0;0;0;0;0;2;1;1;3;2;1;3;0;2;0;0;2;2;1;0;0;0;20
"K86   Outr doenc do pancreas";0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;4
"K92   Outr doenc do aparelho digestivo";0;0;0;0;1;0;0;0;0;1;2;2;2;1;2;0;1;5;0;1;0;1;19
"L02   Abscesso cutaneo furunculo e antraz";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"L03   Celulite";0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;4
"L08   Outr infecc localiz pele e tec subcutaneo";0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;3
"L10   Penfigo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
"L40   Psoriase";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"L89   Ulcera de decubito";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;3
"L90   Afeccoes atroficas da pele";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"M10   Gota";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"M16   Coxartrose";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"M17   Gonartrose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"M19   Outr artroses";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
"M31   Outr vasculopatias necrotizantes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"M32   Lupus eritematoso disseminado";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2
"M34   Esclerose sistemica";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
"M43   Outr dorsopatias deformantes";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"M62   Outr transt musculares";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;4
"M72   Transt fibroblasticos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"M80   Osteoporose c/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
"M81   Osteoporose s/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
"N11   Nefrite tubulo-intersticial cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2
"N13   Uropatia obstrutiva e p/refluxo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"N14   Afec tubul tubulo-interst ind drog met pesad";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N17   Insuf renal aguda";0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;2;2;1;3;0;0;0;12
"N18   Insuf renal cronica";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;6
"N19   Insuf renal NE";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;4
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"N25   Transt result funcao renal tubular alterada";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
"N32   Outr transt da bexiga";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"N35   Estenose da uretra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
"N39   Outr transt do trato urinario";0;0;0;0;1;0;0;0;1;0;3;5;2;5;10;9;11;9;9;2;1;0;68
"N40   Hiperplasia da prostata";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;2;1;0;1;0;0;9
"N49   Transt inflam orgaos genitais masc NCOP";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;3
"P00   Fet rec-nasc afet afec mat n obr rel grav at";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P01   Fet rec-nasc afet complic maternas gravidez";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P02   Fet rec-nasc afet compl plac cord umb membr";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P03   Fet rec-nasc afet out compl trab parto parto";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P07   Transt rel gest curt dur peso baix nasc NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P15   Outr traum de parto";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P21   Asfixia ao nascer";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P22   Desconforto respirat do recem-nascido";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"P23   Pneumonia congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P24   Sindr de aspiracao neonatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P26   Hemorragia pulmonar orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P28   Outr afeccoes respirat orig per perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P29   Transt cardiovasc orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P35   Doenc virais congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P36   Septicemia bacter do recem-nascido";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"P60   Coagulacao intravasc dissem feto rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P61   Outr transt hematologicos perinatais";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q00   Anencefalia e malformacoes similares";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q03   Hidrocefalia congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q04   Outr malformacoes congen do cerebro";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q20   Malform congen camaras e comunicacoes card";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q21   Malformacoes congen dos septos cardiacos";4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5
"Q23   Malformacoes congen valvas aortica e mitral";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q24   Outr malformacoes congen do coracao";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q25   Malformacoes congen das grandes arterias";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q27   Outr malformacoes congen sist vasc perif";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q33   Malformacoes congen do pulmao";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q39   Malformacoes congen do esofago";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q43   Outr malformacoes congen do intestino";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
"Q61   Doenc cisticas do rim";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"Q85   Facomatoses NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Q87   Outr sindr c/malform cong q acomet mult sist";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q89   Outr malformacoes congen NCOP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q90   Sindr de Down";1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3
"Q91   Sindr de Edwards e sindr de Patau";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q99   Outr anomalias dos cromossomos NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"R31   Hematuria NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3
"R68   Outr sint e sinais gerais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"R98   Morte s/assist";0;0;0;1;0;0;1;2;0;0;0;1;0;0;2;1;0;0;1;0;0;0;9
"R99   Outr causas mal definidas e NE mortalidade";0;0;0;0;1;1;0;1;1;1;2;3;1;2;0;0;1;0;0;0;0;0;14
"V03   Pedestre traum colis automov pickup caminhon";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;3
"V04   Pedestre traum colis veic transp pesado onib";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
"V09   Pedestre traum outr acid transp e NE";0;0;0;3;1;4;4;4;5;3;3;4;3;1;0;0;4;0;0;0;0;0;39
"V14   Ciclis traum colis veic transp pesado onibus";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V19   Ciclista traum acid transp e NE";0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;6
"V24   Motocicl traum colis veic transp pesado onib";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"V27   Motocicl traum colis objeto fixo parado";0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"V28   Motociclista traum acid transp s/colis";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V29   Motociclista traum outr acid transp e NE";0;0;0;1;7;3;2;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;21
"V43   Ocup automov traum col auto pickup caminhon";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V44   Ocup autom traum colis veic trans pesad onib";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
"V47   Ocup automovel traum colis obj fixo parado";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V49   Ocup automovel traum outr acid transp e NE";1;0;0;1;4;4;3;2;0;2;2;0;1;1;0;0;0;1;0;0;0;0;22
"V58   Ocup caminhonete traum acid transp s/colis";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V64   Ocup v tr pes tr col outr veic tr pes onib";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V67   Ocup veic tr pesado traum col obj fixo parad";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V69   Ocup veic tr pesado traum outr ac transp NE";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V79   Ocup onibus traum outr acid transp e NE";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;0;0;5;0;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;11
"W02   Queda env patins rodas gelo esqui pranch rod";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W03   Outr qued mesmo niv colis empurrao outr pess";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"W04   Queda enquanto carreg apoiado p/outr pessoas";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"W10   Queda em ou de escadas ou degraus";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"W13   Queda de ou p/fora edificios outr estruturas";0;0;0;0;0;0;0;0;0;2;1;1;0;1;2;0;0;0;0;0;0;0;7
"W14   Queda de arvore";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;2;0;0;0;7
"W19   Queda s/especificacao";0;0;0;0;2;1;1;2;4;3;2;5;2;3;5;6;7;6;2;3;0;0;54
"W20   Impacto caus objeto lanc projetado em queda";1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"W22   Impacto acid ativo passivo caus outr objetos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"W40   Explosao de outr materiais";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W55   Mordedura golpe provoc outr animais mamif";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W69   Afogamento e submersao em aguas naturais";0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"W70   Afogamento submersao conseq queda aguas nat";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W74   Afogamento e submersao NE";1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;5
"W75   Sufocacao e estrangulamento acid na cama";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"W78   Inalacao do conteudo gastrico";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4
"W79   Inalacao ingest aliment caus obstr trat resp";2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4
"W80   Inalac ingest outr obj caus obstr trat resp";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"W84   Riscos NE a respiracao";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"W87   Exposicao a corrente eletrica NE";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
"X04   Exposicao combustao subst muito inflamavel";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X08   Exposicao outr tipo espec fumaca fogo chamas";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"X59   Exposicao a fatores NE";0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"X69   Auto-int intenc outr prod quim subst noc NE";0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;5
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;1;3;2;2;7;5;4;2;1;0;0;3;0;1;3;0;0;0;0;34
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"X78   Lesao autoprov intenc obj cortante  penetr";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"X79   Lesao autoprov intenc p/objeto contundente";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;4
"X84   Lesao autoprov intenc p/meios NE";0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X93   Agressao disparo de arma de fogo de mao";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X95   Agressao disparo outr arma de fogo ou NE";0;0;0;18;17;15;19;19;5;6;1;1;0;0;0;0;0;0;0;0;0;0;101
"X97   Agressao p/meio de fumaca fogo e chamas";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"X99   Agressao objeto cortante ou penetrante";0;0;0;1;1;2;2;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;14
"Y00   Agressao p/meio de um objeto contundente";0;0;0;1;1;0;0;2;0;0;2;1;0;0;0;1;0;0;0;0;0;0;8
"Y04   Agressao p/meio de forca corporal";0;0;0;0;0;1;1;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;7
"Y05   Agressao sexual p/meio de forca fisica";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y09   Agressao p/meios NE";0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;5
"Y12   Envenen narcot psicodislept NCOP int n det";0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Y19   Env out prod quim subst noc e NE int n det";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y21   Afogamento submersao intenc nao determinada";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y24   Disparo outr arma fogo e NE intenc nao det";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;4
"Y35   Intervencao legal";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y85   Sequelas de acid transp";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2
"Total";92;8;8;42;59;68;78;130;111;176;221;317;295;360;362;419;375;305;182;45;6;1;3660
