Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2019
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"J98   Outr transt respirat";0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;1;1;2;0;0;0;8
"K20   Esofagite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"K21   Doenc de refluxo gastroesofagico";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K22   Outr doenc do esofago";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"K25   Ulcera gastrica";0;0;0;0;0;0;0;1;0;0;1;1;0;2;2;3;2;0;0;0;0;0;12
"K26   Ulcera duodenal";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;3
"K29   Gastrite e duodenite";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"K30   Dispepsia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"K35   Apendicite aguda";0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;3
"K37   Apendicite SOE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"K40   Hernia inguinal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"K42   Hernia umbilical";0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;3
"K43   Hernia ventral";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
"K44   Hernia diafragmatica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2
"K46   Hernia abdominal NE";0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;4
"K50   Doenc de Crohn";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"K55   Transt vasculares do intestino";0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;1;0;0;0;0;0;7
"K56   Ileo paralitico e obstr intestinal s/hernia";1;0;0;0;0;0;0;0;0;0;1;1;1;0;2;2;3;2;0;0;0;0;13
"K57   Doenc diverticular do intestino";0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;7
"K60   Fissura e fistula das regioes anal e retal";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"K63   Outr doenc do intestino";0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;2;2;0;0;3;0;0;13
"K65   Peritonite";0;0;1;0;0;0;0;1;0;0;0;2;1;3;2;1;1;1;0;0;0;0;13
"K66   Outr transt do peritonio";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"K70   Doenc alcoolica do figado";0;0;0;0;0;0;2;1;4;6;9;5;4;9;2;3;1;1;0;0;0;0;47
"K71   Doenc hepatica toxica";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"K72   Insuf hepatica NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;4
"K74   Fibrose e cirrose hepaticas";0;0;0;0;0;0;0;4;1;6;10;5;5;9;4;6;2;1;0;0;0;0;53
"K75   Outr doenc inflam do figado";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
"K76   Outr doenc do figado";0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;4
"K80   Colelitiase";0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;4
"K81   Colecistite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;0;1;0;8
"K83   Outr doenc das vias biliares";0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;4
"K85   Pancreatite aguda";0;0;0;0;0;0;0;2;0;1;0;0;0;4;0;1;0;1;0;0;0;0;9
"K86   Outr doenc do pancreas";0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;4
"K92   Outr doenc do aparelho digestivo";0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;5;3;3;0;0;0;17
"L02   Abscesso cutaneo furunculo e antraz";0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3
"L03   Celulite";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;4
"L08   Outr infecc localiz pele e tec subcutaneo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;6
"L89   Ulcera de decubito";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;5
"M00   Artrite piogenica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"M06   Outr artrites reumatoides";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
"M16   Coxartrose";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"M17   Gonartrose";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"M19   Outr artroses";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"M25   Outr transt articulares NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"M31   Outr vasculopatias necrotizantes";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"M46   Outr espondilopatias inflam";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"M48   Outr espondilopatias";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"M62   Outr transt musculares";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2
"M80   Osteoporose c/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"M84   Transt da continuidade do osso";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"M86   Osteomielite";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;3
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"N13   Uropatia obstrutiva e p/refluxo";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
"N17   Insuf renal aguda";0;0;0;0;0;0;0;0;0;0;1;1;0;1;4;0;0;2;0;1;0;0;10
"N18   Insuf renal cronica";0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;4;7;2;2;0;0;0;22
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;3
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;1;1;0;0;0;0;0;6
"N21   Calculose do trato urinario infer";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"N30   Cistite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"N34   Uretrite e sindr uretral";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"N39   Outr transt do trato urinario";1;0;0;0;0;0;0;1;0;0;0;3;5;4;5;8;11;6;8;5;0;0;57
"N40   Hiperplasia da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;0;0;0;9
"N41   Doenc inflam da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
"N42   Outr afeccoes da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"N49   Transt inflam orgaos genitais masc NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
"P02   Fet rec-nasc afet compl plac cord umb membr";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P07   Transt rel gest curt dur peso baix nasc NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P21   Asfixia ao nascer";2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P22   Desconforto respirat do recem-nascido";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"P26   Hemorragia pulmonar orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P27   Doenc respirat cron orig periodo perinatal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P28   Outr afeccoes respirat orig per perinatal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P29   Transt cardiovasc orig periodo perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P36   Septicemia bacter do recem-nascido";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"P37   Outr doenc infecc e parasit congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P56   Hidropsia fetal dev doenc hemolitica";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P60   Coagulacao intravasc dissem feto rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P76   Outr obstrucoes intestinais do recem-nascido";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P77   Enterocolite necrotizante do feto e rec-nasc";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"P91   Outr disturbios funcao cerebral rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P96   Outr afeccoes originadas periodo perinatal";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"Q00   Anencefalia e malformacoes similares";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q01   Encefalocele";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q04   Outr malformacoes congen do cerebro";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q05   Espinha bifida";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Q20   Malform congen camaras e comunicacoes card";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q21   Malformacoes congen dos septos cardiacos";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q22   Malform congen valvas pulmonar tricuspide";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q23   Malformacoes congen valvas aortica e mitral";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q24   Outr malformacoes congen do coracao";2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
"Q33   Malformacoes congen do pulmao";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q43   Outr malformacoes congen do intestino";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"Q61   Doenc cisticas do rim";0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;4
"Q62   Anom cong obstr pelv renal malf cong ureter";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q76   Malform congen coluna vertebral ossos torax";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q85   Facomatoses NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"Q87   Outr sindr c/malform cong q acomet mult sist";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q89   Outr malformacoes congen NCOP";3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q90   Sindr de Down";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"Q91   Sindr de Edwards e sindr de Patau";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;3
"R53   Mal estar fadiga";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;3
"R57   Choque NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
"R64   Caquexia";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3
"R98   Morte s/assist";0;0;0;0;0;0;0;2;0;4;1;3;1;1;1;1;0;1;0;0;0;0;15
"R99   Outr causas mal definidas e NE mortalidade";1;0;0;0;2;2;1;3;5;4;4;2;4;3;0;1;0;0;1;0;0;0;33
"V02   Pedestre traum colis veic motor 2 3 rodas";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
"V03   Pedestre traum colis automov pickup caminhon";0;0;0;0;2;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;8
"V04   Pedestre traum colis veic transp pesado onib";1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;4
"V05   Pedestre traum colis trem veic ferroviario";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"V09   Pedestre traum outr acid transp e NE";0;0;0;1;1;1;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;8
"V13   Ciclista traum colis automov pickup caminhon";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V18   Ciclista traum acid transp s/colis";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V19   Ciclista traum acid transp e NE";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"V22   Motocicl traum colis veic motor 2 3 rodas";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;0;2;1;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;10
"V24   Motocicl traum colis veic transp pesado onib";0;0;0;0;4;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;7
"V27   Motocicl traum colis objeto fixo parado";0;0;0;3;2;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13
"V29   Motociclista traum outr acid transp e NE";0;0;0;0;2;3;3;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;13
"V43   Ocup automov traum col auto pickup caminhon";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V44   Ocup autom traum colis veic trans pesad onib";1;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5
"V47   Ocup automovel traum colis obj fixo parado";0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"V48   Ocup automovel traum acid transp s/colis";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V49   Ocup automovel traum outr acid transp e NE";0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;5
"V54   Ocup caminhon traum col veic transp pes onib";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;0;1;1;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;8
"W13   Queda de ou p/fora edificios outr estruturas";0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;3
"W17   Outr quedas de um nivel a outr";0;0;1;0;0;1;1;0;3;0;2;0;0;0;1;0;0;0;0;0;0;0;9
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;1;0;0;0;2;1;2;2;1;3;4;3;2;3;2;1;0;27
"W19   Queda s/especificacao";0;0;0;0;0;0;0;0;1;1;3;1;2;2;4;5;4;5;4;0;0;0;32
"W69   Afogamento e submersao em aguas naturais";0;0;0;0;0;1;1;0;2;0;1;0;1;0;1;0;0;0;0;0;0;0;7
"W74   Afogamento e submersao NE";0;0;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5
"W78   Inalacao do conteudo gastrico";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2
"W79   Inalacao ingest aliment caus obstr trat resp";2;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;6
"W80   Inalac ingest outr obj caus obstr trat resp";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W84   Riscos NE a respiracao";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"W87   Exposicao a corrente eletrica NE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X04   Exposicao combustao subst muito inflamavel";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3
"X42   Envenen acid narcot psicodislepticos NCOP";0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4
"X59   Exposicao a fatores NE";0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;2;1;0;0;0;0;7
"X64   Auto-int intenc out drog med subst biolog NE";0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3
"X67   Auto-intox intenc p/outr gases e vapores";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X69   Auto-int intenc outr prod quim subst noc NE";0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;3;3;5;4;2;3;4;2;2;2;1;1;1;0;1;1;0;0;0;35
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;0;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"X76   Lesao autoprov intenc fumaca fogo e chamas";0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"X79   Lesao autoprov intenc p/objeto contundente";0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"X82   Lesao autoprov intenc impacto veic a motor";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X84   Lesao autoprov intenc p/meios NE";0;0;0;1;1;0;0;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;7
"X90   Agressao prod quimicos e subst nocivas NE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;5
"X93   Agressao disparo de arma de fogo de mao";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X94   Agressao disparo arma fogo de maior calibre";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"X95   Agressao disparo outr arma de fogo ou NE";0;0;0;8;18;20;17;14;10;6;2;2;0;0;0;0;0;0;0;0;0;0;97
"X97   Agressao p/meio de fumaca fogo e chamas";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X99   Agressao objeto cortante ou penetrante";0;0;0;0;3;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;12
"Y00   Agressao p/meio de um objeto contundente";0;0;0;0;0;3;2;5;1;1;1;0;0;1;0;0;1;0;0;0;0;0;15
"Y04   Agressao p/meio de forca corporal";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y09   Agressao p/meios NE";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y14   Env out drog med subst biolog e NE int n det";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y21   Afogamento submersao intenc nao determinada";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y24   Disparo outr arma fogo e NE intenc nao det";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y26   Exposicao fumaca fogo chamas intenc n det";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"Y28   Contato obj cortante penetrante intenc n det";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";0;0;0;1;1;1;0;2;1;1;1;2;4;1;0;0;1;0;0;0;0;0;16
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;1;1;2;2;3;3;0;4;0;2;1;2;1;0;0;0;0;0;0;22
"Y35   Intervencao legal";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y83   Reac anorm compl tard interv cirurg s/acid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
"Y87   Seq lesao autopr inten agress fato int indet";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y89   Sequelas de outr causas externas";0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;3
"Total";85;5;4;30;74;71;69;105;121;163;224;302;362;393;413;442;449;331;200;79;8;1;3931
