Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2014
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"K57   Doenc diverticular do intestino";0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;5
"K63   Outr doenc do intestino";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"K65   Peritonite";0;0;0;0;0;0;1;1;1;1;1;2;0;1;0;2;0;0;1;0;0;0;11
"K70   Doenc alcoolica do figado";0;0;0;0;0;0;1;2;2;6;8;7;3;1;1;2;1;0;0;0;0;0;34
"K72   Insuf hepatica NCOP";0;0;0;0;0;0;0;0;1;2;0;0;0;1;1;0;0;0;1;0;0;0;6
"K74   Fibrose e cirrose hepaticas";0;0;0;0;0;1;0;0;3;11;7;7;8;6;1;1;0;1;0;1;0;0;47
"K75   Outr doenc inflam do figado";0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;1;0;1;0;0;0;0;6
"K76   Outr doenc do figado";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2
"K80   Colelitiase";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;1;0;0;0;0;6
"K81   Colecistite";0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;0;1;0;0;0;0;8
"K83   Outr doenc das vias biliares";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;5
"K85   Pancreatite aguda";0;0;0;0;0;0;0;1;2;3;3;4;3;0;0;3;0;0;0;0;0;0;19
"K92   Outr doenc do aparelho digestivo";0;0;0;0;0;0;0;1;0;0;0;0;1;3;6;1;2;2;0;0;0;0;16
"L03   Celulite";0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;3;1;0;0;0;0;9
"L89   Ulcera de decubito";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"L97   Ulcera dos membros infer NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"M00   Artrite piogenica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"M06   Outr artrites reumatoides";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"M45   Espondilite ancilosante";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"M46   Outr espondilopatias inflam";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
"M51   Outr transt de discos intervertebrais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"M72   Transt fibroblasticos";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"M86   Osteomielite";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
"N04   Sindr nefrotica";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"N10   Nefrite tubulo-intersticial aguda";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;1;0;0;0;6
"N15   Outr doenc renais tubulo-intersticiais";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
"N17   Insuf renal aguda";0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;3;5;1;2;0;0;0;15
"N18   Insuf renal cronica";0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;8
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;3;0;1;0;0;0;8
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N30   Cistite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N39   Outr transt do trato urinario";0;0;0;0;0;0;0;1;2;0;1;2;4;4;3;12;13;7;6;1;0;0;56
"N40   Hiperplasia da prostata";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;3;2;0;0;0;8
"N41   Doenc inflam da prostata";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"N42   Outr afeccoes da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N49   Transt inflam orgaos genitais masc NCOP";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
"P00   Fet rec-nasc afet afec mat n obr rel grav at";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P01   Fet rec-nasc afet complic maternas gravidez";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"P02   Fet rec-nasc afet compl plac cord umb membr";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P07   Transt rel gest curt dur peso baix nasc NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P21   Asfixia ao nascer";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P22   Desconforto respirat do recem-nascido";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"P26   Hemorragia pulmonar orig periodo perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P28   Outr afeccoes respirat orig per perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P29   Transt cardiovasc orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P36   Septicemia bacter do recem-nascido";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P52   Hemorragia intracran nao-traum feto rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P77   Enterocolite necrotizante do feto e rec-nasc";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P96   Outr afeccoes originadas periodo perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q20   Malform congen camaras e comunicacoes card";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q21   Malformacoes congen dos septos cardiacos";2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3
"Q22   Malform congen valvas pulmonar tricuspide";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q23   Malformacoes congen valvas aortica e mitral";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q25   Malformacoes congen das grandes arterias";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q33   Malformacoes congen do pulmao";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q44   Malform congen vesic biliar via biliar figad";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q64   Outr malformacoes congen aparelho urinario";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q79   Malformacoes congen sist osteomuscular NCOP";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q89   Outr malformacoes congen NCOP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q91   Sindr de Edwards e sindr de Patau";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;0;5
"R64   Caquexia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"R68   Outr sint e sinais gerais";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R96   Outr mortes subitas de causa desconhecida";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
"R98   Morte s/assist";0;0;0;0;0;2;2;2;4;2;6;1;2;0;1;2;0;0;1;0;0;0;25
"R99   Outr causas mal definidas e NE mortalidade";2;0;0;0;3;4;2;5;6;2;2;5;0;4;0;1;0;1;1;0;0;0;38
"V02   Pedestre traum colis veic motor 2 3 rodas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"V03   Pedestre traum colis automov pickup caminhon";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V04   Pedestre traum colis veic transp pesado onib";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V09   Pedestre traum outr acid transp e NE";1;0;1;1;2;4;2;6;2;4;3;6;1;5;0;2;0;2;1;0;0;0;43
"V12   Ciclista traum colis veic motor 2 3 rodas";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V13   Ciclista traum colis automov pickup caminhon";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V19   Ciclista traum acid transp e NE";0;0;2;1;0;0;1;2;1;0;0;0;1;1;0;1;0;0;0;0;0;0;10
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
"V24   Motocicl traum colis veic transp pesado onib";0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"V27   Motocicl traum colis objeto fixo parado";0;0;0;1;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6
"V28   Motociclista traum acid transp s/colis";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"V29   Motociclista traum outr acid transp e NE";0;0;1;5;4;4;8;4;4;2;1;0;0;0;0;0;0;0;0;0;0;0;33
"V42   Ocup autotraum colis outr veic mot 2 3 rodas";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V43   Ocup automov traum col auto pickup caminhon";0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"V44   Ocup autom traum colis veic trans pesad onib";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"V47   Ocup automovel traum colis obj fixo parado";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V48   Ocup automovel traum acid transp s/colis";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V49   Ocup automovel traum outr acid transp e NE";1;0;0;1;3;4;3;0;1;0;3;0;1;0;1;0;0;0;0;0;0;0;18
"V64   Ocup v tr pes tr col outr veic tr pes onib";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"V78   Ocup onibus traum acid transp s/colis";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V79   Ocup onibus traum outr acid transp e NE";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"V84   Ocup veic esp mot uso agric traum acid trans";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;0;1;0;3;1;1;3;0;0;1;1;0;0;0;0;0;0;0;0;11
"W10   Queda em ou de escadas ou degraus";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2
"W11   Queda em ou de escadas de mao";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"W13   Queda de ou p/fora edificios outr estruturas";0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;4
"W14   Queda de arvore";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W15   Queda de penhasco";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W17   Outr quedas de um nivel a outr";0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;4
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;0;3;0;0;0;0;0;7
"W19   Queda s/especificacao";0;0;0;0;1;0;0;0;1;1;0;1;2;3;5;3;5;8;5;1;0;0;36
"W20   Impacto caus objeto lanc projetado em queda";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"W40   Explosao de outr materiais";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"W54   Mordedura ou golpe provocado p/cao";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"W67   Afogamento e submersao em piscina";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W69   Afogamento e submersao em aguas naturais";0;0;0;0;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;5
"W74   Afogamento e submersao NE";2;0;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7
"W78   Inalacao do conteudo gastrico";2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;4
"W79   Inalacao ingest aliment caus obstr trat resp";1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4
"W84   Riscos NE a respiracao";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W87   Exposicao a corrente eletrica NE";0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3
"X04   Exposicao combustao subst muito inflamavel";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
"X23   Contato c/abelhas vespas e vespoes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"X42   Envenen acid narcot psicodislepticos NCOP";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X49   Envenen acid outr subst quim nocivas e as NE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X59   Exposicao a fatores NE";0;0;0;0;0;0;2;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;6
"X64   Auto-int intenc out drog med subst biolog NE";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"X67   Auto-intox intenc p/outr gases e vapores";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;1;2;5;6;3;1;2;4;1;1;0;1;0;0;1;0;0;0;0;28
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;0;1;0;1;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;6
"X76   Lesao autoprov intenc fumaca fogo e chamas";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X79   Lesao autoprov intenc p/objeto contundente";0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;5
"X81   Lesao autoprov intenc precip perm obj movim";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"X84   Lesao autoprov intenc p/meios NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"X93   Agressao disparo de arma de fogo de mao";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X95   Agressao disparo outr arma de fogo ou NE";0;0;1;25;24;23;20;9;11;11;5;4;0;0;0;0;0;0;0;0;0;0;133
"X99   Agressao objeto cortante ou penetrante";0;0;0;2;1;4;3;2;5;1;1;1;0;0;0;0;0;0;0;0;0;0;20
"Y00   Agressao p/meio de um objeto contundente";0;0;0;0;1;3;5;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;15
"Y04   Agressao p/meio de forca corporal";0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;3
"Y09   Agressao p/meios NE";0;0;0;2;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7
"Y12   Envenen narcot psicodislept NCOP int n det";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y17   Envenen outr gases vapores intenc n det";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"Y21   Afogamento submersao intenc nao determinada";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y26   Exposicao fumaca fogo chamas intenc n det";0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
"Y28   Contato obj cortante penetrante intenc n det";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";0;0;0;1;0;0;2;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;9
"Y30   Queda salto empurr lugar elev intenc n det";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Y33   Outr fatos ou eventos espec intenc n det";0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;1;2;0;1;1;0;1;4;1;0;0;0;0;0;0;0;0;0;11
"Y45   Subst analges antipiret e antiinflamatorias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"Y60   Cort punc perf hemorr acid cuid med cirurg";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y85   Sequelas de acid transp";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y87   Seq lesao autopr inten agress fato int indet";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Total";92;8;18;56;57;78;102;104;137;191;236;320;336;339;394;450;384;322;166;47;10;1;3848
