Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2021
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Total"
"K22   Outr doenc do esofago";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;4
"K25   Ulcera gastrica";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;4
"K26   Ulcera duodenal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
"K27   Ulcera peptica de localiz NE";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
"K29   Gastrite e duodenite";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"K31   Outr doenc do estomago e do duodeno";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"K35   Apendicite aguda";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"K40   Hernia inguinal";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;4
"K46   Hernia abdominal NE";0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;5
"K52   Outr gastroenterites e colites nao-infecc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"K55   Transt vasculares do intestino";0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;3;1;1;0;0;13
"K56   Ileo paralitico e obstr intestinal s/hernia";0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;2;4;2;0;0;16
"K57   Doenc diverticular do intestino";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
"K59   Outr transt funcionais do intestino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"K63   Outr doenc do intestino";0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;5
"K65   Peritonite";0;0;0;0;0;0;0;0;0;2;0;1;1;1;2;0;0;0;0;0;0;7
"K66   Outr transt do peritonio";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
"K70   Doenc alcoolica do figado";0;0;0;0;0;0;1;3;6;9;11;19;8;10;2;1;2;0;0;0;0;72
"K71   Doenc hepatica toxica";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"K72   Insuf hepatica NCOP";2;0;0;0;0;0;0;1;0;0;0;0;1;2;1;1;0;2;0;0;0;10
"K73   Hepatite cronica NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K74   Fibrose e cirrose hepaticas";0;0;0;0;0;0;1;0;2;7;6;3;4;2;3;1;4;0;0;0;0;33
"K75   Outr doenc inflam do figado";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;4
"K76   Outr doenc do figado";0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;3;0;0;0;1;0;7
"K80   Colelitiase";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;1;0;0;0;6
"K81   Colecistite";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;3
"K83   Outr doenc das vias biliares";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;0;2;0;0;0;7
"K85   Pancreatite aguda";0;0;0;0;1;0;0;2;0;1;5;0;1;0;1;1;0;1;0;0;0;13
"K86   Outr doenc do pancreas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"K92   Outr doenc do aparelho digestivo";0;0;0;0;0;0;0;0;0;3;2;3;2;3;9;4;2;5;4;1;1;39
"L02   Abscesso cutaneo furunculo e antraz";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"L03   Celulite";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;0;0;0;5
"L08   Outr infecc localiz pele e tec subcutaneo";0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;4
"L12   Penfigoide";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"L89   Ulcera de decubito";0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;1;0;0;0;6
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"M16   Coxartrose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"M31   Outr vasculopatias necrotizantes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"M32   Lupus eritematoso disseminado";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"M35   Outr afeccoes sistemicas do tec conjuntivo";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"M46   Outr espondilopatias inflam";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
"M50   Transt dos discos cervicais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"M60   Miosite";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"M62   Outr transt musculares";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;3
"M72   Transt fibroblasticos";0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2
"M81   Osteoporose s/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"M86   Osteomielite";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;3
"N03   Sindr nefritica cronica";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"N13   Uropatia obstrutiva e p/refluxo";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;4
"N15   Outr doenc renais tubulo-intersticiais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"N17   Insuf renal aguda";0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;4;0;1;0;0;11
"N18   Insuf renal cronica";0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;3;3;1;0;1;1;15
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;1;1;0;0;7
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
"N36   Outr transt da uretra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"N39   Outr transt do trato urinario";0;0;1;0;0;0;0;0;0;1;5;2;4;2;5;8;8;10;9;1;2;58
"N40   Hiperplasia da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;5
"N42   Outr afeccoes da prostata";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"N48   Outr transt do penis";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
"N49   Transt inflam orgaos genitais masc NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;5
"P01   Fet rec-nasc afet complic maternas gravidez";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"P03   Fet rec-nasc afet out compl trab parto parto";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P10   Laceracao intracran hemorrag dev traum parto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P21   Asfixia ao nascer";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P22   Desconforto respirat do recem-nascido";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P24   Sindr de aspiracao neonatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P29   Transt cardiovasc orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P36   Septicemia bacter do recem-nascido";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P61   Outr transt hematologicos perinatais";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P77   Enterocolite necrotizante do feto e rec-nasc";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P78   Outr transt ap digestivo periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P96   Outr afeccoes originadas periodo perinatal";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q07   Outr malformacoes congen do sist nervoso";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q20   Malform congen camaras e comunicacoes card";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q21   Malformacoes congen dos septos cardiacos";1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q22   Malform congen valvas pulmonar tricuspide";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q23   Malformacoes congen valvas aortica e mitral";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q24   Outr malformacoes congen do coracao";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q25   Malformacoes congen das grandes arterias";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q79   Malformacoes congen sist osteomuscular NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q85   Facomatoses NCOP";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q89   Outr malformacoes congen NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q90   Sindr de Down";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"Q91   Sindr de Edwards e sindr de Patau";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q99   Outr anomalias dos cromossomos NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;0;0;1;1;2;0;0;1;1;0;1;0;1;0;0;8
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"R50   Febre origem desconhecida e outras origens";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;7
"R56   Convulsoes NCOP";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R57   Choque NCOP";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;3
"R64   Caquexia";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"R96   Outr mortes subitas de causa desconhecida";0;0;0;0;0;1;0;0;0;2;2;0;1;2;1;0;0;3;1;0;0;13
"R98   Morte s/assist";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;4
"R99   Outr causas mal definidas e NE mortalidade";0;0;0;1;0;1;2;1;9;3;7;5;13;7;6;2;6;2;2;0;0;67
"V02   Pedestre traum colis veic motor 2 3 rodas";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"V03   Pedestre traum colis automov pickup caminhon";0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;3
"V04   Pedestre traum colis veic transp pesado onib";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"V09   Pedestre traum outr acid transp e NE";0;1;0;0;1;0;2;0;3;3;1;1;2;1;2;1;0;0;0;0;0;18
"V13   Ciclista traum colis automov pickup caminhon";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V18   Ciclista traum acid transp s/colis";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2
"V19   Ciclista traum acid transp e NE";0;0;0;0;1;0;1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;7
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"V24   Motocicl traum colis veic transp pesado onib";0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4
"V27   Motocicl traum colis objeto fixo parado";0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
"V28   Motociclista traum acid transp s/colis";0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
"V29   Motociclista traum outr acid transp e NE";0;0;0;5;5;6;3;5;3;4;0;1;3;0;2;0;0;0;0;0;0;37
"V44   Ocup autom traum colis veic trans pesad onib";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2
"V47   Ocup automovel traum colis obj fixo parado";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V49   Ocup automovel traum outr acid transp e NE";0;0;0;0;0;2;1;1;1;2;0;0;1;2;0;0;0;0;0;0;0;10
"V64   Ocup v tr pes tr col outr veic tr pes onib";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
"V69   Ocup veic tr pesado traum outr ac transp NE";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V77   Ocup onibus traum colis objeto fixo parado";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V80   Pess mont anim oc veic anim traum ac transp";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V95   Acid de aeronave mot causando traum ao ocup";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W01   Queda mesmo nivel escorr tropec passo falso";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"W06   Queda de um leito";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"W10   Queda em ou de escadas ou degraus";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W13   Queda de ou p/fora edificios outr estruturas";0;1;0;0;0;1;0;0;0;0;1;1;3;1;1;0;0;0;0;0;0;9
"W16   Merg pulo agua caus out traum n afog submers";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"W17   Outr quedas de um nivel a outr";0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;5
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;1;1;4;1;2;3;5;2;1;2;4;1;0;0;27
"W19   Queda s/especificacao";0;0;0;0;0;0;0;0;1;1;1;1;0;4;3;2;4;4;4;2;0;27
"W31   Contato c/outr maquinas e c/as NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W69   Afogamento e submersao em aguas naturais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"W74   Afogamento e submersao NE";1;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"W79   Inalacao ingest aliment caus obstr trat resp";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"W87   Exposicao a corrente eletrica NE";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
"X08   Exposicao outr tipo espec fumaca fogo chamas";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4
"X42   Envenen acid narcot psicodislepticos NCOP";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X49   Envenen acid outr subst quim nocivas e as NE";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X59   Exposicao a fatores NE";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"X64   Auto-int intenc out drog med subst biolog NE";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X66   Auto-int int solv org hidrocarb halog vapor";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X67   Auto-intox intenc p/outr gases e vapores";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X68   Auto-intox intenc a pesticidas";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;4;3;3;2;5;5;4;1;3;3;3;0;0;0;0;0;0;0;36
"X72   Lesao autoprov intenc disp arma fogo de mao";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X76   Lesao autoprov intenc fumaca fogo e chamas";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"X78   Lesao autoprov intenc obj cortante  penetr";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
"X82   Lesao autoprov intenc impacto veic a motor";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"X84   Lesao autoprov intenc p/meios NE";0;0;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;7
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
"X93   Agressao disparo de arma de fogo de mao";0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;5
"X95   Agressao disparo outr arma de fogo ou NE";0;0;0;8;11;13;15;10;8;5;3;1;0;0;0;0;0;0;0;0;0;74
"X97   Agressao p/meio de fumaca fogo e chamas";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X99   Agressao objeto cortante ou penetrante";0;0;0;1;2;0;4;2;0;0;0;1;1;0;1;0;0;0;0;0;0;12
"Y00   Agressao p/meio de um objeto contundente";0;0;0;0;2;4;1;3;1;1;3;1;1;0;0;0;0;0;0;0;0;17
"Y04   Agressao p/meio de forca corporal";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Y12   Envenen narcot psicodislept NCOP int n det";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y14   Env out drog med subst biolog e NE int n det";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Y24   Disparo outr arma fogo e NE intenc nao det";0;0;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;5
"Y28   Contato obj cortante penetrante intenc n det";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2
"Y29   Contato obj contundente intenc n det";0;0;0;0;2;0;1;0;6;0;3;2;2;2;3;1;0;1;1;0;0;24
"Y30   Queda salto empurr lugar elev intenc n det";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;0;0;2;3;2;2;5;7;7;5;3;2;1;0;0;0;0;39
"Y35   Intervencao legal";0;0;0;1;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10
"Y87   Seq lesao autopr inten agress fato int indet";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"Y89   Sequelas de outr causas externas";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Total";69;6;7;35;55;84;108;162;208;267;355;474;621;623;693;602;602;421;239;62;25;5718
