Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Sexo: Masculino;;;;;;;;;;;;;;;;;;;;;;;
Período:2022;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
J45   Asma;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;5
J61   Pneumoconiose dev amianto outr fibr minerais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
J62   Pneumoconiose dev poeira que cont silica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
J68   Afecc resp dev inal prod quim gas fumac vap;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
J69   Pneumonite dev solidos e liquidos;0;0;0;0;0;0;0;0;0;1;0;2;1;2;2;3;4;4;10;1;0;0;30
J80   Sindr do desconforto respirat do adulto;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
J81   Edema pulmonar NE de outr form;0;0;0;1;1;0;2;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;8
J84   Outr doenc pulmonares intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;1;2;6;2;0;0;0;18
J85   Abscesso do pulmao e do mediastino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J86   Piotorax;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
J90   Derrame pleural NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
J91   Derrame pleural em afeccoes COP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J93   Pneumotorax;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
J94   Outr afeccoes pleurais;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
J96   Insuf respirat NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
J98   Outr transt respirat;0;0;0;0;0;0;1;1;2;2;2;4;2;3;1;2;3;5;2;1;2;0;33
K21   Doenc de refluxo gastroesofagico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K22   Outr doenc do esofago;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;5
K25   Ulcera gastrica;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;7
K26   Ulcera duodenal;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;0;2;1;0;0;0;0;8
K27   Ulcera peptica de localiz NE;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;5
K29   Gastrite e duodenite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
K31   Outr doenc do estomago e do duodeno;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;3
K35   Apendicite aguda;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;1;0;0;0;5
K40   Hernia inguinal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;5
K44   Hernia diafragmatica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K46   Hernia abdominal NE;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;4
K50   Doenc de Crohn;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
K52   Outr gastroenterites e colites nao-infecc;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;3
K55   Transt vasculares do intestino;0;0;0;0;0;0;0;0;1;0;0;1;3;3;2;3;2;2;1;0;1;0;19
K56   Ileo paralitico e obstr intestinal s/hernia;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;4;3;2;1;0;0;17
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;2;0;0;1;0;0;7
K59   Outr transt funcionais do intestino;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
K61   Abscesso das regioes anal e retal;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
K63   Outr doenc do intestino;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;1;0;1;0;0;0;9
K65   Peritonite;0;0;0;0;0;0;0;0;0;2;0;0;1;2;0;3;2;0;0;0;0;0;10
K66   Outr transt do peritonio;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
K70   Doenc alcoolica do figado;0;0;0;0;0;0;1;4;3;7;10;13;11;7;3;1;1;0;1;0;0;0;62
K72   Insuf hepatica NCOP;0;0;0;0;0;1;0;0;1;1;0;0;0;1;2;0;0;1;0;0;0;0;7
K73   Hepatite cronica NCOP;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
K74   Fibrose e cirrose hepaticas;0;1;0;0;0;0;0;0;2;3;4;4;3;4;6;0;3;0;0;0;0;0;30
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
K76   Outr doenc do figado;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;0;0;0;0;0;6
K80   Colelitiase;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;2;1;2;0;0;0;10
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;2;0;0;8
K83   Outr doenc das vias biliares;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;3;1;0;0;0;0;8
K85   Pancreatite aguda;0;0;0;0;0;0;1;0;1;2;2;3;1;0;2;0;1;0;2;0;0;0;15
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
K92   Outr doenc do aparelho digestivo;1;0;0;0;0;0;0;0;0;0;0;2;1;5;2;1;4;3;3;0;0;0;22
L03   Celulite;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;0;2;0;0;0;0;7
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;2;0;0;1;0;0;8
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;0;1;0;0;8
L97   Ulcera dos membros infer NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3
M00   Artrite piogenica;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
M30   Poliarterite nodosa e afeccoes correlatas;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M32   Lupus eritematoso disseminado;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M33   Dermatopoliomiosite;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M34   Esclerose sistemica;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
M47   Espondilose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M60   Miosite;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2
M62   Outr transt musculares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
M84   Transt da continuidade do osso;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;4
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;4
N04   Sindr nefrotica;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;5
N17   Insuf renal aguda;0;0;0;0;0;0;0;0;1;0;0;0;2;3;0;6;5;2;1;1;0;0;21
N18   Insuf renal cronica;0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;7;1;4;3;0;1;0;22
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;2;1;1;0;0;0;9
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
N21   Calculose do trato urinario infer;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
N39   Outr transt do trato urinario;0;0;0;0;0;0;0;1;0;1;2;4;3;7;4;10;10;13;15;9;1;0;80
N40   Hiperplasia da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;1;1;0;0;11
N41   Doenc inflam da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
N42   Outr afeccoes da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N49   Transt inflam orgaos genitais masc NCOP;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;4
P00   Fet rec-nasc afet afec mat n obr rel grav at;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P02   Fet rec-nasc afet compl plac cord umb membr;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P07   Transt rel gest curt dur peso baix nasc NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P20   Hipoxia intra-uterina;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
P22   Desconforto respirat do recem-nascido;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
P26   Hemorragia pulmonar orig periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P27   Doenc respirat cron orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P28   Outr afeccoes respirat orig per perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P29   Transt cardiovasc orig periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P36   Septicemia bacter do recem-nascido;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P61   Outr transt hematologicos perinatais;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P77   Enterocolite necrotizante do feto e rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q00   Anencefalia e malformacoes similares;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q04   Outr malformacoes congen do cerebro;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q21   Malformacoes congen dos septos cardiacos;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
Q22   Malform congen valvas pulmonar tricuspide;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q23   Malformacoes congen valvas aortica e mitral;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q24   Outr malformacoes congen do coracao;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
Q25   Malformacoes congen das grandes arterias;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q33   Malformacoes congen do pulmao;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q61   Doenc cisticas do rim;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q87   Outr sindr c/malform cong q acomet mult sist;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q89   Outr malformacoes congen NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q90   Sindr de Down;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q91   Sindr de Edwards e sindr de Patau;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q99   Outr anomalias dos cromossomos NCOP;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;1;3;0;0;11
R64   Caquexia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;3
R96   Outr mortes subitas de causa desconhecida;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;4
R98   Morte s/assist;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;3
R99   Outr causas mal definidas e NE mortalidade;3;0;0;0;1;0;1;2;1;2;1;2;3;1;1;2;1;2;0;1;0;0;24
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V03   Pedestre traum colis automov pickup caminhon;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V04   Pedestre traum colis veic transp pesado onib;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V05   Pedestre traum colis trem veic ferroviario;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
V09   Pedestre traum outr acid transp e NE;0;0;0;1;5;2;1;1;4;8;0;1;2;3;0;3;1;1;0;0;0;0;33
V18   Ciclista traum acid transp s/colis;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V19   Ciclista traum acid transp e NE;0;0;0;0;0;0;0;2;0;1;0;0;1;1;0;0;0;0;0;0;0;0;5
V23   Motocicl traum colis automov pickup caminhon;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
V24   Motocicl traum colis veic transp pesado onib;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3
V27   Motocicl traum colis objeto fixo parado;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
V29   Motociclista traum outr acid transp e NE;0;0;0;2;10;6;4;5;3;0;4;0;0;0;0;0;0;0;0;0;0;0;34
V43   Ocup automov traum col auto pickup caminhon;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
V47   Ocup automovel traum colis obj fixo parado;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4
V48   Ocup automovel traum acid transp s/colis;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
V49   Ocup automovel traum outr acid transp e NE;0;0;0;0;1;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;6
V54   Ocup caminhon traum col veic transp pes onib;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V57   Ocup caminhonete traum colis obj fixo parado;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V64   Ocup v tr pes tr col outr veic tr pes onib;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V87   Acid trans tipo espec desconh mod transp vit;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;2;3;1;1;1;1;3;0;1;1;1;0;0;0;0;0;0;0;0;15
V99   Acid transp NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W06   Queda de um leito;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
W10   Queda em ou de escadas ou degraus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
W13   Queda de ou p/fora edificios outr estruturas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
W14   Queda de arvore;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
W17   Outr quedas de um nivel a outr;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;5
W18   Outr quedas no mesmo nivel;0;0;1;0;0;0;0;0;0;0;2;3;1;0;5;3;4;2;3;2;0;0;26
W19   Queda s/especificacao;0;0;1;0;0;0;0;0;2;0;2;1;6;0;0;5;11;10;7;1;0;0;46
W20   Impacto caus objeto lanc projetado em queda;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
W31   Contato c/outr maquinas e c/as NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
W34   Projeteis de outr armas de fogo e das NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W69   Afogamento e submersao em aguas naturais;0;0;0;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;5
W74   Afogamento e submersao NE;1;0;0;2;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;7
W78   Inalacao do conteudo gastrico;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
W79   Inalacao ingest aliment caus obstr trat resp;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
W80   Inalac ingest outr obj caus obstr trat resp;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3
W87   Exposicao a corrente eletrica NE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X02   Exposicao fogo contr edif outr tipo constr;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X03   Expos fogo contr fora edif outr tipo constr;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X04   Exposicao combustao subst muito inflamavel;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;0;1;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;7
X19   Contato outr fontes calor subst quentes NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
X44   Envenen acid outr drog medic subst biolog NE;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
X59   Exposicao a fatores NE;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;5
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X67   Auto-intox intenc p/outr gases e vapores;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X68   Auto-intox intenc a pesticidas;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
X69   Auto-int intenc outr prod quim subst noc NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;2;0;6;8;5;5;4;2;2;3;3;4;2;1;0;0;1;0;0;0;48
X72   Lesao autoprov intenc disp arma fogo de mao;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X74   Lesao autopr intenc disp outr arma fogo e NE;0;0;0;0;0;0;0;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;5
X79   Lesao autoprov intenc p/objeto contundente;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;1;0;2;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;7
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
X93   Agressao disparo de arma de fogo de mao;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X95   Agressao disparo outr arma de fogo ou NE;0;0;0;5;12;24;11;8;7;7;3;2;3;1;0;0;0;1;0;0;0;0;84
X99   Agressao objeto cortante ou penetrante;0;0;0;0;0;6;5;1;2;2;2;2;1;0;0;0;0;0;0;0;0;0;21
Y00   Agressao p/meio de um objeto contundente;0;0;0;0;0;2;0;0;2;1;4;0;1;0;0;0;0;0;0;0;0;0;10
Y09   Agressao p/meios NE;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4
Y12   Envenen narcot psicodislept NCOP int n det;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y14   Env out drog med subst biolog e NE int n det;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y15   Envenen alcool intencao nao determinada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Y19   Env out prod quim subst noc e NE int n det;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y21   Afogamento submersao intenc nao determinada;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Y29   Contato obj contundente intenc n det;0;0;0;0;2;2;3;1;2;3;2;2;5;1;0;0;0;0;0;0;0;1;24
Y34   Fatos ou eventos NE e intenc nao determinada;1;0;1;0;1;4;2;6;3;8;3;2;4;5;2;2;0;0;1;0;0;5;50
Y85   Sequelas de acid transp;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y87   Seq lesao autopr inten agress fato int indet;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y88   Sequelas cuid med cirurg consid causa ext;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Y89   Sequelas de outr causas externas;0;0;0;0;0;0;0;0;1;1;0;4;0;0;0;0;1;0;0;0;0;0;7
Total;82;8;10;31;60;87;83;108;137;185;218;355;447;492;511;525;547;460;315;101;19;8;4789
