Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Masculino
Período:2017
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"K46   Hernia abdominal NE";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;5
"K51   Colite ulcerativa";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"K55   Transt vasculares do intestino";0;0;0;0;0;0;0;1;0;1;0;0;0;3;3;3;0;0;0;0;1;0;12
"K56   Ileo paralitico e obstr intestinal s/hernia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;0;0;0;7
"K57   Doenc diverticular do intestino";0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;2;1;0;0;0;0;8
"K59   Outr transt funcionais do intestino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"K60   Fissura e fistula das regioes anal e retal";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"K63   Outr doenc do intestino";0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;1;0;0;0;0;0;5
"K65   Peritonite";0;0;0;0;0;0;0;0;1;1;0;0;3;1;2;0;2;0;0;0;0;0;10
"K66   Outr transt do peritonio";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"K70   Doenc alcoolica do figado";0;0;0;0;0;0;1;3;2;6;9;7;6;6;3;1;0;0;0;0;0;0;44
"K72   Insuf hepatica NCOP";0;0;0;0;0;0;0;0;0;0;3;0;2;1;0;0;1;0;0;0;0;0;7
"K74   Fibrose e cirrose hepaticas";0;0;0;0;0;0;0;0;1;3;7;6;7;5;6;0;1;0;0;0;0;0;36
"K75   Outr doenc inflam do figado";0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;5
"K76   Outr doenc do figado";0;0;0;0;0;0;0;0;1;1;0;1;5;0;1;0;1;0;0;0;0;0;10
"K80   Colelitiase";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;4
"K81   Colecistite";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;0;0;0;0;0;7
"K83   Outr doenc das vias biliares";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;1;0;0;0;5
"K85   Pancreatite aguda";0;0;0;0;0;0;1;0;2;0;1;2;1;0;1;1;1;1;1;0;0;0;12
"K86   Outr doenc do pancreas";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3
"K92   Outr doenc do aparelho digestivo";0;0;0;0;0;0;0;0;0;0;0;2;0;3;1;1;3;2;0;1;0;0;13
"L02   Abscesso cutaneo furunculo e antraz";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;3
"L03   Celulite";0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;3;0;1;0;0;0;0;9
"L08   Outr infecc localiz pele e tec subcutaneo";0;0;0;0;0;0;0;0;0;2;0;0;2;1;2;1;1;1;0;0;0;0;10
"L10   Penfigo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"L89   Ulcera de decubito";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;5
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
"M00   Artrite piogenica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"M06   Outr artrites reumatoides";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2
"M16   Coxartrose";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2
"M32   Lupus eritematoso disseminado";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"M35   Outr afeccoes sistemicas do tec conjuntivo";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"M46   Outr espondilopatias inflam";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"M50   Transt dos discos cervicais";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2
"M62   Outr transt musculares";0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;0;0;1;0;0;0;7
"M72   Transt fibroblasticos";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"M80   Osteoporose c/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"M86   Osteomielite";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"N03   Sindr nefritica cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"N10   Nefrite tubulo-intersticial aguda";0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;3
"N11   Nefrite tubulo-intersticial cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3
"N17   Insuf renal aguda";1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;3;1;0;2;0;0;13
"N18   Insuf renal cronica";0;0;0;0;0;0;0;0;0;0;0;1;2;3;4;2;3;2;3;0;0;0;20
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;0;0;1;0;0;6
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;0;0;0;1;0;0;0;7
"N32   Outr transt da bexiga";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"N34   Uretrite e sindr uretral";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N39   Outr transt do trato urinario";0;0;0;0;0;0;0;0;0;1;1;0;0;5;5;8;9;6;5;2;3;0;45
"N40   Hiperplasia da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3
"N49   Transt inflam orgaos genitais masc NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;3
"P00   Fet rec-nasc afet afec mat n obr rel grav at";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P01   Fet rec-nasc afet complic maternas gravidez";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P02   Fet rec-nasc afet compl plac cord umb membr";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P03   Fet rec-nasc afet out compl trab parto parto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P15   Outr traum de parto";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P21   Asfixia ao nascer";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"P22   Desconforto respirat do recem-nascido";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"P24   Sindr de aspiracao neonatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P26   Hemorragia pulmonar orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P28   Outr afeccoes respirat orig per perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P29   Transt cardiovasc orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P36   Septicemia bacter do recem-nascido";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"P77   Enterocolite necrotizante do feto e rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P90   Convulsoes do recem-nascido";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P96   Outr afeccoes originadas periodo perinatal";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"Q00   Anencefalia e malformacoes similares";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q05   Espinha bifida";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q07   Outr malformacoes congen do sist nervoso";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"Q21   Malformacoes congen dos septos cardiacos";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q22   Malform congen valvas pulmonar tricuspide";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q23   Malformacoes congen valvas aortica e mitral";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q24   Outr malformacoes congen do coracao";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q25   Malformacoes congen das grandes arterias";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q27   Outr malformacoes congen sist vasc perif";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q33   Malformacoes congen do pulmao";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q54   Hipospadias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"Q60   Agenesia renal e outr defeitos reducao rim";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q61   Doenc cisticas do rim";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q76   Malform congen coluna vertebral ossos torax";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q79   Malformacoes congen sist osteomuscular NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q89   Outr malformacoes congen NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q90   Sindr de Down";4;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;7
"Q91   Sindr de Edwards e sindr de Patau";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q93   Monossomias e delecoes dos autossomos NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;1;0;6
"R68   Outr sint e sinais gerais";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"R98   Morte s/assist";0;0;0;0;0;0;3;1;1;5;2;2;8;8;2;0;0;0;0;0;0;1;33
"R99   Outr causas mal definidas e NE mortalidade";4;1;1;1;1;1;0;1;0;3;1;1;1;2;0;2;0;0;0;0;0;0;20
"V02   Pedestre traum colis veic motor 2 3 rodas";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
"V05   Pedestre traum colis trem veic ferroviario";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"V09   Pedestre traum outr acid transp e NE";0;0;1;2;4;4;2;1;5;3;3;5;4;0;1;1;0;1;0;0;0;0;37
"V14   Ciclis traum colis veic transp pesado onibus";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2
"V19   Ciclista traum acid transp e NE";0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4
"V20   Motociclista traum colis pedestre animal";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;1;1;0;2;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;10
"V24   Motocicl traum colis veic transp pesado onib";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3
"V27   Motocicl traum colis objeto fixo parado";0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"V28   Motociclista traum acid transp s/colis";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V29   Motociclista traum outr acid transp e NE";0;0;0;2;5;4;6;6;1;3;1;0;0;0;0;0;0;0;0;0;0;0;28
"V48   Ocup automovel traum acid transp s/colis";0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V49   Ocup automovel traum outr acid transp e NE";0;0;0;0;1;0;2;0;1;3;1;1;2;0;0;0;0;0;0;0;0;0;11
"V54   Ocup caminhon traum col veic transp pes onib";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"V59   Ocup caminhonete traum outr acid transp NE";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V64   Ocup v tr pes tr col outr veic tr pes onib";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V87   Acid trans tipo espec desconh mod transp vit";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"V91   Acid embarcacao causando outr tipo de traum";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V95   Acid de aeronave mot causando traum ao ocup";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V99   Acid transp NE";0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"W08   Queda de outr tipo de mobilia";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"W10   Queda em ou de escadas ou degraus";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;3
"W13   Queda de ou p/fora edificios outr estruturas";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;3
"W14   Queda de arvore";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"W17   Outr quedas de um nivel a outr";0;0;0;0;0;0;0;0;0;1;2;2;1;1;0;0;0;0;0;0;0;0;7
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;0;2;1;2;2;0;2;1;3;3;4;1;1;0;0;22
"W19   Queda s/especificacao";0;0;0;1;0;0;0;1;1;0;0;1;1;0;3;6;5;9;3;1;0;0;32
"W20   Impacto caus objeto lanc projetado em queda";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"W23   Apert colhid comprim esmag dentro objetos";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2
"W67   Afogamento e submersao em piscina";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W69   Afogamento e submersao em aguas naturais";0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"W74   Afogamento e submersao NE";1;0;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"W77   Risco resp dev desmor queda terra outr subst";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W78   Inalacao do conteudo gastrico";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3
"W79   Inalacao ingest aliment caus obstr trat resp";1;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;7
"W87   Exposicao a corrente eletrica NE";0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;3
"X42   Envenen acid narcot psicodislepticos NCOP";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X59   Exposicao a fatores NE";0;0;0;1;0;0;0;0;0;2;0;1;0;2;0;0;0;1;0;0;0;0;7
"X61   Auto-int int a-conv sed hip a-park psic NCOP";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;1;4;5;4;7;5;6;1;1;2;1;1;0;0;0;0;0;0;0;38
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;0;0;0;1;0;1;2;0;0;1;0;1;0;0;0;0;0;0;0;6
"X78   Lesao autoprov intenc obj cortante  penetr";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"X79   Lesao autoprov intenc p/objeto contundente";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;0;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;5
"X84   Lesao autoprov intenc p/meios NE";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X92   Agressao p/meio de afogamento e submersao";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X93   Agressao disparo de arma de fogo de mao";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X94   Agressao disparo arma fogo de maior calibre";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X95   Agressao disparo outr arma de fogo ou NE";0;1;0;10;18;13;19;19;12;8;0;2;4;0;0;0;0;1;0;0;0;0;107
"X99   Agressao objeto cortante ou penetrante";0;0;0;4;1;4;3;3;0;0;4;0;1;0;0;0;0;0;0;0;0;0;20
"Y00   Agressao p/meio de um objeto contundente";0;0;0;0;0;2;2;5;1;0;0;0;1;0;1;0;0;0;0;0;0;0;12
"Y04   Agressao p/meio de forca corporal";0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;4
"Y08   Agressao p/outr meios espec";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
"Y09   Agressao p/meios NE";0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
"Y11   Env antic sed hipn antip psic NCOP int n det";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Y12   Envenen narcot psicodislept NCOP int n det";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y21   Afogamento submersao intenc nao determinada";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y24   Disparo outr arma fogo e NE intenc nao det";0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
"Y26   Exposicao fumaca fogo chamas intenc n det";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";0;0;0;0;0;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;5
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;0;0;1;1;0;0;1;0;2;0;0;0;1;0;0;0;0;0;6
"Y35   Intervencao legal";0;0;0;7;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
"Y83   Reac anorm compl tard interv cirurg s/acid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2
"Total";83;5;9;46;62;68;79;119;124;189;234;301;376;402;394;432;387;308;169;61;12;1;3861
