Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Período:2019;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
I61   Hemorragia intracerebral;0;0;0;0;1;0;2;2;3;4;5;8;6;11;6;13;10;5;3;1;0;0;80
I62   Outr hemorragias intracranianas nao-traum;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;2;2;1;1;0;0;0;10
I63   Infarto cerebral;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;5
I64   Acid vasc cerebr NE como hemorrag isquemico;0;0;0;0;0;0;0;0;0;2;0;4;4;7;10;13;7;12;7;4;0;0;70
I67   Outr doenc cerebrovasculares;0;0;0;0;0;0;1;0;1;2;4;5;15;14;28;25;33;36;22;4;1;0;191
I69   Sequelas de doenc cerebrovasculares;0;0;0;0;0;0;0;1;0;0;4;3;5;12;16;23;33;28;11;9;2;0;147
I70   Aterosclerose;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;1;0;0;5
I71   Aneurisma e disseccao da aorta;0;0;0;0;0;0;0;0;1;1;7;5;14;7;19;19;17;5;2;1;0;0;98
I72   Outr aneurismas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
I73   Outr doenc vasculares perifericas;0;0;0;0;0;0;0;0;0;0;1;1;2;1;3;1;0;0;1;0;0;0;10
I74   Embolia e trombose arteriais;0;0;0;0;0;0;0;0;0;1;0;1;3;2;3;3;0;3;1;0;0;0;17
I77   Outr afeccoes das arterias e arteriolas;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;0;0;0;0;0;6
I80   Flebite e tromboflebite;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;2;1;2;0;1;0;0;10
I82   Outr embolia e trombose venosas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
I83   Varizes dos membros infer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
I85   Varizes esofagianas;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;4
I86   Varizes de outr localiz;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
I87   Outr transt das veias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
I89   Outr transt nao-infecc vasos linf gangl linf;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2
I99   Outr transt do aparelho circulatorio e os NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3
J06   Infecc agudas vias aereas super loc mult NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
J09   Influenza dev virus gripe aviaria;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;3
J11   Influenza dev virus nao identificado;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
J15   Pneumonia bacter NCOP;1;0;0;0;1;0;0;2;0;0;2;3;3;4;4;6;6;10;10;4;0;0;56
J18   Pneumonia p/microorg NE;1;0;1;0;1;0;2;6;2;11;5;12;17;25;35;42;72;72;70;36;10;0;420
J21   Bronquiolite aguda;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
J38   Doenc das cordas vocais e da laringe NCOP;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
J39   Outr doenc das vias aereas super;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
J41   Bronquite cronica simples e a mucopurulenta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
J43   Enfisema;0;0;0;0;0;0;0;0;0;0;1;0;3;1;1;6;5;1;1;1;0;0;20
J44   Outr doenc pulmonares obstrutivas cronicas;0;0;0;0;0;0;1;0;1;3;5;10;25;20;37;41;40;31;22;7;0;0;243
J45   Asma;0;0;0;0;0;0;0;0;1;0;1;3;1;0;1;1;2;0;2;0;0;0;12
J46   Estado de mal asmatico;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3
J47   Bronquectasia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;4
J62   Pneumoconiose dev poeira que cont silica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
J64   Pneumoconiose NE;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
J65   Pneumoconiose assoc c/tuberc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
J69   Pneumonite dev solidos e liquidos;0;0;0;0;0;0;0;0;1;0;1;1;2;1;6;3;7;5;2;3;1;0;33
J80   Sindr do desconforto respirat do adulto;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;4
J81   Edema pulmonar NE de outr form;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;2;0;0;1;0;6
J84   Outr doenc pulmonares intersticiais;0;0;0;0;0;0;0;0;1;1;0;3;2;3;4;2;2;4;2;0;0;0;24
J86   Piotorax;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2
J90   Derrame pleural NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;4
J93   Pneumotorax;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J94   Outr afeccoes pleurais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
J96   Insuf respirat NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;6
J98   Outr transt respirat;0;0;0;0;0;0;0;0;0;0;1;1;3;1;2;3;4;5;2;0;1;0;23
K20   Esofagite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K21   Doenc de refluxo gastroesofagico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
K22   Outr doenc do esofago;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
K25   Ulcera gastrica;0;0;0;0;0;0;0;1;0;0;3;1;1;2;4;3;3;1;2;0;0;0;21
K26   Ulcera duodenal;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;1;0;0;0;6
K27   Ulcera peptica de localiz NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K29   Gastrite e duodenite;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;4
K30   Dispepsia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
K35   Apendicite aguda;0;0;0;0;0;0;0;0;1;1;0;0;2;1;1;1;1;0;0;0;0;0;8
K37   Apendicite SOE;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2
K40   Hernia inguinal;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;4
K41   Hernia femoral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
K42   Hernia umbilical;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;4
K43   Hernia ventral;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;4
K44   Hernia diafragmatica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;5
K46   Hernia abdominal NE;0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;0;2;2;1;0;0;0;10
K50   Doenc de Crohn;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
K52   Outr gastroenterites e colites nao-infecc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
K55   Transt vasculares do intestino;0;0;0;0;0;0;0;0;0;0;0;1;3;3;2;5;2;4;2;0;0;0;22
K56   Ileo paralitico e obstr intestinal s/hernia;1;0;0;0;0;0;0;1;1;0;1;1;1;2;5;3;7;7;3;1;0;0;34
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;3;6;2;2;0;1;0;21
K59   Outr transt funcionais do intestino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
K60   Fissura e fistula das regioes anal e retal;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
K61   Abscesso das regioes anal e retal;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;3
K62   Outr doenc do reto e do anus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
K63   Outr doenc do intestino;0;0;0;0;0;0;0;0;0;0;0;3;4;1;2;2;4;0;0;3;0;0;19
K65   Peritonite;0;0;1;0;0;1;0;1;0;0;0;2;5;4;3;1;2;4;0;0;0;0;24
K66   Outr transt do peritonio;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2
K70   Doenc alcoolica do figado;0;0;0;0;0;0;2;1;5;9;9;6;4;9;2;3;1;1;0;0;0;0;52
K71   Doenc hepatica toxica;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
K72   Insuf hepatica NCOP;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;1;0;1;0;0;0;7
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;0;4;1;8;11;7;9;10;8;10;7;6;0;0;0;0;81
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;4
K76   Outr doenc do figado;0;0;0;0;0;0;0;0;0;0;2;1;2;0;1;0;0;1;0;0;0;0;7
K80   Colelitiase;0;0;0;0;1;0;0;0;1;0;0;0;2;1;1;1;2;0;0;1;0;0;10
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;3;4;1;1;1;0;14
K82   Outr doenc da vesicula biliar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
K83   Outr doenc das vias biliares;0;0;0;0;0;0;0;0;1;1;1;1;2;1;0;0;1;2;0;0;0;0;10
K85   Pancreatite aguda;0;0;0;0;0;0;0;2;0;1;0;1;0;4;1;2;2;1;1;0;0;0;15
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;1;0;0;0;5
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;6;9;7;5;0;0;0;33
L02   Abscesso cutaneo furunculo e antraz;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;5
L03   Celulite;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;2;4;1;1;0;0;15
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;5;5;2;0;0;0;16
L12   Penfigoide;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
L89   Ulcera de decubito;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;3;2;6;0;3;0;0;18
L97   Ulcera dos membros infer NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M00   Artrite piogenica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M05   Artrite reumatoide soro-positiva;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;1;0;0;0;6
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M17   Gonartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
M19   Outr artroses;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M23   Transt internos dos joelhos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
M25   Outr transt articulares NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M31   Outr vasculopatias necrotizantes;1;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;5
M32   Lupus eritematoso disseminado;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4
M34   Esclerose sistemica;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M41   Escoliose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M48   Outr espondilopatias;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
M50   Transt dos discos cervicais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M60   Miosite;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;3
M62   Outr transt musculares;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;1;0;0;0;7
M72   Transt fibroblasticos;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;3
M84   Transt da continuidade do osso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;4
M85   Outr transt da densidade e estrutura osseas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M86   Osteomielite;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;2;0;0;0;0;5
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;1;0;0;0;0;0;0;1;0;1;1;1;0;1;3;0;3;4;1;0;1;0;18
N13   Uropatia obstrutiva e p/refluxo;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N17   Insuf renal aguda;0;0;0;0;0;0;0;0;0;0;1;1;0;1;5;0;1;2;2;1;0;0;14
N18   Insuf renal cronica;0;0;0;0;0;0;0;0;0;1;1;1;2;4;2;6;7;2;6;3;0;0;35
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;4;0;0;0;0;8
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;1;0;2;0;1;1;1;0;1;1;0;0;0;0;0;8
N21   Calculose do trato urinario infer;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;0;0;5
N34   Uretrite e sindr uretral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
N36   Outr transt da uretra;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
N39   Outr transt do trato urinario;1;0;0;0;0;0;0;1;1;0;0;5;8;9;12;17;31;28;28;16;3;0;160
N40   Hiperplasia da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;0;0;0;9
N41   Doenc inflam da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
N42   Outr afeccoes da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N49   Transt inflam orgaos genitais masc NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
N61   Transt inflam da mama;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
N70   Salpingite e ooforite;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
N71   Doenc inflam do utero exceto o colo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
N76   Outr afeccoes inflam da vagina e da vulva;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
N82   Fistulas do trato genital femin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
O14   Hipertensao gestacional c/proteinuria signif;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
O15   Eclampsia;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
O26   Assist materna outr complic lig predom grav;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O96   Morte qq caus obst mais 42d menos 1a parto;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
O99   Outr doenc mat COP compl grav parto puerp;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P00   Fet rec-nasc afet afec mat n obr rel grav at;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P02   Fet rec-nasc afet compl plac cord umb membr;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P07   Transt rel gest curt dur peso baix nasc NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P21   Asfixia ao nascer;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
P22   Desconforto respirat do recem-nascido;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
P26   Hemorragia pulmonar orig periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P27   Doenc respirat cron orig periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P28   Outr afeccoes respirat orig per perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P29   Transt cardiovasc orig periodo perinatal;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P36   Septicemia bacter do recem-nascido;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
P37   Outr doenc infecc e parasit congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P56   Hidropsia fetal dev doenc hemolitica;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P60   Coagulacao intravasc dissem feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P76   Outr obstrucoes intestinais do recem-nascido;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P77   Enterocolite necrotizante do feto e rec-nasc;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
P91   Outr disturbios funcao cerebral rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
Q00   Anencefalia e malformacoes similares;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q01   Encefalocele;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q04   Outr malformacoes congen do cerebro;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q05   Espinha bifida;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Q20   Malform congen camaras e comunicacoes card;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q21   Malformacoes congen dos septos cardiacos;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q22   Malform congen valvas pulmonar tricuspide;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q23   Malformacoes congen valvas aortica e mitral;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q24   Outr malformacoes congen do coracao;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5
Q25   Malformacoes congen das grandes arterias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q27   Outr malformacoes congen sist vasc perif;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q32   Malformacoes congen traqueia e bronquios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
Q33   Malformacoes congen do pulmao;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
Q43   Outr malformacoes congen do intestino;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
Q44   Malform congen vesic biliar via biliar figad;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q60   Agenesia renal e outr defeitos reducao rim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
Q61   Doenc cisticas do rim;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;5
Q62   Anom cong obstr pelv renal malf cong ureter;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q76   Malform congen coluna vertebral ossos torax;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q79   Malformacoes congen sist osteomuscular NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q85   Facomatoses NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Q87   Outr sindr c/malform cong q acomet mult sist;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q89   Outr malformacoes congen NCOP;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Q90   Sindr de Down;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3
Q91   Sindr de Edwards e sindr de Patau;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q99   Outr anomalias dos cromossomos NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;5
R53   Mal estar fadiga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;5;1;0;9
R57   Choque NCOP;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;4
R63   Sint sinais relat ingestao alimentos liquid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R64   Caquexia;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
R91   Achados anorm exames diagn imagem do pulmao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
R98   Morte s/assist;0;0;0;0;0;0;1;2;0;5;1;3;2;4;1;1;0;1;1;0;0;0;22
R99   Outr causas mal definidas e NE mortalidade;4;0;0;0;3;2;1;5;5;5;4;3;6;4;0;2;1;0;1;0;0;0;46
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;1;0;0;0;0;5
V03   Pedestre traum colis automov pickup caminhon;0;0;0;0;2;1;1;0;0;0;2;2;1;1;0;0;1;0;0;0;0;0;11
V04   Pedestre traum colis veic transp pesado onib;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;4
V05   Pedestre traum colis trem veic ferroviario;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
V09   Pedestre traum outr acid transp e NE;0;0;0;1;1;1;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;8
V13   Ciclista traum colis automov pickup caminhon;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
V18   Ciclista traum acid transp s/colis;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
V19   Ciclista traum acid transp e NE;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
V22   Motocicl traum colis veic motor 2 3 rodas;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V23   Motocicl traum colis automov pickup caminhon;0;0;0;0;2;1;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;10
V24   Motocicl traum colis veic transp pesado onib;0;0;0;0;4;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;7
V27   Motocicl traum colis objeto fixo parado;0;0;0;3;2;5;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14
V29   Motociclista traum outr acid transp e NE;0;0;0;0;2;4;3;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;14
V43   Ocup automov traum col auto pickup caminhon;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V44   Ocup autom traum colis veic trans pesad onib;1;0;0;0;0;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;5
V47   Ocup automovel traum colis obj fixo parado;0;0;0;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5
