Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Período:2013;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
I83   Varizes dos membros infer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
I85   Varizes esofagianas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J01   Sinusite aguda;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
J09   Influenza dev virus gripe aviaria;1;0;0;0;1;1;0;1;0;1;2;1;1;1;1;0;0;0;0;0;0;0;11
J10   Influenza dev outro virus influenza ident;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
J11   Influenza dev virus nao identificado;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;4
J12   Pneumonia viral NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
J15   Pneumonia bacter NCOP;0;1;0;0;0;0;0;1;0;0;0;1;1;3;2;7;3;3;7;3;1;0;33
J18   Pneumonia p/microorg NE;4;1;1;1;1;2;3;11;8;12;19;42;29;39;37;66;97;88;75;31;9;0;576
J21   Bronquiolite aguda;4;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;9
J22   Infecc agudas NE das vias aereas infer;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
J39   Outr doenc das vias aereas super;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
J40   Bronquite NE como aguda ou cronica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3
J43   Enfisema;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;4;2;2;1;0;0;0;14
J44   Outr doenc pulmonares obstrutivas cronicas;0;0;0;0;0;0;0;0;0;3;6;9;14;25;32;54;45;29;17;3;1;0;238
J45   Asma;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;2;1;0;0;0;9
J46   Estado de mal asmatico;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
J69   Pneumonite dev solidos e liquidos;0;0;0;1;0;0;0;0;0;0;2;2;2;1;1;3;4;4;4;3;1;0;28
J80   Sindr do desconforto respirat do adulto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;3
J81   Edema pulmonar NE de outr form;0;0;1;0;0;2;2;1;0;2;6;6;3;5;3;7;6;2;6;7;0;0;59
J84   Outr doenc pulmonares intersticiais;0;0;0;0;0;0;0;0;0;0;1;1;8;3;2;4;11;4;1;0;0;0;35
J85   Abscesso do pulmao e do mediastino;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;3
J86   Piotorax;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;4
J90   Derrame pleural NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;3
J93   Pneumotorax;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
J94   Outr afeccoes pleurais;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
J96   Insuf respirat NCOP;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3;0;0;0;0;0;5
J98   Outr transt respirat;2;0;0;0;0;0;0;0;1;0;1;2;2;1;3;2;12;2;2;1;0;0;31
K12   Estomatite e lesoes correlatas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
K22   Outr doenc do esofago;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3
K25   Ulcera gastrica;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;5
K26   Ulcera duodenal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;4
K27   Ulcera peptica de localiz NE;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;4
K29   Gastrite e duodenite;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;3
K31   Outr doenc do estomago e do duodeno;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
K35   Apendicite aguda;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;4
K36   Outr form de apendicite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K40   Hernia inguinal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;4
K43   Hernia ventral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
K46   Hernia abdominal NE;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;4
K51   Colite ulcerativa;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
K52   Outr gastroenterites e colites nao-infecc;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
K55   Transt vasculares do intestino;0;0;0;0;0;0;1;0;1;2;1;2;3;1;3;7;5;8;3;0;0;0;37
K56   Ileo paralitico e obstr intestinal s/hernia;0;0;0;0;0;0;0;0;1;2;0;0;1;0;2;3;4;2;4;0;0;0;19
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;1;2;2;2;3;1;3;2;0;0;1;0;0;17
K63   Outr doenc do intestino;0;0;0;0;1;0;0;0;0;0;0;1;1;4;1;1;1;1;0;0;0;0;11
K65   Peritonite;0;0;0;0;1;0;1;1;0;1;0;3;0;2;4;3;2;1;0;0;0;0;19
K66   Outr transt do peritonio;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;3
K70   Doenc alcoolica do figado;0;0;0;0;0;0;1;4;10;11;9;7;3;3;3;2;0;1;0;0;0;0;54
K71   Doenc hepatica toxica;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
K72   Insuf hepatica NCOP;1;0;0;0;0;0;1;0;0;0;2;2;1;0;1;1;1;0;0;0;0;0;10
K73   Hepatite cronica NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;1;3;3;7;8;8;9;7;10;5;4;1;1;0;0;0;67
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;5
K76   Outr doenc do figado;0;0;1;0;0;0;1;0;1;0;1;1;1;1;2;2;0;0;1;0;0;0;12
K80   Colelitiase;0;0;0;0;0;0;1;0;0;0;0;1;1;0;3;1;1;1;1;0;0;0;10
K81   Colecistite;0;0;0;0;0;1;0;0;0;1;2;1;3;4;2;2;3;5;1;0;0;0;25
K82   Outr doenc da vesicula biliar;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
K83   Outr doenc das vias biliares;0;0;0;0;0;0;0;0;1;1;1;1;1;0;2;1;0;1;0;0;0;0;9
K85   Pancreatite aguda;0;0;0;0;0;2;0;3;1;1;6;3;0;2;2;2;1;4;2;0;0;0;29
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;1;0;0;0;0;5
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;1;2;0;2;0;2;1;3;2;3;1;1;1;0;19
L03   Celulite;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;4
L10   Penfigo;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
L12   Penfigoide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
L27   Dermatite dev subst de uso interno;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;3;2;0;0;0;9
L97   Ulcera dos membros infer NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M00   Artrite piogenica;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;5
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;2;0;0;0;0;0;0;6
M10   Gota;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M17   Gonartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M31   Outr vasculopatias necrotizantes;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M32   Lupus eritematoso disseminado;0;0;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;7
M34   Esclerose sistemica;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M35   Outr afeccoes sistemicas do tec conjuntivo;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M47   Espondilose;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;3
M51   Outr transt de discos intervertebrais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
M62   Outr transt musculares;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;1;0;0;5
M72   Transt fibroblasticos;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
M81   Osteoporose s/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3
M86   Osteomielite;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;0;0;0;0;0;0;5
M89   Outr transt osseos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
N03   Sindr nefritica cronica;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;0;0;5
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
N17   Insuf renal aguda;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;3;2;2;0;0;11
N18   Insuf renal cronica;0;0;0;0;0;0;0;2;1;2;1;1;1;4;3;7;1;7;0;0;0;0;30
N19   Insuf renal NE;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3;0;1;0;0;0;8
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N31   Disfuncoes neuromusculares da bexiga NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N34   Uretrite e sindr uretral;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
N39   Outr transt do trato urinario;1;0;0;0;0;0;0;0;1;1;0;9;7;11;17;14;31;31;20;6;0;0;149
N40   Hiperplasia da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
N42   Outr afeccoes da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
N49   Transt inflam orgaos genitais masc NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N73   Outr doenc inflam pelvicas femin;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;3
N83   Transt nao-infl ovario tromp Falop lig largo;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
N85   Outr transt nao-inflam utero exc colo utero;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
O14   Hipertensao gestacional c/proteinuria signif;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O15   Eclampsia;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
O23   Infecc do trato geniturinario na gravidez;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O41   Outr transt membranas e liquido amniotico;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O72   Hemorragia pos-parto;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O87   Complic venosas no puerperio;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O90   Complic do puerperio NCOP;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O99   Outr doenc mat COP compl grav parto puerp;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P00   Fet rec-nasc afet afec mat n obr rel grav at;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
P01   Fet rec-nasc afet complic maternas gravidez;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P02   Fet rec-nasc afet compl plac cord umb membr;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
P03   Fet rec-nasc afet out compl trab parto parto;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P07   Transt rel gest curt dur peso baix nasc NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P22   Desconforto respirat do recem-nascido;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
P24   Sindr de aspiracao neonatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P26   Hemorragia pulmonar orig periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P27   Doenc respirat cron orig periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P28   Outr afeccoes respirat orig per perinatal;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P29   Transt cardiovasc orig periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P36   Septicemia bacter do recem-nascido;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
P37   Outr doenc infecc e parasit congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P39   Outr infecc especificas do periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P52   Hemorragia intracran nao-traum feto rec-nasc;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P60   Coagulacao intravasc dissem feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P77   Enterocolite necrotizante do feto e rec-nasc;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
P83   Outr afecc compr tegum espec feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q01   Encefalocele;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q04   Outr malformacoes congen do cerebro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q05   Espinha bifida;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q20   Malform congen camaras e comunicacoes card;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q21   Malformacoes congen dos septos cardiacos;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7
Q22   Malform congen valvas pulmonar tricuspide;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q23   Malformacoes congen valvas aortica e mitral;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q24   Outr malformacoes congen do coracao;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
Q25   Malformacoes congen das grandes arterias;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
Q27   Outr malformacoes congen sist vasc perif;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Q33   Malformacoes congen do pulmao;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q43   Outr malformacoes congen do intestino;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q60   Agenesia renal e outr defeitos reducao rim;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q61   Doenc cisticas do rim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Q75   Outr malformacoes congen ossos cranio e face;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q79   Malformacoes congen sist osteomuscular NCOP;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q89   Outr malformacoes congen NCOP;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
Q90   Sindr de Down;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q91   Sindr de Edwards e sindr de Patau;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
Q99   Outr anomalias dos cromossomos NCOP;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
R04   Hemorragia das vias respirat;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;4
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;8;11;5;2;0;31
R57   Choque NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
R64   Caquexia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2
R96   Outr mortes subitas de causa desconhecida;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
R98   Morte s/assist;0;0;0;0;2;2;4;6;1;7;3;2;2;2;1;0;2;0;0;0;0;0;34
R99   Outr causas mal definidas e NE mortalidade;2;0;2;1;4;5;4;6;3;3;2;2;1;4;0;1;3;1;2;0;0;0;46
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
V03   Pedestre traum colis automov pickup caminhon;0;0;0;0;0;0;1;0;3;0;0;1;0;1;1;1;0;0;0;0;0;0;8
V04   Pedestre traum colis veic transp pesado onib;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;5
V05   Pedestre traum colis trem veic ferroviario;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
V09   Pedestre traum outr acid transp e NE;0;2;1;4;5;3;1;4;7;3;2;2;5;1;1;2;2;2;0;0;0;0;47
V18   Ciclista traum acid transp s/colis;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V19   Ciclista traum acid transp e NE;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;4
V23   Motocicl traum colis automov pickup caminhon;0;0;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
V24   Motocicl traum colis veic transp pesado onib;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
V27   Motocicl traum colis objeto fixo parado;0;0;0;0;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
V28   Motociclista traum acid transp s/colis;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V29   Motociclista traum outr acid transp e NE;0;0;1;3;15;8;4;1;1;6;0;1;0;0;0;0;0;0;0;0;0;0;40
V39   Ocup tricicl mot traum outr acid transp e NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
V43   Ocup automov traum col auto pickup caminhon;1;0;2;0;0;0;3;3;0;0;0;1;1;0;1;1;0;0;0;0;0;0;13
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
V47   Ocup automovel traum colis obj fixo parado;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V48   Ocup automovel traum acid transp s/colis;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
V49   Ocup automovel traum outr acid transp e NE;1;0;1;0;4;3;1;3;5;2;0;0;3;0;1;1;0;0;0;0;0;0;25
V67   Ocup veic tr pesado traum col obj fixo parad;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
V68   Ocup veic tr pesado traum ac transp s/colis;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3
V78   Ocup onibus traum acid transp s/colis;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;0;1;2;1;0;0;2;0;1;2;0;0;0;1;0;0;0;0;0;10
V97   Outr acid espec de transporte aereo;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
W02   Queda env patins rodas gelo esqui pranch rod;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W07   Queda de uma cadeira;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
W10   Queda em ou de escadas ou degraus;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W11   Queda em ou de escadas de mao;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2
W13   Queda de ou p/fora edificios outr estruturas;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;6
W14   Queda de arvore;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W17   Outr quedas de um nivel a outr;0;0;1;0;0;0;0;2;1;0;2;0;0;0;0;1;1;0;0;0;0;0;8
W18   Outr quedas no mesmo nivel;0;0;0;0;1;2;0;0;1;0;0;3;0;2;2;3;2;4;1;0;0;0;21
W19   Queda s/especificacao;1;0;0;0;1;0;0;2;2;3;0;6;0;10;8;9;12;18;12;5;1;0;90
W20   Impacto caus objeto lanc projetado em queda;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W23   Apert colhid comprim esmag dentro objetos;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
W38   Explosao ruptura outr ap pressurizados espec;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W55   Mordedura golpe provoc outr animais mamif;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
W67   Afogamento e submersao em piscina;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W69   Afogamento e submersao em aguas naturais;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4
W70   Afogamento submersao conseq queda aguas nat;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
W74   Afogamento e submersao NE;0;0;0;3;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;7
W78   Inalacao do conteudo gastrico;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
W79   Inalacao ingest aliment caus obstr trat resp;3;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;7
W80   Inalac ingest outr obj caus obstr trat resp;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
W84   Riscos NE a respiracao;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X00   Expos fogo n-contr edificio outr tipo constr;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
X04   Exposicao combustao subst muito inflamavel;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X08   Exposicao outr tipo espec fumaca fogo chamas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
X36   Vitima avalanc desab terra out mov sup terr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X42   Envenen acid narcot psicodislepticos NCOP;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X59   Exposicao a fatores NE;0;0;0;0;0;1;1;0;0;1;1;2;0;0;0;0;2;0;1;0;1;0;10
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
