Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Período:2015
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"J18   Pneumonia p/microorg NE";5;0;1;2;0;3;5;3;4;9;11;16;23;37;34;71;98;95;86;21;8;0;532
"J21   Bronquiolite aguda";1;0;0;0;0;0;0;0;1;1;1;0;3;0;0;1;1;0;1;0;0;0;10
"J39   Outr doenc das vias aereas super";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"J40   Bronquite NE como aguda ou cronica";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"J42   Bronquite cronica NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
"J43   Enfisema";0;0;0;0;0;0;0;1;0;0;0;0;1;4;2;3;1;2;0;0;0;0;14
"J44   Outr doenc pulmonares obstrutivas cronicas";0;0;0;0;0;0;0;1;0;1;5;7;15;32;38;52;43;44;27;4;2;0;271
"J45   Asma";0;0;0;0;1;0;1;1;0;0;1;0;0;2;0;1;2;2;0;0;0;0;11
"J46   Estado de mal asmatico";0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;5
"J47   Bronquectasia";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"J62   Pneumoconiose dev poeira que cont silica";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2
"J69   Pneumonite dev solidos e liquidos";0;0;0;0;0;0;0;1;0;2;0;2;1;1;1;1;2;6;4;4;1;0;26
"J81   Edema pulmonar NE de outr form";0;1;1;0;0;0;1;1;2;5;3;8;4;8;5;8;6;10;7;2;0;0;72
"J84   Outr doenc pulmonares intersticiais";1;0;0;0;0;0;0;0;0;0;0;1;2;3;4;6;6;5;1;0;0;0;29
"J85   Abscesso do pulmao e do mediastino";0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;4
"J86   Piotorax";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
"J90   Derrame pleural NCOP";0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;2;0;0;0;2;0;0;7
"J94   Outr afeccoes pleurais";0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
"J96   Insuf respirat NCOP";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;2;1;1;0;0;8
"J98   Outr transt respirat";0;0;0;0;0;0;0;0;0;0;4;0;3;6;4;1;6;2;3;3;0;0;32
"K12   Estomatite e lesoes correlatas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K22   Outr doenc do esofago";0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;0;0;0;0;6
"K25   Ulcera gastrica";0;0;0;0;0;0;0;0;0;1;0;2;1;1;0;1;0;0;0;0;0;0;6
"K26   Ulcera duodenal";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;1;0;1;0;0;8
"K29   Gastrite e duodenite";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;2;1;0;0;0;0;6
"K30   Dispepsia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"K35   Apendicite aguda";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;3
"K40   Hernia inguinal";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
"K42   Hernia umbilical";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"K43   Hernia ventral";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K46   Hernia abdominal NE";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;1;0;5
"K51   Colite ulcerativa";0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;5
"K52   Outr gastroenterites e colites nao-infecc";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"K55   Transt vasculares do intestino";0;0;0;0;0;0;0;0;1;0;2;3;1;4;3;3;3;4;1;0;0;0;25
"K56   Ileo paralitico e obstr intestinal s/hernia";0;0;0;1;0;0;0;0;1;0;0;0;0;4;1;4;2;3;4;0;0;0;20
"K57   Doenc diverticular do intestino";0;0;0;0;0;0;0;0;0;0;2;0;3;0;2;1;2;3;4;0;0;0;17
"K59   Outr transt funcionais do intestino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"K60   Fissura e fistula das regioes anal e retal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"K62   Outr doenc do reto e do anus";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"K63   Outr doenc do intestino";0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;0;2;0;0;0;0;0;8
"K65   Peritonite";0;0;0;0;0;0;1;0;0;0;1;3;1;1;0;1;5;1;0;0;0;0;14
"K66   Outr transt do peritonio";0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3
"K70   Doenc alcoolica do figado";0;0;0;0;0;0;1;5;4;5;8;4;4;8;2;1;0;0;1;0;0;0;43
"K71   Doenc hepatica toxica";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"K72   Insuf hepatica NCOP";0;0;0;0;0;1;1;0;0;1;1;0;0;2;0;0;0;2;1;0;0;0;9
"K74   Fibrose e cirrose hepaticas";0;0;0;0;0;0;0;3;1;5;10;12;12;3;5;6;5;3;0;0;0;0;65
"K75   Outr doenc inflam do figado";0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;4;1;0;0;0;0;0;8
"K76   Outr doenc do figado";0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;2;0;0;0;0;0;0;7
"K80   Colelitiase";0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;1;1;1;0;0;0;0;9
"K81   Colecistite";0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;1;1;0;0;0;6
"K83   Outr doenc das vias biliares";0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;3;1;0;0;0;0;11
"K85   Pancreatite aguda";0;0;0;0;0;2;1;1;3;2;1;3;0;3;1;1;2;2;2;0;0;0;24
"K86   Outr doenc do pancreas";0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;4
"K92   Outr doenc do aparelho digestivo";0;0;0;0;1;0;1;0;0;1;3;2;3;2;3;0;3;5;1;1;1;1;28
"L02   Abscesso cutaneo furunculo e antraz";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"L03   Celulite";0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;3;3;0;1;0;0;10
"L08   Outr infecc localiz pele e tec subcutaneo";0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;5
"L10   Penfigo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3
"L40   Psoriase";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"L89   Ulcera de decubito";0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;2;1;2;3;0;1;0;12
"L90   Afeccoes atroficas da pele";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"L93   Lupus eritematoso";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"L97   Ulcera dos membros infer NCOP";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"M00   Artrite piogenica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"M06   Outr artrites reumatoides";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"M10   Gota";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"M16   Coxartrose";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;0;0;5
"M17   Gonartrose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
"M19   Outr artroses";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
"M31   Outr vasculopatias necrotizantes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"M32   Lupus eritematoso disseminado";0;0;0;0;0;0;0;1;2;1;1;0;2;0;0;0;0;0;0;0;0;0;7
"M34   Esclerose sistemica";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;3
"M35   Outr afeccoes sistemicas do tec conjuntivo";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"M43   Outr dorsopatias deformantes";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"M45   Espondilite ancilosante";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"M47   Espondilose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"M62   Outr transt musculares";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;4;1;1;0;0;0;0;8
"M72   Transt fibroblasticos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
"M80   Osteoporose c/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;1;1;0;7
"M81   Osteoporose s/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;3
"M86   Osteomielite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3
"N11   Nefrite tubulo-intersticial cronica";0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;0;0;0;6
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;0;1;1;0;0;8
"N13   Uropatia obstrutiva e p/refluxo";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
"N14   Afec tubul tubulo-interst ind drog met pesad";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N15   Outr doenc renais tubulo-intersticiais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N17   Insuf renal aguda";0;0;0;0;0;1;0;0;0;0;1;1;1;2;1;3;4;3;7;1;1;0;26
"N18   Insuf renal cronica";0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;2;4;1;3;0;0;0;14
"N19   Insuf renal NE";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2;1;0;1;0;0;8
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;4
"N25   Transt result funcao renal tubular alterada";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;3
"N30   Cistite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"N32   Outr transt da bexiga";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
"N35   Estenose da uretra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
"N39   Outr transt do trato urinario";0;0;0;0;1;0;0;0;1;1;6;7;7;11;18;23;30;31;28;14;2;0;180
"N40   Hiperplasia da prostata";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;2;1;0;1;0;0;9
"N49   Transt inflam orgaos genitais masc NCOP";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;3
"N73   Outr doenc inflam pelvicas femin";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2
"N82   Fistulas do trato genital femin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"O15   Eclampsia";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O23   Infecc do trato geniturinario na gravidez";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O88   Embolia orig obstetrica";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O95   Morte obstetrica de causa NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O99   Outr doenc mat COP compl grav parto puerp";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P00   Fet rec-nasc afet afec mat n obr rel grav at";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"P01   Fet rec-nasc afet complic maternas gravidez";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P02   Fet rec-nasc afet compl plac cord umb membr";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"P03   Fet rec-nasc afet out compl trab parto parto";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P05   Crescimento fetal retard e desnutric fetal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P15   Outr traum de parto";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P21   Asfixia ao nascer";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"P22   Desconforto respirat do recem-nascido";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
"P23   Pneumonia congen";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P24   Sindr de aspiracao neonatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P26   Hemorragia pulmonar orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P27   Doenc respirat cron orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P28   Outr afeccoes respirat orig per perinatal";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P29   Transt cardiovasc orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P35   Doenc virais congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P36   Septicemia bacter do recem-nascido";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
"P37   Outr doenc infecc e parasit congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P60   Coagulacao intravasc dissem feto rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P61   Outr transt hematologicos perinatais";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P83   Outr afecc compr tegum espec feto rec-nasc";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P92   Problemas de alimentacao do recem-nascido";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q00   Anencefalia e malformacoes similares";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q03   Hidrocefalia congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q04   Outr malformacoes congen do cerebro";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q20   Malform congen camaras e comunicacoes card";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q21   Malformacoes congen dos septos cardiacos";5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;7
"Q22   Malform congen valvas pulmonar tricuspide";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q23   Malformacoes congen valvas aortica e mitral";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q24   Outr malformacoes congen do coracao";5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"Q25   Malformacoes congen das grandes arterias";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q27   Outr malformacoes congen sist vasc perif";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q33   Malformacoes congen do pulmao";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"Q39   Malformacoes congen do esofago";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q43   Outr malformacoes congen do intestino";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3
"Q44   Malform congen vesic biliar via biliar figad";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"Q60   Agenesia renal e outr defeitos reducao rim";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q61   Doenc cisticas do rim";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"Q79   Malformacoes congen sist osteomuscular NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q85   Facomatoses NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Q87   Outr sindr c/malform cong q acomet mult sist";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q89   Outr malformacoes congen NCOP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q90   Sindr de Down";1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4
"Q91   Sindr de Edwards e sindr de Patau";3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q99   Outr anomalias dos cromossomos NCOP";2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"R31   Hematuria NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;5;3;2;0;16
"R68   Outr sint e sinais gerais";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;4
"R98   Morte s/assist";0;0;1;1;1;1;1;2;0;0;0;1;0;1;2;2;0;2;2;0;0;0;17
"R99   Outr causas mal definidas e NE mortalidade";0;0;1;0;1;2;1;1;1;1;3;3;2;3;1;0;2;0;0;0;0;0;22
"V03   Pedestre traum colis automov pickup caminhon";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;3
"V04   Pedestre traum colis veic transp pesado onib";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
"V09   Pedestre traum outr acid transp e NE";0;0;0;3;2;4;4;5;7;3;5;6;3;3;2;1;5;1;0;0;0;0;54
"V14   Ciclis traum colis veic transp pesado onibus";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V19   Ciclista traum acid transp e NE";0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;1;1;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;8
"V24   Motocicl traum colis veic transp pesado onib";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"V27   Motocicl traum colis objeto fixo parado";0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"V28   Motociclista traum acid transp s/colis";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V29   Motociclista traum outr acid transp e NE";0;0;0;1;7;3;2;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;21
"V43   Ocup automov traum col auto pickup caminhon";0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;4
"V44   Ocup autom traum colis veic trans pesad onib";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
"V47   Ocup automovel traum colis obj fixo parado";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
"V48   Ocup automovel traum acid transp s/colis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"V49   Ocup automovel traum outr acid transp e NE";3;0;0;1;5;4;5;2;0;3;2;0;1;1;0;0;0;1;0;0;0;0;28
"V58   Ocup caminhonete traum acid transp s/colis";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V64   Ocup v tr pes tr col outr veic tr pes onib";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V67   Ocup veic tr pesado traum col obj fixo parad";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V69   Ocup veic tr pesado traum outr ac transp NE";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V79   Ocup onibus traum outr acid transp e NE";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V89   Acid veic mot n-mot tipos de veic NE";0;0;1;0;0;5;0;2;3;0;0;1;1;0;0;0;0;0;0;0;0;0;13
"W02   Queda env patins rodas gelo esqui pranch rod";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W03   Outr qued mesmo niv colis empurrao outr pess";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"W04   Queda enquanto carreg apoiado p/outr pessoas";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"W10   Queda em ou de escadas ou degraus";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"W13   Queda de ou p/fora edificios outr estruturas";0;0;0;0;0;0;0;0;0;2;1;1;0;1;2;0;0;0;0;0;0;0;7
"W14   Queda de arvore";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W17   Outr quedas de um nivel a outr";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;1;2;1;0;0;9
"W19   Queda s/especificacao";0;0;0;0;2;1;1;3;4;4;2;7;3;5;8;15;16;22;16;6;0;0;115
"W20   Impacto caus objeto lanc projetado em queda";1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"W22   Impacto acid ativo passivo caus outr objetos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"W40   Explosao de outr materiais";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W55   Mordedura golpe provoc outr animais mamif";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W69   Afogamento e submersao em aguas naturais";0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"W70   Afogamento submersao conseq queda aguas nat";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W74   Afogamento e submersao NE";1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;5
"W75   Sufocacao e estrangulamento acid na cama";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"W78   Inalacao do conteudo gastrico";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4
"W79   Inalacao ingest aliment caus obstr trat resp";2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;1;0;0;0;0;7
"W80   Inalac ingest outr obj caus obstr trat resp";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
"W84   Riscos NE a respiracao";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"W87   Exposicao a corrente eletrica NE";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
"X02   Exposicao fogo contr edif outr tipo constr";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X04   Exposicao combustao subst muito inflamavel";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X08   Exposicao outr tipo espec fumaca fogo chamas";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"X44   Envenen acid outr drog medic subst biolog NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X59   Exposicao a fatores NE";0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"X69   Auto-int intenc outr prod quim subst noc NE";0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;6
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;1;4;2;2;8;5;4;3;2;0;1;3;1;1;3;0;0;0;0;40
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;1;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"X78   Lesao autoprov intenc obj cortante  penetr";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
"X79   Lesao autoprov intenc p/objeto contundente";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
