Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Período:2012;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
J42   Bronquite cronica NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
J43   Enfisema;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;3;1;0;0;0;8
J44   Outr doenc pulmonares obstrutivas cronicas;0;1;0;0;0;0;0;0;0;2;9;12;8;17;31;37;57;36;18;7;0;235
J45   Asma;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;2;0;2;0;7
J46   Estado de mal asmatico;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
J47   Bronquectasia;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;1;0;5
J62   Pneumoconiose dev poeira que cont silica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
J68   Afecc resp dev inal prod quim gas fumac vap;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
J69   Pneumonite dev solidos e liquidos;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1;4;4;2;2;0;1;20
J70   Afeccoes respirat dev outr agentes externos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
J80   Sindr do desconforto respirat do adulto;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3
J81   Edema pulmonar NE de outr form;0;0;1;0;0;0;0;0;3;4;4;5;3;3;5;5;7;1;5;1;1;48
J84   Outr doenc pulmonares intersticiais;1;0;0;0;0;0;0;0;0;0;0;1;1;3;5;5;5;5;0;0;0;26
J85   Abscesso do pulmao e do mediastino;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;6
J86   Piotorax;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;3
J90   Derrame pleural NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
J93   Pneumotorax;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;4
J94   Outr afeccoes pleurais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
J96   Insuf respirat NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3
J98   Outr transt respirat;0;0;0;0;1;1;1;0;1;3;3;2;2;6;1;6;7;7;5;0;0;46
K20   Esofagite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
K25   Ulcera gastrica;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;3;2;1;0;0;12
K26   Ulcera duodenal;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;3
K28   Ulcera gastrojejunal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
K29   Gastrite e duodenite;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;5
K31   Outr doenc do estomago e do duodeno;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3
K37   Apendicite SOE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K40   Hernia inguinal;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;0;1;0;0;0;6
K42   Hernia umbilical;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
K43   Hernia ventral;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
K44   Hernia diafragmatica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
K46   Hernia abdominal NE;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;0;0;5
K50   Doenc de Crohn;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
K51   Colite ulcerativa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
K55   Transt vasculares do intestino;0;0;0;0;0;0;0;1;2;1;3;2;2;2;4;8;6;2;1;2;0;36
K56   Ileo paralitico e obstr intestinal s/hernia;0;0;0;0;0;1;1;0;0;0;0;1;2;0;1;1;1;2;6;0;0;16
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;3;5;2;3;0;0;19
K60   Fissura e fistula das regioes anal e retal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
K61   Abscesso das regioes anal e retal;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
K63   Outr doenc do intestino;0;0;0;0;0;0;0;1;0;1;0;1;1;2;1;1;1;0;0;0;0;9
K65   Peritonite;0;0;0;1;0;0;2;0;1;1;2;2;2;3;4;2;1;3;0;1;0;25
K66   Outr transt do peritonio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K70   Doenc alcoolica do figado;0;0;0;0;0;0;0;3;6;8;7;5;8;2;3;1;0;0;1;0;0;44
K71   Doenc hepatica toxica;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
K72   Insuf hepatica NCOP;0;0;0;0;0;0;0;0;1;2;2;0;2;0;1;1;0;1;0;0;0;10
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;0;5;4;6;14;2;10;8;7;3;4;2;0;0;0;65
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;2;0;0;0;2;1;0;0;1;0;0;0;0;6
K76   Outr doenc do figado;0;0;0;0;1;0;0;1;0;0;1;0;1;3;1;0;2;1;0;0;0;11
K80   Colelitiase;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;1;3;3;0;0;0;12
K81   Colecistite;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;2;5;2;1;2;0;17
K83   Outr doenc das vias biliares;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1;0;0;0;5
K85   Pancreatite aguda;0;0;0;0;0;0;1;2;3;1;1;4;5;2;3;6;2;4;2;0;0;36
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;0;0;1;0;3;2;2;4;2;2;1;0;0;17
L03   Celulite;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;0;2;1;1;0;12
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
L10   Penfigo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
L13   Outr afeccoes bolhosas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;3;0;1;0;7
L97   Ulcera dos membros infer NCOP;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M00   Artrite piogenica;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3
M13   Outr artrites;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;3
M17   Gonartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
M19   Outr artroses;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2
M31   Outr vasculopatias necrotizantes;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M32   Lupus eritematoso disseminado;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
M34   Esclerose sistemica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M36   Doenc sistemicas do tec conjuntivo doenc COP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M51   Outr transt de discos intervertebrais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
M62   Outr transt musculares;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;1;1;1;7
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;4
N01   Sindr nefritica rapidamente progressiva;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
N02   Hematuria recidivante e persistente;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
N04   Sindr nefrotica;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;1;0;0;0;0;1;1;0;1;1;0;2;2;6;0;3;3;0;21
N13   Uropatia obstrutiva e p/refluxo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N17   Insuf renal aguda;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;3;5;1;0;0;12
N18   Insuf renal cronica;0;0;0;0;0;1;0;1;1;3;2;2;4;3;3;5;4;3;1;1;0;34
N19   Insuf renal NE;0;0;0;0;0;0;0;1;0;1;0;1;2;0;0;0;1;2;1;3;0;12
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;3
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3
N31   Disfuncoes neuromusculares da bexiga NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N39   Outr transt do trato urinario;0;1;0;0;0;0;1;0;2;1;0;2;2;6;12;12;20;24;20;6;1;110
N40   Hiperplasia da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;3
N49   Transt inflam orgaos genitais masc NCOP;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;4
N73   Outr doenc inflam pelvicas femin;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
N82   Fistulas do trato genital femin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
O23   Infecc do trato geniturinario na gravidez;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O88   Embolia orig obstetrica;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O95   Morte obstetrica de causa NE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O97   Morte p/sequelas causas obstetricas diretas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O99   Outr doenc mat COP compl grav parto puerp;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P00   Fet rec-nasc afet afec mat n obr rel grav at;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
P01   Fet rec-nasc afet complic maternas gravidez;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P02   Fet rec-nasc afet compl plac cord umb membr;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
P03   Fet rec-nasc afet out compl trab parto parto;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P04   Fet rec-nasc infl af noc trans plac leit mat;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P07   Transt rel gest curt dur peso baix nasc NCOP;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
P20   Hipoxia intra-uterina;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
P22   Desconforto respirat do recem-nascido;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
P23   Pneumonia congen;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P24   Sindr de aspiracao neonatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P27   Doenc respirat cron orig periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P28   Outr afeccoes respirat orig per perinatal;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
P29   Transt cardiovasc orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P35   Doenc virais congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P36   Septicemia bacter do recem-nascido;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P39   Outr infecc especificas do periodo perinatal;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P60   Coagulacao intravasc dissem feto rec-nasc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P76   Outr obstrucoes intestinais do recem-nascido;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P77   Enterocolite necrotizante do feto e rec-nasc;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P83   Outr afecc compr tegum espec feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
Q00   Anencefalia e malformacoes similares;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q04   Outr malformacoes congen do cerebro;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q20   Malform congen camaras e comunicacoes card;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q21   Malformacoes congen dos septos cardiacos;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;5
Q22   Malform congen valvas pulmonar tricuspide;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q23   Malformacoes congen valvas aortica e mitral;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q24   Outr malformacoes congen do coracao;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9
Q25   Malformacoes congen das grandes arterias;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q27   Outr malformacoes congen sist vasc perif;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q28   Outr malform congen aparelho circulatorio;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Q31   Malformacoes congen da laringe;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q33   Malformacoes congen do pulmao;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q40   Outr malform congen trato digestivo super;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q44   Malform congen vesic biliar via biliar figad;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q60   Agenesia renal e outr defeitos reducao rim;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q61   Doenc cisticas do rim;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q74   Outr malformacoes congen dos membros;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q76   Malform congen coluna vertebral ossos torax;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q79   Malformacoes congen sist osteomuscular NCOP;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q90   Sindr de Down;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q91   Sindr de Edwards e sindr de Patau;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
Q99   Outr anomalias dos cromossomos NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R04   Hemorragia das vias respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
R06   Anormalidades da respiracao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;4
R17   Ictericia NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;8;5;9;8;3;36
R64   Caquexia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;1;0;5
R98   Morte s/assist;0;1;0;0;1;3;6;3;2;4;6;5;6;4;1;4;2;0;0;0;0;48
R99   Outr causas mal definidas e NE mortalidade;6;0;1;1;3;4;3;2;3;2;4;2;1;1;3;2;2;2;0;0;0;42
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;5
V03   Pedestre traum colis automov pickup caminhon;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V04   Pedestre traum colis veic transp pesado onib;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4
V05   Pedestre traum colis trem veic ferroviario;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
V06   Pedestre traum colis outr veic nao-motoriz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
V09   Pedestre traum outr acid transp e NE;0;0;0;2;2;3;4;7;2;6;5;6;3;3;1;5;3;1;0;0;0;53
V19   Ciclista traum acid transp e NE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V23   Motocicl traum colis automov pickup caminhon;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
V24   Motocicl traum colis veic transp pesado onib;0;0;0;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5
V27   Motocicl traum colis objeto fixo parado;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4
V29   Motociclista traum outr acid transp e NE;0;0;0;3;8;11;7;8;0;2;1;1;0;0;0;0;0;0;0;0;0;41
V43   Ocup automov traum col auto pickup caminhon;1;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;5
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;3
V47   Ocup automovel traum colis obj fixo parado;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
V48   Ocup automovel traum acid transp s/colis;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3
V49   Ocup automovel traum outr acid transp e NE;0;1;0;2;4;4;2;0;0;0;1;3;2;0;0;1;0;0;0;0;0;20
V64   Ocup v tr pes tr col outr veic tr pes onib;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
V67   Ocup veic tr pesado traum col obj fixo parad;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
V68   Ocup veic tr pesado traum ac transp s/colis;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
V69   Ocup veic tr pesado traum outr ac transp NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V73   Ocup onibus traum colis automovel caminhonet;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V78   Ocup onibus traum acid transp s/colis;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V87   Acid trans tipo espec desconh mod transp vit;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;3;1;5;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;14
V95   Acid de aeronave mot causando traum ao ocup;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2
V99   Acid transp NE;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
W12   Queda em ou de um andaime;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
W13   Queda de ou p/fora edificios outr estruturas;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;3
W16   Merg pulo agua caus out traum n afog submers;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W17   Outr quedas de um nivel a outr;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;0;2;1;1;0;1;1;0;1;5;1;1;0;0;14
W19   Queda s/especificacao;0;0;0;0;0;0;0;0;1;0;0;3;3;3;6;13;14;29;14;11;1;98
W20   Impacto caus objeto lanc projetado em queda;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W22   Impacto acid ativo passivo caus outr objetos;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
W25   Contato c/vidro cortante;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W69   Afogamento e submersao em aguas naturais;0;0;0;2;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;7
W74   Afogamento e submersao NE;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;6
W77   Risco resp dev desmor queda terra outr subst;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
W78   Inalacao do conteudo gastrico;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;8
W79   Inalacao ingest aliment caus obstr trat resp;7;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;0;13
W87   Exposicao a corrente eletrica NE;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
X04   Exposicao combustao subst muito inflamavel;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;5
X59   Exposicao a fatores NE;1;0;0;1;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;1;0;7
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X68   Auto-intox intenc a pesticidas;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2
X69   Auto-int intenc outr prod quim subst noc NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;0;3;2;0;3;1;4;4;3;4;0;0;1;1;1;0;0;0;0;27
X72   Lesao autoprov intenc disp arma fogo de mao;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X74   Lesao autopr intenc disp outr arma fogo e NE;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;2;0;0;0;0;0;6
X79   Lesao autoprov intenc p/objeto contundente;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;5
X81   Lesao autoprov intenc precip perm obj movim;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;4
X92   Agressao p/meio de afogamento e submersao;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X95   Agressao disparo outr arma de fogo ou NE;0;0;1;21;16;18;13;11;4;8;2;0;0;1;0;0;1;0;0;0;0;96
X99   Agressao objeto cortante ou penetrante;0;0;0;3;3;2;5;1;2;0;1;2;1;0;1;0;0;0;0;0;0;21
Y00   Agressao p/meio de um objeto contundente;0;0;0;1;5;5;1;2;2;2;3;0;0;1;0;0;0;0;0;0;0;22
Y04   Agressao p/meio de forca corporal;0;0;1;0;1;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;7
Y09   Agressao p/meios NE;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
Y12   Envenen narcot psicodislept NCOP int n det;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y19   Env out prod quim subst noc e NE int n det;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3
Y20   Enforc estrang sufoc intenc nao determinada;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;4
Y21   Afogamento submersao intenc nao determinada;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Y24   Disparo outr arma fogo e NE intenc nao det;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y26   Exposicao fumaca fogo chamas intenc n det;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;4
Y28   Contato obj cortante penetrante intenc n det;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2
