Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Período:2020;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
I62   Outr hemorragias intracranianas nao-traum;0;0;0;0;0;1;0;0;0;0;1;0;2;0;1;1;5;0;4;0;0;0;15
I63   Infarto cerebral;0;0;0;0;0;0;1;0;0;0;1;1;3;2;3;0;1;0;2;0;0;0;14
I64   Acid vasc cerebr NE como hemorrag isquemico;0;0;0;0;0;0;1;0;2;2;3;3;9;18;13;24;29;28;21;5;0;0;158
I67   Outr doenc cerebrovasculares;0;0;0;0;0;1;0;0;2;2;3;6;14;12;13;26;18;18;16;8;0;0;139
I69   Sequelas de doenc cerebrovasculares;0;0;0;0;0;0;0;0;0;1;4;1;10;11;18;23;23;23;13;9;2;0;138
I70   Aterosclerose;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;3;0;1;0;10
I71   Aneurisma e disseccao da aorta;0;0;0;0;0;0;0;0;0;3;0;3;2;7;7;7;9;5;0;0;0;0;43
I72   Outr aneurismas;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;6
I73   Outr doenc vasculares perifericas;0;0;0;0;0;0;0;0;0;1;0;2;0;3;2;1;2;2;2;0;0;0;15
I74   Embolia e trombose arteriais;0;0;0;0;0;0;0;0;1;0;1;1;2;1;1;3;1;2;2;1;0;0;16
I77   Outr afeccoes das arterias e arteriolas;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;2;1;1;0;1;0;0;11
I80   Flebite e tromboflebite;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;2;0;1;0;0;0;6
I81   Trombose da veia porta;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
I83   Varizes dos membros infer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
I85   Varizes esofagianas;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;4
I87   Outr transt das veias;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3
I89   Outr transt nao-infecc vasos linf gangl linf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
I99   Outr transt do aparelho circulatorio e os NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;3
J04   Laringite e traqueite agudas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J11   Influenza dev virus nao identificado;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;4
J12   Pneumonia viral NCOP;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;4;5;1;0;0;0;14
J13   Pneumonia dev Streptococcus pneumoniae;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
J15   Pneumonia bacter NCOP;1;0;0;0;0;0;0;0;0;1;1;2;0;3;5;8;14;17;7;4;0;0;63
J17   Pneumonia em doenc COP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J18   Pneumonia p/microorg NE;1;0;0;0;0;0;3;5;3;7;6;10;19;14;20;26;41;41;53;12;4;0;265
J22   Infecc agudas NE das vias aereas infer;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;1;2;0;1;0;0;8
J40   Bronquite NE como aguda ou cronica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
J42   Bronquite cronica NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
J43   Enfisema;0;0;0;0;0;0;0;0;0;0;0;2;5;3;1;3;2;2;1;1;0;0;20
J44   Outr doenc pulmonares obstrutivas cronicas;0;0;0;0;0;0;0;0;1;2;5;7;12;27;21;30;23;26;13;3;0;0;170
J45   Asma;1;0;0;1;0;0;1;3;2;2;5;1;0;2;4;1;2;4;1;2;0;0;32
J69   Pneumonite dev solidos e liquidos;0;0;0;0;0;0;0;0;0;1;1;2;1;4;4;4;4;2;7;4;0;0;34
J80   Sindr do desconforto respirat do adulto;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;3
J81   Edema pulmonar NE de outr form;0;0;0;1;1;1;1;2;1;1;1;0;0;0;1;0;0;0;0;3;0;0;13
J84   Outr doenc pulmonares intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;3;3;2;0;0;0;16
J85   Abscesso do pulmao e do mediastino;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
J86   Piotorax;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
J90   Derrame pleural NCOP;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;4
J93   Pneumotorax;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
J96   Insuf respirat NCOP;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;2;1;1;0;0;0;8
J98   Outr transt respirat;0;0;0;0;2;0;0;0;2;2;3;2;2;4;4;4;9;4;8;1;0;0;47
K04   Doenc da polpa e dos tec periapicais;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
K21   Doenc de refluxo gastroesofagico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
K22   Outr doenc do esofago;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;3
K25   Ulcera gastrica;0;0;0;0;0;0;0;0;0;1;0;1;0;2;2;1;5;3;3;0;0;0;18
K26   Ulcera duodenal;0;0;0;0;0;0;0;0;0;1;0;0;1;2;2;0;2;1;0;0;0;0;9
K27   Ulcera peptica de localiz NE;0;0;0;0;0;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;5
K29   Gastrite e duodenite;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
K31   Outr doenc do estomago e do duodeno;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
K35   Apendicite aguda;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;5
K37   Apendicite SOE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
K40   Hernia inguinal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K42   Hernia umbilical;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
K43   Hernia ventral;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
K44   Hernia diafragmatica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K46   Hernia abdominal NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;3
K50   Doenc de Crohn;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
K51   Colite ulcerativa;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
K55   Transt vasculares do intestino;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;1;5;3;2;0;0;0;17
K56   Ileo paralitico e obstr intestinal s/hernia;0;0;0;0;0;0;0;0;1;1;1;0;2;2;2;4;4;5;3;1;0;0;26
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;1;1;0;1;0;3;2;3;2;3;2;0;0;18
K59   Outr transt funcionais do intestino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K62   Outr doenc do reto e do anus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
K63   Outr doenc do intestino;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;4;1;0;0;0;0;10
K65   Peritonite;0;0;0;0;0;0;0;0;1;0;3;0;1;2;2;4;2;2;1;0;0;0;18
K70   Doenc alcoolica do figado;0;0;0;0;0;1;2;6;6;12;18;14;7;3;6;2;0;0;0;0;0;0;77
K72   Insuf hepatica NCOP;0;0;0;0;0;0;0;0;1;3;1;2;2;1;0;0;0;1;1;0;0;0;12
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;0;2;2;3;12;8;7;9;10;7;4;6;1;0;0;0;71
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
K76   Outr doenc do figado;0;0;0;0;0;1;0;1;0;0;1;1;2;6;0;1;0;0;1;0;0;0;14
K80   Colelitiase;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;9
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;1;2;0;0;9
K82   Outr doenc da vesicula biliar;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;3
K83   Outr doenc das vias biliares;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;0;3;2;0;0;0;10
K85   Pancreatite aguda;0;0;1;1;0;0;0;1;1;1;2;1;1;4;0;2;1;0;1;1;0;0;18
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;4
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;0;2;0;3;1;3;8;5;5;6;5;1;0;0;39
L02   Abscesso cutaneo furunculo e antraz;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
L03   Celulite;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;2;0;0;0;0;7
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;1;1;0;2;0;3;2;1;1;1;3;0;0;15
L10   Penfigo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;2;2;0;1;0;10
L97   Ulcera dos membros infer NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;2;0;0;0;8
M10   Gota;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;2;0;0;0;5
M25   Outr transt articulares NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
M31   Outr vasculopatias necrotizantes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M32   Lupus eritematoso disseminado;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;5
M34   Esclerose sistemica;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;3
M35   Outr afeccoes sistemicas do tec conjuntivo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
M45   Espondilite ancilosante;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
M48   Outr espondilopatias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M62   Outr transt musculares;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;10
M72   Transt fibroblasticos;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
M81   Osteoporose s/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M86   Osteomielite;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;1;0;0;2;1;0;0;8
M87   Osteonecrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N03   Sindr nefritica cronica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N05   Sindr nefritica NE;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;2;0;0;0;9
N13   Uropatia obstrutiva e p/refluxo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N17   Insuf renal aguda;0;0;0;0;0;1;0;1;0;0;0;3;3;3;2;1;1;4;3;1;2;0;25
N18   Insuf renal cronica;0;0;0;0;0;0;1;0;1;2;0;1;6;5;3;4;4;7;5;4;0;0;43
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;2;0;1;0;9
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
N25   Transt result funcao renal tubular alterada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3
N32   Outr transt da bexiga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
N39   Outr transt do trato urinario;1;0;0;0;0;0;0;0;0;1;4;1;4;10;11;19;27;30;27;12;3;0;150
N40   Hiperplasia da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;4
N49   Transt inflam orgaos genitais masc NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
N71   Doenc inflam do utero exceto o colo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
N76   Outr afeccoes inflam da vagina e da vulva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
O95   Morte obstetrica de causa NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O96   Morte qq caus obst mais 42d menos 1a parto;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O98   Doen inf paras mat COP compl grav part puerp;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P01   Fet rec-nasc afet complic maternas gravidez;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P02   Fet rec-nasc afet compl plac cord umb membr;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
P07   Transt rel gest curt dur peso baix nasc NCOP;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P20   Hipoxia intra-uterina;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P22   Desconforto respirat do recem-nascido;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
P23   Pneumonia congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P25   Enfisema interst afecc corr orig per perinat;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P26   Hemorragia pulmonar orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P27   Doenc respirat cron orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P28   Outr afeccoes respirat orig per perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P29   Transt cardiovasc orig periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P35   Doenc virais congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P36   Septicemia bacter do recem-nascido;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
P52   Hemorragia intracran nao-traum feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P55   Doenc hemolitica do feto e do recem-nascido;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P61   Outr transt hematologicos perinatais;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P70   Trans transit metab carboid esp fet rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P74   Outr dist eletrolit metab transit per neonat;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P77   Enterocolite necrotizante do feto e rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P78   Outr transt ap digestivo periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q00   Anencefalia e malformacoes similares;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q02   Microcefalia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q03   Hidrocefalia congen;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q20   Malform congen camaras e comunicacoes card;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q21   Malformacoes congen dos septos cardiacos;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q22   Malform congen valvas pulmonar tricuspide;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q23   Malformacoes congen valvas aortica e mitral;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q24   Outr malformacoes congen do coracao;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
Q25   Malformacoes congen das grandes arterias;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Q33   Malformacoes congen do pulmao;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Q34   Outr malformacoes congen aparelho respirat;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q43   Outr malformacoes congen do intestino;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q61   Doenc cisticas do rim;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3
Q75   Outr malformacoes congen ossos cranio e face;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q79   Malformacoes congen sist osteomuscular NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q81   Epidermolise bolhosa;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q89   Outr malformacoes congen NCOP;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Q90   Sindr de Down;1;0;0;0;0;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;6
R00   Anormalidades do batimento cardiaco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;1;0;0;5
R10   Dor abdominal e pelvica;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;4
R16   Hepatomegalia e esplenomegalia NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;9;4;0;22
R55   Sincope e colapso;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
R57   Choque NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;4
R63   Sint sinais relat ingestao alimentos liquid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
R96   Outr mortes subitas de causa desconhecida;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;4
R98   Morte s/assist;0;0;0;0;0;0;1;0;1;3;3;0;4;2;0;2;1;1;0;0;0;0;18
R99   Outr causas mal definidas e NE mortalidade;0;0;0;1;0;2;0;4;5;7;3;3;4;10;5;2;4;4;0;2;2;0;58
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
V03   Pedestre traum colis automov pickup caminhon;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;1;0;0;0;0;0;6
V04   Pedestre traum colis veic transp pesado onib;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3
V09   Pedestre traum outr acid transp e NE;0;0;1;1;1;2;0;1;5;6;2;2;1;1;2;2;1;0;0;0;0;0;28
V13   Ciclista traum colis automov pickup caminhon;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3
V19   Ciclista traum acid transp e NE;0;0;0;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;6
V22   Motocicl traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V23   Motocicl traum colis automov pickup caminhon;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
V24   Motocicl traum colis veic transp pesado onib;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3
V27   Motocicl traum colis objeto fixo parado;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
V28   Motociclista traum acid transp s/colis;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V29   Motociclista traum outr acid transp e NE;0;0;0;5;7;2;4;7;3;1;2;4;0;0;0;0;0;0;0;0;0;0;35
V43   Ocup automov traum col auto pickup caminhon;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2
V49   Ocup automovel traum outr acid transp e NE;1;0;0;1;1;3;1;3;2;1;0;1;3;2;0;2;0;0;0;0;0;0;21
V68   Ocup veic tr pesado traum ac transp s/colis;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V69   Ocup veic tr pesado traum outr ac transp NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V99   Acid transp NE;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
W01   Queda mesmo nivel escorr tropec passo falso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
W06   Queda de um leito;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
W10   Queda em ou de escadas ou degraus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;3
W13   Queda de ou p/fora edificios outr estruturas;0;0;0;0;0;0;1;1;0;0;2;2;0;2;0;1;1;0;0;0;0;0;10
W17   Outr quedas de um nivel a outr;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;0;3;0;1;1;0;4;5;4;3;12;2;1;0;0;36
W19   Queda s/especificacao;0;0;0;0;0;0;1;1;1;1;1;2;5;4;4;6;17;20;15;8;1;0;87
W20   Impacto caus objeto lanc projetado em queda;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W22   Impacto acid ativo passivo caus outr objetos;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
W23   Apert colhid comprim esmag dentro objetos;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
W69   Afogamento e submersao em aguas naturais;1;0;0;2;1;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;8
W74   Afogamento e submersao NE;0;0;0;3;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;9
W78   Inalacao do conteudo gastrico;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3
W79   Inalacao ingest aliment caus obstr trat resp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
W80   Inalac ingest outr obj caus obstr trat resp;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
W84   Riscos NE a respiracao;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
W87   Exposicao a corrente eletrica NE;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X02   Exposicao fogo contr edif outr tipo constr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
X04   Exposicao combustao subst muito inflamavel;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3
X36   Vitima avalanc desab terra out mov sup terr;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X42   Envenen acid narcot psicodislepticos NCOP;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X49   Envenen acid outr subst quim nocivas e as NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
X59   Exposicao a fatores NE;0;0;0;0;1;0;0;1;0;0;0;0;1;0;2;0;0;0;0;2;0;0;7
