Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Período:2017
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Ign";"Total"
"I67   Outr doenc cerebrovasculares";0;0;0;0;0;0;2;0;1;2;2;11;5;11;8;14;19;23;15;6;1;0;120
"I69   Sequelas de doenc cerebrovasculares";0;0;0;0;0;0;0;0;0;0;1;2;8;16;16;12;29;31;17;7;1;0;140
"I70   Aterosclerose";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;3
"I71   Aneurisma e disseccao da aorta";0;0;0;0;0;1;0;1;1;4;4;4;9;13;14;11;11;9;3;2;0;0;87
"I72   Outr aneurismas";0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;2;0;0;0;0;0;0;6
"I73   Outr doenc vasculares perifericas";0;0;0;0;0;0;0;0;1;0;1;0;1;1;2;2;3;3;1;1;0;0;16
"I74   Embolia e trombose arteriais";0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;1;2;2;1;0;0;10
"I77   Outr afeccoes das arterias e arteriolas";0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;2;1;3;0;1;0;0;12
"I80   Flebite e tromboflebite";0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;1;3;2;0;0;0;12
"I82   Outr embolia e trombose venosas";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
"I83   Varizes dos membros infer";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"I85   Varizes esofagianas";0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;2;0;0;0;0;0;0;7
"I89   Outr transt nao-infecc vasos linf gangl linf";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"I95   Hipotensao";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"J06   Infecc agudas vias aereas super loc mult NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"J10   Influenza dev outro virus influenza ident";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"J11   Influenza dev virus nao identificado";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
"J15   Pneumonia bacter NCOP";1;0;0;1;0;0;0;0;0;1;1;5;4;5;5;8;11;8;10;3;1;0;64
"J18   Pneumonia p/microorg NE";5;0;1;0;1;1;2;7;10;17;11;29;31;27;48;66;85;87;75;43;9;0;555
"J21   Bronquiolite aguda";1;0;0;0;0;1;0;0;0;2;1;2;2;0;3;0;3;3;3;0;0;0;21
"J39   Outr doenc das vias aereas super";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"J40   Bronquite NE como aguda ou cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"J42   Bronquite cronica NE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2
"J43   Enfisema";0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;3;2;2;0;0;0;15
"J44   Outr doenc pulmonares obstrutivas cronicas";0;0;0;0;0;0;0;0;0;3;2;8;19;19;37;37;43;42;18;6;0;0;234
"J45   Asma";0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;4;1;2;2;0;0;14
"J46   Estado de mal asmatico";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
"J47   Bronquectasia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3
"J62   Pneumoconiose dev poeira que cont silica";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"J64   Pneumoconiose NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"J69   Pneumonite dev solidos e liquidos";0;0;0;0;0;0;1;0;0;0;1;2;3;0;4;9;4;9;10;7;0;0;50
"J81   Edema pulmonar NE de outr form";0;0;0;0;1;2;2;5;5;3;5;3;6;13;9;6;7;7;6;5;0;0;85
"J84   Outr doenc pulmonares intersticiais";0;0;0;0;0;0;1;0;0;0;0;2;0;4;4;5;4;4;4;0;0;0;28
"J85   Abscesso do pulmao e do mediastino";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
"J86   Piotorax";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;4
"J90   Derrame pleural NCOP";0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;5
"J93   Pneumotorax";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
"J96   Insuf respirat NCOP";2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;7
"J98   Outr transt respirat";0;0;0;2;0;0;0;0;0;1;2;1;3;2;6;5;5;9;10;0;0;0;46
"K22   Outr doenc do esofago";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2
"K25   Ulcera gastrica";0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;2;0;2;4;0;0;0;11
"K26   Ulcera duodenal";0;0;0;0;0;0;0;0;0;1;3;0;1;0;1;2;0;0;3;0;1;0;12
"K27   Ulcera peptica de localiz NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;4
"K28   Ulcera gastrojejunal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"K29   Gastrite e duodenite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
"K30   Dispepsia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"K31   Outr doenc do estomago e do duodeno";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3
"K35   Apendicite aguda";0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;4
"K40   Hernia inguinal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;4
"K42   Hernia umbilical";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;3
"K43   Hernia ventral";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3
"K44   Hernia diafragmatica";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
"K45   Outr hernias abdominais";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"K46   Hernia abdominal NE";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;2;0;0;0;0;7
"K50   Doenc de Crohn";0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3
"K51   Colite ulcerativa";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"K52   Outr gastroenterites e colites nao-infecc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"K55   Transt vasculares do intestino";0;0;0;0;0;0;0;1;0;2;0;1;1;6;4;5;2;1;0;1;1;0;25
"K56   Ileo paralitico e obstr intestinal s/hernia";0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;4;2;1;3;1;0;0;15
"K57   Doenc diverticular do intestino";0;0;0;0;0;0;0;0;0;0;2;0;2;3;4;2;5;4;1;0;0;0;23
"K59   Outr transt funcionais do intestino";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;3
"K60   Fissura e fistula das regioes anal e retal";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"K61   Abscesso das regioes anal e retal";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
"K62   Outr doenc do reto e do anus";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"K63   Outr doenc do intestino";0;0;0;0;0;0;0;0;0;0;2;1;1;0;1;2;1;1;1;0;0;0;10
"K65   Peritonite";0;0;0;0;0;0;0;0;1;1;1;1;4;3;2;2;2;1;1;1;0;0;20
"K66   Outr transt do peritonio";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;4
"K70   Doenc alcoolica do figado";0;0;0;0;0;0;1;3;2;6;11;7;6;6;3;1;0;0;0;0;0;0;46
"K72   Insuf hepatica NCOP";0;0;0;0;0;0;0;0;2;0;3;0;3;1;1;0;1;1;0;0;0;0;12
"K74   Fibrose e cirrose hepaticas";0;0;0;0;0;0;0;0;1;3;8;8;11;10;7;5;3;2;0;0;0;0;58
"K75   Outr doenc inflam do figado";0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;0;1;0;0;0;6
"K76   Outr doenc do figado";0;0;0;0;0;0;0;0;2;1;0;1;5;0;1;1;1;0;0;0;0;0;12
"K80   Colelitiase";0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;2;2;0;0;0;9
"K81   Colecistite";0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;4;3;1;1;0;0;0;12
"K83   Outr doenc das vias biliares";0;0;0;0;1;0;0;1;0;0;0;0;0;2;1;0;3;2;4;0;0;0;14
"K85   Pancreatite aguda";0;0;0;0;0;0;1;0;2;0;1;2;3;1;1;1;2;3;1;0;0;0;18
"K86   Outr doenc do pancreas";0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;4
"K92   Outr doenc do aparelho digestivo";0;0;0;0;0;0;0;0;0;0;0;2;0;3;4;4;3;6;1;2;0;0;25
"L02   Abscesso cutaneo furunculo e antraz";0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;1;0;0;0;0;0;6
"L03   Celulite";0;0;1;0;0;0;0;1;0;0;0;1;1;2;1;3;2;1;2;1;0;0;16
"L08   Outr infecc localiz pele e tec subcutaneo";0;0;0;0;0;0;0;0;0;2;0;1;2;2;2;3;2;3;0;0;0;0;17
"L10   Penfigo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"L89   Ulcera de decubito";0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;3;2;1;0;0;0;12
"L97   Ulcera dos membros infer NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;5
"M00   Artrite piogenica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"M06   Outr artrites reumatoides";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2
"M15   Poliartrose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"M16   Coxartrose";0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3;1;0;0;0;0;0;6
"M17   Gonartrose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"M32   Lupus eritematoso disseminado";0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4
"M33   Dermatopoliomiosite";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"M35   Outr afeccoes sistemicas do tec conjuntivo";0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"M46   Outr espondilopatias inflam";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;3
"M50   Transt dos discos cervicais";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2
"M62   Outr transt musculares";0;0;0;0;0;0;0;1;0;0;0;0;2;1;2;1;1;3;1;0;0;0;12
"M72   Transt fibroblasticos";0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;3
"M80   Osteoporose c/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;3
"M86   Osteomielite";0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;3
"N03   Sindr nefritica cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"N10   Nefrite tubulo-intersticial aguda";0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;4
"N11   Nefrite tubulo-intersticial cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;2;2;1;1;0;0;0;9
"N17   Insuf renal aguda";2;0;0;0;0;0;0;0;0;1;1;0;1;2;2;3;6;3;0;2;0;0;23
"N18   Insuf renal cronica";0;0;0;0;1;0;0;1;2;1;1;1;2;6;4;4;7;4;4;0;0;0;38
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;4;0;1;3;0;0;13
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;0;0;0;0;2;1;0;1;1;0;2;0;0;0;1;1;0;0;9
"N30   Cistite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
"N32   Outr transt da bexiga";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"N34   Uretrite e sindr uretral";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N39   Outr transt do trato urinario";0;0;0;0;0;0;0;0;0;1;2;0;2;9;14;20;30;36;25;19;7;0;165
"N40   Hiperplasia da prostata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3
"N49   Transt inflam orgaos genitais masc NCOP";0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;3
"N73   Outr doenc inflam pelvicas femin";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"N81   Prolapso genital femin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"O15   Eclampsia";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O88   Embolia orig obstetrica";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O95   Morte obstetrica de causa NE";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O99   Outr doenc mat COP compl grav parto puerp";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P01   Fet rec-nasc afet complic maternas gravidez";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P02   Fet rec-nasc afet compl plac cord umb membr";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"P03   Fet rec-nasc afet out compl trab parto parto";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P07   Transt rel gest curt dur peso baix nasc NCOP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P15   Outr traum de parto";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P21   Asfixia ao nascer";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
"P22   Desconforto respirat do recem-nascido";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
"P24   Sindr de aspiracao neonatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P26   Hemorragia pulmonar orig periodo perinatal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P28   Outr afeccoes respirat orig per perinatal";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"P29   Transt cardiovasc orig periodo perinatal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P36   Septicemia bacter do recem-nascido";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"P39   Outr infecc especificas do periodo perinatal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P53   Doenc hemorragica do feto e do recem-nascido";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P61   Outr transt hematologicos perinatais";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P77   Enterocolite necrotizante do feto e rec-nasc";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P90   Convulsoes do recem-nascido";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P96   Outr afeccoes originadas periodo perinatal";13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
"Q00   Anencefalia e malformacoes similares";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q01   Encefalocele";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q04   Outr malformacoes congen do cerebro";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q05   Espinha bifida";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q07   Outr malformacoes congen do sist nervoso";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"Q20   Malform congen camaras e comunicacoes card";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q21   Malformacoes congen dos septos cardiacos";3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5
"Q22   Malform congen valvas pulmonar tricuspide";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q23   Malformacoes congen valvas aortica e mitral";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q24   Outr malformacoes congen do coracao";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q25   Malformacoes congen das grandes arterias";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q27   Outr malformacoes congen sist vasc perif";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q33   Malformacoes congen do pulmao";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q54   Hipospadias";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"Q60   Agenesia renal e outr defeitos reducao rim";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q61   Doenc cisticas do rim";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q76   Malform congen coluna vertebral ossos torax";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q79   Malformacoes congen sist osteomuscular NCOP";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q81   Epidermolise bolhosa";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q89   Outr malformacoes congen NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q90   Sindr de Down";5;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;9
"Q91   Sindr de Edwards e sindr de Patau";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
"Q93   Monossomias e delecoes dos autossomos NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q99   Outr anomalias dos cromossomos NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R04   Hemorragia das vias respirat";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"R10   Dor abdominal e pelvica";0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;8;4;3;0;24
"R57   Choque NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"R68   Outr sint e sinais gerais";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"R98   Morte s/assist";0;0;0;0;0;0;3;1;1;5;2;3;8;10;2;1;1;0;0;0;0;1;38
"R99   Outr causas mal definidas e NE mortalidade";8;2;1;1;1;2;0;3;0;4;1;1;1;2;0;2;0;2;0;0;0;0;31
"V02   Pedestre traum colis veic motor 2 3 rodas";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
"V04   Pedestre traum colis veic transp pesado onib";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3
"V05   Pedestre traum colis trem veic ferroviario";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"V09   Pedestre traum outr acid transp e NE";0;0;1;2;4;4;3;1;5;3;4;6;4;1;1;2;0;1;0;0;0;0;42
"V14   Ciclis traum colis veic transp pesado onibus";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2
"V19   Ciclista traum acid transp e NE";0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4
"V20   Motociclista traum colis pedestre animal";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;1;1;0;3;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;11
"V24   Motocicl traum colis veic transp pesado onib";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3
"V27   Motocicl traum colis objeto fixo parado";0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"V28   Motociclista traum acid transp s/colis";0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"V29   Motociclista traum outr acid transp e NE";0;0;0;3;7;4;8;6;3;3;1;0;0;0;0;0;0;0;0;0;0;0;35
"V44   Ocup autom traum colis veic trans pesad onib";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"V47   Ocup automovel traum colis obj fixo parado";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V48   Ocup automovel traum acid transp s/colis";0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"V49   Ocup automovel traum outr acid transp e NE";0;0;0;0;1;0;3;0;1;6;2;2;2;0;0;0;1;0;0;0;0;0;18
"V54   Ocup caminhon traum col veic transp pes onib";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"V59   Ocup caminhonete traum outr acid transp NE";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V64   Ocup v tr pes tr col outr veic tr pes onib";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V87   Acid trans tipo espec desconh mod transp vit";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;1;2;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;7
"V91   Acid embarcacao causando outr tipo de traum";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V95   Acid de aeronave mot causando traum ao ocup";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V99   Acid transp NE";0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"W06   Queda de um leito";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W08   Queda de outr tipo de mobilia";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"W10   Queda em ou de escadas ou degraus";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;3
"W13   Queda de ou p/fora edificios outr estruturas";0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;3
"W14   Queda de arvore";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"W17   Outr quedas de um nivel a outr";0;0;0;0;0;0;0;0;0;1;2;2;1;1;0;0;0;0;0;0;0;0;7
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;0;2;1;2;2;0;4;3;6;6;8;4;3;0;0;41
"W19   Queda s/especificacao";0;0;0;1;0;0;0;1;1;0;0;1;1;2;8;15;14;20;12;3;2;0;81
"W20   Impacto caus objeto lanc projetado em queda";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"W23   Apert colhid comprim esmag dentro objetos";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2
"W67   Afogamento e submersao em piscina";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W69   Afogamento e submersao em aguas naturais";0;0;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"W73   Outr afogamentos e submersao espec";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W74   Afogamento e submersao NE";1;0;1;1;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9
"W77   Risco resp dev desmor queda terra outr subst";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W78   Inalacao do conteudo gastrico";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;5
"W79   Inalacao ingest aliment caus obstr trat resp";2;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;8
"W80   Inalac ingest outr obj caus obstr trat resp";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"W87   Exposicao a corrente eletrica NE";0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
