Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Período:2022;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
I45   Outr transt de conducao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
I46   Parada cardiaca;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;0;3;0;0;0;8
I47   Taquicardia paroxistica;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;4
I48   Flutter e fibrilacao atrial;0;0;0;0;0;0;0;0;1;0;0;0;1;2;8;10;8;12;4;1;0;0;47
I49   Outr arritmias cardiacas;0;0;0;0;0;0;0;0;0;2;0;1;7;2;2;3;9;4;13;3;2;0;48
I50   Insuf cardiaca;0;0;0;0;0;1;0;0;1;1;1;7;5;13;17;19;24;25;25;10;3;0;152
I51   Complic cardiopatias doenc cardiacas mal def;1;0;0;1;0;0;0;0;0;1;0;0;0;0;2;1;0;1;2;0;0;0;9
I60   Hemorragia subaracnoide;0;0;0;1;0;0;1;0;0;3;4;8;7;7;2;10;1;5;3;0;0;0;52
I61   Hemorragia intracerebral;0;0;0;0;1;0;1;2;6;4;7;6;6;8;4;10;4;4;1;0;0;0;64
I62   Outr hemorragias intracranianas nao-traum;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;2;0;0;0;9
I63   Infarto cerebral;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;3;2;0;0;0;10
I64   Acid vasc cerebr NE como hemorrag isquemico;0;0;0;0;0;0;0;0;0;1;4;7;24;27;30;34;41;25;26;9;0;0;228
I67   Outr doenc cerebrovasculares;0;0;0;0;0;0;0;1;1;3;5;8;10;11;25;15;20;20;12;8;0;0;139
I69   Sequelas de doenc cerebrovasculares;0;0;0;0;0;0;0;1;1;1;1;3;11;13;18;26;25;29;18;2;1;0;150
I70   Aterosclerose;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;4
I71   Aneurisma e disseccao da aorta;0;0;1;0;0;0;1;4;1;7;6;7;8;12;15;14;15;7;3;1;0;0;102
I72   Outr aneurismas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;5
I73   Outr doenc vasculares perifericas;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;2;2;4;1;1;0;0;14
I74   Embolia e trombose arteriais;0;0;0;0;0;0;0;0;0;0;1;2;3;1;3;2;6;5;4;1;0;0;28
I77   Outr afeccoes das arterias e arteriolas;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;2;0;0;0;0;7
I80   Flebite e tromboflebite;0;0;0;0;1;0;0;0;0;0;2;1;1;2;1;4;1;2;1;0;0;0;16
I81   Trombose da veia porta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
I82   Outr embolia e trombose venosas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;3
I83   Varizes dos membros infer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;3
I85   Varizes esofagianas;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;5
I87   Outr transt das veias;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
I99   Outr transt do aparelho circulatorio e os NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;4
J05   Laringite obstrutiva aguda e epiglotite;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
J09   Influenza dev virus gripe aviaria;0;0;0;0;0;0;0;0;0;1;0;2;3;1;2;2;2;3;6;1;1;0;24
J10   Influenza dev outro virus influenza ident;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
J11   Influenza dev virus nao identificado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
J12   Pneumonia viral NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;3
J13   Pneumonia dev Streptococcus pneumoniae;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
J15   Pneumonia bacter NCOP;1;0;0;0;1;0;1;1;1;1;0;3;4;4;6;9;13;14;15;9;1;0;84
J18   Pneumonia p/microorg NE;4;0;0;1;0;1;4;5;5;6;8;10;25;27;37;38;60;78;58;42;8;1;418
J21   Bronquiolite aguda;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
J22   Infecc agudas NE das vias aereas infer;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;4
J32   Sinusite cronica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J38   Doenc das cordas vocais e da laringe NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
J39   Outr doenc das vias aereas super;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
J41   Bronquite cronica simples e a mucopurulenta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
J43   Enfisema;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;5;3;5;1;1;0;21
J44   Outr doenc pulmonares obstrutivas cronicas;0;0;0;0;0;0;0;0;2;2;5;11;21;29;35;46;36;44;27;6;2;0;266
J45   Asma;0;0;0;1;0;0;2;1;1;2;1;0;1;1;0;1;1;1;0;0;0;0;13
J47   Bronquectasia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
J61   Pneumoconiose dev amianto outr fibr minerais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
J62   Pneumoconiose dev poeira que cont silica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
J67   Pneumonite hipersensibilid dev poeiras org;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
J68   Afecc resp dev inal prod quim gas fumac vap;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
J69   Pneumonite dev solidos e liquidos;0;0;0;0;0;0;0;0;0;3;0;2;3;2;2;4;12;7;16;4;3;0;58
J80   Sindr do desconforto respirat do adulto;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
J81   Edema pulmonar NE de outr form;0;0;0;1;2;0;2;2;0;2;1;1;1;0;1;0;1;0;0;1;0;0;15
J84   Outr doenc pulmonares intersticiais;0;0;0;0;0;0;0;0;0;1;0;0;3;7;8;2;4;8;9;1;0;0;43
J85   Abscesso do pulmao e do mediastino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
J86   Piotorax;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
J90   Derrame pleural NCOP;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;5
J91   Derrame pleural em afeccoes COP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
J93   Pneumotorax;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;3
J94   Outr afeccoes pleurais;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;3
J96   Insuf respirat NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;4
J98   Outr transt respirat;2;0;0;0;0;0;1;1;2;2;2;5;3;4;6;4;5;14;10;2;3;0;66
K21   Doenc de refluxo gastroesofagico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K22   Outr doenc do esofago;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;0;0;0;0;0;0;6
K25   Ulcera gastrica;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5;2;1;4;1;0;0;0;17
K26   Ulcera duodenal;0;0;0;0;0;0;0;1;0;0;0;1;0;1;2;0;2;1;2;0;0;0;10
K27   Ulcera peptica de localiz NE;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;7
K29   Gastrite e duodenite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
K30   Dispepsia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K31   Outr doenc do estomago e do duodeno;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;3
K35   Apendicite aguda;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;2;0;1;0;0;0;6
K40   Hernia inguinal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;6
K41   Hernia femoral;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
K42   Hernia umbilical;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
K43   Hernia ventral;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
K44   Hernia diafragmatica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K46   Hernia abdominal NE;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;5
K50   Doenc de Crohn;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
K52   Outr gastroenterites e colites nao-infecc;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;1;0;0;0;0;5
K55   Transt vasculares do intestino;0;0;0;0;0;0;0;1;1;3;0;2;3;4;4;6;5;7;3;4;1;0;44
K56   Ileo paralitico e obstr intestinal s/hernia;0;0;0;0;0;0;0;0;0;0;1;2;3;3;3;7;6;7;6;1;0;0;39
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;2;1;1;1;0;7;3;3;3;1;2;0;0;24
K59   Outr transt funcionais do intestino;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
K61   Abscesso das regioes anal e retal;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
K63   Outr doenc do intestino;0;0;0;0;0;0;0;1;0;0;1;2;3;3;0;5;4;2;1;2;0;0;24
K65   Peritonite;0;0;0;0;0;0;0;0;0;3;0;0;5;3;0;3;3;1;2;0;0;0;20
K66   Outr transt do peritonio;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;3
K70   Doenc alcoolica do figado;0;0;0;0;0;0;1;6;4;8;10;15;14;9;3;1;1;0;1;0;0;0;73
K71   Doenc hepatica toxica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K72   Insuf hepatica NCOP;1;0;0;0;1;1;0;0;1;1;0;1;1;2;2;1;0;1;0;0;0;0;13
K73   Hepatite cronica NCOP;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;3
K74   Fibrose e cirrose hepaticas;0;1;0;0;0;0;0;0;2;3;6;7;4;7;7;1;7;2;0;1;0;0;48
K75   Outr doenc inflam do figado;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;4
K76   Outr doenc do figado;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;4;2;0;0;0;0;0;10
K80   Colelitiase;0;0;0;0;0;0;0;0;1;0;0;3;0;0;2;1;6;2;2;1;0;0;18
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;3;0;3;2;0;0;13
K83   Outr doenc das vias biliares;0;0;0;0;0;1;0;0;0;0;1;1;0;0;3;1;4;2;1;1;0;0;15
K85   Pancreatite aguda;0;0;0;0;0;0;2;0;1;2;2;3;2;0;6;0;1;5;3;0;0;0;27
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
K92   Outr doenc do aparelho digestivo;1;0;0;0;1;0;0;0;0;0;0;3;1;8;3;2;6;7;9;2;0;0;43
L03   Celulite;0;0;0;0;0;0;0;0;0;2;0;0;2;0;4;2;1;3;1;0;0;0;15
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;2;1;2;1;4;4;2;2;3;2;0;0;23
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;3;3;1;2;0;0;18
L97   Ulcera dos membros infer NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;4
M00   Artrite piogenica;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;5
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
M19   Outr artroses;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M30   Poliarterite nodosa e afeccoes correlatas;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
M31   Outr vasculopatias necrotizantes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M32   Lupus eritematoso disseminado;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
M33   Dermatopoliomiosite;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2
M34   Esclerose sistemica;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;4
M35   Outr afeccoes sistemicas do tec conjuntivo;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
M41   Escoliose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;3
M47   Espondilose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M51   Outr transt de discos intervertebrais;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
M60   Miosite;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;3
M62   Outr transt musculares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
M72   Transt fibroblasticos;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
M79   Outr transt dos tec moles NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;4
M81   Osteoporose s/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
M84   Transt da continuidade do osso;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;5
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;3;2;0;0;0;11
N04   Sindr nefrotica;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
N11   Nefrite tubulo-intersticial cronica;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;1;0;0;0;0;1;0;0;1;1;1;1;1;1;3;3;2;1;1;0;0;0;18
N14   Afec tubul tubulo-interst ind drog met pesad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
N17   Insuf renal aguda;0;0;0;0;0;0;0;0;1;0;0;0;3;4;4;8;10;7;7;4;0;0;48
N18   Insuf renal cronica;0;0;0;0;0;1;1;0;0;1;0;1;2;1;3;8;5;6;5;1;2;0;37
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;3;2;1;1;0;0;0;12
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;3
N21   Calculose do trato urinario infer;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;4
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
N32   Outr transt da bexiga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N39   Outr transt do trato urinario;0;1;0;0;0;0;0;3;1;2;3;4;7;10;6;30;37;52;52;24;2;0;234
N40   Hiperplasia da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;1;1;0;0;11
N41   Doenc inflam da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2
N42   Outr afeccoes da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N49   Transt inflam orgaos genitais masc NCOP;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;4
N73   Outr doenc inflam pelvicas femin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
O06   Aborto NE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O15   Eclampsia;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O88   Embolia orig obstetrica;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P00   Fet rec-nasc afet afec mat n obr rel grav at;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
P01   Fet rec-nasc afet complic maternas gravidez;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P02   Fet rec-nasc afet compl plac cord umb membr;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P04   Fet rec-nasc infl af noc trans plac leit mat;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P07   Transt rel gest curt dur peso baix nasc NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P20   Hipoxia intra-uterina;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
P22   Desconforto respirat do recem-nascido;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
P23   Pneumonia congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P26   Hemorragia pulmonar orig periodo perinatal;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P27   Doenc respirat cron orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P28   Outr afeccoes respirat orig per perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P29   Transt cardiovasc orig periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P36   Septicemia bacter do recem-nascido;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
P61   Outr transt hematologicos perinatais;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P77   Enterocolite necrotizante do feto e rec-nasc;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P80   Hipotermia do recem-nascido;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Q00   Anencefalia e malformacoes similares;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q04   Outr malformacoes congen do cerebro;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q05   Espinha bifida;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q20   Malform congen camaras e comunicacoes card;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q21   Malformacoes congen dos septos cardiacos;2;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;6
Q22   Malform congen valvas pulmonar tricuspide;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q23   Malformacoes congen valvas aortica e mitral;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q24   Outr malformacoes congen do coracao;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
Q25   Malformacoes congen das grandes arterias;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q27   Outr malformacoes congen sist vasc perif;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Q32   Malformacoes congen traqueia e bronquios;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Q33   Malformacoes congen do pulmao;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q43   Outr malformacoes congen do intestino;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q61   Doenc cisticas do rim;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q87   Outr sindr c/malform cong q acomet mult sist;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q89   Outr malformacoes congen NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q90   Sindr de Down;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
Q91   Sindr de Edwards e sindr de Patau;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
Q99   Outr anomalias dos cromossomos NCOP;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R02   Gangrena NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;3
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
R26   Anormalidades da marcha e da mobilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;6;3;5;6;0;27
R57   Choque NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R64   Caquexia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;5
R96   Outr mortes subitas de causa desconhecida;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1;0;0;0;0;6
R98   Morte s/assist;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;4
R99   Outr causas mal definidas e NE mortalidade;2;0;0;0;1;0;2;4;4;3;2;2;5;2;2;2;1;5;2;1;0;0;40
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V03   Pedestre traum colis automov pickup caminhon;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V04   Pedestre traum colis veic transp pesado onib;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V05   Pedestre traum colis trem veic ferroviario;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
V09   Pedestre traum outr acid transp e NE;0;0;0;1;4;2;1;2;5;8;0;2;1;3;3;2;1;1;0;0;0;0;36
V18   Ciclista traum acid transp s/colis;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V19   Ciclista traum acid transp e NE;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4
V23   Motocicl traum colis automov pickup caminhon;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3
V24   Motocicl traum colis veic transp pesado onib;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3
V27   Motocicl traum colis objeto fixo parado;0;0;0;1;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6
V29   Motociclista traum outr acid transp e NE;0;0;0;2;11;6;4;6;4;1;4;1;0;0;0;0;0;0;0;0;0;0;39
V43   Ocup automov traum col auto pickup caminhon;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2
V47   Ocup automovel traum colis obj fixo parado;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4
V48   Ocup automovel traum acid transp s/colis;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
V49   Ocup automovel traum outr acid transp e NE;0;0;0;0;1;1;1;1;0;2;0;1;0;1;0;0;0;0;1;0;0;0;9
V54   Ocup caminhon traum col veic transp pes onib;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V57   Ocup caminhonete traum colis obj fixo parado;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V64   Ocup v tr pes tr col outr veic tr pes onib;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
