Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;;
Período:2018;;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Ign;Total
I80   Flebite e tromboflebite;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;2;0;3;0;0;0;9
I81   Trombose da veia porta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
I82   Outr embolia e trombose venosas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
I83   Varizes dos membros infer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
I85   Varizes esofagianas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
I87   Outr transt das veias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
I89   Outr transt nao-infecc vasos linf gangl linf;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
I95   Hipotensao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
I99   Outr transt do aparelho circulatorio e os NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;4
J02   Faringite aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
J06   Infecc agudas vias aereas super loc mult NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
J09   Influenza dev virus gripe aviaria;1;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;2;1;1;0;0;0;9
J10   Influenza dev outro virus influenza ident;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
J11   Influenza dev virus nao identificado;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;2;0;0;0;5
J12   Pneumonia viral NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
J15   Pneumonia bacter NCOP;1;0;0;0;0;1;0;0;0;2;2;1;1;7;5;4;10;14;5;1;0;0;54
J18   Pneumonia p/microorg NE;6;0;0;0;1;3;2;4;3;5;9;12;16;20;31;40;62;64;79;42;9;0;408
J21   Bronquiolite aguda;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
J32   Sinusite cronica;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
J38   Doenc das cordas vocais e da laringe NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
J39   Outr doenc das vias aereas super;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
J42   Bronquite cronica NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
J43   Enfisema;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;1;2;0;0;0;0;8
J44   Outr doenc pulmonares obstrutivas cronicas;0;0;0;0;0;0;0;2;1;0;7;6;23;24;31;35;51;57;20;8;0;0;265
J45   Asma;1;0;0;1;0;0;0;1;3;1;0;0;0;0;0;2;0;4;0;0;0;0;13
J46   Estado de mal asmatico;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
J64   Pneumoconiose NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
J69   Pneumonite dev solidos e liquidos;0;0;0;0;0;0;0;0;2;0;0;0;1;2;3;1;7;8;6;4;1;0;35
J70   Afeccoes respirat dev outr agentes externos;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
J80   Sindr do desconforto respirat do adulto;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;4
J81   Edema pulmonar NE de outr form;1;0;0;0;0;0;0;0;1;0;0;4;2;0;0;1;1;1;1;2;0;0;14
J84   Outr doenc pulmonares intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;3;4;6;7;6;4;4;1;0;0;35
J85   Abscesso do pulmao e do mediastino;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;4
J86   Piotorax;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;3
J90   Derrame pleural NCOP;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;3;0;0;0;6
J94   Outr afeccoes pleurais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J96   Insuf respirat NCOP;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;4;2;0;0;10
J98   Outr transt respirat;0;0;0;0;0;0;0;0;0;1;1;1;0;5;5;2;4;3;5;0;0;0;27
K20   Esofagite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
K22   Outr doenc do esofago;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
K25   Ulcera gastrica;0;0;0;0;0;0;0;0;0;0;1;1;2;0;4;3;1;0;1;1;0;0;14
K26   Ulcera duodenal;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;1;1;1;0;0;8
K27   Ulcera peptica de localiz NE;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
K29   Gastrite e duodenite;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
K35   Apendicite aguda;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;4
K37   Apendicite SOE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
K40   Hernia inguinal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;2;0;0;0;0;7
K41   Hernia femoral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K42   Hernia umbilical;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2
K43   Hernia ventral;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2
K44   Hernia diafragmatica;0;0;0;1;0;0;0;0;0;0;1;1;2;0;1;0;1;1;1;0;0;0;9
K45   Outr hernias abdominais;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
K46   Hernia abdominal NE;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;4
K50   Doenc de Crohn;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2
K51   Colite ulcerativa;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;2;0;0;0;0;5
K52   Outr gastroenterites e colites nao-infecc;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;3
K55   Transt vasculares do intestino;0;0;0;0;0;0;0;0;0;1;2;1;1;3;3;4;5;3;0;0;0;0;23
K56   Ileo paralitico e obstr intestinal s/hernia;0;0;0;0;0;0;0;0;1;0;0;2;3;2;1;3;2;3;1;0;0;0;18
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;6;5;1;3;0;0;0;22
K62   Outr doenc do reto e do anus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
K63   Outr doenc do intestino;0;0;0;0;0;0;0;0;0;1;0;2;0;1;2;0;1;2;1;0;0;0;10
K65   Peritonite;0;0;0;0;0;0;0;1;1;2;0;1;3;5;3;2;7;2;2;1;0;0;30
K66   Outr transt do peritonio;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
K70   Doenc alcoolica do figado;0;0;0;0;0;2;3;1;6;6;13;13;4;8;5;4;0;0;0;0;0;0;65
K71   Doenc hepatica toxica;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;4
K72   Insuf hepatica NCOP;1;0;0;0;0;0;0;0;0;1;0;0;3;2;1;0;2;1;0;0;0;0;11
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;1;1;3;1;5;11;16;9;11;6;4;3;2;0;0;0;73
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;4
K76   Outr doenc do figado;0;0;0;0;0;0;0;2;0;1;1;2;1;0;1;1;0;0;0;0;0;0;9
K80   Colelitiase;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;1;0;0;1;0;0;7
K81   Colecistite;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;2;1;4;0;0;0;0;12
K82   Outr doenc da vesicula biliar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K83   Outr doenc das vias biliares;1;0;0;0;0;0;0;0;0;0;1;3;1;0;1;0;0;1;1;0;0;0;9
K85   Pancreatite aguda;0;0;0;0;0;1;1;0;1;3;5;0;3;1;1;1;1;2;0;0;0;0;20
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;0;0;0;0;0;0;5
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;1;0;0;3;2;1;0;0;5;2;4;5;0;1;0;24
L02   Abscesso cutaneo furunculo e antraz;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;3
L03   Celulite;0;0;0;0;0;0;0;1;0;0;1;2;0;5;3;3;3;1;1;1;0;0;21
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;3;1;1;2;2;0;0;14
L10   Penfigo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;3
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;0;0;0;6
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
M00   Artrite piogenica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;3
M15   Poliartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;4
M17   Gonartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M30   Poliarterite nodosa e afeccoes correlatas;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
M32   Lupus eritematoso disseminado;0;0;0;1;1;4;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;10
M34   Esclerose sistemica;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
M35   Outr afeccoes sistemicas do tec conjuntivo;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2
M47   Espondilose;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
M50   Transt dos discos cervicais;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M60   Miosite;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
M62   Outr transt musculares;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;1;4;2;0;2;1;0;14
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
M81   Osteoporose s/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;1;1;0;0;6
M91   Osteocondrose juvenil do quadril e da pelve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
N02   Hematuria recidivante e persistente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
N11   Nefrite tubulo-intersticial cronica;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;0;0;0;0;0;0;0;2;1;2;2;5;1;0;6;1;0;0;0;20
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
N17   Insuf renal aguda;0;0;0;0;0;1;0;1;0;0;0;1;4;1;3;1;3;4;2;1;0;0;22
N18   Insuf renal cronica;1;0;0;0;0;0;0;0;0;0;2;0;1;2;6;3;9;5;0;0;0;0;29
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;3;2;1;0;0;9
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;3
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;1;0;1;0;2;2;1;1;2;0;0;2;2;0;0;0;14
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3
N32   Outr transt da bexiga;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;3
N35   Estenose da uretra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
N39   Outr transt do trato urinario;0;0;0;0;0;0;0;0;0;0;2;2;4;10;13;20;36;41;24;11;3;0;166
N40   Hiperplasia da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;6
N49   Transt inflam orgaos genitais masc NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;3
N82   Fistulas do trato genital femin;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
O23   Infecc do trato geniturinario na gravidez;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
O85   Infecc puerperal;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O90   Complic do puerperio NCOP;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O97   Morte p/sequelas causas obstetricas diretas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
O99   Outr doenc mat COP compl grav parto puerp;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P00   Fet rec-nasc afet afec mat n obr rel grav at;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P01   Fet rec-nasc afet complic maternas gravidez;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
P02   Fet rec-nasc afet compl plac cord umb membr;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
P03   Fet rec-nasc afet out compl trab parto parto;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P05   Crescimento fetal retard e desnutric fetal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P15   Outr traum de parto;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P22   Desconforto respirat do recem-nascido;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
P27   Doenc respirat cron orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P28   Outr afeccoes respirat orig per perinatal;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
P29   Transt cardiovasc orig periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P35   Doenc virais congen;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P36   Septicemia bacter do recem-nascido;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
P39   Outr infecc especificas do periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P52   Hemorragia intracran nao-traum feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P54   Outr hemorragias neonatais;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P60   Coagulacao intravasc dissem feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P61   Outr transt hematologicos perinatais;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P77   Enterocolite necrotizante do feto e rec-nasc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P78   Outr transt ap digestivo periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P83   Outr afecc compr tegum espec feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
Q00   Anencefalia e malformacoes similares;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q04   Outr malformacoes congen do cerebro;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q05   Espinha bifida;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q20   Malform congen camaras e comunicacoes card;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q21   Malformacoes congen dos septos cardiacos;5;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;8
Q22   Malform congen valvas pulmonar tricuspide;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q23   Malformacoes congen valvas aortica e mitral;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q24   Outr malformacoes congen do coracao;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q25   Malformacoes congen das grandes arterias;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q33   Malformacoes congen do pulmao;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
Q40   Outr malform congen trato digestivo super;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
Q43   Outr malformacoes congen do intestino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
Q54   Hipospadias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q61   Doenc cisticas do rim;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3
Q75   Outr malformacoes congen ossos cranio e face;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q78   Outr osteocondrodisplasias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q79   Malformacoes congen sist osteomuscular NCOP;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q89   Outr malformacoes congen NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q90   Sindr de Down;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4
Q91   Sindr de Edwards e sindr de Patau;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Q93   Monossomias e delecoes dos autossomos NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q99   Outr anomalias dos cromossomos NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
R19   Outr sint e sinais relat ap digest abdome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;6;1;0;14
R57   Choque NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
R96   Outr mortes subitas de causa desconhecida;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2
R98   Morte s/assist;0;0;0;1;1;5;2;3;2;3;3;2;7;6;8;3;4;3;0;0;0;1;54
R99   Outr causas mal definidas e NE mortalidade;0;0;0;2;2;0;2;2;2;0;2;5;3;4;0;1;0;1;1;0;0;0;27
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
V04   Pedestre traum colis veic transp pesado onib;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V05   Pedestre traum colis trem veic ferroviario;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
V09   Pedestre traum outr acid transp e NE;0;0;0;0;0;2;3;1;1;2;5;5;1;1;2;0;2;2;0;0;0;0;27
V12   Ciclista traum colis veic motor 2 3 rodas;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V19   Ciclista traum acid transp e NE;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;3
V22   Motocicl traum colis veic motor 2 3 rodas;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V23   Motocicl traum colis automov pickup caminhon;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
V24   Motocicl traum colis veic transp pesado onib;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
V27   Motocicl traum colis objeto fixo parado;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4
V28   Motociclista traum acid transp s/colis;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3
V29   Motociclista traum outr acid transp e NE;0;0;0;3;9;5;4;4;3;0;0;2;0;0;0;0;0;0;0;0;0;0;30
V40   Ocup automovel traum colis pedestre animal;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
V42   Ocup autotraum colis outr veic mot 2 3 rodas;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
V47   Ocup automovel traum colis obj fixo parado;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;3
V48   Ocup automovel traum acid transp s/colis;0;1;0;0;0;1;0;2;0;1;0;0;0;0;1;0;1;0;0;0;0;0;7
V49   Ocup automovel traum outr acid transp e NE;0;0;0;5;2;3;2;0;4;0;2;0;0;4;0;1;0;0;0;0;0;0;23
V58   Ocup caminhonete traum acid transp s/colis;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V64   Ocup v tr pes tr col outr veic tr pes onib;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
V78   Ocup onibus traum acid transp s/colis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;3
V95   Acid de aeronave mot causando traum ao ocup;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
W08   Queda de outr tipo de mobilia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
W10   Queda em ou de escadas ou degraus;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;3
W13   Queda de ou p/fora edificios outr estruturas;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2
W17   Outr quedas de um nivel a outr;1;0;0;0;0;0;1;0;1;0;1;1;0;1;3;3;2;0;0;1;0;0;15
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;0;0;2;2;0;7;9;3;6;8;8;8;1;0;0;54
W19   Queda s/especificacao;0;0;0;0;0;0;1;1;0;2;0;4;1;6;10;13;19;31;17;7;3;0;115
W25   Contato c/vidro cortante;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
W31   Contato c/outr maquinas e c/as NE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W45   Penetracao corpo objeto estranho pele;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W57   Morded picadas inseto outr artrop n-venen;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
W69   Afogamento e submersao em aguas naturais;1;0;1;1;0;0;3;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;11
W74   Afogamento e submersao NE;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
W78   Inalacao do conteudo gastrico;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
W79   Inalacao ingest aliment caus obstr trat resp;3;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;8
W80   Inalac ingest outr obj caus obstr trat resp;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
W84   Riscos NE a respiracao;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W87   Exposicao a corrente eletrica NE;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2
X23   Contato c/abelhas vespas e vespoes;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
