Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Período:2021;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
I64   Acid vasc cerebr NE como hemorrag isquemico;0;0;0;0;0;0;1;0;0;3;3;11;9;13;25;26;24;23;9;4;4;155
I67   Outr doenc cerebrovasculares;0;0;0;0;1;0;0;0;3;3;4;7;5;11;16;17;18;21;10;8;0;124
I69   Sequelas de doenc cerebrovasculares;0;0;0;0;0;0;0;0;0;2;0;5;5;7;7;14;30;23;9;4;1;107
I70   Aterosclerose;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;1;3;0;8
I71   Aneurisma e disseccao da aorta;0;0;0;0;0;0;1;1;2;1;3;3;11;2;10;9;7;5;5;0;0;60
I72   Outr aneurismas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;4
I73   Outr doenc vasculares perifericas;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;1;0;1;0;0;0;9
I74   Embolia e trombose arteriais;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;0;3;5;4;2;0;21
I77   Outr afeccoes das arterias e arteriolas;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;2;2;0;2;0;9
I80   Flebite e tromboflebite;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;3;1;0;1;0;0;10
I81   Trombose da veia porta;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;3
I82   Outr embolia e trombose venosas;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;4
I83   Varizes dos membros infer;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
I85   Varizes esofagianas;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
I87   Outr transt das veias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
I89   Outr transt nao-infecc vasos linf gangl linf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
I99   Outr transt do aparelho circulatorio e os NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
J04   Laringite e traqueite agudas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
J06   Infecc agudas vias aereas super loc mult NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J09   Influenza dev virus gripe aviaria;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3
J11   Influenza dev virus nao identificado;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;2;0;9
J12   Pneumonia viral NCOP;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;2;4;4;0;1;0;16
J15   Pneumonia bacter NCOP;0;0;0;0;0;0;0;1;1;0;1;2;1;4;5;9;13;16;12;6;2;73
J17   Pneumonia em doenc COP;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
J18   Pneumonia p/microorg NE;1;0;0;0;0;1;1;1;3;5;6;9;5;19;13;21;36;31;34;19;3;208
J21   Bronquiolite aguda;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4
J22   Infecc agudas NE das vias aereas infer;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;3
J37   Laringite e laringotraqueite cronicas;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
J38   Doenc das cordas vocais e da laringe NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
J39   Outr doenc das vias aereas super;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
J43   Enfisema;0;0;0;0;0;0;0;0;0;0;0;2;1;5;5;3;8;0;3;2;0;29
J44   Outr doenc pulmonares obstrutivas cronicas;0;0;0;0;1;0;1;2;0;0;4;6;21;28;28;16;41;26;7;2;2;185
J45   Asma;0;0;1;0;1;0;0;1;0;1;0;0;0;2;1;0;3;1;1;0;0;12
J64   Pneumoconiose NE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
J69   Pneumonite dev solidos e liquidos;1;0;0;0;0;0;0;0;1;0;0;2;4;1;2;8;8;11;8;5;1;52
J80   Sindr do desconforto respirat do adulto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
J81   Edema pulmonar NE de outr form;0;0;0;1;0;2;1;0;1;3;0;3;0;0;0;0;0;1;0;0;1;13
J84   Outr doenc pulmonares intersticiais;0;0;0;0;1;0;0;0;0;0;1;0;3;3;2;6;10;8;0;1;0;35
J85   Abscesso do pulmao e do mediastino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
J86   Piotorax;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
J90   Derrame pleural NCOP;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;3;0;0;6
J93   Pneumotorax;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;3
J94   Outr afeccoes pleurais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
J96   Insuf respirat NCOP;0;0;0;0;0;0;0;2;2;0;2;3;1;0;2;0;3;1;2;0;0;18
J98   Outr transt respirat;0;1;0;0;0;1;0;2;1;3;2;5;6;1;8;6;6;1;3;1;1;48
K12   Estomatite e lesoes correlatas;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
K13   Outr doenc do labio e da mucosa oral;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2
K22   Outr doenc do esofago;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;4
K25   Ulcera gastrica;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;4;1;0;0;0;9
K26   Ulcera duodenal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3
K27   Ulcera peptica de localiz NE;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;4
K29   Gastrite e duodenite;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
K31   Outr doenc do estomago e do duodeno;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
K35   Apendicite aguda;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
K40   Hernia inguinal;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;1;1;0;0;7
K44   Hernia diafragmatica;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
K46   Hernia abdominal NE;0;0;0;0;0;0;0;0;1;1;0;0;2;1;2;0;1;0;1;0;0;9
K50   Doenc de Crohn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K52   Outr gastroenterites e colites nao-infecc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3
K55   Transt vasculares do intestino;0;0;0;0;0;0;0;0;0;1;0;2;1;3;3;5;4;1;2;0;0;22
K56   Ileo paralitico e obstr intestinal s/hernia;0;0;0;1;0;1;0;0;0;0;0;0;2;4;5;4;7;8;4;2;1;39
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;2;5;3;1;0;0;17
K59   Outr transt funcionais do intestino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K62   Outr doenc do reto e do anus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K63   Outr doenc do intestino;0;0;0;0;0;0;0;0;0;1;0;3;1;1;1;1;2;1;0;0;0;11
K65   Peritonite;0;0;0;0;0;0;0;0;0;2;1;2;1;1;5;0;3;1;2;0;0;18
K66   Outr transt do peritonio;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
K70   Doenc alcoolica do figado;0;0;0;0;0;0;2;4;8;9;11;20;8;11;3;1;2;0;0;0;0;79
K71   Doenc hepatica toxica;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;4
K72   Insuf hepatica NCOP;2;0;0;0;0;0;0;1;0;0;0;0;1;2;1;3;1;2;0;0;0;13
K73   Hepatite cronica NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;1;0;3;7;6;4;8;7;11;4;4;2;0;0;0;57
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;1;0;0;0;0;0;6
K76   Outr doenc do figado;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;5;0;0;0;1;0;11
K80   Colelitiase;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;2;2;0;0;0;9
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;1;2;0;1;0;10
K83   Outr doenc das vias biliares;0;0;0;0;0;0;0;1;0;0;0;1;1;3;3;3;1;2;1;0;0;16
K85   Pancreatite aguda;0;0;0;0;1;0;0;3;0;1;5;1;2;0;3;4;1;1;0;0;0;22
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;0;3;2;4;4;6;10;6;6;12;9;4;1;67
L02   Abscesso cutaneo furunculo e antraz;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;4
L03   Celulite;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2;0;1;1;1;0;0;13
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;1;0;1;2;0;3;2;3;3;0;0;1;16
L10   Penfigo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
L12   Penfigoide;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;0;2;4;1;0;14
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;4
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;0;1;0;7
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;4
M19   Outr artroses;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
M30   Poliarterite nodosa e afeccoes correlatas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
M31   Outr vasculopatias necrotizantes;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2
M32   Lupus eritematoso disseminado;0;0;0;0;1;0;1;1;0;2;1;0;0;0;1;0;0;0;0;0;0;7
M33   Dermatopoliomiosite;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M35   Outr afeccoes sistemicas do tec conjuntivo;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;3
M48   Outr espondilopatias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M50   Transt dos discos cervicais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M51   Outr transt de discos intervertebrais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M60   Miosite;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
M62   Outr transt musculares;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;2;1;0;8
M72   Transt fibroblasticos;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
M81   Osteoporose s/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;4
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;4
N03   Sindr nefritica cronica;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;4
N13   Uropatia obstrutiva e p/refluxo;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;2;0;0;0;6
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N17   Insuf renal aguda;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;1;7;4;3;0;0;24
N18   Insuf renal cronica;0;0;0;0;0;0;0;1;0;1;0;2;4;4;1;6;3;6;2;2;2;34
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;2;0;1;4;0;0;11
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;3
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;5
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
N31   Disfuncoes neuromusculares da bexiga NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
N32   Outr transt da bexiga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N36   Outr transt da uretra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N39   Outr transt do trato urinario;0;0;1;1;1;0;0;0;0;1;6;5;7;7;13;21;23;31;35;23;2;177
N40   Hiperplasia da prostata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;0;0;5
N42   Outr afeccoes da prostata;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
N48   Outr transt do penis;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
N49   Transt inflam orgaos genitais masc NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;5
N73   Outr doenc inflam pelvicas femin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
N81   Prolapso genital femin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
O14   Hipertensao gestacional c/proteinuria signif;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O95   Morte obstetrica de causa NE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
O98   Doen inf paras mat COP compl grav part puerp;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;5
O99   Outr doenc mat COP compl grav parto puerp;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
P00   Fet rec-nasc afet afec mat n obr rel grav at;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P01   Fet rec-nasc afet complic maternas gravidez;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
P02   Fet rec-nasc afet compl plac cord umb membr;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P03   Fet rec-nasc afet out compl trab parto parto;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
P10   Laceracao intracran hemorrag dev traum parto;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
P22   Desconforto respirat do recem-nascido;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
P24   Sindr de aspiracao neonatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P26   Hemorragia pulmonar orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P28   Outr afeccoes respirat orig per perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P29   Transt cardiovasc orig periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P36   Septicemia bacter do recem-nascido;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
P61   Outr transt hematologicos perinatais;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P77   Enterocolite necrotizante do feto e rec-nasc;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P78   Outr transt ap digestivo periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
Q02   Microcefalia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q03   Hidrocefalia congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q04   Outr malformacoes congen do cerebro;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q06   Outr malformacoes congen da medula espinhal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
Q07   Outr malformacoes congen do sist nervoso;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q20   Malform congen camaras e comunicacoes card;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q21   Malformacoes congen dos septos cardiacos;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;4
Q22   Malform congen valvas pulmonar tricuspide;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q23   Malformacoes congen valvas aortica e mitral;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q24   Outr malformacoes congen do coracao;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Q25   Malformacoes congen das grandes arterias;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q28   Outr malform congen aparelho circulatorio;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Q33   Malformacoes congen do pulmao;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q61   Doenc cisticas do rim;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
Q79   Malformacoes congen sist osteomuscular NCOP;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q85   Facomatoses NCOP;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q87   Outr sindr c/malform cong q acomet mult sist;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q89   Outr malformacoes congen NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q90   Sindr de Down;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2
Q91   Sindr de Edwards e sindr de Patau;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
Q99   Outr anomalias dos cromossomos NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R06   Anormalidades da respiracao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
R07   Dor de garganta e no peito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;1;1;2;0;0;1;1;1;1;1;2;0;1;12
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;3
R26   Anormalidades da marcha e da mobilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R50   Febre origem desconhecida e outras origens;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;5;7;4;23
R56   Convulsoes NCOP;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2
R57   Choque NCOP;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;3
R64   Caquexia;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3
R95   Sindr da morte subita na infancia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R96   Outr mortes subitas de causa desconhecida;0;0;0;0;0;1;0;0;0;2;2;0;2;2;1;1;1;3;3;0;0;18
R98   Morte s/assist;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;1;1;1;0;0;7
R99   Outr causas mal definidas e NE mortalidade;1;0;0;1;0;1;2;2;10;5;10;9;18;9;9;2;8;3;5;2;0;97
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
V03   Pedestre traum colis automov pickup caminhon;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;4
V04   Pedestre traum colis veic transp pesado onib;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
V09   Pedestre traum outr acid transp e NE;0;1;0;0;1;1;2;1;3;3;1;2;2;2;2;2;0;0;0;0;0;23
V13   Ciclista traum colis automov pickup caminhon;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V18   Ciclista traum acid transp s/colis;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;3
V19   Ciclista traum acid transp e NE;0;0;0;0;1;0;1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;7
V23   Motocicl traum colis automov pickup caminhon;0;0;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
V24   Motocicl traum colis veic transp pesado onib;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5
V27   Motocicl traum colis objeto fixo parado;0;0;0;0;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6
V28   Motociclista traum acid transp s/colis;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
V29   Motociclista traum outr acid transp e NE;0;0;0;6;6;7;3;5;4;4;0;1;3;0;2;0;0;0;0;0;0;41
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;3
V47   Ocup automovel traum colis obj fixo parado;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V49   Ocup automovel traum outr acid transp e NE;0;0;0;0;0;2;2;1;1;2;1;0;2;2;0;0;1;1;0;0;0;15
V64   Ocup v tr pes tr col outr veic tr pes onib;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
V69   Ocup veic tr pesado traum outr ac transp NE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V77   Ocup onibus traum colis objeto fixo parado;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V78   Ocup onibus traum acid transp s/colis;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V80   Pess mont anim oc veic anim traum ac transp;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4
V95   Acid de aeronave mot causando traum ao ocup;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W01   Queda mesmo nivel escorr tropec passo falso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
W06   Queda de um leito;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
W10   Queda em ou de escadas ou degraus;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
W13   Queda de ou p/fora edificios outr estruturas;0;1;0;0;0;1;0;0;0;0;1;1;3;1;1;1;0;0;0;0;0;10
W16   Merg pulo agua caus out traum n afog submers;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
W17   Outr quedas de um nivel a outr;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;5
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;2;1;4;1;2;3;5;2;7;4;10;5;0;1;47
W19   Queda s/especificacao;0;0;0;0;0;0;0;0;1;2;1;1;0;5;10;6;14;20;16;5;2;83
W31   Contato c/outr maquinas e c/as NE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W69   Afogamento e submersao em aguas naturais;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
W74   Afogamento e submersao NE;3;0;1;1;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9
W78   Inalacao do conteudo gastrico;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
W79   Inalacao ingest aliment caus obstr trat resp;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
W84   Riscos NE a respiracao;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
W87   Exposicao a corrente eletrica NE;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
X02   Exposicao fogo contr edif outr tipo constr;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X08   Exposicao outr tipo espec fumaca fogo chamas;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
