 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Período:2013
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"J11   Influenza dev virus nao identificado";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2;-;4
"J12   Pneumonia viral NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J15   Pneumonia bacter NCOP";-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;1;3;2;7;17;-;34
"J18   Pneumonia p/microorg NE";-;1;3;-;1;1;1;1;2;3;11;8;13;19;42;30;38;36;66;300;-;576
"J21   Bronquiolite aguda";-;-;4;-;1;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;9
"J22   Infecc agudas NE das vias aereas infer";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J39   Outr doenc das vias aereas super";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"J43   Enfisema";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;4;5;-;14
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;-;-;-;-;-;-;-;-;3;6;9;14;25;32;54;95;-;238
"J45   Asma";-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;4;-;9
"J46   Estado de mal asmatico";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"J69   Pneumonite dev solidos e liquidos";-;-;-;-;-;-;1;-;-;-;-;-;-;2;2;2;1;1;3;16;-;28
"J80   Sindr do desconforto respirat do adulto";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;3
"J81   Edema pulmonar NE de outr form";-;-;-;-;-;1;-;-;2;2;1;-;2;6;6;3;5;3;7;21;-;59
"J84   Outr doenc pulmonares intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;8;3;2;4;16;-;35
"J85   Abscesso do pulmao e do mediastino";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;3
"J86   Piotorax";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2;-;4
"J90   Derrame pleural NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;3
"J93   Pneumotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"J94   Outr afeccoes pleurais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"J96   Insuf respirat NCOP";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;3;-;5
"J98   Outr transt respirat";-;-;-;2;-;-;-;-;-;-;-;1;-;1;2;2;1;4;2;17;-;32
"K12   Estomatite e lesoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;3
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;2;-;5
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;-;4
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;4
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"K31   Outr doenc do estomago e do duodeno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"K35   Apendicite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;4
"K36   Outr form de apendicite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;1;-;4
"K51   Colite ulcerativa";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"K52   Outr gastroenterites e colites nao-infecc";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;-;-;1;-;1;2;1;2;3;1;3;7;16;-;37
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;2;3;8;-;17
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;2;3;1;3;3;-;17
"K63   Outr doenc do intestino";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;4;1;1;1;-;10
"K65   Peritonite";-;-;-;-;-;-;-;1;-;1;1;-;1;-;4;-;2;4;3;3;-;20
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;-;1;4;10;11;9;7;3;3;3;2;1;-;54
"K71   Doenc hepatica toxica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"K72   Insuf hepatica NCOP";-;-;1;-;-;-;-;-;-;1;-;-;-;2;2;1;-;1;1;2;-;11
"K73   Hepatite cronica NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K74   Fibrose e cirrose hepaticas";-;-;-;-;-;-;-;-;-;1;3;3;7;8;8;9;7;10;5;6;-;67
"K75   Outr doenc inflam do figado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;-;-;-;5
"K76   Outr doenc do figado";-;-;-;-;-;1;-;-;-;1;-;1;-;1;1;1;1;2;2;1;-;12
"K80   Colelitiase";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;3;1;3;-;10
"K81   Colecistite";-;-;-;-;-;-;-;-;1;-;-;-;1;2;1;3;4;2;2;9;-;25
"K82   Outr doenc da vesicula biliar";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;2
"K83   Outr doenc das vias biliares";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;2;1;1;-;8
"K85   Pancreatite aguda";-;-;-;-;-;-;-;-;2;-;3;1;1;6;3;-;2;2;2;7;-;29
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;1;-;5
"K92   Outr doenc do aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;-;2;1;3;10;-;21
"L03   Celulite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;-;4
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"L12   Penfigoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"L27   Dermatite dev subst de uso interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"L51   Eritema polimorfo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;7;-;9
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;1;-;5
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;2;-;-;6
"M10   Gota";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M32   Lupus eritematoso disseminado";-;-;-;-;-;1;-;-;-;1;1;1;1;1;-;1;-;-;-;-;-;7
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;3
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;2;-;5
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;2;-;-;5
"M89   Outr transt osseos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"N03   Sindr nefritica cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;5
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N17   Insuf renal aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;8;-;11
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;-;-;2;1;2;1;1;1;4;3;7;8;-;30
"N19   Insuf renal NE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;4;-;8
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N39   Outr transt do trato urinario";-;-;-;1;-;-;-;-;-;-;-;1;1;-;9;7;11;18;15;90;-;153
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"N42   Outr afeccoes da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"N49   Transt inflam orgaos genitais masc NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;3
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"O14   Hipertensao gestacional c/proteinuria signif";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O15   Eclampsia";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O41   Outr transt membranas e liquido amniotico";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O72   Hemorragia pos-parto";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O87   Complic venosas no puerperio";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O90   Complic do puerperio NCOP";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";3;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P01   Fet rec-nasc afet complic maternas gravidez";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P02   Fet rec-nasc afet compl plac cord umb membr";10;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"P03   Fet rec-nasc afet out compl trab parto parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P21   Asfixia ao nascer";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P22   Desconforto respirat do recem-nascido";6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P24   Sindr de aspiracao neonatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P26   Hemorragia pulmonar orig periodo perinatal";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P27   Doenc respirat cron orig periodo perinatal";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P28   Outr afeccoes respirat orig per perinatal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P29   Transt cardiovasc orig periodo perinatal";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P36   Septicemia bacter do recem-nascido";5;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"P37   Outr doenc infecc e parasit congen";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P39   Outr infecc especificas do periodo perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P52   Hemorragia intracran nao-traum feto rec-nasc";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P60   Coagulacao intravasc dissem feto rec-nasc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P77   Enterocolite necrotizante do feto e rec-nasc";1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P83   Outr afecc compr tegum espec feto rec-nasc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q01   Encefalocele";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q04   Outr malformacoes congen do cerebro";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q05   Espinha bifida";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q21   Malformacoes congen dos septos cardiacos";-;1;3;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;7
"Q22   Malform congen valvas pulmonar tricuspide";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q23   Malformacoes congen valvas aortica e mitral";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q24   Outr malformacoes congen do coracao";-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q25   Malformacoes congen das grandes arterias";2;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q27   Outr malformacoes congen sist vasc perif";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Q33   Malformacoes congen do pulmao";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q43   Outr malformacoes congen do intestino";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q60   Agenesia renal e outr defeitos reducao rim";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q61   Doenc cisticas do rim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Q75   Outr malformacoes congen ossos cranio e face";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q79   Malformacoes congen sist osteomuscular NCOP";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q89   Outr malformacoes congen NCOP";2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3
"Q90   Sindr de Down";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q91   Sindr de Edwards e sindr de Patau";1;1;5;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"Q99   Outr anomalias dos cromossomos NCOP";1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R09   Outr sint sinais relat ap circulat respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;4
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;29;-;31
"R57   Choque NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R64   Caquexia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"R96   Outr mortes subitas de causa desconhecida";-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;3
"R98   Morte s/assist";-;-;-;-;-;-;-;2;2;4;6;1;7;3;2;2;2;1;-;2;-;34
"R99   Outr causas mal definidas e NE mortalidade";-;-;1;1;-;2;1;4;5;4;6;3;3;2;2;1;4;-;1;6;-;46
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;-;-;-;-;-;1;-;3;-;-;1;-;1;1;1;-;-;8
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2;-;-;1;5
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;2;1;4;5;3;1;4;7;3;2;2;5;1;1;2;4;-;47
"V18   Ciclista traum acid transp s/colis";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;1;-;-;-;-;1;-;2;-;-;-;-;-;-;-;4
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;-;3;2;-;1;-;-;-;-;-;-;-;-;-;-;6
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;3
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;-;3;2;1;3;-;-;-;-;-;-;-;-;-;-;9
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;1;3;16;8;4;1;1;6;-;1;-;-;-;-;-;-;41
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;1;-;2;-;-;-;3;3;-;-;-;1;1;-;1;1;-;-;13
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V48   Ocup automovel traum acid transp s/colis";-;1;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;4
"V49   Ocup automovel traum outr acid transp e NE";-;-;1;-;-;1;-;4;3;1;3;5;2;-;-;3;-;1;1;-;-;25
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;3
"V78   Ocup onibus traum acid transp s/colis";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;-;-;1;2;1;-;-;2;-;1;2;-;-;-;1;-;10
"V97   Outr acid espec de transporte aereo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W07   Queda de uma cadeira";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;-;-;-;1;1;-;1;1;-;-;1;-;-;-;1;-;-;6
"W14   Queda de arvore";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;1;-;-;-;-;2;1;-;2;-;-;-;-;1;1;-;8
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;1;2;-;-;1;-;-;3;-;2;2;3;7;-;21
"W19   Queda s/especificacao";-;-;1;-;-;-;-;1;-;-;2;2;2;-;6;-;9;7;9;47;-;86
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"W67   Afogamento e submersao em piscina";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W69   Afogamento e submersao em aguas naturais";-;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;4
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W74   Afogamento e submersao NE";-;-;-;-;-;-;3;-;1;-;-;2;1;-;-;-;-;-;-;-;-;7
"W78   Inalacao do conteudo gastrico";-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;3
"W79   Inalacao ingest aliment caus obstr trat resp";-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;6
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W84   Riscos NE a respiracao";-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"X36   Vitima avalanc desab terra out mov sup terr";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"X59   Exposicao a fatores NE";-;-;-;-;-;-;-;-;1;1;1;-;1;1;2;-;-;1;-;4;-;12
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;1;2;1;3;7;4;2;4;4;2;2;-;-;-;-;-;32
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;3
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;1;-;1;-;-;5
