 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Período:2019
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;4;7;10;13;30;-;70
"I67   Outr doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;1;-;1;2;4;5;15;14;28;25;96;-;191
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;-;-;-;-;-;1;-;-;4;3;5;12;16;23;83;-;147
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;-;5
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;-;-;-;-;-;1;1;7;5;14;7;19;19;25;-;98
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;3;1;1;-;10
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;2;3;3;4;-;17
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;2;-;6
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;2;4;-;10
"I82   Outr embolia e trombose venosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;4
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"J06   Infecc agudas vias aereas super loc mult NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"J09   Influenza A (H1N1)";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;3
"J11   Influenza dev virus nao identificado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"J15   Pneumonia bacter NCOP";-;-;-;1;-;-;-;1;-;-;2;-;-;2;3;3;4;4;6;30;-;56
"J18   Pneumonia p/microorg NE";-;-;-;1;1;1;-;1;-;2;6;2;11;5;12;17;25;35;42;261;-;422
"J21   Bronquiolite aguda";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"J39   Outr doenc das vias aereas super";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J43   Enfisema";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;1;6;8;-;20
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;-;-;-;-;-;1;-;1;3;5;10;25;20;37;41;101;-;244
"J45   Asma";-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;1;-;1;1;4;-;12
"J46   Estado de mal asmatico";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;3
"J47   Bronquectasia";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;4
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"J65   Pneumoconiose assoc c/tuberc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J69   Pneumonite dev solidos e liquidos";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;6;3;18;-;33
"J80   Sindr do desconforto respirat do adulto";-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;4
"J81   Edema pulmonar NE de outr form";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;3;-;6
"J84   Outr doenc pulmonares intersticiais";-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;2;3;4;2;8;-;24
"J86   Piotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"J90   Derrame pleural NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;4
"J93   Pneumotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J94   Outr afeccoes pleurais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J96   Insuf respirat NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;6
"J98   Outr transt respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;1;2;3;12;-;23
"K20   Esofagite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K21   Doenc de refluxo gastroesofagico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;-;-;1;-;-;3;1;1;2;4;3;6;-;21
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;1;2;-;7
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;1;-;4
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K35   Apendicite aguda";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;1;1;1;1;-;8
"K37   Apendicite SOE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;4
"K41   Hernia femoral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"K42   Hernia umbilical";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;-;4
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2;-;-;4
"K44   Hernia diafragmatica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;5
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;1;-;5;-;10
"K50   Doenc de Crohn";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"K52   Outr gastroenterites e colites nao-infecc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;2;5;8;-;22
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;-;1;-;-;-;-;-;-;1;1;-;1;1;1;2;5;3;18;-;34
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;1;3;11;-;21
"K59   Outr transt funcionais do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;3
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K63   Outr doenc do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;1;2;2;7;-;19
"K65   Peritonite";-;-;-;-;-;1;-;-;1;-;1;-;-;-;2;5;4;3;1;6;-;24
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;-;2;1;5;9;9;6;4;9;2;3;2;-;52
"K71   Doenc hepatica toxica";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"K72   Insuf hepatica NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;1;2;-;7
"K74   Fibrose e cirrose hepaticas";-;-;-;-;-;-;-;-;-;-;4;1;8;11;7;9;10;8;10;13;-;81
"K75   Outr doenc inflam do figado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;4
"K76   Outr doenc do figado";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;1;-;1;-;7
"K80   Colelitiase";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2;1;1;1;3;-;10
"K81   Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;10;-;14
"K82   Outr doenc da vesicula biliar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"K83   Outr doenc das vias biliares";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;1;-;-;3;-;10
"K85   Pancreatite aguda";-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;-;4;1;2;4;-;15
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;1;1;-;5
"K92   Outr doenc do aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;6;21;-;33
"L02   Abscesso cutaneo furunculo e antraz";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;1;-;5
"L03   Celulite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;3;8;-;15
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;12;-;16
"L12   Penfigoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"L51   Eritema polimorfo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;3;11;-;18
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M05   Artrite reumatoide soro-positiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;2;-;6
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M23   Transt internos dos joelhos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"M25   Outr transt articulares NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M31   Outr vasculopatias necrotizantes";-;-;-;1;-;-;-;-;2;-;-;-;-;-;1;-;-;1;-;-;-;5
"M32   Lupus eritematoso disseminado";-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;4
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"M48   Outr espondilopatias";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2
"M50   Transt dos discos cervicais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M60   Miosite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;3
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;4;-;7
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;4
"M85   Outr transt da densidade e estrutura osseas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;3;-;5
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;1;-;-;-;-;-;-;-;1;-;1;1;1;-;1;3;-;9;-;18
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N17   Insuf renal aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;5;-;6;-;14
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;4;2;6;18;-;35
"N19   Insuf renal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;5;-;8
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;1;1;-;1;1;-;8
"N21   Calculose do trato urinario infer";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;5
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N36   Outr transt da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"N39   Outr transt do trato urinario";-;-;-;1;-;-;-;-;-;-;1;1;-;-;5;8;9;12;17;106;-;160
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;5;-;9
"N41   Doenc inflam da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"N42   Outr afeccoes da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N49   Transt inflam orgaos genitais masc NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"N61   Transt inflam da mama";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"N70   Salpingite e ooforite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"N71   Doenc inflam do utero exceto o colo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N76   Outr afeccoes inflam da vagina e da vulva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"O14   Hipertensao gestacional c/proteinuria signif";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
"O15   Eclampsia";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
"O26   Assist materna outr complic lig predom grav";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O96   Morte qq caus obst mais 42d menos 1a parto";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P02   Fet rec-nasc afet compl plac cord umb membr";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P07   Transt rel gest curt dur peso baix nasc NCOP";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P21   Asfixia ao nascer";4;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P22   Desconforto respirat do recem-nascido";6;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P26   Hemorragia pulmonar orig periodo perinatal";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P27   Doenc respirat cron orig periodo perinatal";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P28   Outr afeccoes respirat orig per perinatal";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P29   Transt cardiovasc orig periodo perinatal";2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P36   Septicemia bacter do recem-nascido";3;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"P37   Outr doenc infecc e parasit congen";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P56   Hidropsia fetal dev doenc hemolitica";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P60   Coagulacao intravasc dissem feto rec-nasc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P76   Outr obstrucoes intestinais do recem-nascido";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P77   Enterocolite necrotizante do feto e rec-nasc";-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P91   Outr disturbios funcao cerebral rec-nasc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q00   Anencefalia e malformacoes similares";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q01   Encefalocele";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q04   Outr malformacoes congen do cerebro";-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;3
"Q05   Espinha bifida";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q21   Malformacoes congen dos septos cardiacos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q22   Malform congen valvas pulmonar tricuspide";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q23   Malformacoes congen valvas aortica e mitral";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q24   Outr malformacoes congen do coracao";-;2;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5
"Q25   Malformacoes congen das grandes arterias";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q27   Outr malformacoes congen sist vasc perif";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q32   Malformacoes congen traqueia e bronquios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Q33   Malformacoes congen do pulmao";3;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q43   Outr malformacoes congen do intestino";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"Q44   Malform congen vesic biliar via biliar figad";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q60   Agenesia renal e outr defeitos reducao rim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Q61   Doenc cisticas do rim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;1;-;5
"Q62   Anom cong obstr pelv renal malf cong ureter";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q76   Malform congen coluna vertebral ossos torax";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q79   Malformacoes congen sist osteomuscular NCOP";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q85   Facomatoses NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Q87   Outr sindr c/malform cong q acomet mult sist";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q89   Outr malformacoes congen NCOP";2;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q90   Sindr de Down";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;3
"Q91   Sindr de Edwards e sindr de Patau";1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q99   Outr anomalias dos cromossomos NCOP";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R09   Outr sint sinais relat ap circulat respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;3
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;-;5
"R53   Mal estar fadiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8;-;9
"R57   Choque NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;4
"R63   Sint sinais relat ingestao alimentos liquid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R64   Caquexia";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;3
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R91   Achados anorm exames diagn imagem do pulmao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R98   Morte s/assist";-;-;-;-;-;-;-;-;-;1;2;-;5;1;3;2;4;1;1;2;-;22
"R99   Outr causas mal definidas e NE mortalidade";-;-;2;2;-;-;-;3;2;1;6;5;5;3;3;6;4;-;2;2;-;46
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;1;1;-;5
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;-;-;-;2;1;1;-;-;-;2;2;1;1;-;-;1;-;11
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;1;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;4
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;-;-;1;1;2;2;-;-;-;-;1;1;-;-;-;1;-;9
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V18   Ciclista traum acid transp s/colis";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;-;2;1;2;3;1;-;1;-;-;-;-;-;-;-;10
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;-;4;-;-;1;-;1;1;-;-;-;-;-;-;-;7
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;3;2;5;2;1;-;1;-;-;-;-;-;-;-;-;14
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;-;2;4;3;1;1;2;-;1;-;-;-;-;-;-;14
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;1;-;-;-;-;-;2;-;1;-;-;-;-;-;1;-;-;-;5
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;-;2;1;-;-;1;-;-;-;-;-;1;-;-;-;-;5
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;-;-;-;-;-;2;-;-;1;1;1;1;-;-;-;2;-;-;8
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V79   Ocup onibus traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;-;-;1;1;1;2;1;2;1;-;-;-;1;-;-;-;10
"W01   Queda mesmo nivel escorr tropec passo falso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"W10   Queda em ou de escadas ou degraus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
