 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Período:2015
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"J42   Bronquite cronica NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2
"J43   Enfisema";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;4;2;3;3;-;14
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;-;-;-;-;-;-;1;-;1;5;7;15;32;38;53;120;-;272
"J45   Asma";-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;2;-;1;4;-;11
"J46   Estado de mal asmatico";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;2;-;5
"J47   Bronquectasia";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"J69   Pneumonite dev solidos e liquidos";-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;1;1;1;1;17;-;26
"J81   Edema pulmonar NE de outr form";-;-;-;-;1;1;-;-;-;1;1;2;5;3;8;4;8;5;8;25;-;72
"J84   Outr doenc pulmonares intersticiais";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;3;4;6;12;-;29
"J85   Abscesso do pulmao e do mediastino";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;4
"J86   Piotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"J90   Derrame pleural NCOP";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;2;2;-;7
"J94   Outr afeccoes pleurais";-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;3
"J96   Insuf respirat NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;4;-;8
"J98   Outr transt respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;3;6;4;1;14;-;32
"K12   Estomatite e lesoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3;-;6
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;-;1;-;-;6
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;4;-;8
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;3;-;6
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K35   Apendicite aguda";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;3
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"K42   Hernia umbilical";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;-;5
"K51   Colite ulcerativa";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;1;-;-;-;5
"K52   Outr gastroenterites e colites nao-infecc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;1;4;3;3;8;-;25
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;4;1;4;9;-;20
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;-;2;1;9;-;17
"K59   Outr transt funcionais do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"K63   Outr doenc do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;4;-;2;-;8
"K65   Peritonite";-;-;-;-;-;-;-;-;-;1;-;-;-;1;3;1;1;-;1;6;-;14
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;3
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;-;1;5;4;5;8;4;4;8;2;1;1;-;43
"K71   Doenc hepatica toxica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"K72   Insuf hepatica NCOP";-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;2;-;-;3;-;9
"K74   Fibrose e cirrose hepaticas";-;-;-;-;-;-;-;-;-;-;3;1;5;10;12;12;3;5;6;8;-;65
"K75   Outr doenc inflam do figado";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;4;1;-;8
"K76   Outr doenc do figado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;2;-;-;7
"K80   Colelitiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3;1;2;-;9
"K81   Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;2;-;6
"K83   Outr doenc das vias biliares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;-;4;-;11
"K85   Pancreatite aguda";-;-;-;-;-;-;-;-;2;1;1;3;2;1;3;-;3;1;1;6;-;24
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;1;-;4
"K92   Outr doenc do aparelho digestivo";-;-;-;-;-;-;-;1;-;1;-;-;1;3;2;3;2;3;-;11;1;28
"L02   Abscesso cutaneo furunculo e antraz";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"L03   Celulite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;7;-;10
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;-;-;-;5
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"L40   Psoriase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;2;7;-;12
"L93   Lupus eritematoso";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"M10   Gota";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;3;-;5
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M32   Lupus eritematoso disseminado";-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;2;-;-;-;-;-;7
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;3
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"M45   Espondilite ancilosante";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;4;2;-;8
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;-;7
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;3
"N11   Nefrite tubulo-intersticial cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;-;-;6
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;4;-;8
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"N14   Afec tubul tubulo-interst ind drog met pesad";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N17   Insuf renal aguda";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;2;1;3;16;-;26
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;2;8;-;14
"N19   Insuf renal NE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3;4;-;8
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;4
"N25   Transt result funcao renal tubular alterada";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"N35   Estenose da uretra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"N39   Outr transt do trato urinario";-;-;-;-;-;-;-;1;-;-;-;1;1;6;7;7;11;18;23;106;-;181
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;4;-;9
"N49   Transt inflam orgaos genitais masc NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;3
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"O05   Outr tipos de aborto";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O15   Eclampsia";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
"P00   Fet rec-nasc afet afec mat n obr rel grav at";5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P01   Fet rec-nasc afet complic maternas gravidez";3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P02   Fet rec-nasc afet compl plac cord umb membr";8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P03   Fet rec-nasc afet out compl trab parto parto";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P05   Crescimento fetal retard e desnutric fetal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P15   Outr traum de parto";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P21   Asfixia ao nascer";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P22   Desconforto respirat do recem-nascido";5;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"P23   Pneumonia congen";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P24   Sindr de aspiracao neonatal";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P26   Hemorragia pulmonar orig periodo perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P27   Doenc respirat cron orig periodo perinatal";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P28   Outr afeccoes respirat orig per perinatal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P29   Transt cardiovasc orig periodo perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P35   Doenc virais congen";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P36   Septicemia bacter do recem-nascido";5;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"P37   Outr doenc infecc e parasit congen";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P60   Coagulacao intravasc dissem feto rec-nasc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P61   Outr transt hematologicos perinatais";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P83   Outr afecc compr tegum espec feto rec-nasc";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P92   Problemas de alimentacao do recem-nascido";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q00   Anencefalia e malformacoes similares";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q03   Hidrocefalia congen";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q04   Outr malformacoes congen do cerebro";1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q20   Malform congen camaras e comunicacoes card";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q21   Malformacoes congen dos septos cardiacos";-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;7
"Q22   Malform congen valvas pulmonar tricuspide";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q23   Malformacoes congen valvas aortica e mitral";-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q24   Outr malformacoes congen do coracao";2;-;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q25   Malformacoes congen das grandes arterias";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q27   Outr malformacoes congen sist vasc perif";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q33   Malformacoes congen do pulmao";4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q39   Malformacoes congen do esofago";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q43   Outr malformacoes congen do intestino";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"Q44   Malform congen vesic biliar via biliar figad";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2
"Q60   Agenesia renal e outr defeitos reducao rim";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q61   Doenc cisticas do rim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Q79   Malformacoes congen sist osteomuscular NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q85   Facomatoses NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"Q87   Outr sindr c/malform cong q acomet mult sist";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Q89   Outr malformacoes congen NCOP";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q90   Sindr de Down";-;-;1;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;4
"Q91   Sindr de Edwards e sindr de Patau";1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q99   Outr anomalias dos cromossomos NCOP";-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"R09   Outr sint sinais relat ap circulat respirat";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R31   Hematuria NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;16
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;4
"R98   Morte s/assist";-;-;-;-;-;1;1;1;1;1;2;-;-;-;1;-;1;2;2;4;-;17
"R99   Outr causas mal definidas e NE mortalidade";-;-;-;-;-;1;-;1;2;1;1;1;1;3;3;1;3;1;-;2;-;21
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;3
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;-;-;3;2;4;4;5;7;3;5;6;3;3;2;1;6;-;54
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;-;1;-;-;1;-;-;2;-;-;-;-;-;-;-;4
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;1;1;2;1;1;1;-;1;-;-;-;-;-;-;-;8
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;4
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;2
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;1;7;3;2;4;1;1;2;-;-;-;-;-;-;-;21
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;1;-;4
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;3;-;-;1;5;4;5;2;-;3;2;-;1;1;-;-;1;-;28
"V58   Ocup caminhonete traum acid transp s/colis";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V79   Ocup onibus traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;1;-;-;5;-;2;3;-;-;1;1;-;-;-;-;-;13
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W03   Outr qued mesmo niv colis empurrao outr pess";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"W04   Queda enquanto carreg apoiado p/outr pessoas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;1;2;-;-;-;7
"W14   Queda de arvore";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;6;-;9
"W19   Queda s/especificacao";-;-;-;-;-;-;-;2;1;1;3;4;4;2;7;3;5;8;15;60;-;115
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"W40   Explosao de outr materiais";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;-;-;-;1;2;2;-;-;-;-;-;-;-;-;-;-;-;5
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W74   Afogamento e submersao NE";-;-;-;1;-;-;-;1;-;-;-;-;-;1;1;1;-;-;-;-;-;5
"W75   Sufocacao e estrangulamento acid na cama";-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"W78   Inalacao do conteudo gastrico";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4
"W79   Inalacao ingest aliment caus obstr trat resp";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;2;-;7
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"W84   Riscos NE a respiracao";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W87   Exposicao a corrente eletrica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X59   Exposicao a fatores NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;1;-;1;1;-;1;1;-;-;-;-;1;-;-;6
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;1;4;2;2;8;5;4;3;2;-;1;3;1;4;-;40
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;1;-;1;2;-;1;-;-;-;-;-;-;-;-;-;5
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;1;2;-;-;-;1;1;-;-;-;-;1;-;-;6
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;-;-;4
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;-;-;1;-;-;5
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;-;20;20;15;20;19;5;7;1;1;-;-;-;1;-;-;109
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;-;1;1;2;5;6;4;2;-;-;-;-;-;-;-;-;21
"Y00   Agressao p/meio de um objeto contundente";-;-;-;-;-;-;1;1;1;-;3;-;1;2;1;-;-;-;1;-;-;11
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
