 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;-;-;1;-;1;1;4;4;4;9;13;14;11;25;-;87
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;2;-;-;6
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;2;2;8;-;16
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;6;-;10
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;2;5;-;12
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;1;6;-;12
"I82   Outr embolia e trombose venosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;1;-;2;-;-;7
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J06   Infecc agudas vias aereas super loc mult NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J10   Influenza dev outro virus influenza ident";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J11   Influenza dev virus nao identificado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"J15   Pneumonia bacter NCOP";-;-;-;1;-;-;1;-;-;-;-;-;1;1;5;4;5;5;8;33;-;64
"J18   Pneumonia p/microorg NE";-;-;2;3;-;1;-;1;1;2;7;10;17;11;29;31;27;48;65;299;-;554
"J21   Bronquiolite aguda";-;-;-;1;-;-;-;-;1;-;-;-;2;1;2;2;-;3;-;9;-;21
"J22   Infecc agudas NE das vias aereas infer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J39   Outr doenc das vias aereas super";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J42   Bronquite cronica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"J43   Enfisema";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;3;7;-;15
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;-;-;-;-;-;-;-;-;3;2;8;19;19;37;37;109;-;234
"J45   Asma";-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;1;1;9;-;14
"J46   Estado de mal asmatico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"J47   Bronquectasia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"J64   Pneumoconiose NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J69   Pneumonite dev solidos e liquidos";-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;3;-;4;9;30;-;50
"J81   Edema pulmonar NE de outr form";-;-;-;-;-;-;-;1;2;2;5;5;3;5;3;6;13;9;6;25;-;85
"J84   Outr doenc pulmonares intersticiais";-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;4;4;5;12;-;28
"J85   Abscesso do pulmao e do mediastino";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;3
"J86   Piotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;4
"J90   Derrame pleural NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;2;-;5
"J93   Pneumotorax";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"J96   Insuf respirat NCOP";-;-;1;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;2;-;7
"J98   Outr transt respirat";-;-;-;-;-;-;2;-;-;-;-;-;1;2;1;3;2;6;5;24;-;46
"K22   Outr doenc do esofago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;2;6;-;11
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;1;-;1;2;4;-;12
"K27   Ulcera peptica de localiz NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;4
"K28   Ulcera gastrojejunal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"K30   Dispepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K31   Outr doenc do estomago e do duodeno";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;3
"K35   Apendicite aguda";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;-;4
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;4
"K42   Hernia umbilical";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;3
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3
"K44   Hernia diafragmatica";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2
"K45   Outr hernias abdominais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;3;-;7
"K50   Doenc de Crohn";-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;3
"K51   Colite ulcerativa";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"K52   Outr gastroenterites e colites nao-infecc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;1;6;4;5;5;-;25
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;4;7;-;15
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;3;4;2;9;-;22
"K59   Outr transt funcionais do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"K62   Outr doenc do reto e do anus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"K63   Outr doenc do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;1;2;3;-;10
"K65   Peritonite";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;4;3;2;2;5;-;20
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;4
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;-;1;3;2;6;11;7;6;6;3;1;-;-;46
"K72   Insuf hepatica NCOP";-;-;-;-;-;-;-;-;-;-;-;2;-;3;-;3;1;1;-;2;-;12
"K74   Fibrose e cirrose hepaticas";-;-;-;-;-;-;-;-;-;-;-;1;3;8;8;11;10;7;5;5;-;58
"K75   Outr doenc inflam do figado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;1;-;6
"K76   Outr doenc do figado";-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;5;-;1;1;1;-;12
"K80   Colelitiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;6;-;9
"K81   Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;4;5;-;12
"K83   Outr doenc das vias biliares";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2;1;-;9;-;14
"K85   Pancreatite aguda";-;-;-;-;-;-;-;-;-;1;-;2;-;1;2;3;1;1;1;6;-;18
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;-;4
"K92   Outr doenc do aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;4;4;12;-;25
"L02   Abscesso cutaneo furunculo e antraz";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;1;1;-;6
"L03   Celulite";-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;1;2;1;3;6;-;16
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;2;2;3;5;-;17
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;3;6;-;12
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;3;-;5
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2
"M15   Poliartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;3;1;-;6
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M32   Lupus eritematoso disseminado";-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;4
"M33   Dermatopoliomiosite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;2
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;3
"M50   Transt dos discos cervicais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;2;1;5;-;12
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;3
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;3
"N03   Sindr nefritica cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;-;-;4
"N11   Nefrite tubulo-intersticial cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;2;4;-;9
"N17   Insuf renal aguda";-;-;2;-;-;-;-;-;-;-;-;-;1;1;-;1;2;2;3;11;-;23
"N18   Insuf renal cronica";-;-;-;-;-;-;-;1;-;-;1;2;1;1;1;2;6;4;4;15;-;38
"N19   Insuf renal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;8;-;13
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;1;-;2;-;2;-;9
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N39   Outr transt do trato urinario";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;9;14;20;117;-;165
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"N49   Transt inflam orgaos genitais masc NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;3
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"N81   Prolapso genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"O15   Eclampsia";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O95   Morte obstetrica de causa NE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P01   Fet rec-nasc afet complic maternas gravidez";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P02   Fet rec-nasc afet compl plac cord umb membr";7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P03   Fet rec-nasc afet out compl trab parto parto";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P07   Transt rel gest curt dur peso baix nasc NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P15   Outr traum de parto";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P21   Asfixia ao nascer";8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P22   Desconforto respirat do recem-nascido";11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"P24   Sindr de aspiracao neonatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P26   Hemorragia pulmonar orig periodo perinatal";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P28   Outr afeccoes respirat orig per perinatal";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P29   Transt cardiovasc orig periodo perinatal";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P36   Septicemia bacter do recem-nascido";3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P39   Outr infecc especificas do periodo perinatal";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P53   Doenc hemorragica do feto e do recem-nascido";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P61   Outr transt hematologicos perinatais";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P77   Enterocolite necrotizante do feto e rec-nasc";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P90   Convulsoes do recem-nascido";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";9;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"Q00   Anencefalia e malformacoes similares";2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q01   Encefalocele";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q04   Outr malformacoes congen do cerebro";1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q05   Espinha bifida";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q07   Outr malformacoes congen do sist nervoso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q21   Malformacoes congen dos septos cardiacos";-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5
"Q22   Malform congen valvas pulmonar tricuspide";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q23   Malformacoes congen valvas aortica e mitral";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q24   Outr malformacoes congen do coracao";1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q25   Malformacoes congen das grandes arterias";-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q27   Outr malformacoes congen sist vasc perif";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Q33   Malformacoes congen do pulmao";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q40   Outr malform congen trato digestivo super";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q54   Hipospadias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"Q60   Agenesia renal e outr defeitos reducao rim";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q61   Doenc cisticas do rim";1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"Q76   Malform congen coluna vertebral ossos torax";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q79   Malformacoes congen sist osteomuscular NCOP";2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q81   Epidermolise bolhosa";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q89   Outr malformacoes congen NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q90   Sindr de Down";2;-;1;2;-;-;-;-;-;-;-;1;2;-;-;1;-;-;-;-;-;9
"Q91   Sindr de Edwards e sindr de Patau";2;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q99   Outr anomalias dos cromossomos NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"R09   Outr sint sinais relat ap circulat respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;3
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;23;-;24
"R57   Choque NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R98   Morte s/assist";-;-;-;-;-;-;-;-;-;3;2;1;5;2;3;8;10;2;1;1;1;39
"R99   Outr causas mal definidas e NE mortalidade";-;-;6;2;2;1;2;1;2;-;3;-;4;1;1;1;2;-;2;2;-;32
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;3
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;-;1;2;4;4;3;1;5;3;4;6;4;1;1;2;1;-;42
"V14   Ciclis traum colis veic transp pesado onibus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;1;-;1;-;-;-;2;-;-;-;-;-;-;-;-;4
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;1;1;-;3;2;1;-;3;-;-;-;-;-;-;-;11
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;3
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;5
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;3
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;3;7;4;8;6;3;3;1;-;-;-;-;-;-;-;35
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;3
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;-;-;-;-;1;-;3;-;1;6;2;2;2;-;-;-;1;-;18
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"V59   Ocup caminhonete traum outr acid transp NE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V87   Acid trans tipo espec desconh mod transp vit";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;-;1;2;1;-;1;1;-;-;-;-;-;1;-;-;-;7
"V91   Acid embarcacao causando outr tipo de traum";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"V99   Acid transp NE";-;-;-;-;1;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;5
"W06   Queda de um leito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W08   Queda de outr tipo de mobilia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;3
"W14   Queda de arvore";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;1;-;-;-;-;7
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;-;-;-;2;1;2;2;-;4;3;6;21;-;41
"W19   Queda s/especificacao";-;-;-;-;-;-;1;-;-;-;1;1;-;-;1;1;2;8;15;51;-;81
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
"W67   Afogamento e submersao em piscina";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;-;1;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;4
"W73   Outr afogamentos e submersao espec";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W74   Afogamento e submersao NE";-;-;-;1;-;1;1;2;1;-;2;1;-;-;-;-;-;-;-;-;-;9
"W77   Risco resp dev desmor queda terra outr subst";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W78   Inalacao do conteudo gastrico";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;5
"W79   Inalacao ingest aliment caus obstr trat resp";-;-;2;-;-;1;-;-;-;-;-;1;-;-;1;1;1;1;-;-;-;8
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W87   Exposicao a corrente eletrica NE";-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;3
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;2;-;1;-;-;6
"X59   Exposicao a fatores NE";-;-;-;-;-;-;1;-;-;-;-;-;2;-;2;-;2;-;-;1;-;8
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
