 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Período:2012
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"J45   Asma";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;5;7
"J46   Estado de mal asmatico";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"J47   Bronquectasia";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;3;5
"J62   Pneumoconiose dev poeira que cont silica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"J68   Afecc resp dev inal prod quim gas fumac vap";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"J69   Pneumonite dev solidos e liquidos";-;-;-;-;-;-;-;1;-;1;-;1;-;-;1;-;1;1;4;9;19
"J70   Afeccoes respirat dev outr agentes externos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"J80   Sindr do desconforto respirat do adulto";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;3
"J81   Edema pulmonar NE de outr form";-;-;-;-;-;1;-;-;-;-;-;3;4;4;5;3;3;5;5;15;48
"J84   Outr doenc pulmonares intersticiais";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;3;5;5;10;26
"J85   Abscesso do pulmao e do mediastino";-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;1;-;1;1;6
"J86   Piotorax";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;3
"J90   Derrame pleural NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J93   Pneumotorax";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;4
"J94   Outr afeccoes pleurais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"J96   Insuf respirat NCOP";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3
"J98   Outr transt respirat";-;-;-;-;-;-;-;1;1;1;-;1;3;3;2;2;6;1;6;19;46
"K20   Esofagite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"K25   Ulcera gastrica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;6;12
"K26   Ulcera duodenal";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;3
"K28   Ulcera gastrojejunal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"K29   Gastrite e duodenite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;3;5
"K31   Outr doenc do estomago e do duodeno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3
"K37   Apendicite SOE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K40   Hernia inguinal";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;1;1;6
"K42   Hernia umbilical";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"K43   Hernia ventral";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"K44   Hernia diafragmatica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"K46   Hernia abdominal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;5
"K50   Doenc de Crohn";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"K51   Colite ulcerativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
"K55   Transt vasculares do intestino";-;-;-;-;-;-;-;-;-;-;1;2;1;3;2;2;2;4;8;11;36
"K56   Ileo paralitico e obstr intestinal s/hernia";-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;2;-;1;1;9;16
"K57   Doenc diverticular do intestino";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;3;10;19
"K60   Fissura e fistula das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"K61   Abscesso das regioes anal e retal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"K63   Outr doenc do intestino";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;2;1;1;1;9
"K65   Peritonite";-;-;-;-;-;-;1;-;-;2;-;1;1;2;2;2;3;4;2;5;25
"K66   Outr transt do peritonio";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"K70   Doenc alcoolica do figado";-;-;-;-;-;-;-;-;-;-;3;6;8;7;5;8;2;3;1;1;44
"K71   Doenc hepatica toxica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"K72   Insuf hepatica NCOP";-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;2;-;1;1;1;10
"K74   Fibrose e cirrose hepaticas";-;-;-;-;-;-;-;-;-;-;5;4;6;14;2;10;8;7;3;6;65
"K75   Outr doenc inflam do figado";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;1;-;-;1;6
"K76   Outr doenc do figado";-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;1;3;1;-;3;11
"K80   Colelitiase";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;3;1;6;12
"K81   Colecistite";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;3;2;10;17
"K83   Outr doenc das vias biliares";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;3;5
"K85   Pancreatite aguda";-;-;-;-;-;-;-;-;-;1;2;3;1;1;4;5;2;3;6;8;36
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"K92   Outr doenc do aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;2;4;5;17
"L03   Celulite";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;1;1;4;12
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"L13   Outr afeccoes bolhosas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"L51   Eritema polimorfo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;5;7
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3
"M13   Outr artrites";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;3
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"M32   Lupus eritematoso disseminado";-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;4
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;4;7
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;4
"N01   Sindr nefritica rapidamente progressiva";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"N02   Hematuria recidivante e persistente";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"N04   Sindr nefrotica";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;4
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;1;-;2;2;12;21
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N17   Insuf renal aguda";-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;9;12
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;1;-;1;1;3;2;2;4;3;3;5;9;34
"N19   Insuf renal NE";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;2;-;-;-;7;12
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;3
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;3
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N39   Outr transt do trato urinario";-;-;-;-;1;-;-;-;-;1;-;2;1;-;2;2;6;12;12;71;110
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3
"N49   Transt inflam orgaos genitais masc NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;1;4
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O95   Morte obstetrica de causa NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O97   Morte p/sequelas causas obstetricas diretas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;3
"P00   Fet rec-nasc afet afec mat n obr rel grav at";5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P01   Fet rec-nasc afet complic maternas gravidez";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P02   Fet rec-nasc afet compl plac cord umb membr";8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P03   Fet rec-nasc afet out compl trab parto parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P04   Fet rec-nasc infl af noc trans plac leit mat";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"P20   Hipoxia intra-uterina";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P21   Asfixia ao nascer";6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P22   Desconforto respirat do recem-nascido";15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"P23   Pneumonia congen";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P24   Sindr de aspiracao neonatal";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P27   Doenc respirat cron orig periodo perinatal";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P28   Outr afeccoes respirat orig per perinatal";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P29   Transt cardiovasc orig periodo perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P35   Doenc virais congen";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P36   Septicemia bacter do recem-nascido";1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P39   Outr infecc especificas do periodo perinatal";1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P60   Coagulacao intravasc dissem feto rec-nasc";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P76   Outr obstrucoes intestinais do recem-nascido";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P77   Enterocolite necrotizante do feto e rec-nasc";1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P83   Outr afecc compr tegum espec feto rec-nasc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q00   Anencefalia e malformacoes similares";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q04   Outr malformacoes congen do cerebro";-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q20   Malform congen camaras e comunicacoes card";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q21   Malformacoes congen dos septos cardiacos";2;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;5
"Q22   Malform congen valvas pulmonar tricuspide";-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q23   Malformacoes congen valvas aortica e mitral";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q24   Outr malformacoes congen do coracao";2;-;5;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;9
"Q25   Malformacoes congen das grandes arterias";1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q27   Outr malformacoes congen sist vasc perif";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q28   Outr malform congen aparelho circulatorio";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"Q31   Malformacoes congen da laringe";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q33   Malformacoes congen do pulmao";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q40   Outr malform congen trato digestivo super";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q44   Malform congen vesic biliar via biliar figad";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q60   Agenesia renal e outr defeitos reducao rim";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q61   Doenc cisticas do rim";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Q74   Outr malformacoes congen dos membros";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q76   Malform congen coluna vertebral ossos torax";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q79   Malformacoes congen sist osteomuscular NCOP";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q90   Sindr de Down";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q91   Sindr de Edwards e sindr de Patau";2;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"Q99   Outr anomalias dos cromossomos NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R06   Anormalidades da respiracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"R09   Outr sint sinais relat ap circulat respirat";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;4
"R17   Ictericia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;33;36
"R64   Caquexia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4;5
"R98   Morte s/assist";-;-;-;-;1;-;-;1;3;6;3;2;4;6;5;6;4;1;4;2;48
"R99   Outr causas mal definidas e NE mortalidade";-;-;3;3;-;1;1;3;4;3;2;3;2;4;2;1;1;3;2;4;42
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;1;-;-;-;1;5
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;4
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;3
"V06   Pedestre traum colis outr veic nao-motoriz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;-;-;2;2;3;4;7;2;6;5;6;3;3;1;5;4;53
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;3
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;2;-;1;-;1;1;-;-;-;-;-;-;-;-;5
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;4
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;3;8;11;7;8;-;2;1;1;-;-;-;-;-;41
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;1;-;-;-;1;-;-;-;-;2;-;-;1;-;-;-;-;5
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;3
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;3
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;-;1;-;2;4;4;2;-;-;-;1;3;2;-;-;1;-;20
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"V69   Ocup veic tr pesado traum outr ac transp NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V78   Ocup onibus traum acid transp s/colis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V87   Acid trans tipo espec desconh mod transp vit";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;-;3;1;5;1;1;-;2;1;-;1;-;-;-;-;15
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"V99   Acid transp NE";-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;3
"W12   Queda em ou de um andaime";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;3
"W16   Merg pulo agua caus out traum n afog submers";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;2
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;1;1;-;1;7;14
"W19   Queda s/especificacao";-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;3;3;6;13;69;98
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W25   Contato c/vidro cortante";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;-;-;2;2;-;-;1;2;-;-;-;-;-;-;-;-;7
"W74   Afogamento e submersao NE";-;-;-;-;1;1;3;-;-;-;-;-;-;-;-;-;-;-;-;1;6
"W77   Risco resp dev desmor queda terra outr subst";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W78   Inalacao do conteudo gastrico";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4;8
"W79   Inalacao ingest aliment caus obstr trat resp";-;1;5;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;3;13
"W87   Exposicao a corrente eletrica NE";-;-;-;-;-;-;1;-;1;2;-;-;-;-;-;-;-;-;-;-;4
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;-;-;-;-;-;5
"X59   Exposicao a fatores NE";-;-;-;1;-;-;1;-;-;-;-;2;-;1;-;-;-;1;-;1;7
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;3;2;-;3;1;4;4;3;4;-;-;1;1;1;27
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;2;-;6
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;2;-;-;-;-;5
"X81   Lesao autoprov intenc precip perm obj movim";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;1;4
"X92   Agressao p/meio de afogamento e submersao";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;1;21;16;18;13;11;4;8;2;-;-;1;-;-;1;96
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;-;3;3;2;5;1;2;-;1;2;1;-;1;-;-;21
"Y00   Agressao p/meio de um objeto contundente";-;-;-;-;-;-;1;5;5;1;2;2;2;3;-;-;1;-;-;-;22
"Y04   Agressao p/meio de forca corporal";-;-;-;-;-;1;-;1;2;-;1;2;-;-;-;-;-;-;-;-;7
"Y09   Agressao p/meios NE";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;3
"Y20   Enforc estrang sufoc intenc nao determinada";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;1;-;-;-;4
"Y21   Afogamento submersao intenc nao determinada";-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;3
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;4
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2
"Y29   Contato obj contundente intenc n det";-;-;-;-;-;-;-;1;4;3;2;2;2;1;3;-;3;-;1;1;23
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;-;-;-;1;1;3;-;-;-;-;-;-;-;-;-;1;6
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;-;-;-;-;-;2;2;1;-;-;-;1;2;1;2;1;-;-;12
"Y35   Intervencao legal";-;-;-;-;-;-;1;1;1;1;1;-;-;-;-;-;-;-;-;-;5
"Y57   Outr drogas e medicamentos e as NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;1;5
