 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2014
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"D80   Imunodefic c/predom defeitos anticorpos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D83   Imunodeficiencia comum variavel";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"D84   Outr imunodeficiencias";-;-;1;-;-;-;-;-;-;-;-;-;2;-;2;1;1;-;-;4;-;11
"D86   Sarcoidose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;3
"D89   Outr transt q comprom mecanismo imunit NCOP";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E01   Transt tireoid e afecc assoc rel defic iodo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E02   Hipotireoidismo subclinico p/defic de iodo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;-;-;1;-;-;2;2;3;3;6;6;12;38;-;73
"E04   Outr bocios nao-toxicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"E05   Tireotoxicose";-;-;-;-;-;-;-;2;2;2;1;1;1;-;1;2;-;2;-;3;-;17
"E06   Tireoidite";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;4;-;6
"E07   Outr transt da tireoide";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;3
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;1;3;3;10;2;8;4;4;10;11;20;25;41;33;62;-;237
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;1;-;2;2;8;9;14;21;45;42;37;65;165;-;411
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;-;2;4;10;-;21
"E13   Outr tipos espec de diabetes mellitus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;9;2;11;-;27
"E14   Diabetes mellitus NE";-;-;-;2;-;-;3;8;13;16;44;52;102;163;272;418;547;588;730;1808;1;4767
"E15   Coma hipoglicemico nao-diabetico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"E16   Outr transt da secrecao pancreatica interna";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;3;7;13;-;29
"E21   Hiperparatireoid e out transt gland paratir";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;3
"E22   Hiperfuncao da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E23   Hipofuncao e outr transt da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;1;1;-;6
"E24   Sindr de Cushing";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E25   Transt adrenogenitais";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E27   Outr transt da gland supra-renal";-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;-;-;-;-;1;-;5
"E31   Disfuncao poliglandular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E34   Outr transt endocrinos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"E40   Kwashiorkor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;3;-;6
"E41   Marasmo nutricional";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;5;28;-;37
"E43   Desnutric proteico-calorica grave NE";-;1;2;-;-;1;1;-;-;2;1;1;2;2;5;4;5;6;14;65;-;112
"E44   Desnutric proteico-calorica grau moder leve";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;1;-;-;4;6;-;14
"E46   Desnutric proteico-calorica NE";-;-;1;4;-;2;1;-;2;1;4;1;8;3;4;9;7;20;41;235;-;343
"E51   Defic de tiamina";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"E54   Defic de acido ascorbico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"E63   Outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;5
"E66   Obesidade";-;-;-;-;-;-;1;5;11;22;14;27;27;27;38;49;48;33;28;37;-;367
"E67   Outr form de hiperalimentacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"E72   Outr disturbios metabolismo de aminoacidos";-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;7
"E74   Outr disturbios do metabolismo carboidratos";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
"E75   Disturb metab esfingolip e outr depos lipid";-;-;1;2;2;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;7
"E77   Disturbios do metabolismo de glicoproteinas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;3
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;3;1;1;1;4;5;16;14;12;22;26;59;-;164
"E80   Disturbios metab porfirina e bilirrubina";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;-;-;4
"E83   Disturbios do metabolismo de minerais";-;-;-;-;-;-;2;-;-;-;1;-;1;-;-;3;2;-;2;6;-;17
"E84   Fibrose cistica";-;-;1;-;-;2;5;5;1;-;1;-;1;-;1;3;1;-;-;4;-;25
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;3;1;2;4;-;14
"E86   Deplecao de volume";-;-;6;1;-;-;-;-;-;2;-;-;1;2;5;6;6;5;18;190;-;242
"E87   Outr transt equil hidroeletr e acido-basic";1;-;1;-;2;-;1;-;-;1;-;1;2;2;4;8;13;13;24;104;-;177
"E88   Outr disturbios metabolicos";2;-;2;-;-;1;-;-;-;-;-;-;2;-;2;1;2;9;7;41;-;69
"F01   Demencia vascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;7;7;49;-;67
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;11;12;25;49;607;-;708
"F05   Delirium nao induz alcool outr subst psicoat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;2;22;-;29
"F07   Transt pers comport dev doen lesao disf cer";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"F09   Transt mental organico ou sintomatico NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;1;-;4;8;10;4;10;9;4;7;1;5;3;-;66
"F12   Transt mentais comport dev uso canabinoides";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"F13   Transt mentais comport dev uso sedat hipnot";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;-;-;-;-;1;-;6
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;1;-;1;-;-;5;4;7;4;6;1;6;-;35
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;2;-;3;-;1;2;1;1;-;-;-;-;-;-;-;10
"F20   Esquizofrenia";-;-;-;-;-;-;-;1;-;1;1;1;2;2;4;2;8;2;4;11;-;39
"F23   Transt psicoticos agudos e transitorios";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F28   Outr transt psicoticos nao-organicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"F29   Psicose nao-organica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;4
"F32   Episodios depressivos";-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;1;1;6;9;10;-;33
"F33   Transt depressivo recorrente";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;3
"F34   Transt de humor persistentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"F41   Outr transt ansiosos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3;-;4
"F43   Reacoes ao stress grave e transt adaptacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"F50   Transt da alimentacao";-;-;-;-;-;-;1;1;-;1;1;-;-;1;-;1;1;-;2;1;-;10
"F55   Abuso de subst que nao produzem dependencia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F60   Transt especificos da personalidade";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"F72   Retardo mental grave";-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"F73   Retardo mental profundo";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"F79   Retardo mental NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"F84   Transt globais do desenvolv";-;-;-;-;-;1;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;6
"F99   Transt mental NE em outr parte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"G00   Meningite bacter NCOP";1;1;7;6;4;3;1;4;2;4;5;4;7;5;6;10;10;2;5;7;-;94
"G03   Meningite dev outr causas e a causas NE";-;1;4;-;1;-;-;2;1;2;3;-;4;3;6;4;-;3;-;3;-;37
"G04   Encefalite mielite e encefalomielite";-;-;1;1;2;1;1;1;2;1;4;3;4;2;2;1;4;8;2;5;-;45
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;-;-;-;-;-;1;1;2;3;3;4;2;-;1;1;-;18
"G08   Flebite tromboflebite intracran intra-raquid";-;-;-;-;-;1;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;5
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;-;-;2;1;-;-;1;1;-;2;2;2;-;2;-;4;-;17
"G10   Doenc de Huntington";-;-;-;-;-;-;-;1;-;-;2;1;1;3;2;4;-;-;2;-;-;16
"G11   Ataxia hereditaria";-;-;-;-;-;1;-;-;-;-;2;2;-;2;-;1;-;-;1;-;-;9
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;1;-;1;-;-;1;2;2;4;5;16;13;24;31;22;17;17;-;156
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;10;13;40;72;294;-;431
"G21   Parkinsonismo secund";-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;2;-;1;-;1;-;8
"G23   Outr doenc degenerativas dos ganglios base";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"G24   Distonia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;1;1;1;5;32;57;138;383;2683;1;3302
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;1;1;1;3;-;4;3;3;2;4;5;6;18;94;-;145
"G35   Esclerose mult";-;-;-;-;-;-;-;-;-;1;-;2;4;4;7;10;9;6;4;5;-;52
"G36   Outr desmielinizacoes disseminadas agudas";-;-;-;-;-;-;-;-;-;3;-;-;-;2;2;2;2;-;-;-;-;11
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;-;-;-;-;-;-;1;-;-;2;1;-;1;3;1;2;1;2;-;14
"G40   Epilepsia";-;-;-;4;1;5;3;6;5;4;6;7;11;9;11;7;6;8;8;30;1;132
"G41   Estado de mal epileptico";-;-;-;4;1;1;1;-;-;1;1;1;-;1;3;4;2;3;1;4;-;28
"G45   Acid vasc cerebr isquemicos trans sindr corr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;8;-;12
"G47   Disturbios do sono";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;2
"G52   Transt de outr nervos cranianos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G58   Outr mononeuropatias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
"G60   Neuropatia hereditaria e idiopatica";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2;-;1;1;3;-;9
"G61   Polineuropatia inflam";-;-;-;-;-;-;-;-;-;1;1;2;1;1;3;3;1;5;1;3;-;22
"G62   Outr polineuropatias";-;-;1;2;1;-;-;-;-;-;1;1;2;3;2;-;3;4;3;6;-;29
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;1;1;1;-;-;-;-;-;1;1;1;1;2;1;1;2;4;-;17
"G71   Transt prim dos musculos";-;-;-;2;1;4;-;-;-;-;-;1;-;2;3;-;6;2;1;2;-;24
"G72   Outr miopatias";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;4
"G80   Paralisia cerebral";-;-;3;16;14;11;22;10;10;7;8;3;5;2;2;6;1;2;1;-;-;123
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;1;1;2;1;-;-;9
"G83   Outr sindr paraliticas";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;3
"G90   Transt do sist nervoso autonomo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;-;7;-;12
"G91   Hidrocefalia";-;-;4;7;1;3;3;4;1;2;-;1;3;3;2;3;6;7;8;16;-;74
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"G93   Outr transt do encefalo";-;-;5;10;8;6;8;6;7;6;13;11;14;24;27;13;20;26;21;51;-;276
"G95   Outr doenc da medula espinal";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;1;1;3;-;8
"G96   Outr transt do sist nervoso central";-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;5
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;-;-;4;-;-;-;-;1;2;-;-;1;2;1;1;3;-;15
"H05   Transt da orbita";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"H57   Outr transt do olho e anexos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H60   Otite externa";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2
"H66   Otite media supurativa e as NE";-;-;1;-;-;1;-;1;-;-;-;-;1;1;1;-;1;2;-;1;-;10
"H70   Mastoidite e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;-;-;-;4
"H74   Outr transt do ouvido medio e da mastoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"H83   Outr transt do ouvido interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"I00   Febre reumatica s/mencao de compr do coracao";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;2;-;5
"I01   Febre reumatica c/compr do coracao";-;-;-;-;-;-;-;-;-;-;1;1;1;2;1;-;-;-;-;1;-;7
"I02   Coreia reumatica";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;1;-;2;5;13;9;15;19;17;31;22;28;25;21;-;208
"I06   Doenc reumaticas da valva aortica";-;-;-;-;-;-;-;-;-;-;-;3;1;1;2;4;2;-;2;4;-;19
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;-;1;-;5
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;-;-;2;1;5;5;2;4;6;6;7;4;8;-;50
"I09   Outr doenc reumaticas do coracao";-;-;-;-;-;-;-;-;-;1;1;-;-;-;4;1;1;-;2;2;-;12
"I10   Hipertensao essencial";-;-;-;-;-;-;1;-;2;6;8;21;41;63;98;102;143;176;237;845;-;1743
"I11   Doenc cardiaca hipertensiva";-;-;-;1;-;-;1;-;1;4;6;24;48;58;99;135;178;234;273;900;-;1962
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;2;-;4;11;13;21;15;30;27;30;33;48;143;-;377
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;1;-;-;-;-;-;3;4;5;19;27;23;28;25;98;-;233
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;4;8;7;6;24;-;54
"I21   Infarto agudo do miocardio";-;-;-;-;-;2;9;13;14;46;83;155;290;423;639;774;962;1021;1211;3261;3;8906
"I22   Infarto do miocardio recorrente";-;-;-;-;-;-;-;-;-;-;-;1;1;3;5;2;1;2;2;4;-;21
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;1;1;2;3;4;8;16;43;53;49;80;209;-;469
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;2;1;1;5;11;28;46;100;134;190;266;285;413;1228;2;2712
"I26   Embolia pulmonar";-;-;1;1;-;-;8;13;26;33;47;53;67;64;91;104;133;159;180;581;-;1561
"I27   Outr form de doenc cardiaca pulmonar";-;-;2;1;2;1;1;2;4;2;3;2;8;6;12;12;8;18;26;70;-;180
"I28   Outr doenc dos vasos pulmonares";-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;3;1;-;8
"I30   Pericardite aguda";-;-;-;1;-;-;-;1;-;1;1;1;1;2;-;3;1;-;2;5;-;19
"I31   Outr doenc do pericardio";-;-;-;1;-;-;-;4;-;-;2;3;8;3;7;4;6;8;5;18;-;69
"I33   Endocardite aguda e subaguda";-;-;1;-;-;-;-;2;1;3;8;7;6;6;10;7;16;13;17;14;-;111
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;1;-;3;1;2;4;7;9;14;18;14;18;23;52;-;166
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;-;-;1;-;2;1;2;6;11;16;21;25;48;38;166;1;338
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;3
"I37   Transt da valva pulmonar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;4
"I38   Endocardite de valva NE";-;-;-;-;-;1;1;3;1;2;1;4;6;5;9;8;15;15;9;28;-;108
"I40   Miocardite aguda";-;-;5;3;1;-;-;-;-;1;2;-;-;-;2;-;-;-;-;6;-;20
"I42   Cardiomiopatias";1;3;12;5;3;8;3;4;14;18;33;54;55;80;115;127;165;181;221;719;1;1822
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;6;14;5;21;77;-;127
"I45   Outr transt de conducao";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"I46   Parada cardiaca";-;-;-;-;-;-;-;-;-;1;-;1;5;2;3;5;7;5;10;42;-;81
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;1;2;-;-;1;-;2;1;2;4;3;6;15;-;37
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;1;-;-;1;3;4;10;9;21;20;60;87;290;-;506
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;-;2;1;1;1;4;8;12;17;25;29;47;77;350;-;574
"I50   Insuf cardiaca";-;-;1;1;-;1;2;3;5;8;12;15;33;74;109;167;241;309;466;1865;-;3312
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;2;4;-;-;3;4;4;5;5;4;12;8;16;19;23;29;38;130;-;306
"I60   Hemorragia subaracnoide";-;-;1;1;2;3;3;6;19;31;47;61;106;119;131;104;99;80;76;112;-;1001
"I61   Hemorragia intracerebral";-;-;-;2;-;5;9;11;6;20;39;70;111;125;175;155;149;141;202;436;-;1656
"I62   Outr hemorragias intracranianas nao-traum";-;-;2;-;-;1;-;-;-;-;1;5;10;10;8;9;6;9;13;54;-;128
"I63   Infarto cerebral";-;-;-;-;-;-;-;-;1;9;13;15;23;26;55;87;82;141;196;669;1;1318
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;1;1;-;-;1;3;4;16;19;49;76;116;175;250;361;495;1642;-;3209
"I67   Outr doenc cerebrovasculares";-;-;1;1;2;-;5;3;3;9;14;16;33;57;74;88;131;158;201;673;-;1469
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;1;-;-;1;5;2;11;14;33;51;86;123;207;281;1046;-;1861
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;2;2;5;6;8;18;30;127;-;198
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;1;1;5;3;10;24;36;39;80;121;117;140;182;360;-;1119
"I72   Outr aneurismas";-;-;-;-;-;-;1;-;2;2;2;5;6;4;4;4;2;7;3;9;-;51
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;-;2;3;4;11;6;13;27;34;108;-;208
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;1;4;3;3;14;8;14;16;22;23;24;123;-;255
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;1;-;-;-;1;1;-;4;2;3;10;8;10;40;-;80
"I78   Doenc dos capilares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;3
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;1;-;5;6;3;17;10;11;21;33;24;40;132;-;303
"I81   Trombose da veia porta";-;-;-;-;-;-;-;-;1;-;-;-;1;3;-;1;3;-;-;2;-;11
"I82   Outr embolia e trombose venosas";-;-;-;-;-;-;-;-;1;1;-;2;3;1;-;3;2;3;2;11;-;29
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;-;-;2;1;2;1;8;8;6;9;25;-;62
"I84   Hemorroidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"I85   Varizes esofagianas";-;-;-;1;-;-;-;-;1;-;2;1;2;2;5;5;10;5;3;7;-;44
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;1;-;4
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;2;5;6;18;-;35
"I88   Linfadenite inespecifica";-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;3;4;1;4;-;15
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;3;-;8
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;2;2;8;-;16
"J01   Sinusite aguda";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;1;-;4
"J02   Faringite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J03   Amigdalite aguda";-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;1;-;4
"J04   Laringite e traqueite agudas";-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;4
"J06   Infecc agudas vias aereas super loc mult NE";-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;6;-;10
"J09   Influenza A (H1N1)";-;-;1;2;-;1;-;-;-;-;-;1;-;1;-;1;1;-;-;-;-;8
"J10   Influenza dev outro virus influenza ident";-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;1;-;-;-;-;5
"J11   Influenza dev virus nao identificado";-;-;-;-;1;-;1;-;-;1;1;1;-;2;-;1;-;-;2;7;-;17
"J12   Pneumonia viral NCOP";-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;5;-;10
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;1;3;-;8
"J14   Pneumonia dev Haemophilus infuenzae";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J15   Pneumonia bacter NCOP";-;-;3;4;1;-;-;2;4;1;4;5;11;21;31;38;57;57;96;528;-;863
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;1;3;-;8
"J18   Pneumonia p/microorg NE";-;10;75;60;14;14;23;40;35;53;77;102;138;232;298;376;517;842;1240;6139;9;10294
"J20   Bronquite aguda";-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"J21   Bronquiolite aguda";-;-;20;1;-;1;-;-;-;1;-;-;-;-;1;1;1;1;1;4;-;32
"J22   Infecc agudas NE das vias aereas infer";-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;-;8
"J31   Rinite nasofaringite e faringite cronicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J32   Sinusite cronica";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"J34   Outr transt do nariz e dos seios paranasais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;5
"J39   Outr doenc das vias aereas super";-;-;1;-;-;-;-;-;-;-;2;-;-;-;1;-;1;2;-;5;-;12
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;4;2;2;-;25;-;35
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;-;6
"J42   Bronquite cronica NE";-;-;-;1;-;1;-;1;-;-;1;-;2;1;1;4;3;4;5;19;-;43
"J43   Enfisema";-;-;-;-;-;-;-;-;2;-;1;1;6;13;16;31;21;34;55;152;-;332
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;-;-;-;1;1;-;2;9;8;15;49;107;181;318;389;458;581;1518;1;3638
"J45   Asma";-;-;-;1;1;2;-;4;6;3;7;4;11;8;10;23;22;20;20;85;-;227
"J46   Estado de mal asmatico";-;-;-;2;-;-;-;1;2;1;2;3;-;3;4;3;1;5;6;6;-;39
