 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2011
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"D59   Anemia hemolitica adquir";1;-;-;-;-;-;-;-;-;-;-;1;-;3;3;-;1;2;1;2;-;14
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D61   Outr anemias aplasticas";-;-;1;3;3;1;1;3;3;1;-;5;3;4;3;4;12;7;7;19;-;80
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;1;-;3;2;-;1;1;1;2;-;1;-;1;2;-;15
"D64   Outr anemias";-;-;-;-;-;-;1;-;2;-;-;3;4;6;4;7;18;14;22;109;-;190
"D65   Coagulacao intravascular disseminada";-;-;2;1;-;-;-;1;-;-;1;-;2;2;1;2;4;2;5;6;-;29
"D68   Outr defeitos da coagulacao";-;-;4;1;-;-;-;2;1;1;1;2;3;3;7;2;8;10;11;20;-;76
"D69   Purpura e outr afeccoes hemorragicas";-;-;-;-;-;-;-;1;-;2;4;2;2;3;6;2;2;2;3;10;-;39
"D70   Agranulocitose";-;-;-;1;-;1;-;1;-;-;1;-;2;-;1;2;1;1;-;4;-;15
"D71   Transt func neutrofilos polimorfonucleares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"D72   Outr transt dos globulos brancos";-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;4
"D73   Doenc do baco";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;2;-;-;6
"D75   Outr doenc sangue e orgaos hematopoeticos";-;-;-;-;-;-;1;1;-;1;-;-;-;1;3;-;-;2;3;1;-;13
"D76   Alg doenc q env tec linforr e sist reticuloh";-;-;1;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"D80   Imunodefic c/predom defeitos anticorpos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"D81   Defic imunitarias combinadas";-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;3
"D84   Outr imunodeficiencias";-;-;1;1;1;-;-;-;1;-;-;-;5;1;1;2;-;1;-;5;-;19
"D86   Sarcoidose";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;1;-;-;-;5
"D89   Outr transt q comprom mecanismo imunit NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;3
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;1;-;-;-;1;5;4;3;4;4;7;7;32;-;68
"E04   Outr bocios nao-toxicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;4;-;7
"E05   Tireotoxicose";-;-;-;-;-;-;1;1;-;1;1;-;3;2;2;-;1;1;1;3;-;17
"E07   Outr transt da tireoide";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;1;2;3;7;4;5;8;3;10;12;19;17;17;23;57;-;188
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;1;-;1;1;4;7;10;18;37;31;42;47;147;-;346
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;1;1;3;17;-;28
"E13   Outr tipos espec de diabetes mellitus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;1;5;-;11
"E14   Diabetes mellitus NE";-;-;-;1;-;-;7;16;16;19;26;71;95;189;290;417;547;657;762;1772;-;4885
"E15   Coma hipoglicemico nao-diabetico";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;4
"E16   Outr transt da secrecao pancreatica interna";-;-;2;-;-;-;-;-;1;-;-;-;3;1;-;-;2;4;2;9;-;24
"E22   Hiperfuncao da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"E23   Hipofuncao e outr transt da hipofise";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;1;-;5
"E24   Sindr de Cushing";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"E27   Outr transt da gland supra-renal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;3
"E34   Outr transt endocrinos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3
"E40   Kwashiorkor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3
"E41   Marasmo nutricional";-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;4;2;3;5;30;-;48
"E43   Desnutric proteico-calorica grave NE";-;-;3;1;-;2;2;3;-;2;1;3;3;2;1;5;8;8;10;42;-;96
"E44   Desnutric proteico-calorica grau moder leve";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;4;-;7
"E46   Desnutric proteico-calorica NE";-;1;8;1;-;1;-;1;3;7;3;4;3;3;4;9;17;23;39;277;1;405
"E51   Defic de tiamina";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"E52   Defic de niacina";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"E53   Defic de outr vitaminas do grupo B";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E54   Defic de acido ascorbico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E58   Defic de calcio da dieta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E59   Defic de selenio da dieta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E63   Outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E66   Obesidade";-;-;-;1;-;-;2;4;10;24;25;20;40;47;50;48;43;45;38;49;-;446
"E68   Sequelas de hiperalimentacao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"E70   Disturbios metabolism aminoacidos aromaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E71   Dist metab aminoacidos cad ramif e acid grax";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"E72   Outr disturbios metabolismo de aminoacidos";-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;4
"E73   Intolerancia a lactose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"E74   Outr disturbios do metabolismo carboidratos";-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;-;5
"E75   Disturb metab esfingolip e outr depos lipid";-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"E77   Disturbios do metabolismo de glicoproteinas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;1;-;1;2;-;2;7;9;10;19;25;21;56;-;153
"E80   Disturbios metab porfirina e bilirrubina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"E83   Disturbios do metabolismo de minerais";-;-;-;-;-;1;1;1;1;-;-;-;1;1;1;2;1;-;-;2;-;12
"E84   Fibrose cistica";-;-;2;1;2;1;3;-;-;-;-;-;1;-;-;-;-;-;2;3;-;15
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;-;-;1;3;1;2;1;1;1;1;3;-;14
"E86   Deplecao de volume";-;-;1;1;1;1;-;-;1;-;-;-;1;3;-;1;6;8;15;190;-;229
"E87   Outr transt equil hidroeletr e acido-basic";-;-;1;-;-;-;-;1;-;-;-;-;-;5;1;7;6;8;13;52;-;94
"E88   Outr disturbios metabolicos";-;-;2;1;-;-;2;1;-;-;1;1;-;1;5;3;-;6;9;52;1;85
"F01   Demencia vascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;14;53;-;74
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;9;12;29;51;620;1;727
"F05   Delirium nao induz alcool outr subst psicoat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;9;-;11
"F06   Outr transt ment lesao disf cereb doenc fis";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;3
"F07   Transt pers comport dev doen lesao disf cer";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;3
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;1;1;3;14;13;10;14;6;10;4;-;2;1;-;79
"F13   Transt mentais comport dev uso sedat hipnot";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"F16   Transt mentais comport dev uso alucinogenos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;-;1;2;-;4;3;3;8;1;5;4;9;-;40
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;-;-;2;1;2;-;-;-;-;1;-;-;-;-;-;6
"F20   Esquizofrenia";-;-;-;-;-;-;-;-;-;-;1;2;4;2;5;2;-;3;2;6;-;27
"F23   Transt psicoticos agudos e transitorios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F29   Psicose nao-organica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;-;-;-;1;-;5
"F32   Episodios depressivos";-;-;-;-;-;-;1;1;1;-;1;1;3;4;1;-;2;4;4;15;-;38
"F33   Transt depressivo recorrente";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;2;-;6
"F41   Outr transt ansiosos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;2;-;6
"F44   Transt dissociativos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F48   Outr transt neuroticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"F50   Transt da alimentacao";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;3
"F71   Retardo mental moderado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"F72   Retardo mental grave";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F73   Retardo mental profundo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F79   Retardo mental NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2
"F84   Transt globais do desenvolv";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"F99   Transt mental NE em outr parte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;4;-;6
"G00   Meningite bacter NCOP";-;1;9;6;1;6;3;2;-;5;10;3;5;8;10;9;11;7;2;12;-;110
"G03   Meningite dev outr causas e a causas NE";-;4;-;4;1;-;1;-;1;1;1;3;1;3;5;-;1;3;1;3;-;33
"G04   Encefalite mielite e encefalomielite";-;-;2;2;1;2;1;2;-;2;1;4;2;4;3;4;5;3;1;2;-;41
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;1;-;-;-;-;-;-;2;1;1;1;1;-;1;3;-;4;-;15
"G08   Flebite tromboflebite intracran intra-raquid";-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;1;-;-;-;4
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;-;-;1;1;-;1;-;-;2;2;-;-;1;1;1;1;-;11
"G10   Doenc de Huntington";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;3
"G11   Ataxia hereditaria";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;1;-;5
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;2;-;2;-;-;-;-;1;3;3;10;16;24;27;23;20;7;-;138
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;7;10;31;57;206;-;316
"G21   Parkinsonismo secund";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;3
"G23   Outr doenc degenerativas dos ganglios base";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"G25   Outr doenc extrapiramidais transt movimentos";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;24;46;127;334;1958;-;2495
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;1;1;2;-;-;-;-;-;2;3;-;4;9;9;29;-;60
"G35   Esclerose mult";-;-;-;-;-;-;-;-;2;1;4;3;4;6;9;8;4;4;4;5;-;54
"G36   Outr desmielinizacoes disseminadas agudas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;-;-;-;-;-;-;-;2;1;-;1;1;1;1;-;1;-;-;-;8
"G40   Epilepsia";-;-;2;5;-;4;4;7;5;6;12;8;4;9;8;6;8;7;13;19;-;127
"G41   Estado de mal epileptico";-;-;-;1;1;1;1;-;1;2;1;2;-;1;1;2;1;-;2;6;-;23
"G45   Acid vasc cerebr isquemicos trans sindr corr";-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;2;-;4;2;10;-;23
"G47   Disturbios do sono";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;4
"G50   Transt do nervo trigemeo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"G52   Transt de outr nervos cranianos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"G58   Outr mononeuropatias";-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;1;-;-;-;4
"G60   Neuropatia hereditaria e idiopatica";-;-;-;1;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;5
"G61   Polineuropatia inflam";-;-;-;-;-;2;1;-;2;-;1;-;1;1;-;3;1;1;2;2;-;17
"G62   Outr polineuropatias";-;-;-;-;1;1;1;2;-;2;1;1;1;2;1;2;2;2;1;4;-;24
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;-;-;-;1;-;-;1;2;1;1;2;3;5;4;5;-;25
"G71   Transt prim dos musculos";-;-;-;-;1;-;2;-;-;2;1;1;1;2;4;2;3;1;1;1;-;22
"G72   Outr miopatias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"G80   Paralisia cerebral";-;-;4;17;11;16;15;14;4;6;3;6;5;1;4;2;-;1;-;1;-;110
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;1;1;-;-;-;1;2;1;3;1;1;-;4;3;-;18
"G83   Outr sindr paraliticas";-;-;-;-;1;-;1;-;-;-;-;1;-;1;-;1;-;1;-;2;-;8
"G90   Transt do sist nervoso autonomo";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;2;1;-;6;-;12
"G91   Hidrocefalia";-;-;9;5;4;6;3;3;2;2;3;1;6;2;7;2;5;4;4;8;-;76
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"G93   Outr transt do encefalo";-;-;7;13;4;2;5;6;3;6;10;14;13;11;25;22;22;19;28;65;-;275
"G95   Outr doenc da medula espinal";-;-;-;-;-;1;1;-;1;-;-;-;-;-;1;1;-;1;1;4;-;11
"G96   Outr transt do sist nervoso central";-;-;-;1;-;-;-;-;-;2;-;-;-;-;1;1;-;2;-;3;-;10
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;1;-;-;-;2;-;-;1;3;2;-;-;1;2;1;3;-;16
"H05   Transt da orbita";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"H44   Transt do globo ocular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H66   Otite media supurativa e as NE";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3
"H70   Mastoidite e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;3
"H83   Outr transt do ouvido interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"I00   Febre reumatica s/mencao de compr do coracao";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;4
"I01   Febre reumatica c/compr do coracao";-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;1;1;-;-;-;-;9
"I02   Coreia reumatica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;2;4;4;4;9;9;16;18;24;27;32;22;25;33;-;229
"I06   Doenc reumaticas da valva aortica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;2;2;1;3;-;13
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;1;5;-;-;1;-;10
"I08   Doenc de mult valvas";-;-;-;-;-;-;1;-;1;-;-;3;7;2;7;9;7;19;10;13;-;79
"I09   Outr doenc reumaticas do coracao";-;-;-;-;-;-;-;-;-;-;-;2;-;4;3;2;2;1;1;-;-;15
"I10   Hipertensao essencial";-;-;-;-;-;-;-;1;2;7;11;27;43;78;89;117;142;177;233;797;-;1724
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;-;1;2;6;13;36;62;78;91;147;191;232;280;968;-;2107
"I12   Doenc renal hipertensiva";-;-;-;-;1;1;-;-;2;4;10;7;17;23;39;26;37;35;53;129;-;384
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;1;1;1;3;5;5;13;18;17;25;37;106;-;232
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;2;8;13;13;30;-;70
"I21   Infarto agudo do miocardio";-;-;-;1;-;-;2;6;23;37;79;164;254;449;592;745;854;963;1192;2846;4;8211
"I22   Infarto do miocardio recorrente";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;2;-;7;-;15
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;-;2;5;7;10;14;32;42;54;82;96;194;-;538
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;1;2;4;4;10;31;47;105;165;200;285;313;424;1241;-;2832
"I26   Embolia pulmonar";-;-;1;-;-;1;4;15;21;17;20;45;51;53;72;78;105;117;165;496;1;1262
"I27   Outr form de doenc cardiaca pulmonar";-;-;3;3;2;1;2;1;2;1;5;8;8;10;11;16;11;12;28;68;-;192
"I28   Outr doenc dos vasos pulmonares";-;-;-;-;-;-;1;-;1;-;1;2;2;-;1;1;-;1;2;3;-;15
"I30   Pericardite aguda";-;1;1;-;-;-;-;1;-;-;-;-;3;-;2;2;2;3;2;3;-;20
"I31   Outr doenc do pericardio";-;1;-;-;-;-;-;2;-;1;1;7;2;5;1;3;5;7;7;10;-;52
"I33   Endocardite aguda e subaguda";-;1;4;-;-;1;3;1;-;5;5;4;7;3;9;10;12;9;10;15;1;100
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;1;1;-;-;1;4;8;7;4;12;17;20;24;22;46;-;167
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;1;-;1;2;2;4;1;6;5;9;22;24;32;50;137;-;296
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2
"I37   Transt da valva pulmonar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"I38   Endocardite de valva NE";-;-;-;-;1;-;-;2;-;2;1;10;3;9;11;9;12;18;12;24;-;114
"I40   Miocardite aguda";-;-;1;1;1;-;1;-;-;1;-;1;-;1;-;-;1;1;-;2;-;11
"I42   Cardiomiopatias";3;-;10;9;2;4;1;4;10;16;29;60;51;76;105;124;146;181;218;741;2;1792
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;6;11;14;14;54;-;102
"I45   Outr transt de conducao";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;2;-;5
"I46   Parada cardiaca";-;-;-;-;-;-;1;1;-;-;1;-;2;4;1;2;2;4;11;32;-;61
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;-;-;-;1;1;1;2;3;1;2;5;6;17;-;39
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;1;1;1;1;3;9;20;29;38;69;244;-;416
"I49   Outr arritmias cardiacas";-;-;-;1;2;1;2;4;5;1;2;8;9;18;28;45;40;66;95;320;-;647
"I50   Insuf cardiaca";-;-;4;4;-;4;1;4;5;8;8;20;41;86;106;191;263;373;462;1934;-;3514
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;7;1;1;2;2;3;3;1;4;3;11;18;22;31;33;43;45;168;-;398
"I60   Hemorragia subaracnoide";-;-;1;1;2;1;3;14;7;18;52;73;121;131;123;97;74;62;69;85;-;934
"I61   Hemorragia intracerebral";-;-;2;2;2;4;9;10;18;31;54;91;125;155;153;154;149;184;162;425;1;1731
"I62   Outr hemorragias intracranianas nao-traum";-;-;1;1;1;-;-;1;2;1;1;7;6;6;6;3;5;9;13;36;-;99
"I63   Infarto cerebral";-;-;-;-;-;-;-;1;2;5;13;18;31;34;43;60;85;137;143;527;-;1099
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;1;-;3;4;11;13;48;86;105;141;212;315;413;580;1779;-;3711
"I67   Outr doenc cerebrovasculares";-;-;-;-;2;1;-;3;1;8;19;18;34;65;59;104;111;165;201;622;1;1414
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;1;2;1;1;2;5;15;22;23;54;71;134;183;311;967;-;1792
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;1;3;3;7;12;16;36;38;204;-;320
"I71   Aneurisma e disseccao da aorta";-;-;-;1;-;1;1;-;1;4;14;18;41;40;72;112;115;149;155;340;-;1064
"I72   Outr aneurismas";-;-;-;-;-;-;1;-;1;3;2;3;3;1;2;3;-;7;2;6;-;34
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;1;1;-;-;2;5;6;4;8;14;19;32;110;-;202
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;-;-;-;-;1;1;7;4;8;15;13;25;27;95;-;196
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;1;-;-;-;-;2;2;-;2;4;4;9;14;8;16;41;-;103
"I78   Doenc dos capilares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;2;-;5
"I80   Flebite e tromboflebite";-;-;-;-;-;-;-;2;1;5;7;7;7;9;20;16;17;28;35;118;-;272
"I81   Trombose da veia porta";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;5
"I82   Outr embolia e trombose venosas";-;-;-;-;1;-;-;1;-;-;2;1;3;1;5;1;2;3;3;6;-;29
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;3;2;-;3;3;2;4;6;5;14;35;-;77
"I84   Hemorroidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"I85   Varizes esofagianas";-;-;-;-;1;-;-;-;-;1;2;2;1;2;3;5;4;4;5;11;-;41
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;1;1;1;-;8
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;1;2;5;3;7;-;22
"I88   Linfadenite inespecifica";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;1;1;1;2;1;1;-;-;4;3;1;4;-;19
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;5
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;1;2;-;-;6;-;14
"J01   Sinusite aguda";-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;3
"J02   Faringite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J03   Amigdalite aguda";-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;4
"J04   Laringite e traqueite agudas";-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"J06   Infecc agudas vias aereas super loc mult NE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;1;1;3;-;8
"J09   Influenza A (H1N1)";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J10   Influenza dev outro virus influenza ident";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;3
"J11   Influenza dev virus nao identificado";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;5;-;7
"J12   Pneumonia viral NCOP";-;-;2;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2;4;-;11
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;5
"J15   Pneumonia bacter NCOP";-;-;8;1;-;2;2;2;4;1;8;5;11;14;12;22;34;54;82;392;-;654
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"J18   Pneumonia p/microorg NE";-;24;88;52;22;18;30;33;36;59;69;89;143;205;273;346;418;701;1071;5178;6;8861
"J20   Bronquite aguda";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J21   Bronquiolite aguda";-;-;27;4;-;-;-;-;-;-;-;1;-;-;-;3;-;4;1;7;-;47
"J22   Infecc agudas NE das vias aereas infer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;1;4;-;11
"J31   Rinite nasofaringite e faringite cronicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
