 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2020
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"D76   Alg doenc q env tec linforr e sist reticuloh";-;-;1;1;1;-;1;2;-;-;-;-;-;-;1;-;-;-;1;-;-;8
"D80   Imunodefic c/predom defeitos anticorpos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"D81   Defic imunitarias combinadas";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"D82   Imunodeficiencia assoc c/outr defeitos major";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3
"D84   Outr imunodeficiencias";-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;1;1;-;3;-;8
"D86   Sarcoidose";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;3;2;-;-;-;7
"D89   Outr transt q comprom mecanismo imunit NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;1;-;-;-;2;11;2;3;8;14;10;18;69;-;138
"E04   Outr bocios nao-toxicos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;4;3;-;9
"E05   Tireotoxicose";-;-;-;-;-;-;1;-;1;1;2;-;-;1;-;3;2;-;1;9;-;21
"E06   Tireoidite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"E07   Outr transt da tireoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;7;-;11
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;2;5;11;9;12;9;19;15;33;34;63;78;83;92;185;-;650
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;1;-;-;2;2;10;10;22;22;47;73;108;134;154;446;-;1031
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;2;-;3;3;14;-;25
"E13   Outr tipos espec de diabetes mellitus";-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;3;1;2;4;8;-;23
"E14   Diabetes mellitus NE";-;-;-;-;-;-;7;10;21;33;37;72;113;188;308;459;615;757;822;2246;-;5688
"E15   Coma hipoglicemico nao-diabetico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"E16   Outr transt da secrecao pancreatica interna";-;-;1;-;-;-;-;2;-;-;-;2;2;1;3;2;2;3;1;14;-;33
"E21   Hiperparatireoid e out transt gland paratir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E23   Hipofuncao e outr transt da hipofise";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;1;-;-;4
"E24   Sindr de Cushing";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2
"E26   Hiperaldosteronismo";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;3
"E27   Outr transt da gland supra-renal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;-;5
"E31   Disfuncao poliglandular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E32   Doenc do timo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E34   Outr transt endocrinos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E40   Kwashiorkor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E41   Marasmo nutricional";-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;-;-;1;6;14;-;26
"E42   Kwashiorkor marasmatico";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"E43   Desnutric proteico-calorica grave NE";-;-;1;-;1;-;-;-;-;-;1;2;2;3;4;3;8;6;12;48;-;91
"E44   Desnutric proteico-calorica grau moder leve";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;2;4;5;27;-;41
"E45   Atraso desenv dev desnutric proteico-caloric";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"E46   Desnutric proteico-calorica NE";-;-;3;1;-;-;2;-;-;-;1;1;3;3;2;2;6;7;19;99;-;149
"E50   Defic de vitamina A";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E51   Defic de tiamina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"E63   Outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;4
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;3;-;7
"E66   Obesidade";-;-;-;-;-;-;2;8;9;19;40;35;50;43;55;62;60;56;46;83;-;568
"E67   Outr form de hiperalimentacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E70   Disturbios metabolism aminoacidos aromaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"E72   Outr disturbios metabolismo de aminoacidos";-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;-;6
"E74   Outr disturbios do metabolismo carboidratos";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"E75   Disturb metab esfingolip e outr depos lipid";-;-;1;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"E77   Disturbios do metabolismo de glicoproteinas";-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;3
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;3;-;3;2;7;6;7;10;13;29;19;96;-;195
"E80   Disturbios metab porfirina e bilirrubina";-;-;1;-;-;-;-;-;1;-;-;2;2;-;1;-;-;-;1;-;-;8
"E83   Disturbios do metabolismo de minerais";1;-;-;-;-;-;-;-;-;-;-;1;-;-;3;3;2;1;6;6;-;23
"E84   Fibrose cistica";-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;4;3;5;2;-;18
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;4;4;2;6;-;21
"E86   Deplecao de volume";-;-;1;-;-;-;-;1;1;-;-;-;2;-;2;3;4;7;11;128;-;160
"E87   Outr transt equil hidroeletr e acido-basic";1;-;1;-;-;-;-;1;1;1;2;4;6;10;6;12;22;32;30;157;-;286
"E88   Outr disturbios metabolicos";-;-;1;-;-;-;-;-;-;-;-;2;-;3;3;3;5;10;6;45;-;78
"F01   Demencia vascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;6;69;-;80
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;9;23;21;36;551;-;645
"F05   Delirium nao induz alcool outr subst psicoat";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;13;-;15
"F06   Outr transt ment lesao disf cereb doenc fis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"F09   Transt mental organico ou sintomatico NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;1;2;6;8;11;13;22;9;11;8;8;3;2;-;104
"F11   Transt mentais e comport dev uso de opiaceos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"F13   Transt mentais comport dev uso sedat hipnot";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;-;2;1;2;3;2;-;1;-;-;1;-;-;-;-;12
"F15   Transt ment comp uso outr estim incl cafeina";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;1;-;2;-;3;2;5;10;17;14;14;7;21;-;96
"F18   Transt mentais comport dev uso solv volateis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;-;2;2;7;4;6;-;1;2;-;-;-;-;-;-;24
"F20   Esquizofrenia";-;-;-;-;-;-;-;-;1;1;2;2;2;10;11;14;11;9;9;17;-;89
"F25   Transt esquizoafetivos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F29   Psicose nao-organica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;2;3;2;1;-;11
"F32   Episodios depressivos";-;-;-;-;-;-;1;1;-;-;1;3;8;5;4;4;7;5;8;14;-;61
"F33   Transt depressivo recorrente";-;-;-;-;-;-;-;-;-;1;2;-;1;1;1;2;1;-;1;2;-;12
"F34   Transt de humor persistentes";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"F40   Transt fobico-ansiosos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F41   Outr transt ansiosos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;2;-;-;1;-;7
"F42   Transt obsessivo-compulsivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
"F50   Transt da alimentacao";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;3
"F60   Transt especificos da personalidade";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;2
"F70   Retardo mental leve";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"F79   Retardo mental NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;3
"F84   Transt globais do desenvolv";-;-;-;-;-;-;-;1;1;2;1;-;-;-;1;-;-;-;-;-;-;6
"F89   Transt do desenvolv psicologico NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"F99   Transt mental NE em outr parte";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;-;-;4
"G00   Meningite bacter NCOP";-;-;8;3;-;3;-;-;3;1;3;3;2;5;3;2;3;6;3;3;-;51
"G03   Meningite dev outr causas e a causas NE";1;-;1;1;1;1;-;-;1;1;-;1;1;2;1;1;2;-;1;-;-;16
"G04   Encefalite mielite e encefalomielite";-;-;1;-;1;2;-;2;2;1;1;2;3;3;4;5;5;1;3;8;-;44
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;-;-;-;-;1;-;1;4;-;1;-;3;2;2;2;-;16
"G08   Flebite tromboflebite intracran intra-raquid";-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;4
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;1;1;-;-;-;-;-;1;-;-;1;1;-;-;1;-;7;-;13
"G10   Doenc de Huntington";-;-;-;-;-;-;-;-;-;1;2;4;1;1;3;4;5;2;1;6;-;30
"G11   Ataxia hereditaria";-;-;-;-;-;-;-;-;1;-;2;1;-;1;2;1;2;2;-;1;-;13
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;1;1;-;-;-;-;2;2;2;6;13;21;23;34;45;29;31;-;210
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;8;15;32;73;344;-;478
"G21   Parkinsonismo secund";-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;1;3;2;-;10
"G23   Outr doenc degenerativas dos ganglios base";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;4;2;2;4;-;14
"G24   Distonia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G25   Outr doenc extrapiramidais transt movimentos";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;4
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;5;18;19;90;207;438;3468;-;4245
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;-;2;-;-;1;-;-;2;4;7;10;27;36;299;-;388
"G35   Esclerose mult";-;-;-;-;-;-;-;-;2;1;2;1;7;5;7;5;4;1;5;3;-;43
"G36   Outr desmielinizacoes disseminadas agudas";-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;-;1;-;-;-;5
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;-;-;1;-;-;-;-;1;-;1;2;1;1;3;1;-;-;2;-;13
"G40   Epilepsia";-;-;2;3;3;4;8;4;6;5;11;11;10;9;26;17;16;24;25;42;-;226
"G41   Estado de mal epileptico";-;-;1;2;1;-;4;-;-;-;3;-;1;1;4;3;2;2;2;7;-;33
"G45   Acid vasc cerebr isquemicos trans sindr corr";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;2;-;13;-;18
"G47   Disturbios do sono";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"G58   Outr mononeuropatias";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3
"G60   Neuropatia hereditaria e idiopatica";-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;4
"G61   Polineuropatia inflam";-;-;-;-;1;-;-;2;-;-;2;3;1;1;1;4;5;2;2;4;-;28
"G62   Outr polineuropatias";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;4;2;5;-;14
"G64   Outr transt do sist nervoso periferico";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;-;-;2;1;-;-;-;-;1;-;2;2;6;2;6;-;22
"G71   Transt prim dos musculos";-;-;-;-;1;1;4;-;1;-;-;-;3;1;3;3;2;-;1;-;-;20
"G72   Outr miopatias";-;-;-;-;-;1;-;-;-;1;-;-;2;-;-;1;1;-;-;-;-;6
"G80   Paralisia cerebral";-;-;3;9;3;9;12;11;7;8;11;10;7;3;6;4;3;-;2;1;-;109
"G81   Hemiplegia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;2;1;2;-;9
"G83   Outr sindr paraliticas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;3
"G90   Transt do sist nervoso autonomo";-;-;1;-;-;-;-;-;-;-;-;1;2;1;1;1;1;2;-;9;-;19
"G91   Hidrocefalia";-;-;4;8;3;5;5;2;3;-;3;4;3;5;4;5;2;8;8;13;-;85
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;1;2;1;1;-;10
"G93   Outr transt do encefalo";-;1;8;9;-;2;7;9;4;8;12;7;10;15;19;19;25;21;23;50;-;249
"G95   Outr doenc da medula espinal";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;2;-;4;1;4;-;14
"G96   Outr transt do sist nervoso central";-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;1;1;-;6
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5;-;6
"H05   Transt da orbita";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"H44   Transt do globo ocular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H60   Otite externa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"H65   Otite media nao-supurativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"H66   Otite media supurativa e as NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
"H70   Mastoidite e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"H74   Outr transt do ouvido medio e da mastoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"I00   Febre reumatica s/mencao de compr do coracao";-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;1;3;-;-;-;-;8
"I01   Febre reumatica c/compr do coracao";-;-;-;-;-;1;1;-;-;-;1;3;1;1;1;3;3;1;2;3;-;21
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;-;-;1;2;1;2;7;6;12;24;19;10;14;22;-;120
"I06   Doenc reumaticas da valva aortica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;1;3;-;9
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;2;-;5
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;-;-;-;3;3;-;4;3;5;11;7;2;11;-;49
"I09   Outr doenc reumaticas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;-;-;-;5
"I10   Hipertensao essencial";-;-;-;-;1;-;2;1;1;7;10;42;72;90;119;217;249;361;380;1633;-;3185
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;-;-;2;3;8;25;42;53;100;137;199;253;327;1325;-;2474
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;1;-;2;6;3;7;20;31;32;32;36;68;60;202;-;500
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;1;-;-;1;3;1;11;8;8;25;29;41;51;198;-;377
"I15   Hipertensao secund";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;1;-;-;1;2;4;4;4;7;7;16;-;46
"I21   Infarto agudo do miocardio";-;-;-;-;-;1;12;17;23;45;75;160;274;383;577;851;992;1147;1102;3338;1;8998
"I22   Infarto do miocardio recorrente";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;2;4;1;1;-;11
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;1;-;1;1;3;4;7;15;24;39;37;40;58;176;-;406
"I25   Doenc isquemica cronica do coracao";-;-;1;-;-;-;2;1;3;4;9;21;33;47;78;152;166;197;195;775;-;1684
"I26   Embolia pulmonar";-;-;-;-;1;1;8;10;13;24;44;53;34;39;59;61;104;111;127;432;-;1121
"I27   Outr form de doenc cardiaca pulmonar";-;-;4;-;-;-;-;2;7;1;2;3;8;7;6;11;16;21;18;58;-;164
"I28   Outr doenc dos vasos pulmonares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"I30   Pericardite aguda";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;1;1;1;-;-;6
"I31   Outr doenc do pericardio";1;-;-;-;-;-;1;-;2;1;2;-;1;3;5;5;5;7;12;15;-;60
"I33   Endocardite aguda e subaguda";-;-;2;-;-;-;1;-;1;3;1;2;2;4;5;11;14;13;8;15;-;82
"I34   Transt nao-reumaticos da valva mitral";-;-;-;1;-;-;-;-;-;-;2;7;8;7;13;15;24;20;18;55;-;170
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;-;-;-;-;4;4;6;4;6;12;30;30;35;48;156;-;335
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;4
"I37   Transt da valva pulmonar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"I38   Endocardite de valva NE";-;-;-;-;-;-;-;1;3;-;2;3;4;2;8;15;17;13;15;22;-;105
"I40   Miocardite aguda";-;-;1;1;-;-;-;2;-;-;2;1;1;2;1;-;1;-;-;5;-;17
"I42   Cardiomiopatias";-;1;10;4;3;-;1;12;16;17;21;35;48;48;64;94;121;139;147;566;-;1347
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;1;-;-;-;-;1;-;-;1;-;2;2;2;3;7;9;11;20;96;-;155
"I45   Outr transt de conducao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;3
"I46   Parada cardiaca";-;-;1;-;-;-;-;-;1;2;1;1;10;4;11;7;11;22;24;92;-;187
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;1;-;2;2;4;2;2;1;2;2;6;6;13;-;43
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;1;-;2;4;12;17;25;39;65;83;375;-;623
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;2;4;3;8;3;8;9;20;24;34;53;77;95;462;-;802
"I50   Insuf cardiaca";-;-;1;-;1;-;2;3;6;8;10;22;43;86;124;195;297;371;546;2186;-;3901
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;3;1;2;1;2;2;3;4;2;9;13;16;22;31;31;42;48;219;-;451
"I60   Hemorragia subaracnoide";-;-;-;-;1;1;1;3;10;19;32;53;79;92;124;112;99;89;71;99;-;885
"I61   Hemorragia intracerebral";-;-;1;-;2;2;4;5;10;19;36;68;100;108;126;163;189;196;203;505;1;1738
"I62   Outr hemorragias intracranianas nao-traum";-;-;1;-;-;1;-;-;2;-;1;2;4;4;11;8;14;11;25;58;-;142
"I63   Infarto cerebral";-;-;-;-;-;1;2;4;3;10;10;21;38;45;82;123;187;199;258;801;-;1784
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;-;3;2;6;6;12;37;52;87;119;190;254;347;439;1515;-;3069
"I67   Outr doenc cerebrovasculares";-;-;-;1;-;1;-;5;5;6;12;13;22;36;44;74;107;115;139;512;-;1092
"I69   Sequelas de doenc cerebrovasculares";-;-;-;2;-;-;-;2;3;2;8;7;18;30;43;96;146;212;236;1008;-;1813
"I70   Aterosclerose";-;-;-;-;-;-;-;-;1;-;-;1;-;1;5;5;7;12;14;117;-;163
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;1;-;-;-;2;4;16;18;35;32;65;71;97;114;267;2;724
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;-;1;1;4;1;5;5;7;6;9;4;8;-;51
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;-;-;-;-;1;1;9;7;13;11;24;29;35;111;-;241
"I74   Embolia e trombose arteriais";-;-;-;1;-;-;-;-;1;-;4;2;7;7;11;17;19;40;44;148;-;301
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;7;7;9;7;25;-;60
"I78   Doenc dos capilares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"I80   Flebite e tromboflebite";-;-;-;-;-;1;-;1;6;9;4;10;7;20;13;24;17;25;27;93;-;257
"I81   Trombose da veia porta";-;-;-;-;-;-;-;-;-;-;-;2;3;2;2;-;2;1;2;7;-;21
"I82   Outr embolia e trombose venosas";-;-;1;-;-;-;-;-;-;1;-;4;-;2;5;6;4;6;6;30;-;65
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;1;-;1;1;1;-;1;3;5;4;5;11;36;-;69
"I85   Varizes esofagianas";-;-;1;-;-;-;-;-;-;-;2;-;3;3;3;9;6;10;6;8;-;51
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;4;-;8
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;1;1;-;-;1;1;1;1;2;-;6;17;-;31
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;4;-;10
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;3;2;2;11;-;23
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;10;-;13
"J04   Laringite e traqueite agudas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"J06   Infecc agudas vias aereas super loc mult NE";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;4;1;1;-;8
"J09   Influenza A (H1N1)";-;-;-;-;-;-;1;-;-;-;-;1;1;-;2;1;2;-;2;5;-;15
"J10   Influenza dev outro virus influenza ident";-;-;-;-;-;1;1;-;-;-;1;-;2;1;2;2;2;3;2;10;-;27
"J11   Influenza dev virus nao identificado";-;-;-;2;2;-;1;-;1;-;4;2;1;5;3;8;14;12;12;47;-;114
"J12   Pneumonia viral NCOP";-;-;-;-;-;-;-;2;2;1;-;2;6;9;5;19;25;31;42;125;-;269
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;4
"J15   Pneumonia bacter NCOP";-;-;8;3;1;-;4;3;8;10;5;19;24;32;55;92;129;163;202;1117;-;1875
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;3;-;6
"J18   Pneumonia p/microorg NE";-;3;22;10;3;3;11;18;14;22;38;53;80;112;175;289;367;467;658;3198;1;5544
"J21   Bronquiolite aguda";-;-;4;1;-;-;-;-;-;-;-;1;-;-;1;1;2;1;-;1;-;12
"J22   Infecc agudas NE das vias aereas infer";-;-;1;-;-;-;-;-;1;1;-;1;1;-;-;1;2;1;4;14;-;27
"J32   Sinusite cronica";-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;-;-;1;-;1;-;6
"J35   Doenc cronicas das amigdalas e das adenoides";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;4
"J39   Outr doenc das vias aereas super";-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;1;2;-;-;2;-;9
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;1;-;1;-;1;1;3;1;2;1;3;10;-;24
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;1;3;-;7
"J42   Bronquite cronica NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4;4;4;4;9;-;27
"J43   Enfisema";-;-;-;1;-;-;1;2;1;-;-;2;3;2;13;28;32;33;56;147;-;321
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;1;-;1;-;-;1;3;2;10;19;29;69;176;307;409;434;488;1233;1;3183
"J45   Asma";-;-;-;1;-;2;2;8;2;5;13;16;14;17;23;23;27;24;24;93;-;294
"J46   Estado de mal asmatico";-;-;-;-;-;1;-;-;2;1;-;1;2;-;1;1;1;3;3;3;-;19
