 Mortalidade - Brasil;;;;;;;;;;;;;;;;;;;;;;
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det;;;;;;;;;;;;;;;;;;;;;;
Unidade da Federação: São Paulo;;;;;;;;;;;;;;;;;;;;;;
Sexo: Fem;;;;;;;;;;;;;;;;;;;;;;
Período:2019;;;;;;;;;;;;;;;;;;;;;;
Categoria CID-10;0 a 6 dias;7 a 27 dias;28 a 364 dias;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
D75   Outr doenc sangue e orgaos hematopoeticos;-;-;-;-;-;-;-;2;-;-;-;2;1;4;5;2;1;2;1;6;-;26
D76   Alg doenc q env tec linforr e sist reticuloh;-;-;-;5;1;-;-;-;1;-;-;-;-;-;-;1;-;3;1;-;-;12
D80   Imunodefic c/predom defeitos anticorpos;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;4
D81   Defic imunitarias combinadas;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
D83   Imunodeficiencia comum variavel;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
D84   Outr imunodeficiencias;-;-;1;-;1;-;-;-;1;-;1;-;1;1;1;4;1;2;-;2;-;16
D86   Sarcoidose;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;1;-;-;-;5
D89   Outr transt q comprom mecanismo imunit NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
E03   Outr hipotireoidismos;-;-;-;-;-;-;-;-;-;-;-;-;1;5;1;6;5;9;10;64;-;101
E04   Outr bocios nao-toxicos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;4
E05   Tireotoxicose;-;-;-;-;-;-;-;-;-;1;3;1;2;-;2;-;-;1;-;6;-;16
E06   Tireoidite;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E07   Outr transt da tireoide;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;3;-;7
E10   Diabetes mellitus insulino-dependente;-;-;-;-;-;1;4;10;7;6;10;14;13;18;34;43;61;70;63;151;-;505
E11   Diabetes mellitus nao-insulino-dependemte;-;-;-;-;-;-;-;1;2;2;2;9;15;19;26;59;74;86;103;299;-;697
E12   Diabetes mellitus relac c/a desnutr;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;5;2;1;14;-;25
E13   Outr tipos espec de diabetes mellitus;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;1;3;5;3;-;16
E14   Diabetes mellitus NE;-;-;-;-;2;-;5;6;13;19;36;58;99;154;241;420;544;660;709;1970;-;4936
E15   Coma hipoglicemico nao-diabetico;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E16   Outr transt da secrecao pancreatica interna;-;-;1;-;-;-;-;-;1;-;2;1;1;-;4;-;6;3;2;10;-;31
E20   Hipoparatireoidismo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
E21   Hiperparatireoid e out transt gland paratir;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;4
E22   Hiperfuncao da hipofise;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
E23   Hipofuncao e outr transt da hipofise;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;1;-;-;4
E24   Sindr de Cushing;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;3
E25   Transt adrenogenitais;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E26   Hiperaldosteronismo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
E27   Outr transt da gland supra-renal;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;1;-;1;3;-;8
E28   Disfuncao ovariana;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E30   Transt da puberdade NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E34   Outr transt endocrinos;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;4
E40   Kwashiorkor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
E41   Marasmo nutricional;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;1;4;2;25;-;35
E42   Kwashiorkor marasmatico;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E43   Desnutric proteico-calorica grave NE;-;-;-;2;-;-;1;-;-;2;1;-;1;-;6;4;4;10;7;64;-;102
E44   Desnutric proteico-calorica grau moder leve;-;-;1;-;-;-;-;-;-;-;1;-;1;1;-;5;5;2;5;35;-;56
E46   Desnutric proteico-calorica NE;-;-;2;1;-;-;-;1;2;1;1;-;2;4;6;5;5;8;18;173;-;229
E50   Defic de vitamina A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
E54   Defic de acido ascorbico;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
E61   Defic de outr elementos nutrientes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
E63   Outr defic nutricionais;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;3
E64   Sequelas desnutric e outr defic nutricionais;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;1;-;2;1;-;7
E66   Obesidade;-;-;-;-;-;-;1;3;5;18;25;32;37;36;42;45;63;38;36;47;-;428
E70   Disturbios metabolism aminoacidos aromaticos;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
E72   Outr disturbios metabolismo de aminoacidos;-;1;1;2;1;1;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;9
E74   Outr disturbios do metabolismo carboidratos;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
E75   Disturb metab esfingolip e outr depos lipid;-;-;-;4;2;1;2;1;-;-;-;-;2;1;-;-;1;-;-;-;-;14
E76   Disturbios metabolismo do glicosaminoglicano;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3
E77   Disturbios do metabolismo de glicoproteinas;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
E78   Disturbios metab lipoproteinas e out lipidem;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;11;9;25;26;84;-;160
E79   Disturbios metabolismo purina e pirimidina;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
E80   Disturbios metab porfirina e bilirrubina;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
E83   Disturbios do metabolismo de minerais;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;3;3;2;3;10;-;23
E84   Fibrose cistica;-;-;2;-;2;2;3;4;2;-;-;1;-;-;-;1;-;3;1;9;-;30
E85   Amiloidose;-;-;-;-;-;-;-;-;-;-;1;-;1;2;4;4;1;3;2;2;-;20
E86   Deplecao de volume;-;-;1;1;-;-;-;1;-;-;2;-;1;2;1;5;10;13;18;151;-;206
E87   Outr transt equil hidroeletr e acido-basic;-;-;1;2;1;-;-;1;1;-;-;1;-;3;3;8;9;19;33;148;-;230
E88   Outr disturbios metabolicos;-;2;2;-;1;-;-;-;-;-;-;1;3;3;3;8;7;3;6;47;-;86
F01   Demencia vascular;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6;4;73;-;84
F03   Demencia NE;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;7;14;22;64;700;-;813
F05   Delirium nao induz alcool outr subst psicoat;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;6;-;8
F10   Transt mentais comport dev uso alcool;-;-;-;-;-;-;-;1;-;3;5;4;8;5;9;8;7;6;-;3;-;59
F12   Transt mentais comport dev uso canabinoides;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
F13   Transt mentais comport dev uso sedat hipnot;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
F14   Transt mentais e comport dev uso da cocaina;-;-;-;-;-;-;-;1;1;3;-;-;4;-;-;-;-;-;-;2;-;11
F17   Transt mentais e comport dev uso de fumo;-;-;-;-;-;-;-;-;-;-;1;-;3;3;13;11;8;5;3;13;-;60
F19   Transt ment comp mult drog out subst psicoat;-;-;-;-;-;-;2;5;2;-;2;-;3;-;1;-;-;2;-;-;-;17
F20   Esquizofrenia;-;-;-;-;-;-;-;-;-;1;1;4;2;2;6;6;8;6;6;16;-;58
F22   Transt delirantes persistentes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
F23   Transt psicoticos agudos e transitorios;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
F29   Psicose nao-organica NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
F31   Transt afetivo bipolar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
F32   Episodios depressivos;-;-;-;-;-;-;-;-;-;-;3;2;1;2;-;5;1;4;4;10;-;32
F33   Transt depressivo recorrente;-;-;-;-;-;-;-;-;-;1;-;1;1;4;2;-;-;2;-;1;-;12
F41   Outr transt ansiosos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
F43   Reacoes ao stress grave e transt adaptacao;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
F50   Transt da alimentacao;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
F55   Abuso de subst que nao produzem dependencia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
F71   Retardo mental moderado;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
F72   Retardo mental grave;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
F79   Retardo mental NE;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;3
F84   Transt globais do desenvolv;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;2
F89   Transt do desenvolv psicologico NE;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
F99   Transt mental NE em outr parte;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;-;1;1;-;7
G00   Meningite bacter NCOP;-;-;8;3;1;1;4;1;4;4;5;2;3;5;9;9;8;5;12;5;-;89
G03   Meningite dev outr causas e a causas NE;-;-;2;1;-;1;-;1;-;-;1;-;2;2;3;3;5;2;-;3;-;26
G04   Encefalite mielite e encefalomielite;-;-;1;2;2;2;1;6;-;3;1;1;2;-;4;5;3;2;1;5;-;41
G06   Abscesso granuloma intracran intra-raquid;-;-;-;-;-;-;-;1;-;-;2;1;1;-;3;4;-;-;-;-;-;12
G08   Flebite tromboflebite intracran intra-raquid;-;-;-;-;-;-;-;-;3;1;-;-;2;-;-;-;-;-;-;-;-;6
G09   Sequelas doenc inflam sist nerv centr;-;-;-;-;-;-;-;2;-;1;-;1;1;3;1;-;-;-;-;5;-;14
G10   Doenc de Huntington;-;-;-;-;-;-;-;-;-;-;3;2;-;6;3;-;2;3;1;-;-;20
G11   Ataxia hereditaria;-;-;-;-;-;-;-;-;2;-;-;3;-;1;2;2;1;1;-;1;-;13
G12   Atrofia muscular espinal e sindr correlatas;1;-;-;3;2;-;1;2;2;3;3;3;5;15;21;23;38;37;24;24;-;207
G20   Doenc de Parkinson;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;1;29;41;75;341;-;493
G21   Parkinsonismo secund;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;3;-;1;5;-;11
G23   Outr doenc degenerativas dos ganglios base;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;1;-;2;-;1;-;7
G24   Distonia;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
G25   Outr doenc extrapiramidais transt movimentos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
G30   Doenc de Alzheimer;-;-;-;-;-;-;-;-;-;-;-;-;2;3;5;40;79;208;413;3364;-;4114
G31   Outr doenc degenerativas sist nervoso NCOP;-;-;-;1;-;-;1;-;2;1;-;4;-;3;4;8;9;10;24;289;-;356
G35   Esclerose mult;-;-;-;-;-;-;-;-;-;1;1;2;1;7;5;3;7;5;2;3;-;37
G36   Outr desmielinizacoes disseminadas agudas;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;-;-;4
G37   Outr doenc desmielinizantes sist nerv centr;-;-;-;1;-;-;1;-;-;-;1;1;1;2;1;2;1;2;1;1;-;15
G40   Epilepsia;-;-;1;9;4;2;5;9;13;11;7;6;8;8;15;12;18;15;11;44;-;198
G41   Estado de mal epileptico;-;-;1;-;1;1;-;1;1;-;-;-;2;1;3;1;4;3;2;7;-;28
G45   Acid vasc cerebr isquemicos trans sindr corr;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;6;5;3;6;29;-;53
G47   Disturbios do sono;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
G58   Outr mononeuropatias;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;3
G60   Neuropatia hereditaria e idiopatica;-;-;-;-;1;-;1;-;-;-;1;-;-;-;1;-;-;-;-;2;-;6
G61   Polineuropatia inflam;-;-;-;-;-;-;-;-;1;-;1;1;2;1;2;3;2;1;-;1;-;15
G62   Outr polineuropatias;-;-;-;1;2;1;-;-;1;1;-;-;-;2;2;-;1;2;3;4;-;20
G70   Miastenia gravis outr transt neuromusculares;-;-;-;-;-;-;-;-;-;1;-;-;-;5;1;2;4;2;4;7;-;26
G71   Transt prim dos musculos;-;-;-;-;-;3;-;2;-;-;3;3;2;1;1;4;1;2;1;6;-;29
G72   Outr miopatias;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2;-;4
G80   Paralisia cerebral;-;-;1;7;10;12;26;18;6;10;8;4;6;5;3;2;1;-;-;1;-;120
G82   Paraplegia e tetraplegia;-;-;-;-;-;-;1;-;1;-;1;-;2;1;2;2;1;-;2;1;-;14
G83   Outr sindr paraliticas;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;3
G90   Transt do sist nervoso autonomo;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;3;-;1;5;-;14
G91   Hidrocefalia;-;-;5;5;3;5;2;1;1;1;2;3;2;4;4;8;4;6;10;10;-;76
G92   Encefalopatia toxica;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;3
G93   Outr transt do encefalo;-;-;10;19;9;3;10;9;6;7;7;17;14;21;27;26;26;22;29;55;1;318
G95   Outr doenc da medula espinal;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;3;1;-;6
G96   Outr transt do sist nervoso central;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;1;-;1;1;-;7
G98   Outr transt do sist nervoso NCOP;-;-;-;1;-;-;-;-;-;1;-;-;2;1;-;-;-;-;3;1;-;9
H05   Transt da orbita;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
H66   Otite media supurativa e as NE;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;1;-;3;1;-;10
H68   Salpingite e obstrucao trompa de Eustaquio;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
H70   Mastoidite e afeccoes correlatas;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;4;-;7
H81   Transt da funcao vestibular;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
H83   Outr transt do ouvido interno;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
I00   Febre reumatica s/mencao de compr do coracao;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;1;-;-;-;-;4
I01   Febre reumatica c/compr do coracao;-;-;-;-;-;-;-;-;-;-;-;1;-;4;3;2;1;2;-;1;-;14
I02   Coreia reumatica;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
I05   Doenc reumaticas da valva mitral;-;-;-;-;-;-;-;1;-;2;4;11;10;14;15;26;18;16;11;15;-;143
I06   Doenc reumaticas da valva aortica;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;-;1;-;6
I07   Doenc reumaticas da valva tricuspide;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;1;1;3;5;-;14
I08   Doenc de mult valvas;-;-;-;-;-;-;-;-;1;1;-;1;5;2;7;6;7;8;7;19;-;64
I09   Outr doenc reumaticas do coracao;-;-;-;-;-;-;-;-;1;-;1;1;-;1;2;1;-;1;1;2;-;11
I10   Hipertensao essencial;-;-;-;-;-;-;1;-;1;3;5;17;24;37;74;91;127;154;200;918;-;1652
I11   Doenc cardiaca hipertensiva;-;-;-;-;-;-;-;1;1;9;10;24;37;58;108;159;208;250;329;1289;-;2483
I12   Doenc renal hipertensiva;-;-;-;-;-;-;1;-;-;1;3;6;10;14;19;34;45;44;43;216;-;436
I13   Doenc cardiaca e renal hipertensiva;-;-;-;-;-;-;-;-;1;-;-;4;8;8;17;33;38;44;49;197;-;399
I20   Angina pectoris;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;4;4;9;11;13;-;45
I21   Infarto agudo do miocardio;-;-;-;-;-;3;10;18;24;50;81;159;313;441;657;941;1069;1218;1265;3513;-;9762
I22   Infarto do miocardio recorrente;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;1;-;3;-;9
I24   Outr doenc isquemicas agudas do coracao;-;-;-;-;-;-;-;-;-;2;1;5;5;9;19;28;38;40;51;166;-;364
I25   Doenc isquemica cronica do coracao;-;-;-;1;-;1;4;5;2;6;13;25;44;82;172;242;312;353;379;1328;1;2970
I26   Embolia pulmonar;-;-;-;1;2;-;6;12;24;30;39;81;77;81;81;106;174;159;215;681;2;1771
I27   Outr form de doenc cardiaca pulmonar;-;-;4;-;1;3;-;3;1;4;5;8;3;3;8;10;21;13;13;56;-;156
I28   Outr doenc dos vasos pulmonares;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;2;1;1;5;-;14
I30   Pericardite aguda;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;2;-;6
I31   Outr doenc do pericardio;-;-;1;-;-;-;-;-;1;3;1;-;3;5;7;8;6;7;8;18;-;68
I33   Endocardite aguda e subaguda;-;-;2;-;-;-;-;-;-;2;3;6;7;14;9;15;13;18;10;19;-;118
I34   Transt nao-reumaticos da valva mitral;-;-;-;1;-;-;-;1;2;6;1;1;9;13;21;19;24;36;21;69;-;224
I35   Transt nao-reumaticos da valva aortica;-;-;-;-;-;-;-;2;-;-;1;3;9;13;14;33;45;41;48;219;-;428
I36   Transt nao-reumaticos da valva tricuspide;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;3;-;3;3;3;-;15
I37   Transt da valva pulmonar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
I38   Endocardite de valva NE;-;-;-;-;1;1;-;1;-;3;2;4;4;5;7;11;10;17;13;21;-;100
I40   Miocardite aguda;-;-;-;-;1;-;1;-;-;-;1;1;-;1;2;-;2;2;-;2;-;13
I42   Cardiomiopatias;2;-;7;6;2;7;8;10;14;20;31;47;82;108;131;151;221;217;266;860;-;2190
I44   Bloqueio atrioventricular e do ramo esquerdo;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;4;13;17;18;80;-;135
I45   Outr transt de conducao;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;4
I46   Parada cardiaca;-;-;-;-;-;-;-;-;-;-;-;3;-;2;3;2;4;16;7;48;-;85
I47   Taquicardia paroxistica;-;-;-;-;-;1;1;-;-;-;-;3;-;2;-;3;5;2;6;19;-;42
I48   Flutter e fibrilacao atrial;-;-;-;1;-;-;-;-;-;-;-;1;4;9;16;22;37;65;99;415;-;669
I49   Outr arritmias cardiacas;-;-;1;-;-;-;2;3;1;1;5;5;7;14;11;25;34;46;78;356;-;589
I50   Insuf cardiaca;-;-;4;-;1;1;1;4;8;13;10;17;32;49;99;173;231;324;409;2005;-;3381
I51   Complic cardiopatias doenc cardiacas mal def;-;-;2;4;1;-;2;1;1;6;6;9;8;11;13;24;29;41;30;168;-;356
I60   Hemorragia subaracnoide;-;-;-;1;1;1;6;4;13;14;32;54;83;112;110;146;133;104;78;148;-;1040
I61   Hemorragia intracerebral;-;-;1;-;2;4;2;10;8;17;31;58;96;98;159;182;175;189;171;475;-;1678
I62   Outr hemorragias intracranianas nao-traum;-;-;1;-;-;-;-;-;2;-;3;5;3;4;4;11;18;15;23;54;-;143
I63   Infarto cerebral;-;-;-;-;-;1;1;2;2;10;20;23;41;58;76;133;161;221;301;992;-;2042
I64   Acid vasc cerebr NE como hemorrag isquemico;-;-;-;-;-;1;2;1;1;7;13;23;35;72;102;136;200;298;363;1319;-;2573
I67   Outr doenc cerebrovasculares;-;-;-;1;-;1;-;7;2;4;10;16;26;32;49;92;105;147;186;615;-;1293
I69   Sequelas de doenc cerebrovasculares;-;-;-;-;1;-;-;-;-;-;5;9;14;38;52;85;138;179;296;1052;-;1869
I70   Aterosclerose;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;14;19;21;38;188;-;285
I71   Aneurisma e disseccao da aorta;-;-;-;-;-;-;-;3;3;8;12;20;29;46;100;135;171;185;222;417;-;1351
I72   Outr aneurismas;-;-;-;-;-;-;-;-;-;-;2;1;5;3;8;7;7;3;6;12;-;54
I73   Outr doenc vasculares perifericas;-;-;-;-;-;-;-;-;-;-;-;3;2;7;10;21;18;22;22;134;-;239
I74   Embolia e trombose arteriais;-;-;-;-;-;1;-;-;-;-;3;5;3;11;11;20;18;32;40;134;-;278
I77   Outr afeccoes das arterias e arteriolas;-;-;-;-;-;1;-;-;1;2;2;-;3;4;2;4;12;10;14;28;-;83
I78   Doenc dos capilares;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
I80   Flebite e tromboflebite;-;-;-;-;-;-;-;2;2;8;10;10;13;23;13;19;32;40;42;153;-;367
I81   Trombose da veia porta;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;1;2;-;8
I82   Outr embolia e trombose venosas;-;-;1;-;-;-;-;1;2;2;2;1;3;1;2;2;7;5;3;28;-;60
I83   Varizes dos membros infer;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;7;4;8;7;23;-;53
I84   Hemorroidas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
I85   Varizes esofagianas;-;-;1;-;-;-;-;-;-;-;2;1;2;1;5;6;5;5;10;13;-;51
I86   Varizes de outr localiz;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;2;-;-;-;1;-;7
I87   Outr transt das veias;-;-;-;-;-;-;-;-;-;-;-;1;-;3;2;2;8;5;8;23;-;52
I88   Linfadenite inespecifica;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
I89   Outr transt nao-infecc vasos linf gangl linf;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;3;-;2;3;-;10
I95   Hipotensao;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2;1;6;-;11
I99   Outr transt do aparelho circulatorio e os NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;2;10;-;15
J01   Sinusite aguda;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
J02   Faringite aguda;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
J03   Amigdalite aguda;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
J04   Laringite e traqueite agudas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;3
J05   Laringite obstrutiva aguda e epiglotite;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
J06   Infecc agudas vias aereas super loc mult NE;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;2;1;8;-;14
J09   Influenza A (H1N1);-;-;-;2;-;1;-;-;2;1;3;4;4;4;3;5;6;2;3;5;-;45
J10   Influenza dev outro virus influenza ident;-;-;1;2;1;-;1;3;-;-;1;2;1;5;1;5;1;-;1;7;-;32
J11   Influenza dev virus nao identificado;-;-;2;-;-;-;2;-;-;2;1;2;2;3;2;-;5;1;4;20;-;46
J12   Pneumonia viral NCOP;-;-;3;1;-;-;-;1;-;-;-;-;1;-;1;2;1;1;5;24;-;40
J13   Pneumonia dev Streptococcus pneumoniae;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;4;-;7
J14   Pneumonia dev Haemophilus infuenzae;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
J15   Pneumonia bacter NCOP;-;1;11;10;1;4;3;8;6;5;7;8;23;33;58;76;111;156;201;1190;-;1912
J16   Pneumonia dev out microorg infecc espec NCOP;-;-;-;1;-;-;-;1;-;-;-;-;1;-;1;1;-;1;4;9;-;19
J18   Pneumonia p/microorg NE;-;4;42;38;8;8;15;25;31;42;60;84;108;154;273;377;516;727;979;5829;6;9326
J20   Bronquite aguda;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
J21   Bronquiolite aguda;-;-;14;2;-;-;1;-;-;-;-;-;-;1;-;2;-;2;-;6;-;28
J22   Infecc agudas NE das vias aereas infer;-;-;1;-;-;-;-;1;-;-;-;1;-;-;2;1;-;4;1;10;-;21
J31   Rinite nasofaringite e faringite cronicas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
J32   Sinusite cronica;-;-;-;-;-;1;-;-;-;-;1;1;-;-;2;1;1;-;2;1;-;10
J35   Doenc cronicas das amigdalas e das adenoides;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
J36   Abscesso periamigdaliano;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;4
J37   Laringite e laringotraqueite cronicas;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
J38   Doenc das cordas vocais e da laringe NCOP;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;-;1;-;7
J39   Outr doenc das vias aereas super;-;-;-;1;-;-;-;-;-;1;1;1;1;1;-;-;3;1;1;1;-;12
J40   Bronquite NE como aguda ou cronica;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;1;2;2;3;19;-;31
J41   Bronquite cronica simples e a mucopurulenta;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;2;-;8
