 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2013
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"D73   Doenc do baco";-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;-;-;1;3;-;-;8
"D75   Outr doenc sangue e orgaos hematopoeticos";-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;2;1;3;-;1;-;10
"D76   Alg doenc q env tec linforr e sist reticuloh";-;-;-;2;-;-;2;-;-;-;-;1;-;-;1;1;-;-;1;-;-;8
"D81   Defic imunitarias combinadas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"D82   Imunodeficiencia assoc c/outr defeitos major";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"D84   Outr imunodeficiencias";-;-;-;-;-;-;-;1;1;-;-;1;-;-;2;1;3;2;-;5;-;16
"D86   Sarcoidose";-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;1;2;-;2;-;-;8
"D89   Outr transt q comprom mecanismo imunit NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"E02   Hipotireoidismo subclinico p/defic de iodo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;-;2;-;-;-;1;2;5;7;4;4;9;32;-;66
"E04   Outr bocios nao-toxicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;5
"E05   Tireotoxicose";-;-;-;-;-;-;1;-;-;-;2;4;-;1;2;1;1;-;-;4;-;16
"E06   Tireoidite";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"E07   Outr transt da tireoide";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;3;1;-;1;1;-;8
"E10   Diabetes mellitus insulino-dependente";-;-;-;1;-;1;3;1;6;1;4;8;4;8;13;20;31;34;31;62;-;228
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;1;1;1;1;5;9;12;14;26;35;36;55;149;-;345
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;2;3;3;6;21;-;40
"E13   Outr tipos espec de diabetes mellitus";-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;2;4;5;2;10;-;26
"E14   Diabetes mellitus NE";-;-;-;1;-;-;7;6;21;22;29;54;106;173;291;396;552;632;679;1789;-;4758
"E15   Coma hipoglicemico nao-diabetico";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;3
"E16   Outr transt da secrecao pancreatica interna";-;-;-;-;-;-;-;1;-;-;1;1;1;-;2;4;2;1;2;8;-;23
"E20   Hipoparatireoidismo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E21   Hiperparatireoid e out transt gland paratir";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;3
"E22   Hiperfuncao da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E23   Hipofuncao e outr transt da hipofise";-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4
"E24   Sindr de Cushing";-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;3
"E27   Outr transt da gland supra-renal";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;1;1;-;5
"E32   Doenc do timo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"E34   Outr transt endocrinos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E40   Kwashiorkor";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;4;-;6
"E41   Marasmo nutricional";-;-;-;1;1;-;-;-;-;-;-;-;3;-;-;4;-;1;5;32;-;47
"E43   Desnutric proteico-calorica grave NE";-;-;2;2;-;1;-;3;2;-;1;1;1;2;8;4;4;8;8;55;-;102
"E44   Desnutric proteico-calorica grau moder leve";-;-;-;-;1;-;-;-;1;-;-;1;1;1;-;-;-;-;1;12;-;18
"E46   Desnutric proteico-calorica NE";-;-;6;1;-;1;2;-;-;1;2;5;9;2;7;7;10;21;39;286;-;399
"E50   Defic de vitamina A";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E55   Defic de vitamina D";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E63   Outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;2;1;-;6
"E66   Obesidade";-;-;-;-;-;-;2;7;11;23;29;32;48;37;58;55;47;45;31;43;-;468
"E67   Outr form de hiperalimentacao";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"E70   Disturbios metabolism aminoacidos aromaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"E71   Dist metab aminoacidos cad ramif e acid grax";-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"E72   Outr disturbios metabolismo de aminoacidos";-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;7
"E74   Outr disturbios do metabolismo carboidratos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3
"E75   Disturb metab esfingolip e outr depos lipid";-;-;-;4;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"E77   Disturbios do metabolismo de glicoproteinas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;3
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;-;1;2;-;3;7;8;13;21;18;31;75;-;179
"E79   Disturbios metabolismo purina e pirimidina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E83   Disturbios do metabolismo de minerais";-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;1;2;-;3;6;-;15
"E84   Fibrose cistica";-;-;2;-;1;5;1;2;1;-;2;-;1;-;2;-;1;-;1;3;-;22
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;1;-;-;1;1;4;3;2;-;2;3;-;17
"E86   Deplecao de volume";-;-;3;1;-;2;1;-;-;-;-;1;1;2;5;6;6;8;25;165;-;226
"E87   Outr transt equil hidroeletr e acido-basic";-;-;1;-;-;-;1;-;-;2;2;-;4;1;8;8;11;14;19;82;-;153
"E88   Outr disturbios metabolicos";-;-;4;-;-;-;-;-;-;-;-;1;2;3;-;3;6;5;5;43;-;72
"F01   Demencia vascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8;49;-;58
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;7;6;17;52;445;-;529
"F05   Delirium nao induz alcool outr subst psicoat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;13;-;18
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;-;1;2;5;4;8;13;10;10;5;10;5;1;1;-;75
"F11   Transt mentais e comport dev uso de opiaceos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;4
"F15   Transt ment comp uso outr estim incl cafeina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;-;1;1;1;3;6;-;8;1;-;6;9;-;36
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;1;2;1;1;2;-;-;-;-;-;-;-;-;-;-;7
"F20   Esquizofrenia";-;-;-;-;-;-;-;-;-;1;4;2;2;3;7;2;4;3;4;6;-;38
"F21   Transt esquizotipico";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F23   Transt psicoticos agudos e transitorios";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F25   Transt esquizoafetivos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"F28   Outr transt psicoticos nao-organicos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F29   Psicose nao-organica NE";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;3
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;3
"F32   Episodios depressivos";-;-;-;-;-;-;-;1;-;1;2;1;1;3;2;5;4;6;6;6;-;38
"F33   Transt depressivo recorrente";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"F41   Outr transt ansiosos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"F44   Transt dissociativos";-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"F70   Retardo mental leve";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F71   Retardo mental moderado";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"F79   Retardo mental NE";-;-;-;-;1;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;4
"F84   Transt globais do desenvolv";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"F90   Transt hipercineticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"F91   Disturbios de conduta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F99   Transt mental NE em outr parte";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;1;1;-;6
"G00   Meningite bacter NCOP";-;2;7;3;1;5;2;1;4;4;4;7;8;10;13;9;10;5;3;15;-;113
"G03   Meningite dev outr causas e a causas NE";1;2;2;1;1;-;-;1;-;-;2;4;1;2;2;4;1;-;-;8;-;32
"G04   Encefalite mielite e encefalomielite";-;-;-;3;-;3;3;2;1;1;1;3;4;1;3;3;4;-;3;4;-;39
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;-;-;-;-;3;-;1;-;1;-;3;2;-;2;2;-;14
"G08   Flebite tromboflebite intracran intra-raquid";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;1;-;1;2;1;-;9
"G10   Doenc de Huntington";-;-;-;-;-;1;-;-;-;1;-;3;1;3;2;1;2;-;1;-;-;15
"G11   Ataxia hereditaria";-;-;-;-;-;-;-;1;1;2;-;-;1;2;-;1;-;-;-;2;-;10
"G12   Atrofia muscular espinal e sindr correlatas";-;-;-;1;-;-;-;-;1;1;1;4;6;17;18;24;21;23;23;15;-;155
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4;17;23;54;252;-;354
"G21   Parkinsonismo secund";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;4
"G23   Outr doenc degenerativas dos ganglios base";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;6
"G24   Distonia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"G25   Outr doenc extrapiramidais transt movimentos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;1;1;2;8;25;49;140;389;2212;-;2827
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;-;-;-;-;1;2;1;3;1;-;3;3;6;3;12;8;77;-;120
"G35   Esclerose mult";-;-;-;-;-;-;-;1;1;-;4;4;6;8;4;13;3;7;3;5;-;59
"G36   Outr desmielinizacoes disseminadas agudas";-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;3
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;1;1;-;-;2;-;8
"G40   Epilepsia";-;-;3;2;2;6;10;4;5;3;7;11;8;8;5;10;10;8;16;20;-;138
"G41   Estado de mal epileptico";-;-;-;1;1;1;-;1;-;2;-;1;1;-;3;4;2;2;-;1;-;20
"G45   Acid vasc cerebr isquemicos trans sindr corr";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;4;-;7
"G47   Disturbios do sono";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
"G58   Outr mononeuropatias";-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;1;-;1;1;-;-;6
"G60   Neuropatia hereditaria e idiopatica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;4
"G61   Polineuropatia inflam";-;-;-;-;-;-;1;-;1;-;-;-;4;-;4;2;5;3;1;3;-;24
"G62   Outr polineuropatias";-;-;3;2;2;-;-;1;1;1;-;-;1;2;2;-;-;4;1;6;-;26
"G64   Outr transt do sist nervoso periferico";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;-;1;-;-;-;1;2;2;1;1;1;-;5;3;6;-;23
"G71   Transt prim dos musculos";-;-;1;1;-;2;1;1;1;3;1;2;-;3;3;2;3;3;-;2;-;29
"G72   Outr miopatias";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;3;-;6
"G80   Paralisia cerebral";-;-;1;9;7;20;19;25;8;10;8;6;1;6;1;3;2;1;1;2;-;130
"G81   Hemiplegia";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;2;-;1;-;-;-;2;-;-;1;1;-;2;-;-;9
"G83   Outr sindr paraliticas";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;6
"G90   Transt do sist nervoso autonomo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;5;-;9
"G91   Hidrocefalia";-;-;4;7;7;7;2;1;4;2;2;2;3;3;3;1;4;4;5;13;-;74
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"G93   Outr transt do encefalo";-;-;5;16;5;10;9;5;6;8;10;10;13;16;16;17;31;22;24;58;-;281
"G95   Outr doenc da medula espinal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;3;-;8
"G96   Outr transt do sist nervoso central";-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;1;-;2;-;-;7
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;-;-;1;-;-;-;-;1;2;1;2;2;1;-;3;3;-;16
"H60   Otite externa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H66   Otite media supurativa e as NE";-;-;-;-;-;-;-;-;-;1;1;2;1;1;-;-;-;-;-;2;-;8
"H70   Mastoidite e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"H81   Transt da funcao vestibular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I00   Febre reumatica s/mencao de compr do coracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;4
"I01   Febre reumatica c/compr do coracao";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;-;-;-;-;5
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;-;-;1;3;13;4;19;28;16;26;24;17;21;33;-;205
"I06   Doenc reumaticas da valva aortica";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;2;1;-;5;-;12
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;2;1;-;1;-;7
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;1;4;1;1;1;2;4;5;7;10;6;5;14;-;61
"I09   Outr doenc reumaticas do coracao";-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;2;-;1;1;1;-;9
"I10   Hipertensao essencial";-;-;-;-;1;-;-;3;3;3;7;30;43;55;101;100;134;177;223;751;-;1631
"I11   Doenc cardiaca hipertensiva";-;-;-;-;-;-;1;1;2;8;16;18;31;94;95;131;170;217;252;915;-;1951
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;1;-;1;3;9;6;17;25;32;30;46;50;57;176;-;453
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;-;2;2;6;6;7;15;19;27;32;27;121;-;264
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;-;-;1;3;1;6;2;3;7;6;22;-;51
"I21   Infarto agudo do miocardio";-;-;-;1;-;1;9;12;18;44;82;131;278;445;637;754;907;992;1236;3099;3;8649
"I22   Infarto do miocardio recorrente";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;5;1;9;-;20
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;-;-;-;3;9;13;35;33;56;61;76;208;-;494
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;1;1;-;4;6;11;24;56;109;141;201;250;328;379;1181;1;2693
"I26   Embolia pulmonar";-;-;-;-;-;-;7;14;26;29;30;41;55;58;72;89;103;144;173;571;2;1414
"I27   Outr form de doenc cardiaca pulmonar";-;-;1;1;2;2;1;2;3;8;4;2;4;9;9;11;15;14;10;66;-;164
"I28   Outr doenc dos vasos pulmonares";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;3;-;-;7
"I30   Pericardite aguda";-;-;-;-;-;-;-;1;-;-;-;1;-;2;3;1;2;1;1;4;-;16
"I31   Outr doenc do pericardio";-;-;2;2;-;1;1;-;3;-;-;-;6;8;5;7;3;6;7;13;-;64
"I33   Endocardite aguda e subaguda";-;-;2;1;2;-;3;2;2;3;3;8;3;6;4;7;9;9;11;15;-;90
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;-;1;2;2;4;1;5;12;21;20;24;30;19;36;1;178
"I35   Transt nao-reumaticos da valva aortica";-;-;-;2;-;-;-;1;-;2;1;3;3;12;12;21;22;37;53;144;-;313
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;1;-;4
"I37   Transt da valva pulmonar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"I38   Endocardite de valva NE";-;-;-;1;-;-;1;1;1;1;5;6;5;7;4;6;9;14;17;27;-;105
"I40   Miocardite aguda";-;-;3;3;-;-;-;1;2;1;1;1;-;1;-;-;-;1;-;-;-;14
"I42   Cardiomiopatias";1;2;11;8;1;3;3;7;15;19;29;48;70;82;123;135;177;199;228;711;1;1873
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;6;6;12;26;86;-;139
"I45   Outr transt de conducao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;-;5
"I46   Parada cardiaca";-;-;-;-;-;-;-;-;1;-;2;-;3;5;4;3;1;6;11;31;-;67
"I47   Taquicardia paroxistica";-;-;-;-;-;-;1;-;-;-;1;-;3;3;3;3;2;5;7;14;-;42
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;-;1;2;5;7;8;11;21;41;83;264;-;443
"I49   Outr arritmias cardiacas";-;-;-;-;-;-;-;3;1;3;5;4;12;15;22;36;44;55;76;322;-;598
"I50   Insuf cardiaca";-;-;2;4;2;2;-;6;6;7;10;25;35;79;128;178;241;346;468;1902;-;3441
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;2;4;1;1;2;4;5;4;7;7;11;16;35;20;25;30;37;102;1;314
"I60   Hemorragia subaracnoide";-;-;1;-;1;1;6;8;22;22;39;70;109;116;127;105;91;70;61;107;-;956
"I61   Hemorragia intracerebral";-;-;-;-;-;2;5;5;10;33;35;65;129;147;149;170;179;171;197;459;1;1757
"I62   Outr hemorragias intracranianas nao-traum";-;-;-;-;2;-;2;-;-;-;1;3;4;7;9;9;9;8;11;44;-;109
"I63   Infarto cerebral";-;-;-;-;1;2;2;-;3;4;7;14;20;35;62;78;98;145;191;674;-;1336
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;-;-;-;1;6;9;15;34;49;74;128;175;251;382;516;1621;2;3263
"I67   Outr doenc cerebrovasculares";-;-;-;-;1;-;2;2;2;3;16;22;29;46;89;99;139;128;226;669;-;1473
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;1;-;1;1;3;3;5;7;20;34;52;87;112;174;307;943;-;1750
"I70   Aterosclerose";-;-;-;-;-;-;-;-;1;-;1;2;-;1;7;12;23;24;27;171;-;269
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;-;-;2;1;5;9;25;30;69;81;103;124;155;165;359;1;1129
"I72   Outr aneurismas";-;-;-;-;-;-;1;2;-;1;1;2;5;6;5;4;9;8;5;16;-;65
"I73   Outr doenc vasculares perifericas";-;-;-;-;-;-;1;-;-;-;2;2;6;3;7;15;17;16;33;100;-;202
"I74   Embolia e trombose arteriais";-;-;-;-;-;-;1;2;-;1;4;5;10;10;17;13;20;19;34;109;-;245
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;2;1;-;2;5;4;7;4;7;9;17;46;-;104
"I80   Flebite e tromboflebite";-;-;-;-;-;-;1;2;-;6;7;14;10;10;23;20;26;28;36;141;-;324
"I81   Trombose da veia porta";-;-;-;-;-;-;-;-;-;1;1;-;-;2;2;-;2;-;2;-;-;10
"I82   Outr embolia e trombose venosas";-;-;-;-;-;1;-;-;1;2;2;3;1;2;-;3;-;1;2;14;-;32
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;-;-;2;1;1;2;6;6;9;4;25;-;56
"I84   Hemorroidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;1;-;1;1;1;3;9;3;4;3;7;-;33
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;6;-;10
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;2;1;6;12;-;25
"I88   Linfadenite inespecifica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;2;3;3;7;-;18
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;3;-;5
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;2;4;5;-;15
"J01   Sinusite aguda";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3
"J03   Amigdalite aguda";-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;1;-;-;1;-;6
"J04   Laringite e traqueite agudas";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;5
"J05   Laringite obstrutiva aguda e epiglotite";-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"J06   Infecc agudas vias aereas super loc mult NE";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;7
"J09   Influenza A (H1N1)";-;-;-;3;-;2;2;1;2;6;2;7;8;3;11;5;4;2;2;3;-;63
"J10   Influenza dev outro virus influenza ident";-;-;4;1;-;1;2;-;2;2;1;7;6;8;6;5;2;1;-;4;-;52
"J11   Influenza dev virus nao identificado";-;-;1;-;-;2;1;1;1;1;1;3;1;3;3;2;1;2;1;5;-;29
"J12   Pneumonia viral NCOP";-;-;1;1;-;-;-;-;-;2;-;-;-;-;-;1;3;-;5;8;-;21
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;2;-;7
"J14   Pneumonia dev Haemophilus infuenzae";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"J15   Pneumonia bacter NCOP";-;2;6;5;1;2;2;1;3;2;6;6;8;23;25;38;53;58;109;422;-;772
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"J18   Pneumonia p/microorg NE";-;8;82;54;12;18;28;46;33;63;76;104;156;232;318;347;533;750;1108;5510;10;9488
"J20   Bronquite aguda";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"J21   Bronquiolite aguda";-;-;23;3;1;-;-;-;-;1;-;1;3;-;4;1;1;-;2;7;-;47
"J22   Infecc agudas NE das vias aereas infer";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;5;-;7
"J32   Sinusite cronica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;-;1;-;5
"J34   Outr transt do nariz e dos seios paranasais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"J35   Doenc cronicas das amigdalas e das adenoides";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;4
"J39   Outr doenc das vias aereas super";-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;3;-;9
"J40   Bronquite NE como aguda ou cronica";-;-;1;-;-;-;-;2;-;-;2;1;1;-;-;3;-;3;1;20;-;34
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;4;-;9
"J42   Bronquite cronica NE";-;-;-;-;-;-;1;-;1;1;-;1;-;1;2;8;2;6;9;24;-;56
"J43   Enfisema";-;-;-;-;-;-;-;-;1;-;-;5;6;7;20;27;33;43;47;140;1;330
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;1;1;1;2;1;2;2;1;3;18;40;108;228;320;392;503;633;1436;2;3694
"J45   Asma";-;-;4;3;2;-;4;1;3;9;9;9;13;11;15;17;16;13;27;82;-;238
"J46   Estado de mal asmatico";-;-;-;1;-;1;1;1;1;1;1;1;1;4;2;5;4;1;6;9;-;40
