 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Sexo: Fem
Período:2010
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"D75   Outr doenc sangue e orgaos hematopoeticos";-;-;1;-;-;-;-;-;-;1;-;1;1;-;-;3;1;2;3;6;-;19
"D76   Alg doenc q env tec linforr e sist reticuloh";-;-;-;1;1;-;-;-;1;-;-;1;1;-;-;-;-;1;-;-;-;6
"D80   Imunodefic c/predom defeitos anticorpos";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"D83   Imunodeficiencia comum variavel";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"D84   Outr imunodeficiencias";-;-;-;1;-;-;-;-;1;2;2;3;-;1;2;1;4;1;2;4;-;24
"D86   Sarcoidose";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;1;-;4
"E00   Sindr de defic congen de iodo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"E01   Transt tireoid e afecc assoc rel defic iodo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E02   Hipotireoidismo subclinico p/defic de iodo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"E03   Outr hipotireoidismos";-;-;1;-;-;-;-;1;2;1;-;1;3;5;2;7;8;8;10;26;-;75
"E04   Outr bocios nao-toxicos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;2;-;5
"E05   Tireotoxicose";-;-;-;-;-;-;-;-;1;-;-;1;1;3;-;-;-;3;4;8;-;21
"E06   Tireoidite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;-;2;11;2;-;-;8;3;6;9;18;23;16;19;43;-;160
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;-;1;4;-;1;-;10;14;21;24;50;53;66;129;-;373
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;9;6;20;-;39
"E13   Outr tipos espec de diabetes mellitus";-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;3;2;1;3;-;13
"E14   Diabetes mellitus NE";-;-;-;3;2;-;6;10;10;24;23;59;95;194;291;439;528;665;725;1679;1;4754
"E15   Coma hipoglicemico nao-diabetico";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;3
"E16   Outr transt da secrecao pancreatica interna";-;-;1;-;-;-;-;-;-;-;-;1;-;2;1;3;-;1;4;11;-;24
"E20   Hipoparatireoidismo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"E21   Hiperparatireoid e out transt gland paratir";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2
"E22   Hiperfuncao da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E23   Hipofuncao e outr transt da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;-;4
"E24   Sindr de Cushing";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
"E25   Transt adrenogenitais";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E26   Hiperaldosteronismo";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E27   Outr transt da gland supra-renal";-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;1;-;-;1;2;-;7
"E28   Disfuncao ovariana";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"E30   Transt da puberdade NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E34   Outr transt endocrinos";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;-;1;2;-;7
"E40   Kwashiorkor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E41   Marasmo nutricional";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;5;6;5;47;-;68
"E43   Desnutric proteico-calorica grave NE";-;-;2;2;-;1;-;-;-;1;-;1;2;2;3;3;4;7;12;55;-;95
"E44   Desnutric proteico-calorica grau moder leve";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;1;3;6;-;14
"E46   Desnutric proteico-calorica NE";-;-;10;5;-;1;1;1;1;2;4;2;10;6;3;6;14;28;48;302;-;444
"E50   Defic de vitamina A";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"E53   Defic de outr vitaminas do grupo B";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E56   Outr defic vitaminicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E63   Outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;4
"E66   Obesidade";-;-;-;-;-;-;-;7;13;16;13;30;32;28;46;48;40;45;25;30;-;373
"E67   Outr form de hiperalimentacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"E70   Disturbios metabolism aminoacidos aromaticos";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;4
"E71   Dist metab aminoacidos cad ramif e acid grax";-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"E72   Outr disturbios metabolismo de aminoacidos";-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;1;-;6
"E74   Outr disturbios do metabolismo carboidratos";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"E75   Disturb metab esfingolip e outr depos lipid";-;-;-;3;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E77   Disturbios do metabolismo de glicoproteinas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;4
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;1;-;-;-;4;1;3;2;6;8;18;7;24;50;-;124
"E79   Disturbios metabolismo purina e pirimidina";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"E80   Disturbios metab porfirina e bilirrubina";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"E83   Disturbios do metabolismo de minerais";-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;1;-;5;3;2;-;14
"E84   Fibrose cistica";-;1;2;1;1;3;-;-;-;1;-;-;1;-;-;1;-;1;2;1;-;15
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;3;1;1;2;4;-;16
"E86   Deplecao de volume";-;-;2;-;1;-;-;1;-;-;-;-;3;1;3;1;6;13;28;171;-;230
"E87   Outr transt equil hidroeletr e acido-basic";-;1;5;1;-;-;-;4;1;1;2;1;2;2;3;6;6;13;22;86;-;156
"E88   Outr disturbios metabolicos";-;1;1;-;-;-;1;-;1;-;1;1;-;2;1;2;5;5;5;47;-;73
"F01   Demencia vascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;4;6;49;-;62
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;7;9;31;46;551;-;647
"F05   Delirium nao induz alcool outr subst psicoat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;4;-;8
"F06   Outr transt ment lesao disf cereb doenc fis";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;3
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;1;-;1;4;4;5;8;17;10;17;6;3;4;-;3;1;84
"F13   Transt mentais comport dev uso sedat hipnot";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;2
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;1;-;1;-;4;3;4;2;4;2;5;4;-;30
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"F20   Esquizofrenia";-;-;-;-;-;-;-;-;-;-;1;2;2;3;2;1;-;-;3;3;-;17
"F23   Transt psicoticos agudos e transitorios";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"F29   Psicose nao-organica NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;2
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;1;-;5
"F32   Episodios depressivos";-;-;-;-;-;-;-;-;-;1;-;-;3;4;2;2;5;3;4;12;-;36
"F33   Transt depressivo recorrente";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;3
"F34   Transt de humor persistentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F41   Outr transt ansiosos";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"F44   Transt dissociativos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F48   Outr transt neuroticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F50   Transt da alimentacao";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2
"F51   Transt nao-organicos sono dev fat emocionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F60   Transt especificos da personalidade";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;3
"F70   Retardo mental leve";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F72   Retardo mental grave";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"F79   Retardo mental NE";-;-;-;-;1;-;-;2;1;-;1;1;1;-;1;1;-;-;1;-;-;10
"F80   Transt especificos desenvolv fala linguagem";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"F84   Transt globais do desenvolv";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"F91   Disturbios de conduta";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"F99   Transt mental NE em outr parte";-;-;-;-;-;-;-;-;1;1;-;1;1;1;2;1;-;-;-;-;-;8
"G00   Meningite bacter NCOP";-;3;13;4;6;3;4;-;2;4;5;9;7;5;9;9;12;3;2;7;-;107
"G03   Meningite dev outr causas e a causas NE";-;3;5;4;1;1;1;-;-;2;-;2;3;1;5;1;-;2;-;1;-;32
"G04   Encefalite mielite e encefalomielite";-;-;2;1;1;2;5;5;2;-;2;2;1;3;-;1;1;3;1;1;-;33
"G06   Abscesso granuloma intracran intra-raquid";-;1;-;-;-;-;-;1;-;-;-;1;3;1;-;-;1;1;2;1;-;12
"G08   Flebite tromboflebite intracran intra-raquid";-;-;-;-;-;-;-;-;1;-;1;1;2;1;-;-;-;-;1;-;-;7
"G09   Sequelas doenc inflam sist nerv centr";-;-;1;-;-;1;3;-;-;1;-;-;1;-;-;1;2;2;-;-;-;12
"G10   Doenc de Huntington";-;-;-;-;-;-;-;-;-;-;-;-;3;-;3;3;-;-;-;2;-;11
"G11   Ataxia hereditaria";-;-;-;-;-;1;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;5
"G12   Atrofia muscular espinal e sindr correlatas";-;-;2;3;1;2;1;-;-;1;3;1;9;15;15;16;13;12;14;8;-;116
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;13;31;56;233;-;339
"G21   Parkinsonismo secund";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"G25   Outr doenc extrapiramidais transt movimentos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;20;52;139;304;1751;-;2273
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;1;2;-;-;-;1;-;1;1;4;1;2;1;5;1;3;9;32;-;64
"G35   Esclerose mult";-;-;-;-;-;-;-;-;3;1;3;2;7;6;3;1;3;5;6;4;-;44
"G36   Outr desmielinizacoes disseminadas agudas";-;-;-;-;-;-;1;-;1;1;1;1;1;-;1;-;1;-;-;-;-;8
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;1;1;1;1;1;-;8
"G40   Epilepsia";-;-;1;2;3;2;4;9;8;2;5;6;2;12;7;11;3;10;4;17;-;108
"G41   Estado de mal epileptico";-;-;-;1;1;-;-;-;-;1;1;2;1;1;2;1;2;1;-;3;-;17
"G45   Acid vasc cerebr isquemicos trans sindr corr";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;2;4;9;-;20
"G58   Outr mononeuropatias";-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;3;-;7
"G60   Neuropatia hereditaria e idiopatica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;3
"G61   Polineuropatia inflam";-;-;-;-;-;-;-;-;2;-;-;-;1;2;1;-;2;1;-;1;-;10
"G62   Outr polineuropatias";-;-;2;2;-;1;-;2;-;-;-;-;1;-;3;1;4;2;1;3;-;22
"G64   Outr transt do sist nervoso periferico";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;1;1;-;2;-;-;-;1;1;-;3;2;4;2;1;-;18
"G71   Transt prim dos musculos";-;-;2;1;1;-;1;1;-;-;-;-;2;1;-;1;3;-;1;-;-;14
"G72   Outr miopatias";-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;4
"G80   Paralisia cerebral";1;-;1;13;12;9;17;15;9;7;5;3;4;2;1;2;2;2;1;1;-;107
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;2;-;1;1;4;-;12
"G83   Outr sindr paraliticas";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3
"G90   Transt do sist nervoso autonomo";-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;1;4;-;8
"G91   Hidrocefalia";-;-;5;10;5;7;2;1;1;4;4;6;-;1;3;7;4;3;6;8;-;77
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
"G93   Outr transt do encefalo";1;-;9;8;6;9;7;9;10;10;10;15;15;19;22;28;27;17;26;57;-;305
"G95   Outr doenc da medula espinal";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;1;2;-;7
"G96   Outr transt do sist nervoso central";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;2;1;-;1;-;7
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;1;1;-;-;-;-;-;-;1;1;1;1;2;1;1;2;-;12
"H34   Oclusoes vasculares da retina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"H43   Transt do humor vitreo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H57   Outr transt do olho e anexos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"H66   Otite media supurativa e as NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;3
"H70   Mastoidite e afeccoes correlatas";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"I00   Febre reumatica s/mencao de compr do coracao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"I01   Febre reumatica c/compr do coracao";-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;2;1;1;-;-;-;7
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;1;6;1;8;9;14;21;23;36;40;28;32;26;41;-;286
"I06   Doenc reumaticas da valva aortica";-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;-;2;2;9;-;17
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;1;-;3;-;8
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;-;1;2;2;3;10;10;9;12;6;9;8;12;-;84
"I09   Outr doenc reumaticas do coracao";-;-;-;-;-;-;-;-;2;-;1;1;2;1;4;1;2;2;1;2;-;19
"I10   Hipertensao essencial";-;-;-;-;-;-;-;2;3;3;9;21;51;85;107;109;130;193;238;751;-;1702
"I11   Doenc cardiaca hipertensiva";-;-;-;1;-;-;1;-;2;4;8;30;53;76;106;163;192;215;283;849;1;1984
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;-;3;1;5;5;6;21;26;36;27;36;48;51;149;-;414
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;1;-;1;2;2;3;5;6;10;26;22;28;41;91;-;238
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;5;9;8;6;25;-;59
"I21   Infarto agudo do miocardio";-;-;1;-;-;-;5;6;14;32;81;173;329;425;580;746;865;1031;1197;2727;1;8213
"I22   Infarto do miocardio recorrente";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;2;4;3;4;-;17
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;1;-;1;3;10;26;36;49;58;75;82;222;-;563
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;-;-;1;4;13;35;53;99;137;188;208;291;369;1173;1;2572
"I26   Embolia pulmonar";-;-;-;-;-;1;6;6;16;12;21;43;45;56;58;71;109;125;136;461;-;1166
"I27   Outr form de doenc cardiaca pulmonar";2;-;7;1;-;2;2;-;3;3;3;6;5;7;5;16;18;23;28;49;-;180
"I28   Outr doenc dos vasos pulmonares";-;-;-;1;-;-;-;-;-;-;-;1;-;2;2;2;-;1;2;3;-;14
"I30   Pericardite aguda";-;-;-;-;-;-;1;-;1;1;-;4;-;-;-;-;1;5;3;4;-;20
"I31   Outr doenc do pericardio";-;1;2;-;1;-;-;-;2;-;4;1;1;4;5;4;6;4;7;6;-;48
"I33   Endocardite aguda e subaguda";-;-;2;1;-;1;-;1;1;2;7;3;3;6;8;7;11;7;8;12;-;80
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;-;1;3;1;3;1;3;7;10;17;21;17;13;44;-;141
"I35   Transt nao-reumaticos da valva aortica";-;-;-;1;1;-;1;-;-;-;2;3;8;10;10;19;26;37;47;110;-;275
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;1;-;5
"I38   Endocardite de valva NE";-;-;-;1;-;-;1;2;1;5;4;3;9;15;10;11;9;14;11;30;-;126
"I40   Miocardite aguda";-;-;3;-;-;-;-;1;1;-;-;-;1;1;-;-;1;-;-;2;-;10
"I42   Cardiomiopatias";3;-;10;14;2;2;6;5;12;13;25;43;60;82;116;128;164;223;240;761;2;1911
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;-;-;1;1;2;4;4;7;8;18;36;-;81
"I45   Outr transt de conducao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;5
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;1;-;1;1;3;1;1;2;2;3;6;4;12;-;37
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;1;-;2;5;7;9;21;29;29;71;260;-;434
"I49   Outr arritmias cardiacas";-;-;1;2;-;-;2;4;1;2;3;9;5;11;19;31;40;81;99;339;-;649
"I50   Insuf cardiaca";-;-;5;3;1;2;1;2;6;4;5;30;60;75;124;201;256;378;484;1830;1;3468
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;2;1;-;1;1;1;6;3;4;8;15;22;20;15;21;31;38;153;-;342
"I60   Hemorragia subaracnoide";-;-;1;-;3;2;2;7;8;19;53;85;140;139;100;102;86;70;50;76;-;943
"I61   Hemorragia intracerebral";-;-;3;1;3;2;3;4;10;29;45;75;106;139;140;141;158;176;186;381;1;1603
"I62   Outr hemorragias intracranianas nao-traum";-;-;-;-;1;-;-;1;-;1;-;2;3;5;5;5;3;1;13;40;-;80
"I63   Infarto cerebral";-;-;-;-;-;-;2;-;1;5;10;15;27;32;62;60;91;138;179;510;-;1132
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;-;2;-;-;1;6;7;18;40;54;89;141;199;281;399;559;1791;-;3587
"I67   Outr doenc cerebrovasculares";-;-;-;1;1;-;1;5;6;8;14;25;43;41;70;80;144;195;230;583;1;1448
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;-;2;2;4;3;7;7;15;38;46;98;118;205;280;914;-;1739
"I70   Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;3;3;6;6;10;15;21;31;188;-;283
"I71   Aneurisma e disseccao da aorta";-;-;-;-;-;1;-;2;4;3;12;20;44;45;57;90;113;123;157;312;-;983
"I72   Outr aneurismas";-;-;-;-;-;-;-;-;1;1;4;7;3;3;11;13;5;3;7;8;-;66
"I73   Outr doenc vasculares perifericas";-;-;-;-;1;-;-;-;-;1;-;3;4;8;9;9;15;17;20;98;-;185
"I74   Embolia e trombose arteriais";-;-;1;-;-;-;-;-;1;-;4;3;5;3;8;20;13;25;28;103;-;214
"I77   Outr afeccoes das arterias e arteriolas";-;-;-;-;-;-;-;-;-;1;1;1;1;6;4;5;9;12;12;37;-;89
"I78   Doenc dos capilares";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"I80   Flebite e tromboflebite";-;-;-;-;-;1;1;2;1;3;4;5;9;13;21;24;14;29;29;128;-;284
"I81   Trombose da veia porta";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;1;2;1;-;8
"I82   Outr embolia e trombose venosas";-;-;2;1;-;-;-;3;2;1;1;1;2;3;-;-;2;-;2;11;-;31
"I83   Varizes dos membros infer";-;-;-;-;-;-;-;-;-;-;2;-;-;2;3;4;6;7;9;24;-;57
"I84   Hemorroidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
"I85   Varizes esofagianas";-;-;-;-;-;-;-;-;-;-;-;1;4;5;6;8;3;8;6;7;-;48
"I86   Varizes de outr localiz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;-;5
"I87   Outr transt das veias";-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;2;1;2;7;-;16
"I88   Linfadenite inespecifica";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"I89   Outr transt nao-infecc vasos linf gangl linf";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;2;2;5;-;12
"I95   Hipotensao";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;2;2;-;8
"I99   Outr transt do aparelho circulatorio e os NE";-;-;-;1;-;-;-;-;-;-;-;1;1;1;1;1;-;2;2;6;-;16
"J02   Faringite aguda";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"J03   Amigdalite aguda";-;-;-;1;2;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;6
"J04   Laringite e traqueite agudas";-;-;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;6
"J06   Infecc agudas vias aereas super loc mult NE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4;-;7
"J09   Influenza A (H1N1)";-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;3
"J10   Influenza dev outro virus influenza ident";-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;2;-;-;2;-;7
"J11   Influenza dev virus nao identificado";-;-;-;1;-;1;1;-;-;1;1;1;-;-;-;1;-;-;-;9;-;16
"J12   Pneumonia viral NCOP";-;-;2;-;-;-;-;-;-;1;1;-;1;-;1;1;2;-;2;6;-;17
"J13   Pneumonia dev Streptococcus pneumoniae";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"J15   Pneumonia bacter NCOP";-;-;6;7;2;-;2;1;3;2;7;4;10;9;14;23;26;40;52;296;-;504
"J16   Pneumonia dev out microorg infecc espec NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;1;-;-;4
"J18   Pneumonia p/microorg NE";-;9;78;50;10;13;33;29;45;60;72;108;161;187;282;362;439;736;1024;4769;6;8473
"J20   Bronquite aguda";-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;6;-;14
"J21   Bronquiolite aguda";-;-;22;-;-;-;-;-;-;-;-;-;-;2;-;3;-;2;2;3;-;34
"J22   Infecc agudas NE das vias aereas infer";-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;8;-;11
"J32   Sinusite cronica";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;-;1;-;-;5
"J34   Outr transt do nariz e dos seios paranasais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"J36   Abscesso periamigdaliano";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;3
"J38   Doenc das cordas vocais e da laringe NCOP";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;5;-;7
"J39   Outr doenc das vias aereas super";-;-;-;-;-;-;-;-;1;1;2;1;-;-;1;1;1;-;1;5;-;14
"J40   Bronquite NE como aguda ou cronica";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;2;2;4;11;-;24
"J41   Bronquite cronica simples e a mucopurulenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;3;5;-;12
"J42   Bronquite cronica NE";-;-;-;1;-;1;-;-;-;-;-;1;1;1;1;4;5;3;2;21;-;41
"J43   Enfisema";-;-;-;-;-;-;-;-;1;1;1;1;3;10;10;22;31;36;44;149;-;309
"J44   Outr doenc pulmonares obstrutivas cronicas";-;-;1;1;-;1;2;-;3;5;4;17;58;124;139;223;351;507;578;1334;-;3348
"J45   Asma";-;-;-;-;-;3;5;3;6;6;7;6;20;10;10;22;11;17;22;70;-;218
"J46   Estado de mal asmatico";-;-;-;2;-;-;1;2;2;3;-;5;3;3;4;3;11;6;6;9;-;60
