 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2013
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"D39   Neopl comp incerto/desconh org genitais fem";-;-;-;-;-;-;-;1;-;-;-;1;2;4;1;1;-;1;1;2;-;14
"D40   Neopl comp incerto/desconh org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;2;9;-;20
"D41   Neopl comp incerto/desconh orgaos urinarios";-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;2;2;1;-;3;-;13
"D42   Neopl comp incerto/desconhecido meninges";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;-;-;2;-;4;2;2;1;3;3;2;4;5;10;8;11;6;5;9;1;78
"D44   Neopl comp incerto/desconh gland endocrinas";-;-;-;-;-;2;-;2;3;-;1;-;-;-;2;3;3;1;-;1;-;18
"D45   Policitemia vera";-;-;-;-;-;-;-;-;1;1;-;-;1;1;1;-;1;-;1;4;-;11
"D46   Sindr mielodisplasicas";-;-;-;2;1;1;2;2;1;1;1;3;7;1;6;19;17;32;36;75;-;207
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;1;1;-;-;-;2;-;2;2;5;5;10;8;12;13;13;37;-;111
"D48   Neopl comp inc/desconh outr localiz e NE";-;-;-;-;-;-;-;2;1;1;2;1;4;10;10;8;7;11;9;18;-;84
"D50   Anemia p/defic de ferro";-;-;-;-;-;-;-;2;2;-;3;2;-;-;-;2;4;2;2;19;-;38
"D51   Anemia p/defic de vitamina B12";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;4
"D52   Anemia p/defic de folato";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"D53   Outr anemias nutricionais";-;1;-;-;-;-;-;-;1;-;-;-;4;4;2;1;5;9;5;36;-;68
"D55   Anemia dev transt enzimaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"D56   Talassemia";-;-;-;-;-;1;-;1;-;1;-;-;1;-;-;-;1;1;-;2;-;8
"D57   Transt falciformes";-;-;2;3;-;1;6;7;10;12;2;5;5;1;3;2;2;1;-;1;-;63
"D58   Outr anemias hemoliticas hereditarias";-;-;-;1;-;1;-;-;1;-;-;1;-;-;1;-;2;1;1;4;-;13
"D59   Anemia hemolitica adquir";-;-;-;2;-;-;-;2;-;-;-;-;2;2;3;2;3;1;3;7;-;27
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;4
"D61   Outr anemias aplasticas";-;-;4;4;5;3;8;9;9;3;4;8;7;10;20;21;15;18;18;30;-;196
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;-;1;-;3;1;-;1;1;1;5;-;3;1;5;1;23
"D64   Outr anemias";-;-;-;-;-;2;-;5;7;5;4;6;7;6;16;17;28;29;37;130;-;299
"D65   Coagulacao intravascular disseminada";-;-;9;2;1;2;3;1;3;-;2;1;4;1;2;4;5;1;1;5;-;47
"D66   Defic hereditaria do fator VIII";-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3
"D67   Defic hereditaria do fator IX";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D68   Outr defeitos da coagulacao";2;-;5;1;1;1;1;1;1;4;6;2;6;5;16;11;16;17;30;30;-;156
"D69   Purpura e outr afeccoes hemorragicas";-;-;1;1;1;1;1;2;1;4;3;3;5;5;6;3;3;11;12;23;-;86
"D70   Agranulocitose";-;-;-;1;2;-;-;-;2;1;1;2;5;4;5;6;4;5;2;8;-;48
"D71   Transt func neutrofilos polimorfonucleares";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;4
"D72   Outr transt dos globulos brancos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;4
"D73   Doenc do baco";-;-;-;-;-;-;-;1;1;-;2;1;2;2;3;2;-;1;4;-;-;19
"D74   Metemoglobinemia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"D75   Outr doenc sangue e orgaos hematopoeticos";-;-;-;-;-;-;-;-;1;1;1;2;-;4;1;2;3;4;1;6;-;26
"D76   Alg doenc q env tec linforr e sist reticuloh";-;-;-;3;1;-;2;-;-;-;2;1;-;-;2;1;-;-;1;-;-;13
"D80   Imunodefic c/predom defeitos anticorpos";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"D81   Defic imunitarias combinadas";-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;3
"D82   Imunodeficiencia assoc c/outr defeitos major";-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"D83   Imunodeficiencia comum variavel";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"D84   Outr imunodeficiencias";-;-;1;-;1;-;-;2;2;4;1;1;1;2;4;4;4;3;2;9;1;42
"D86   Sarcoidose";-;-;-;-;-;-;-;1;2;-;-;1;-;-;1;2;2;-;2;1;-;12
"D89   Outr transt q comprom mecanismo imunit NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"E02   Hipotireoidismo subclinico p/defic de iodo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"E03   Outr hipotireoidismos";-;-;2;-;-;-;-;-;2;-;1;-;2;2;6;11;4;8;10;48;-;96
"E04   Outr bocios nao-toxicos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;4;-;7
"E05   Tireotoxicose";-;-;-;-;-;-;1;-;-;1;2;4;-;1;4;1;2;-;-;4;-;20
"E06   Tireoidite";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"E07   Outr transt da tireoide";-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;3;1;-;1;2;-;13
"E10   Diabetes mellitus insulino-dependente";-;-;-;1;-;1;6;1;12;8;7;14;13;18;26;41;55;59;52;94;-;408
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;1;1;2;3;1;11;17;27;46;54;67;75;94;236;1;636
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;-;-;-;-;-;-;-;1;-;2;5;5;5;7;8;8;29;-;70
"E13   Outr tipos espec de diabetes mellitus";-;-;-;-;-;-;-;-;1;-;-;1;3;2;-;4;4;7;5;14;-;41
"E14   Diabetes mellitus NE";-;-;-;1;-;-;11;11;34;46;73;129;251;387;660;883;1096;1204;1231;2683;-;8700
"E15   Coma hipoglicemico nao-diabetico";-;-;-;1;-;-;-;-;-;-;-;1;-;2;1;1;-;2;-;3;-;11
"E16   Outr transt da secrecao pancreatica interna";-;-;-;-;-;-;-;1;-;1;1;2;4;5;9;6;8;4;8;11;-;60
"E20   Hipoparatireoidismo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E21   Hiperparatireoid e out transt gland paratir";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;3
"E22   Hiperfuncao da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"E23   Hipofuncao e outr transt da hipofise";-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2;-;-;1;2;-;7
"E24   Sindr de Cushing";-;-;-;1;-;-;-;-;-;-;1;-;1;-;1;-;1;-;-;-;-;5
"E27   Outr transt da gland supra-renal";-;-;-;-;-;-;1;1;-;-;-;1;1;1;-;-;1;1;1;2;-;10
"E32   Doenc do timo";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"E34   Outr transt endocrinos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;1;-;-;4
"E40   Kwashiorkor";-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;2;1;6;-;12
"E41   Marasmo nutricional";-;-;-;1;1;1;-;-;-;1;-;1;6;3;2;7;5;8;13;49;1;99
"E43   Desnutric proteico-calorica grave NE";-;-;4;4;-;3;-;3;2;5;2;4;5;9;13;11;14;17;21;106;-;223
"E44   Desnutric proteico-calorica grau moder leve";-;-;-;-;1;-;-;-;1;2;-;1;2;1;2;3;3;1;5;24;-;46
"E46   Desnutric proteico-calorica NE";-;-;11;3;1;1;7;1;2;7;5;15;19;25;24;32;49;68;89;454;7;820
"E50   Defic de vitamina A";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3
"E51   Defic de tiamina";-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;1;-;-;5
"E52   Defic de niacina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"E55   Defic de vitamina D";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E61   Defic de outr elementos nutrientes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"E63   Outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;3;2;-;10
"E66   Obesidade";-;-;-;-;1;-;3;12;19;34;57;59;83;65;91;84;62;58;45;51;-;724
"E67   Outr form de hiperalimentacao";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"E70   Disturbios metabolism aminoacidos aromaticos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3;-;6
"E71   Dist metab aminoacidos cad ramif e acid grax";-;-;2;1;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;7
"E72   Outr disturbios metabolismo de aminoacidos";-;-;2;2;-;-;3;-;1;-;-;-;-;-;-;1;-;-;-;5;-;14
"E74   Outr disturbios do metabolismo carboidratos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3
"E75   Disturb metab esfingolip e outr depos lipid";-;-;-;5;4;1;2;3;-;-;-;-;-;1;-;-;-;1;-;-;-;17
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;-;1;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;5
"E77   Disturbios do metabolismo de glicoproteinas";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;4;-;6
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;1;-;-;-;2;6;7;13;19;33;44;44;43;60;117;-;389
"E79   Disturbios metabolismo purina e pirimidina";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;3
"E80   Disturbios metab porfirina e bilirrubina";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;-;-;4
"E83   Disturbios do metabolismo de minerais";-;-;-;3;-;-;1;-;2;2;-;3;2;3;1;4;4;2;6;9;-;42
"E84   Fibrose cistica";-;-;6;-;1;5;1;2;2;-;2;-;2;1;3;-;4;1;4;5;-;39
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;1;-;-;1;2;7;5;8;3;4;6;-;37
"E86   Deplecao de volume";-;-;5;4;-;2;1;-;1;3;1;4;3;8;14;12;24;31;47;271;-;431
"E87   Outr transt equil hidroeletr e acido-basic";1;-;2;-;-;2;1;2;-;5;4;4;8;6;13;16;19;35;36;134;-;288
"E88   Outr disturbios metabolicos";1;-;5;4;-;3;-;-;-;1;1;3;4;6;1;8;16;13;15;62;1;144
"F01   Demencia vascular";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;5;16;76;-;100
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;2;6;2;13;14;39;89;696;-;861
"F05   Delirium nao induz alcool outr subst psicoat";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;3;3;18;-;27
"F07   Transt pers comport dev doen lesao disf cer";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"F10   Transt mentais comport dev uso alcool";-;-;-;-;-;-;3;6;9;37;67;104;145;183;122;95;62;34;13;17;2;899
"F11   Transt mentais e comport dev uso de opiaceos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;4;2;2;4;4;1;2;2;1;-;-;-;-;-;-;22
"F15   Transt ment comp uso outr estim incl cafeina";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;3
"F16   Transt mentais comport dev uso alucinogenos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;1;1;1;5;13;22;16;24;14;14;11;26;-;148
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;4;4;3;4;9;6;6;5;2;-;-;-;-;-;-;43
"F20   Esquizofrenia";-;-;-;-;-;-;-;2;-;3;8;5;3;7;14;6;6;6;5;7;-;72
"F21   Transt esquizotipico";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F23   Transt psicoticos agudos e transitorios";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F25   Transt esquizoafetivos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"F28   Outr transt psicoticos nao-organicos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;3
"F29   Psicose nao-organica NE";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;1;-;5
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;1;1;-;6
"F32   Episodios depressivos";-;-;-;-;-;-;-;1;-;1;2;2;3;3;4;6;4;9;6;13;-;54
"F33   Transt depressivo recorrente";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;2;-;1;-;6
"F41   Outr transt ansiosos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;3
"F42   Transt obsessivo-compulsivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"F43   Reacoes ao stress grave e transt adaptacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"F44   Transt dissociativos";-;-;-;1;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;5
"F50   Transt da alimentacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"F70   Retardo mental leve";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F71   Retardo mental moderado";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;3
"F72   Retardo mental grave";-;-;-;-;-;-;-;1;1;-;2;1;-;-;-;-;-;-;-;-;-;5
"F73   Retardo mental profundo";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"F79   Retardo mental NE";-;-;-;-;1;-;1;1;-;2;3;-;-;1;1;1;-;-;-;-;-;11
"F82   Transt especifico do desenvolv motor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"F84   Transt globais do desenvolv";-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;3
"F90   Transt hipercineticos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"F91   Disturbios de conduta";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;3
"F99   Transt mental NE em outr parte";-;-;-;-;-;-;-;-;-;-;-;1;2;4;3;2;4;2;1;1;-;20
"G00   Meningite bacter NCOP";1;4;16;8;4;6;6;6;11;11;14;16;23;31;31;24;19;10;7;22;1;271
"G03   Meningite dev outr causas e a causas NE";1;8;3;4;2;1;4;5;3;-;6;12;8;5;6;6;4;2;2;10;1;93
"G04   Encefalite mielite e encefalomielite";-;-;3;6;3;3;3;6;2;6;3;6;5;4;7;8;8;2;4;6;1;86
"G06   Abscesso granuloma intracran intra-raquid";-;-;2;-;1;1;2;-;1;7;1;4;2;6;1;5;3;-;4;6;-;46
"G08   Flebite tromboflebite intracran intra-raquid";-;-;-;1;-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;5
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;2;-;1;1;-;3;-;1;1;3;3;2;1;2;3;3;-;26
"G10   Doenc de Huntington";-;-;-;-;-;1;-;-;1;1;-;3;1;5;3;3;4;-;2;-;-;24
"G11   Ataxia hereditaria";-;-;-;-;-;-;-;1;1;2;-;1;2;2;1;4;-;1;-;3;-;18
"G12   Atrofia muscular espinal e sindr correlatas";-;-;4;2;-;-;-;2;3;3;2;9;14;27;42;42;45;45;33;28;-;301
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;-;1;9;15;44;71;138;499;-;777
"G21   Parkinsonismo secund";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;-;1;2;-;7
"G23   Outr doenc degenerativas dos ganglios base";-;-;-;-;1;-;-;-;-;-;-;-;1;-;2;-;1;2;1;7;-;15
"G24   Distonia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"G25   Outr doenc extrapiramidais transt movimentos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;1;1;3;13;47;92;258;659;3208;-;4282
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;1;1;1;1;1;3;4;6;6;2;10;10;11;13;22;18;115;-;225
"G35   Esclerose mult";-;-;-;-;-;-;-;1;1;1;5;7;11;9;7;16;7;9;5;9;-;88
"G36   Outr desmielinizacoes disseminadas agudas";-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;-;1;-;-;-;5
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;-;1;-;1;1;-;1;-;-;1;-;1;2;1;2;-;2;3;-;16
"G40   Epilepsia";-;-;6;5;4;11;11;10;15;21;31;35;32;28;29;32;23;20;25;34;1;373
"G41   Estado de mal epileptico";-;2;-;2;5;1;2;1;1;3;1;3;3;1;7;5;6;2;2;4;-;51
"G45   Acid vasc cerebr isquemicos trans sindr corr";-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;2;1;3;12;-;23
"G47   Disturbios do sono";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;4
"G58   Outr mononeuropatias";-;-;-;1;-;1;-;-;-;1;1;-;-;1;2;1;2;2;2;-;-;14
"G60   Neuropatia hereditaria e idiopatica";-;-;1;-;1;1;1;-;-;-;-;-;1;1;-;1;1;1;-;3;-;12
"G61   Polineuropatia inflam";-;-;-;-;-;-;1;-;2;-;3;1;7;3;6;6;9;9;3;6;-;56
"G62   Outr polineuropatias";-;-;5;5;4;-;-;1;1;2;-;-;6;6;6;3;3;6;3;10;-;61
"G64   Outr transt do sist nervoso periferico";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;-;-;1;1;1;-;-;2;4;2;2;3;3;2;6;7;16;-;50
"G71   Transt prim dos musculos";-;-;3;3;-;6;20;8;8;8;3;3;1;4;6;4;5;5;-;4;-;91
"G72   Outr miopatias";-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;1;3;3;-;11
"G80   Paralisia cerebral";-;-;2;22;25;40;52;43;17;18;14;12;7;10;4;5;4;1;2;2;-;280
"G81   Hemiplegia";-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;-;-;1;-;5
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;3;1;3;-;3;2;7;4;5;4;3;1;3;-;-;39
"G83   Outr sindr paraliticas";-;-;-;1;-;-;1;-;1;-;-;-;1;-;-;-;-;3;1;7;-;15
"G90   Transt do sist nervoso autonomo";-;-;-;1;-;-;-;-;-;-;1;-;-;4;1;2;2;1;1;7;-;20
"G91   Hidrocefalia";-;-;10;13;13;13;4;10;8;5;5;4;5;5;7;8;10;10;13;21;-;164
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;4;1;1;1;-;11
"G93   Outr transt do encefalo";-;1;19;41;12;15;23;18;26;24;40;36;31;50;47;52;56;56;50;103;-;700
"G95   Outr doenc da medula espinal";-;-;-;-;-;-;-;-;-;-;-;2;1;1;3;-;4;3;4;8;-;26
"G96   Outr transt do sist nervoso central";-;-;-;-;-;-;-;-;-;2;-;3;-;3;4;-;1;-;4;1;-;18
"G98   Outr transt do sist nervoso NCOP";-;-;-;1;1;-;1;1;-;-;-;1;4;3;4;3;2;2;5;5;-;33
"H05   Transt da orbita";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"H44   Transt do globo ocular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H60   Otite externa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;-;4
"H65   Otite media nao-supurativa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"H66   Otite media supurativa e as NE";-;-;1;2;-;-;-;-;-;1;2;2;1;1;-;1;-;-;-;3;-;14
"H70   Mastoidite e afeccoes correlatas";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;3
"H81   Transt da funcao vestibular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H83   Outr transt do ouvido interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"I00   Febre reumatica s/mencao de compr do coracao";-;-;1;-;-;-;-;-;-;-;-;1;-;-;2;2;-;-;-;-;-;6
"I01   Febre reumatica c/compr do coracao";-;-;-;-;-;-;-;1;-;-;-;-;2;1;2;-;3;-;1;-;-;10
"I02   Coreia reumatica";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;-;1;3;5;17;8;25;39;28;33;34;30;31;49;-;303
"I06   Doenc reumaticas da valva aortica";-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;3;6;4;-;9;-;27
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;1;1;-;-;1;-;1;-;-;1;3;1;-;1;-;10
"I08   Doenc de mult valvas";-;-;-;-;-;-;1;1;5;1;3;4;4;5;6;16;15;8;6;16;-;91
"I09   Outr doenc reumaticas do coracao";-;-;-;-;-;-;-;-;3;1;2;1;3;1;3;5;-;1;3;1;-;24
"I10   Hipertensao essencial";-;-;-;-;1;1;1;6;6;13;28;54;92;131;226;254;271;331;418;1152;1;2986
"I11   Doenc cardiaca hipertensiva";-;-;1;-;-;-;1;5;9;18;40;60;99;202;231;296;333;417;470;1350;4;3536
"I12   Doenc renal hipertensiva";-;-;-;-;-;-;1;2;5;9;12;17;27;48;74;80;107;95;119;299;-;895
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;-;-;-;2;4;6;11;9;18;38;52;58;53;69;196;-;516
"I20   Angina pectoris";-;-;-;-;-;-;-;-;-;-;-;6;4;3;10;5;5;11;16;39;-;99
"I21   Infarto agudo do miocardio";-;-;-;1;-;3;42;65;80;148;332;547;1017;1619;2148;2399;2468;2553;2658;5296;37;21413
"I22   Infarto do miocardio recorrente";-;-;-;-;-;-;-;-;-;-;1;2;2;3;2;4;5;8;5;12;-;44
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;-;1;2;5;9;26;46;94;109;145;167;160;386;1;1151
"I25   Doenc isquemica cronica do coracao";-;-;1;1;-;2;7;10;18;21;45;89;187;313;474;620;679;796;824;2026;6;6119
"I26   Embolia pulmonar";-;-;1;1;3;2;24;27;36;53;68;83;111;147;156;180;195;248;284;825;14;2458
"I27   Outr form de doenc cardiaca pulmonar";-;-;4;2;2;2;1;4;3;10;6;6;10;20;16;20;32;25;32;91;-;286
"I28   Outr doenc dos vasos pulmonares";-;-;-;-;-;-;-;1;1;1;-;-;1;1;1;2;3;-;3;1;-;15
"I30   Pericardite aguda";-;-;-;-;-;-;-;1;-;2;3;4;3;6;7;3;6;4;4;8;-;51
"I31   Outr doenc do pericardio";-;-;2;2;1;1;2;1;3;2;3;4;10;12;5;12;14;12;10;21;-;117
"I33   Endocardite aguda e subaguda";-;-;4;2;2;1;4;3;5;6;12;9;10;21;31;20;23;30;23;37;-;243
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;-;-;1;2;2;3;6;3;7;20;38;33;43;45;37;65;1;306
"I35   Transt nao-reumaticos da valva aortica";-;-;-;2;1;-;1;2;3;5;3;10;16;28;32;62;57;82;86;221;-;611
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;3;-;7
"I37   Transt da valva pulmonar";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;1;1;1;1;-;8
"I38   Endocardite de valva NE";-;-;-;1;-;1;1;1;2;2;9;8;15;12;8;14;21;27;35;43;-;200
"I40   Miocardite aguda";-;-;4;6;-;-;2;2;2;2;2;3;1;1;2;1;1;1;-;1;-;31
"I42   Cardiomiopatias";2;2;24;20;7;6;16;23;57;71;105;167;215;281;358;407;398;458;476;1181;15;4289
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;1;-;-;-;-;-;-;1;2;1;4;10;11;22;36;129;-;217
"I45   Outr transt de conducao";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;8;-;14
"I46   Parada cardiaca";-;-;-;-;-;1;-;1;1;1;3;1;5;18;11;9;8;13;21;53;-;146
"I47   Taquicardia paroxistica";-;-;-;1;-;-;1;-;-;-;2;-;5;9;4;11;8;12;12;30;-;95
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;-;-;1;1;5;9;11;22;30;56;82;137;378;-;732
"I49   Outr arritmias cardiacas";-;-;-;-;-;1;1;5;6;8;7;12;30;42;56;74;91;127;153;512;-;1125
"I50   Insuf cardiaca";-;-;6;4;3;4;4;12;13;22;41;60;107;189;313;407;534;705;921;2995;8;6348
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;5;6;1;3;5;7;18;15;20;25;38;51;84;68;80;83;74;182;2;767
"I60   Hemorragia subaracnoide";-;-;1;1;2;4;15;14;36;41;66;99;164;182;183;176;139;105;87;152;-;1467
"I61   Hemorragia intracerebral";-;-;2;1;1;8;15;12;25;67;97;187;313;380;437;422;388;395;380;739;10;3879
"I62   Outr hemorragias intracranianas nao-traum";-;-;-;1;4;-;4;1;1;1;1;5;12;12;21;23;22;28;37;128;-;301
