 Mortalidade - Brasil;;;;;;;;;;;;;;;;;;;;;;
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det;;;;;;;;;;;;;;;;;;;;;;
Unidade da Federação: São Paulo;;;;;;;;;;;;;;;;;;;;;;
Período:2019;;;;;;;;;;;;;;;;;;;;;;
Categoria CID-10;0 a 6 dias;7 a 27 dias;28 a 364 dias;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
D39   Neopl comp incerto/desconh org genitais fem;-;-;-;-;-;-;-;-;-;-;-;1;1;2;4;2;2;2;1;6;-;21
D40   Neopl comp incerto/desconh org genitais masc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;4
D41   Neopl comp incerto/desconh orgaos urinarios;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;4;2;1;1;9;-;20
D42   Neopl comp incerto/desconhecido meninges;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
D43   Neopl comp inc/desc encefalo sist nerv centr;-;-;-;3;-;1;-;2;4;2;-;3;1;4;8;6;7;12;9;13;-;75
D44   Neopl comp incerto/desconh gland endocrinas;-;-;-;1;1;-;-;-;-;-;-;1;-;1;2;-;3;-;1;3;-;13
D45   Policitemia vera;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;3;-;8
D46   Sindr mielodisplasicas;-;-;1;1;-;3;-;1;-;2;2;4;1;2;13;11;29;33;48;131;-;282
D47   Out neop comp inc/des tec linf hemat tec cor;-;-;1;-;-;1;-;1;2;2;4;2;3;5;6;8;11;16;18;44;-;124
D48   Neopl comp inc/desconh outr localiz e NE;-;-;-;-;-;1;-;-;1;1;1;1;5;6;10;9;17;14;14;34;-;114
D50   Anemia p/defic de ferro;-;-;-;-;-;-;-;-;-;-;2;1;1;1;-;4;-;1;2;12;-;24
D51   Anemia p/defic de vitamina B12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
D53   Outr anemias nutricionais;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;2;4;4;5;31;-;51
D55   Anemia dev transt enzimaticos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
D56   Talassemia;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;2;-;5
D57   Transt falciformes;-;-;2;5;1;-;4;9;8;11;8;6;5;5;3;1;2;1;3;3;-;77
D58   Outr anemias hemoliticas hereditarias;-;-;-;-;1;-;1;-;-;1;1;1;-;1;1;2;1;-;1;6;-;17
D59   Anemia hemolitica adquir;-;-;2;-;-;-;-;-;-;-;1;4;1;2;3;7;2;5;2;14;-;43
D60   Aplasia pura da serie vermelha adquir;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;2;3;-;9
D61   Outr anemias aplasticas;-;-;1;3;1;2;11;7;8;5;4;4;5;12;9;15;16;16;19;51;-;189
D62   Anemia aguda pos-hemorragica;-;-;-;-;-;-;1;2;-;1;1;-;-;-;-;-;1;-;2;7;-;15
D64   Outr anemias;-;-;1;-;-;-;1;2;5;1;3;4;5;13;10;12;25;36;41;145;-;304
D65   Coagulacao intravascular disseminada;1;-;13;1;2;-;-;1;3;3;3;3;1;2;3;4;3;2;3;7;-;55
D66   Defic hereditaria do fator VIII;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;3
D67   Defic hereditaria do fator IX;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
D68   Outr defeitos da coagulacao;1;2;4;1;1;1;-;1;1;2;3;7;6;7;16;7;20;18;24;47;-;169
D69   Purpura e outr afeccoes hemorragicas;-;-;1;2;1;1;-;3;3;7;6;8;6;8;7;8;16;11;20;38;-;146
D70   Agranulocitose;1;-;2;1;1;-;1;-;2;1;1;-;3;5;4;5;6;4;2;13;-;52
D71   Transt func neutrofilos polimorfonucleares;-;-;-;-;1;-;-;2;-;-;-;-;1;1;3;6;1;3;3;2;-;23
D72   Outr transt dos globulos brancos;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;2;3;-;9
D73   Doenc do baco;-;-;-;-;-;1;-;-;-;-;1;-;3;2;2;3;3;4;2;4;-;25
D75   Outr doenc sangue e orgaos hematopoeticos;-;-;-;1;-;1;-;2;-;1;-;2;2;5;6;3;1;2;6;8;-;40
D76   Alg doenc q env tec linforr e sist reticuloh;-;-;-;6;1;-;-;1;2;-;-;-;-;-;-;2;2;4;1;-;-;19
D80   Imunodefic c/predom defeitos anticorpos;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;4
D81   Defic imunitarias combinadas;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
D82   Imunodeficiencia assoc c/outr defeitos major;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
D83   Imunodeficiencia comum variavel;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
D84   Outr imunodeficiencias;-;-;3;2;1;-;1;-;3;1;1;1;3;3;1;5;4;6;-;5;-;40
D86   Sarcoidose;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;1;2;2;-;-;-;10
D89   Outr transt q comprom mecanismo imunit NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
E01   Transt tireoid e afecc assoc rel defic iodo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E03   Outr hipotireoidismos;-;-;-;1;-;-;-;-;1;-;-;-;1;7;1;8;8;13;13;88;-;141
E04   Outr bocios nao-toxicos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;3;-;6
E05   Tireotoxicose;-;-;-;-;-;-;-;-;-;2;4;1;2;1;2;-;-;1;1;6;-;20
E06   Tireoidite;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E07   Outr transt da tireoide;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;-;1;1;1;3;-;10
E10   Diabetes mellitus insulino-dependente;-;-;-;-;1;1;6;12;14;13;27;18;25;42;77;90;114;139;100;254;-;933
E11   Diabetes mellitus nao-insulino-dependemte;-;-;-;-;-;-;-;3;2;2;5;18;27;55;80;125;183;170;189;468;-;1327
E12   Diabetes mellitus relac c/a desnutr;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;10;6;6;22;-;51
E13   Outr tipos espec de diabetes mellitus;-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;4;2;4;7;5;-;27
E14   Diabetes mellitus NE;-;-;-;-;3;-;11;14;24;45;84;122;251;374;647;930;1156;1305;1299;3011;-;9276
E15   Coma hipoglicemico nao-diabetico;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;3
E16   Outr transt da secrecao pancreatica interna;-;-;1;-;-;-;-;-;1;1;3;2;3;3;11;2;9;7;5;17;-;65
E20   Hipoparatireoidismo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
E21   Hiperparatireoid e out transt gland paratir;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;4
E22   Hiperfuncao da hipofise;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
E23   Hipofuncao e outr transt da hipofise;-;-;-;1;-;-;-;-;-;-;1;1;-;1;-;-;-;-;2;-;-;6
E24   Sindr de Cushing;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;1;-;-;5
E25   Transt adrenogenitais;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E26   Hiperaldosteronismo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
E27   Outr transt da gland supra-renal;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;1;1;2;2;4;-;14
E28   Disfuncao ovariana;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E30   Transt da puberdade NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E34   Outr transt endocrinos;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;1;1;-;6
E40   Kwashiorkor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;7;-;8
E41   Marasmo nutricional;-;-;-;-;-;1;-;-;-;1;-;2;-;1;1;4;7;8;8;46;-;79
E42   Kwashiorkor marasmatico;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
E43   Desnutric proteico-calorica grave NE;-;-;-;3;-;-;2;1;1;3;2;1;3;3;10;10;12;22;23;106;1;203
E44   Desnutric proteico-calorica grau moder leve;-;-;1;1;-;-;1;-;-;-;1;3;2;2;3;7;10;6;9;63;-;109
E46   Desnutric proteico-calorica NE;-;-;4;3;-;-;-;1;3;3;9;3;10;12;20;23;19;36;49;321;2;518
E50   Defic de vitamina A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
E51   Defic de tiamina;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;2;-;-;-;-;6
E54   Defic de acido ascorbico;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
E55   Defic de vitamina D;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
E56   Outr defic vitaminicas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
E61   Defic de outr elementos nutrientes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
E63   Outr defic nutricionais;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;4
E64   Sequelas desnutric e outr defic nutricionais;-;-;-;-;-;-;1;1;1;-;-;-;1;-;-;-;3;1;3;4;-;15
E66   Obesidade;-;-;-;-;-;-;2;4;21;34;57;53;73;67;75;80;96;66;48;60;-;736
E67   Outr form de hiperalimentacao;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
E70   Disturbios metabolism aminoacidos aromaticos;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
E71   Dist metab aminoacidos cad ramif e acid grax;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
E72   Outr disturbios metabolismo de aminoacidos;-;1;4;2;1;1;-;-;-;-;-;1;-;2;-;2;-;-;-;2;-;16
E74   Outr disturbios do metabolismo carboidratos;-;-;-;2;1;-;-;1;-;-;-;1;1;-;-;-;-;1;-;1;-;8
E75   Disturb metab esfingolip e outr depos lipid;-;-;1;7;5;2;4;1;1;-;-;-;2;1;-;-;1;-;-;1;-;26
E76   Disturbios metabolismo do glicosaminoglicano;-;-;-;-;1;1;-;2;-;-;-;1;-;-;-;-;-;-;-;1;-;6
E77   Disturbios do metabolismo de glicoproteinas;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;5
E78   Disturbios metab lipoproteinas e out lipidem;-;-;-;-;-;-;-;-;1;-;1;7;11;18;23;33;34;50;37;135;-;350
E79   Disturbios metabolismo purina e pirimidina;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
E80   Disturbios metab porfirina e bilirrubina;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;3
E83   Disturbios do metabolismo de minerais;-;-;1;-;-;-;2;-;1;1;-;2;-;1;6;9;11;4;8;12;-;58
E84   Fibrose cistica;-;-;4;3;3;5;3;5;3;1;1;1;-;-;1;4;1;4;5;17;-;61
E85   Amiloidose;-;-;-;-;-;-;-;-;-;-;1;-;3;4;5;4;3;7;4;6;-;37
E86   Deplecao de volume;-;-;3;1;-;-;-;1;-;1;3;-;3;2;4;11;20;23;42;240;-;354
E87   Outr transt equil hidroeletr e acido-basic;2;1;1;3;2;-;-;1;1;2;2;6;4;4;9;20;23;37;58;225;-;401
E88   Outr disturbios metabolicos;1;3;4;-;1;-;-;1;-;-;-;2;4;4;6;12;15;15;17;70;-;155
F01   Demencia vascular;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;4;16;12;113;-;152
F03   Demencia NE;-;-;-;-;-;-;-;-;-;-;-;1;1;2;8;17;35;55;112;1058;1;1290
F05   Delirium nao induz alcool outr subst psicoat;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;2;15;-;21
F06   Outr transt ment lesao disf cereb doenc fis;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
F10   Transt mentais comport dev uso alcool;-;-;-;-;-;-;2;5;10;26;40;68;107;94;98;85;77;40;21;20;2;695
F11   Transt mentais e comport dev uso de opiaceos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
F12   Transt mentais comport dev uso canabinoides;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2
F13   Transt mentais comport dev uso sedat hipnot;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
F14   Transt mentais e comport dev uso da cocaina;-;-;-;-;-;-;-;1;2;6;2;3;7;3;-;-;-;-;-;3;-;27
F16   Transt mentais comport dev uso alucinogenos;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
F17   Transt mentais e comport dev uso de fumo;-;-;-;-;-;-;-;-;1;3;3;3;11;20;40;33;24;21;14;32;-;205
F18   Transt mentais comport dev uso solv volateis;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
F19   Transt ment comp mult drog out subst psicoat;-;-;-;-;-;-;6;13;8;6;14;9;6;9;4;-;2;2;-;1;-;80
F20   Esquizofrenia;-;-;-;-;-;-;-;1;-;1;6;7;5;10;18;12;13;16;10;27;-;126
F21   Transt esquizotipico;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
F22   Transt delirantes persistentes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
F23   Transt psicoticos agudos e transitorios;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
F29   Psicose nao-organica NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
F31   Transt afetivo bipolar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;3
F32   Episodios depressivos;-;-;-;-;-;-;-;-;-;-;4;3;1;4;1;8;4;4;7;19;-;55
F33   Transt depressivo recorrente;-;-;-;-;-;-;-;-;-;1;-;1;1;4;4;-;-;2;2;2;-;17
F41   Outr transt ansiosos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;3
F42   Transt obsessivo-compulsivo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
F43   Reacoes ao stress grave e transt adaptacao;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;3
F44   Transt dissociativos;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
F50   Transt da alimentacao;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;1;-;4
F54   Fat psicolog comport assoc doenc transt COP;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
F55   Abuso de subst que nao produzem dependencia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
F60   Transt especificos da personalidade;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
F70   Retardo mental leve;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
F71   Retardo mental moderado;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
F72   Retardo mental grave;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
F73   Retardo mental profundo;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
F79   Retardo mental NE;-;-;-;-;-;-;-;-;-;2;1;1;-;1;1;1;-;-;-;-;-;7
F84   Transt globais do desenvolv;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;3
F89   Transt do desenvolv psicologico NE;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;4
F99   Transt mental NE em outr parte;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;2;1;-;1;1;-;11
G00   Meningite bacter NCOP;1;2;19;12;3;1;7;5;8;10;12;16;13;12;22;20;18;8;17;9;-;215
G03   Meningite dev outr causas e a causas NE;-;-;5;4;2;2;1;2;-;2;3;1;5;6;7;6;6;5;1;5;1;64
G04   Encefalite mielite e encefalomielite;-;-;2;4;2;2;2;8;2;7;2;6;7;3;9;9;12;6;5;10;-;98
G06   Abscesso granuloma intracran intra-raquid;-;-;1;-;-;-;-;3;1;1;3;3;5;3;7;4;2;1;2;-;-;36
G08   Flebite tromboflebite intracran intra-raquid;-;-;-;-;-;-;1;-;3;1;-;-;4;-;-;-;-;1;1;-;-;11
G09   Sequelas doenc inflam sist nerv centr;-;-;-;-;-;1;1;2;1;3;1;1;1;3;2;1;1;2;1;8;-;29
G10   Doenc de Huntington;-;-;-;-;-;-;-;-;-;-;4;6;1;8;6;1;3;6;1;-;-;36
G11   Ataxia hereditaria;-;-;-;-;-;-;-;-;2;1;1;3;2;1;4;2;2;2;1;2;-;23
G12   Atrofia muscular espinal e sindr correlatas;1;-;2;7;2;1;3;3;4;3;8;15;13;35;45;51;82;67;44;42;-;428
G20   Doenc de Parkinson;-;-;-;-;-;-;-;-;-;-;-;1;4;4;8;14;57;125;179;713;-;1105
G21   Parkinsonismo secund;-;-;-;-;-;-;-;1;1;-;-;-;1;2;-;1;4;1;2;6;-;19
G23   Outr doenc degenerativas dos ganglios base;-;-;-;-;1;2;-;-;-;1;-;-;-;-;1;1;1;5;-;2;-;14
G24   Distonia;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3
G25   Outr doenc extrapiramidais transt movimentos;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;3;-;5
G30   Doenc de Alzheimer;-;-;-;-;-;-;-;-;-;-;-;2;3;7;13;63;155;390;757;4896;-;6286
G31   Outr doenc degenerativas sist nervoso NCOP;-;-;-;1;-;-;1;-;4;1;2;5;4;9;13;16;25;31;50;436;-;598
G35   Esclerose mult;-;-;-;-;-;-;-;-;-;1;1;3;4;11;12;3;10;5;3;3;-;56
G36   Outr desmielinizacoes disseminadas agudas;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;2;-;-;5
G37   Outr doenc desmielinizantes sist nerv centr;-;-;-;1;-;1;1;1;-;-;1;1;2;3;1;2;3;2;2;2;-;23
G40   Epilepsia;-;-;6;23;9;9;11;19;26;22;32;29;35;32;49;35;41;37;31;82;-;528
G41   Estado de mal epileptico;-;-;2;1;2;1;1;3;4;1;2;2;8;6;5;4;7;7;6;11;-;73
G45   Acid vasc cerebr isquemicos trans sindr corr;-;-;-;-;-;-;-;1;-;-;1;3;-;3;4;15;11;10;9;49;-;106
G47   Disturbios do sono;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2;2;1;-;7
G58   Outr mononeuropatias;-;-;-;-;1;-;-;-;-;1;1;-;-;1;-;-;-;-;-;1;-;5
G60   Neuropatia hereditaria e idiopatica;-;-;-;-;1;1;1;-;-;-;1;-;-;1;2;2;-;1;1;3;-;14
G61   Polineuropatia inflam;-;-;-;-;1;-;-;-;2;-;2;7;3;5;5;8;8;5;4;4;-;54
G62   Outr polineuropatias;-;-;-;2;4;1;-;1;1;1;1;-;3;7;4;8;5;8;5;10;-;61
G70   Miastenia gravis outr transt neuromusculares;-;-;-;-;-;-;-;-;-;1;-;1;-;7;1;8;8;4;7;15;-;52
G71   Transt prim dos musculos;-;-;2;2;-;7;16;22;14;9;8;6;3;7;4;10;2;2;2;8;-;124
G72   Outr miopatias;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;1;1;4;-;11
G80   Paralisia cerebral;-;-;6;16;24;38;53;35;32;22;21;16;13;10;11;6;3;3;-;2;-;311
G81   Hemiplegia;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
G82   Paraplegia e tetraplegia;-;-;-;-;-;-;1;1;2;1;3;1;3;4;3;6;2;1;2;4;-;34
G83   Outr sindr paraliticas;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;3;-;7
G90   Transt do sist nervoso autonomo;-;-;-;2;1;-;-;-;-;-;-;3;1;2;3;4;3;3;5;8;-;35
G91   Hidrocefalia;-;-;11;12;11;10;6;6;5;4;7;5;6;11;9;15;13;12;17;23;-;183
G92   Encefalopatia toxica;-;-;-;-;-;-;-;-;1;-;2;-;-;2;1;1;1;1;1;1;-;11
G93   Outr transt do encefalo;-;-;15;38;14;16;24;22;19;20;20;42;30;50;63;67;57;49;52;92;1;691
G95   Outr doenc da medula espinal;-;-;-;1;-;1;-;-;-;-;1;1;1;1;4;1;-;-;4;2;-;17
G96   Outr transt do sist nervoso central;-;-;-;-;-;-;-;1;-;-;-;-;2;-;1;3;2;1;2;2;-;14
G97   Transt pos-proced do sist nervoso NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
G98   Outr transt do sist nervoso NCOP;-;-;-;1;-;-;-;-;-;1;-;-;2;1;-;-;-;-;4;5;-;14
H05   Transt da orbita;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3
H44   Transt do globo ocular;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
H65   Otite media nao-supurativa;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
H66   Otite media supurativa e as NE;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;4;1;-;4;6;-;22
H68   Salpingite e obstrucao trompa de Eustaquio;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
H70   Mastoidite e afeccoes correlatas;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;1;-;1;7;-;14
H71   Colesteatoma do ouvido medio;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
H81   Transt da funcao vestibular;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
H83   Outr transt do ouvido interno;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
I00   Febre reumatica s/mencao de compr do coracao;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;1;-;-;-;-;4
I01   Febre reumatica c/compr do coracao;-;-;-;-;-;-;-;-;-;-;-;1;-;4;3;2;1;3;1;4;-;19
I02   Coreia reumatica;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;3
I05   Doenc reumaticas da valva mitral;-;-;-;-;-;-;1;1;-;3;5;15;16;17;22;30;26;30;19;21;-;206
I06   Doenc reumaticas da valva aortica;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;4;4;3;1;4;-;18
I07   Doenc reumaticas da valva tricuspide;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;2;2;1;3;5;-;17
I08   Doenc de mult valvas;-;-;-;-;-;-;1;1;2;1;1;3;7;10;14;10;12;17;13;24;-;116
I09   Outr doenc reumaticas do coracao;-;-;-;-;-;1;-;-;1;-;2;1;1;1;2;1;-;1;1;4;-;16
I10   Hipertensao essencial;-;-;-;-;-;-;2;2;4;8;19;25;61;110;158;239;279;332;369;1380;1;2989
I11   Doenc cardiaca hipertensiva;-;-;-;-;-;-;-;2;7;18;32;58;111;167;263;394;482;503;597;1925;-;4559
I12   Doenc renal hipertensiva;-;-;-;-;1;-;1;2;-;6;7;19;23;45;61;83;113;107;103;401;-;972
I13   Doenc cardiaca e renal hipertensiva;-;-;-;-;-;-;-;1;3;1;3;12;17;34;49;71;89;88;108;353;-;829
I20   Angina pectoris;-;-;-;-;-;-;-;-;-;-;1;-;-;3;7;9;12;22;18;25;-;97
I21   Infarto agudo do miocardio;-;-;-;-;1;3;37;73;91;179;313;577;1008;1585;2253;2919;3019;3024;2863;6152;15;24112
I22   Infarto do miocardio recorrente;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;7;5;2;2;8;-;28
I24   Outr doenc isquemicas agudas do coracao;-;-;-;-;-;-;-;4;-;6;4;17;14;32;43;67;97;109;120;268;-;781
I25   Doenc isquemica cronica do coracao;-;-;-;1;-;1;8;13;12;22;48;78;152;292;509;686;831;896;888;2307;7;6751
I26   Embolia pulmonar;-;-;2;1;2;1;7;28;46;55;91;133;139;159;197;236;308;286;350;999;9;3049
I27   Outr form de doenc cardiaca pulmonar;-;-;12;3;1;3;-;3;1;5;7;10;4;5;11;18;31;27;24;80;-;245
I28   Outr doenc dos vasos pulmonares;-;-;-;-;-;-;-;-;1;-;-;2;1;1;4;1;6;1;1;5;-;23
I30   Pericardite aguda;-;-;-;-;-;-;1;2;-;-;-;2;2;2;5;2;2;4;2;4;-;28
I31   Outr doenc do pericardio;-;-;2;-;1;-;3;1;4;5;2;2;7;13;18;19;15;18;25;26;-;161
I33   Endocardite aguda e subaguda;-;-;3;-;-;-;1;-;3;5;12;10;16;31;28;45;36;47;34;38;-;309
I34   Transt nao-reumaticos da valva mitral;-;-;-;1;-;-;1;2;2;11;2;5;13;24;32;31;45;56;43;106;-;374
I35   Transt nao-reumaticos da valva aortica;-;-;-;-;-;1;1;3;-;3;3;12;23;26;41;64;87;89;102;342;-;797
I36   Transt nao-reumaticos da valva tricuspide;-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;4;-;3;4;4;-;22
I37   Transt da valva pulmonar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
I38   Endocardite de valva NE;-;-;-;-;1;1;1;2;1;4;2;6;10;11;18;20;22;31;31;52;-;213
I40   Miocardite aguda;-;-;1;2;3;-;1;-;-;3;2;6;3;2;5;7;3;2;-;3;-;43
I42   Cardiomiopatias;2;1;18;14;4;13;25;43;48;89;112;186;273;343;456;497;545;519;554;1419;6;5167
I44   Bloqueio atrioventricular e do ramo esquerdo;-;-;-;-;-;-;-;-;-;-;1;-;1;4;7;12;21;32;32;129;-;239
I45   Outr transt de conducao;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;3;3;2;-;12
I46   Parada cardiaca;-;-;-;-;-;-;-;2;-;-;3;8;4;12;14;13;19;28;20;90;-;213
I47   Taquicardia paroxistica;-;-;-;-;-;2;1;-;-;-;1;4;4;2;4;5;8;11;11;31;-;84
I48   Flutter e fibrilacao atrial;-;-;-;1;-;-;-;-;-;2;1;4;7;16;37;58;80;127;165;636;-;1134
I49   Outr arritmias cardiacas;-;-;1;1;-;-;3;6;3;3;7;9;16;40;50;62;83;92;144;551;-;1071
I50   Insuf cardiaca;-;-;6;1;2;2;3;6;15;23;29;54;85;141;254;418;508;689;795;3161;1;6193
