 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Unidade da Federação: São Paulo
Período:2014
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"D39   Neopl comp incerto/desconh org genitais fem";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;1;-;3;1;-;10
"D40   Neopl comp incerto/desconh org genitais masc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;6;-;12
"D41   Neopl comp incerto/desconh orgaos urinarios";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;-;7
"D42   Neopl comp incerto/desconhecido meninges";-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;-;1;-;-;-;5
"D43   Neopl comp inc/desc encefalo sist nerv centr";-;1;1;1;1;1;2;1;2;3;4;3;7;10;7;14;7;12;4;8;-;89
"D44   Neopl comp incerto/desconh gland endocrinas";-;-;-;-;-;1;1;-;1;-;1;2;1;1;-;1;4;-;-;2;-;15
"D45   Policitemia vera";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;4;-;10
"D46   Sindr mielodisplasicas";-;-;-;-;1;1;1;-;1;2;1;1;7;9;7;17;26;28;38;97;-;237
"D47   Out neop comp inc/des tec linf hemat tec cor";-;-;-;1;-;1;2;2;2;-;1;3;4;4;7;12;12;17;13;28;-;109
"D48   Neopl comp inc/desconh outr localiz e NE";-;1;1;-;1;-;-;-;1;3;-;1;5;4;10;2;8;4;6;21;-;68
"D50   Anemia p/defic de ferro";-;-;-;-;-;-;1;1;-;-;-;-;-;-;2;-;-;3;1;5;-;13
"D52   Anemia p/defic de folato";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"D53   Outr anemias nutricionais";-;-;-;1;-;-;-;-;-;-;1;-;2;6;2;2;3;3;7;26;-;53
"D56   Talassemia";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;2;-;5
"D57   Transt falciformes";-;-;-;5;1;3;8;6;2;7;10;7;3;4;4;2;1;1;2;1;-;67
"D58   Outr anemias hemoliticas hereditarias";-;-;-;-;-;-;-;-;1;1;-;-;1;-;3;-;3;2;1;2;-;14
"D59   Anemia hemolitica adquir";-;-;-;2;2;-;1;-;1;1;4;-;4;1;4;5;1;1;5;5;-;37
"D60   Aplasia pura da serie vermelha adquir";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;-;5
"D61   Outr anemias aplasticas";-;-;1;7;2;6;8;6;5;6;6;5;2;10;12;9;15;13;20;43;-;176
"D62   Anemia aguda pos-hemorragica";-;-;-;-;-;-;1;1;1;3;-;2;3;2;3;1;1;1;-;5;-;24
"D64   Outr anemias";-;-;3;-;-;1;3;4;2;2;2;7;3;11;13;13;29;30;42;154;-;319
"D65   Coagulacao intravascular disseminada";-;-;2;4;1;-;2;1;-;1;-;3;3;2;4;4;2;2;2;6;-;39
"D66   Defic hereditaria do fator VIII";-;-;-;2;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;4
"D67   Defic hereditaria do fator IX";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"D68   Outr defeitos da coagulacao";-;1;3;4;-;1;-;1;-;4;4;5;8;11;20;16;16;13;16;37;-;160
"D69   Purpura e outr afeccoes hemorragicas";-;-;3;1;2;1;2;3;4;3;2;6;4;8;4;8;10;6;6;16;-;89
"D70   Agranulocitose";-;-;1;-;-;-;-;-;-;-;6;4;2;5;6;1;4;4;5;11;-;49
"D71   Transt func neutrofilos polimorfonucleares";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
"D73   Doenc do baco";-;-;-;-;-;-;-;1;-;2;2;-;2;2;1;3;3;1;1;1;-;19
"D75   Outr doenc sangue e orgaos hematopoeticos";-;-;-;1;-;-;-;-;1;1;-;2;1;1;1;2;1;2;1;6;-;20
"D76   Alg doenc q env tec linforr e sist reticuloh";-;-;1;3;1;1;1;-;-;2;-;1;-;2;-;-;2;-;1;1;-;16
"D80   Imunodefic c/predom defeitos anticorpos";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"D81   Defic imunitarias combinadas";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"D83   Imunodeficiencia comum variavel";-;-;-;-;-;-;1;-;1;-;1;-;-;1;-;-;-;-;-;-;-;4
"D84   Outr imunodeficiencias";-;-;3;2;1;-;-;-;-;1;1;2;3;2;4;5;3;-;1;5;-;33
"D86   Sarcoidose";-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;3;-;6
"D89   Outr transt q comprom mecanismo imunit NCOP";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"E01   Transt tireoid e afecc assoc rel defic iodo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E02   Hipotireoidismo subclinico p/defic de iodo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E03   Outr hipotireoidismos";-;-;-;-;-;-;-;-;-;2;1;1;2;2;4;5;8;10;12;55;-;102
"E04   Outr bocios nao-toxicos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;-;5
"E05   Tireotoxicose";-;-;-;-;-;-;-;2;2;2;3;3;2;1;1;3;-;4;-;4;-;27
"E06   Tireoidite";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;4;-;7
"E07   Outr transt da tireoide";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;1;-;1;-;6
"E10   Diabetes mellitus insulino-dependente";-;-;-;-;-;1;4;5;16;4;15;9;14;27;30;41;52;65;55;98;1;437
"E11   Diabetes mellitus nao-insulino-dependemte";-;-;-;-;-;-;1;2;1;2;5;9;15;28;49;83;90;76;113;263;-;737
"E12   Diabetes mellitus relac c/a desnutr";-;-;-;-;-;-;-;1;-;1;-;2;1;3;5;5;5;9;6;15;-;53
"E13   Outr tipos espec de diabetes mellitus";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;7;4;13;4;15;-;46
"E14   Diabetes mellitus NE";-;-;1;2;3;-;8;13;30;51;77;123;256;362;638;898;1102;1182;1248;2706;2;8702
"E15   Coma hipoglicemico nao-diabetico";-;-;-;-;1;-;-;-;-;-;-;-;1;-;2;-;-;-;2;2;-;8
"E16   Outr transt da secrecao pancreatica interna";-;-;-;-;-;-;-;-;-;1;-;1;2;4;6;6;7;6;13;24;-;70
"E21   Hiperparatireoid e out transt gland paratir";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2;-;4
"E22   Hiperfuncao da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"E23   Hipofuncao e outr transt da hipofise";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;2;1;-;7
"E24   Sindr de Cushing";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"E25   Transt adrenogenitais";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"E27   Outr transt da gland supra-renal";-;-;-;-;-;-;-;-;2;1;-;1;1;1;1;1;1;-;-;1;-;10
"E31   Disfuncao poliglandular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E34   Outr transt endocrinos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;3
"E40   Kwashiorkor";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;5;-;11
"E41   Marasmo nutricional";-;-;-;-;-;-;-;1;-;-;1;3;1;2;2;3;4;4;12;47;-;80
"E43   Desnutric proteico-calorica grave NE";-;1;6;1;-;2;1;-;1;3;3;1;8;8;10;13;18;18;28;107;-;229
"E44   Desnutric proteico-calorica grau moder leve";-;-;-;-;1;-;-;-;-;-;-;1;-;2;6;3;1;-;9;10;1;34
"E45   Atraso desenv dev desnutric proteico-caloric";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"E46   Desnutric proteico-calorica NE";-;-;6;5;-;2;5;3;5;9;7;12;19;19;22;34;33;63;83;409;3;739
"E51   Defic de tiamina";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;-;-;-;4
"E52   Defic de niacina";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;-;-;-;1;5
"E54   Defic de acido ascorbico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"E63   Outr defic nutricionais";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;3
"E64   Sequelas desnutric e outr defic nutricionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;5;-;9
"E66   Obesidade";-;-;-;-;-;-;2;9;20;44;25;48;55;59;71;75;70;44;42;41;-;605
"E67   Outr form de hiperalimentacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"E71   Dist metab aminoacidos cad ramif e acid grax";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"E72   Outr disturbios metabolismo de aminoacidos";1;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;9
"E74   Outr disturbios do metabolismo carboidratos";-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;4
"E75   Disturb metab esfingolip e outr depos lipid";-;-;1;7;3;1;2;-;1;-;1;-;-;1;-;-;-;-;-;1;-;18
"E76   Disturbios metabolismo do glicosaminoglicano";-;-;1;1;-;1;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;7
"E77   Disturbios do metabolismo de glicoproteinas";-;-;1;2;-;-;-;-;1;-;-;1;-;-;-;-;1;1;-;3;-;10
"E78   Disturbios metab lipoproteinas e out lipidem";-;-;-;-;-;-;-;-;4;1;5;5;13;16;41;40;30;47;54;93;-;349
"E79   Disturbios metabolismo purina e pirimidina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;4
"E80   Disturbios metab porfirina e bilirrubina";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2;1;-;-;-;5
"E83   Disturbios do metabolismo de minerais";-;-;-;1;-;-;2;1;-;-;3;-;1;3;1;4;4;2;4;9;-;35
"E84   Fibrose cistica";-;-;3;-;-;5;7;6;2;-;2;1;1;1;1;3;2;1;1;7;-;43
"E85   Amiloidose";-;-;-;-;-;-;-;-;-;1;-;1;2;1;4;2;7;2;4;6;-;30
"E86   Deplecao de volume";-;-;7;2;-;-;-;-;-;4;1;1;5;6;12;13;16;21;53;295;-;436
"E87   Outr transt equil hidroeletr e acido-basic";3;-;2;3;4;2;1;-;1;2;3;1;4;10;14;15;24;25;41;136;-;291
"E88   Outr disturbios metabolicos";2;1;5;1;-;1;-;-;-;-;-;1;4;1;4;7;11;19;18;60;-;135
"F01   Demencia vascular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;4;18;22;83;-;134
"F03   Demencia NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;8;17;23;47;91;906;-;1093
"F05   Delirium nao induz alcool outr subst psicoat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;5;34;-;45
"F06   Outr transt ment lesao disf cereb doenc fis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"F07   Transt pers comport dev doen lesao disf cer";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"F09   Transt mental organico ou sintomatico NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"F10   Transt mentais comport dev uso alcool";-;-;-;1;-;-;-;2;10;25;53;101;122;124;109;74;70;31;22;17;2;763
"F11   Transt mentais e comport dev uso de opiaceos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"F12   Transt mentais comport dev uso canabinoides";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;2
"F13   Transt mentais comport dev uso sedat hipnot";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"F14   Transt mentais e comport dev uso da cocaina";-;-;-;-;-;-;3;2;4;2;1;2;2;2;1;-;-;-;-;1;-;20
"F15   Transt ment comp uso outr estim incl cafeina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"F16   Transt mentais comport dev uso alucinogenos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"F17   Transt mentais e comport dev uso de fumo";-;-;-;-;-;-;-;-;3;1;7;4;10;15;24;21;21;19;16;20;-;161
"F19   Transt ment comp mult drog out subst psicoat";-;-;-;-;-;-;8;1;10;2;12;10;7;5;1;-;2;-;-;-;-;58
"F20   Esquizofrenia";-;-;-;-;-;-;-;2;1;4;2;1;6;11;10;7;11;5;8;16;-;84
"F23   Transt psicoticos agudos e transitorios";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2
"F28   Outr transt psicoticos nao-organicos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2
"F29   Psicose nao-organica NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;4
"F31   Transt afetivo bipolar";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;2;-;-;-;6
"F32   Episodios depressivos";-;-;-;-;-;-;-;-;1;-;-;-;3;-;7;2;1;6;10;14;-;44
"F33   Transt depressivo recorrente";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;2;-;5
"F34   Transt de humor persistentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"F40   Transt fobico-ansiosos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"F41   Outr transt ansiosos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;5;-;8
"F42   Transt obsessivo-compulsivo";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;3
"F43   Reacoes ao stress grave e transt adaptacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"F44   Transt dissociativos";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;-;4
"F50   Transt da alimentacao";-;-;-;-;-;-;1;1;-;1;1;-;-;1;-;1;1;1;2;2;-;12
"F51   Transt nao-organicos sono dev fat emocionais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"F55   Abuso de subst que nao produzem dependencia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"F60   Transt especificos da personalidade";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"F72   Retardo mental grave";-;-;-;-;-;1;2;-;-;-;-;-;1;2;-;-;-;-;-;-;-;6
"F73   Retardo mental profundo";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2
"F79   Retardo mental NE";-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;1;1;1;-;-;-;7
"F84   Transt globais do desenvolv";-;-;-;-;-;1;2;2;-;-;-;-;-;-;-;1;-;-;-;-;-;6
"F99   Transt mental NE em outr parte";-;-;-;-;-;-;-;-;-;-;1;1;-;1;4;2;1;-;-;2;-;12
"G00   Meningite bacter NCOP";1;2;19;12;4;8;6;10;12;10;14;17;23;23;27;24;19;8;13;16;1;269
"G03   Meningite dev outr causas e a causas NE";-;2;9;1;3;-;1;6;5;8;4;6;11;7;9;6;1;4;2;6;1;92
"G04   Encefalite mielite e encefalomielite";-;-;2;6;7;1;4;3;6;6;5;5;8;5;6;13;6;11;3;8;-;105
"G06   Abscesso granuloma intracran intra-raquid";-;-;-;-;-;-;1;3;-;3;1;3;5;5;8;9;5;3;4;2;-;52
"G08   Flebite tromboflebite intracran intra-raquid";-;-;-;-;1;1;-;2;2;-;-;-;1;-;-;-;1;1;-;-;-;9
"G09   Sequelas doenc inflam sist nerv centr";-;-;-;-;-;1;3;1;1;1;2;1;-;6;6;2;1;5;2;6;-;38
"G10   Doenc de Huntington";-;-;-;-;-;1;-;1;-;-;2;2;2;6;3;6;-;1;3;-;-;27
"G11   Ataxia hereditaria";-;-;-;-;-;1;-;-;1;1;3;4;3;3;-;1;1;1;3;2;-;24
"G12   Atrofia muscular espinal e sindr correlatas";-;-;1;2;-;2;2;-;4;5;7;16;16;34;27;55;54;42;31;30;-;328
"G20   Doenc de Parkinson";-;-;-;-;-;-;-;-;-;-;-;-;1;6;13;22;43;106;179;550;-;920
"G21   Parkinsonismo secund";-;-;-;-;-;-;-;-;1;-;-;1;4;-;-;3;-;2;-;2;-;13
"G23   Outr doenc degenerativas dos ganglios base";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;4
"G24   Distonia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"G25   Outr doenc extrapiramidais transt movimentos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"G30   Doenc de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;2;1;1;9;60;116;252;664;3884;1;4990
"G31   Outr doenc degenerativas sist nervoso NCOP";-;-;-;1;-;3;1;1;1;3;2;6;8;8;6;9;14;18;34;149;-;264
"G35   Esclerose mult";-;-;-;-;-;-;-;-;-;2;1;6;10;7;13;12;11;7;5;10;-;84
"G36   Outr desmielinizacoes disseminadas agudas";-;-;-;-;-;-;-;1;-;3;-;-;-;2;2;2;2;-;-;-;-;12
"G37   Outr doenc desmielinizantes sist nerv centr";-;-;-;-;-;1;-;-;1;-;2;2;1;2;1;5;1;3;1;2;-;22
"G40   Epilepsia";-;-;2;14;5;12;14;16;22;15;20;33;35;33;37;19;21;20;19;41;1;379
"G41   Estado de mal epileptico";-;-;-;4;1;2;1;-;1;4;3;5;2;1;6;7;3;6;3;10;-;59
"G45   Acid vasc cerebr isquemicos trans sindr corr";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;2;3;14;-;25
"G47   Disturbios do sono";-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;1;1;-;-;1;-;7
"G52   Transt de outr nervos cranianos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"G58   Outr mononeuropatias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;4
"G60   Neuropatia hereditaria e idiopatica";-;-;-;-;1;-;-;-;-;-;-;1;-;2;-;3;1;1;1;5;-;15
"G61   Polineuropatia inflam";-;-;-;-;-;-;-;-;-;6;1;3;3;2;5;5;3;5;7;11;-;51
"G62   Outr polineuropatias";-;-;2;3;2;-;1;1;1;2;1;2;4;5;7;4;3;9;6;11;-;64
"G70   Miastenia gravis outr transt neuromusculares";-;-;-;1;1;1;-;-;1;-;4;1;3;3;1;5;1;4;4;8;-;38
"G71   Transt prim dos musculos";-;-;3;3;1;6;15;9;5;3;3;4;2;8;5;1;6;2;2;2;-;80
"G72   Outr miopatias";-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;1;1;1;2;-;-;9
"G80   Paralisia cerebral";-;-;5;28;25;33;50;24;29;12;16;8;8;6;7;8;4;2;2;1;-;268
"G82   Paraplegia e tetraplegia";-;-;-;-;-;-;-;2;3;2;1;1;4;2;3;4;4;5;3;-;-;34
"G83   Outr sindr paraliticas";-;-;-;-;-;1;-;-;-;-;1;-;1;2;-;-;-;1;1;1;-;8
"G90   Transt do sist nervoso autonomo";-;-;-;-;-;-;-;-;3;1;-;-;1;2;3;1;1;4;-;8;-;24
"G91   Hidrocefalia";-;-;17;15;3;6;6;7;4;4;1;5;5;7;8;7;15;13;13;23;-;159
"G92   Encefalopatia toxica";-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;-;1;-;1;2;-;11
"G93   Outr transt do encefalo";-;-;16;31;19;21;18;15;18;27;33;33;32;49;55;41;48;51;45;93;-;645
"G95   Outr doenc da medula espinal";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;2;4;3;5;-;18
"G96   Outr transt do sist nervoso central";-;-;1;-;2;-;-;-;-;1;1;-;2;1;-;3;-;-;-;6;-;17
"G98   Outr transt do sist nervoso NCOP";-;-;-;-;-;-;4;-;-;-;-;1;2;3;-;2;2;2;2;6;-;24
"H05   Transt da orbita";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"H44   Transt do globo ocular";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H57   Outr transt do olho e anexos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"H60   Otite externa";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;2
"H66   Otite media supurativa e as NE";-;-;1;2;-;1;-;1;-;1;-;1;1;2;2;-;2;2;-;2;-;18
"H70   Mastoidite e afeccoes correlatas";-;-;-;-;-;-;-;-;-;1;1;1;1;1;-;2;1;1;1;-;-;10
"H74   Outr transt do ouvido medio e da mastoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"H83   Outr transt do ouvido interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"I00   Febre reumatica s/mencao de compr do coracao";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;1;2;-;6
"I01   Febre reumatica c/compr do coracao";-;-;-;-;-;-;-;-;-;-;1;1;1;2;1;-;-;1;-;2;-;9
"I02   Coreia reumatica";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"I05   Doenc reumaticas da valva mitral";-;-;-;-;-;-;2;2;4;5;14;14;23;30;30;40;29;39;36;28;-;296
"I06   Doenc reumaticas da valva aortica";-;-;-;-;-;-;-;1;-;-;-;5;1;1;2;6;6;1;7;10;-;40
"I07   Doenc reumaticas da valva tricuspide";-;-;-;-;-;-;-;-;1;-;-;2;3;1;1;1;-;1;2;2;-;14
"I08   Doenc de mult valvas";-;-;-;-;-;-;-;1;1;2;1;9;7;5;15;11;7;14;8;13;-;94
"I09   Outr doenc reumaticas do coracao";-;-;-;-;-;-;-;-;-;1;1;-;-;-;6;1;1;2;2;2;-;16
"I10   Hipertensao essencial";-;-;-;-;-;-;1;2;4;13;16;50;87;167;219;249;290;345;405;1286;-;3134
"I11   Doenc cardiaca hipertensiva";-;-;-;1;-;-;1;2;7;12;23;57;106;143;240;287;397;427;494;1323;1;3521
"I12   Doenc renal hipertensiva";-;-;-;-;1;-;-;3;3;8;18;22;43;47;68;82;84;90;113;259;-;841
"I13   Doenc cardiaca e renal hipertensiva";-;-;-;-;-;1;-;1;1;1;3;8;6;19;37;54;43;52;58;171;-;455
"I20   Angina pectoris";-;-;-;-;-;-;-;-;1;-;1;-;4;5;6;10;20;15;11;37;-;110
"I21   Infarto agudo do miocardio";-;-;-;-;1;7;68;76;89;191;319;585;1026;1512;2157;2465;2617;2551;2631;5487;47;21829
"I22   Infarto do miocardio recorrente";-;-;-;-;-;-;-;-;1;-;-;1;2;6;9;4;3;5;5;7;-;43
"I24   Outr doenc isquemicas agudas do coracao";-;-;-;-;-;-;-;1;3;4;2;8;14;30;58;118;123;122;153;337;-;973
"I25   Doenc isquemica cronica do coracao";-;-;-;-;-;-;10;7;9;23;43;92;159;288;450;590;680;817;880;2117;8;6173
"I26   Embolia pulmonar";-;-;1;2;-;3;15;27;42;62;84;104;145;143;184;212;252;271;306;830;4;2687
"I27   Outr form de doenc cardiaca pulmonar";-;-;6;1;2;2;3;3;4;7;5;4;10;10;17;26;24;35;34;109;-;302
"I28   Outr doenc dos vasos pulmonares";-;-;-;-;-;-;-;2;1;1;1;1;-;3;1;1;3;2;5;3;-;24
"I30   Pericardite aguda";-;-;-;1;-;-;-;1;-;3;2;2;1;4;2;5;2;1;3;7;-;34
"I31   Outr doenc do pericardio";1;-;1;1;-;1;-;5;1;4;3;7;15;8;13;9;12;14;14;28;1;138
"I33   Endocardite aguda e subaguda";-;-;2;-;1;-;2;4;5;7;11;14;24;16;31;25;38;27;34;28;-;269
"I34   Transt nao-reumaticos da valva mitral";-;-;-;-;1;-;2;-;3;5;3;7;15;18;24;29;24;36;39;74;-;280
"I35   Transt nao-reumaticos da valva aortica";-;-;-;-;-;2;1;2;2;4;4;10;18;34;38;56;57;83;91;262;1;665
"I36   Transt nao-reumaticos da valva tricuspide";-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;1;-;-;-;-;-;6
"I37   Transt da valva pulmonar";-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;-;1;-;2;2;-;9
"I38   Endocardite de valva NE";-;-;-;-;-;1;2;5;1;7;4;5;13;16;20;17;26;22;19;46;-;204
"I40   Miocardite aguda";-;-;8;3;1;1;3;-;1;1;3;-;2;4;4;-;3;-;1;8;-;43
"I42   Cardiomiopatias";2;3;21;11;4;12;20;25;46;78;124;182;241;334;395;365;415;450;487;1214;15;4444
"I44   Bloqueio atrioventricular e do ramo esquerdo";-;-;-;-;-;-;-;-;-;1;2;-;2;1;1;9;24;16;36;120;-;212
"I45   Outr transt de conducao";-;-;-;-;-;1;2;-;-;-;-;-;2;-;-;-;-;1;-;2;-;8
"I46   Parada cardiaca";-;1;-;-;-;-;1;1;-;5;1;4;9;6;12;14;14;15;23;74;-;180
"I47   Taquicardia paroxistica";-;-;-;-;-;-;-;1;2;1;1;2;3;3;2;4;7;12;15;22;-;75
"I48   Flutter e fibrilacao atrial";-;-;-;-;-;-;-;1;-;-;1;5;11;13;23;32;56;109;152;422;-;825
"I49   Outr arritmias cardiacas";-;-;2;1;-;1;5;9;4;6;7;13;20;29;49;61;72;117;151;545;1;1093
"I50   Insuf cardiaca";-;-;3;1;-;2;3;11;18;21;37;50;97;173;265;402;523;641;862;2925;3;6037
"I51   Complic cardiopatias doenc cardiacas mal def";-;-;5;8;-;2;9;10;16;17;18;33;39;36;62;62;65;78;75;225;3;763
"I60   Hemorragia subaracnoide";-;-;1;2;2;5;8;15;32;44;79;97;172;184;190;161;146;111;102;159;-;1510
"I61   Hemorragia intracerebral";-;-;1;5;2;11;18;19;27;50;103;169;277;328;421;395;375;360;385;750;6;3702
"I62   Outr hemorragias intracranianas nao-traum";-;-;5;3;-;1;-;-;2;4;5;13;17;22;14;26;21;33;32;119;1;318
"I63   Infarto cerebral";-;-;-;-;1;1;1;3;3;10;20;32;48;81;151;224;244;319;404;1059;1;2602
"I64   Acid vasc cerebr NE como hemorrag isquemico";-;-;-;1;2;1;1;3;11;15;29;49;116;231;325;500;659;852;1060;2770;1;6626
"I67   Outr doenc cerebrovasculares";-;-;1;3;4;2;8;7;7;13;26;36;80;134;187;226;323;370;405;1056;-;2888
"I69   Sequelas de doenc cerebrovasculares";-;-;-;-;-;3;1;2;3;5;6;26;37;78;166;237;349;520;658;1817;1;3909
