 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Masc
Período:2013
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"K92   Outr doenc do aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;-;2;1;1;6;-;14
"L03   Celulite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"L10   Penfigo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"L12   Penfigoide";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L27   Dermatite dev subst de uso interno";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;3;-;5
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;3
"M10   Gota";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"M31   Outr vasculopatias necrotizantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M32   Lupus eritematoso disseminado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;3
"M89   Outr transt osseos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"N03   Sindr nefritica cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N17   Insuf renal aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;4
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;-;-;2;-;1;1;1;-;2;1;4;7;-;19
"N19   Insuf renal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3;-;6
"N34   Uretrite e sindr uretral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N39   Outr transt do trato urinario";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;3;8;5;25;-;47
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"N42   Outr afeccoes da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"N49   Transt inflam orgaos genitais masc NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P01   Fet rec-nasc afet complic maternas gravidez";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P02   Fet rec-nasc afet compl plac cord umb membr";5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P07   Transt rel gest curt dur peso baix nasc NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P21   Asfixia ao nascer";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P22   Desconforto respirat do recem-nascido";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P24   Sindr de aspiracao neonatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P26   Hemorragia pulmonar orig periodo perinatal";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P27   Doenc respirat cron orig periodo perinatal";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P28   Outr afeccoes respirat orig per perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P29   Transt cardiovasc orig periodo perinatal";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P36   Septicemia bacter do recem-nascido";3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P39   Outr infecc especificas do periodo perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P60   Coagulacao intravasc dissem feto rec-nasc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P77   Enterocolite necrotizante do feto e rec-nasc";-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q01   Encefalocele";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q04   Outr malformacoes congen do cerebro";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q05   Espinha bifida";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q21   Malformacoes congen dos septos cardiacos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q22   Malform congen valvas pulmonar tricuspide";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q24   Outr malformacoes congen do coracao";-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q25   Malformacoes congen das grandes arterias";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q27   Outr malformacoes congen sist vasc perif";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Q33   Malformacoes congen do pulmao";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q60   Agenesia renal e outr defeitos reducao rim";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q79   Malformacoes congen sist osteomuscular NCOP";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q89   Outr malformacoes congen NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"Q91   Sindr de Edwards e sindr de Patau";1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q99   Outr anomalias dos cromossomos NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R09   Outr sint sinais relat ap circulat respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;8;-;9
"R96   Outr mortes subitas de causa desconhecida";-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;3
"R98   Morte s/assist";-;-;-;-;-;-;-;2;-;3;5;-;4;1;2;1;1;-;-;2;-;21
"R99   Outr causas mal definidas e NE mortalidade";-;-;1;1;-;2;-;3;4;2;5;2;2;1;2;-;2;-;1;4;-;32
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;1;1;-;-;6
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2;-;-;1;5
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;1;-;4;4;2;-;3;7;3;2;2;4;-;1;2;3;-;38
"V18   Ciclista traum acid transp s/colis";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;1;-;-;-;-;1;-;2;-;-;-;-;-;-;-;4
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;-;3;2;-;1;-;-;-;-;-;-;-;-;-;-;6
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;3
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;-;3;2;1;3;-;-;-;-;-;-;-;-;-;-;9
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;3;16;6;3;1;1;4;-;1;-;-;-;-;-;-;35
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;4
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;-;-;-;-;4;2;1;3;3;1;-;-;3;-;1;1;-;-;19
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;3
"V78   Ocup onibus traum acid transp s/colis";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;1;-;-;-;1;-;6
"V97   Outr acid espec de transporte aereo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W07   Queda de uma cadeira";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W11   Queda em ou de escadas de mao";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;-;-;-;1;1;-;1;-;-;-;1;-;-;-;1;-;-;5
"W14   Queda de arvore";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;1;-;-;-;-;2;1;-;2;-;-;-;-;1;1;-;8
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;1;2;-;-;1;-;-;2;-;2;-;2;2;-;12
"W19   Queda s/especificacao";-;-;1;-;-;-;-;1;-;-;2;1;2;-;6;-;6;6;4;8;-;37
"W23   Apert colhid comprim esmag dentro objetos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W38   Explosao ruptura outr ap pressurizados espec";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W67   Afogamento e submersao em piscina";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W69   Afogamento e submersao em aguas naturais";-;-;-;1;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;4
"W74   Afogamento e submersao NE";-;-;-;-;-;-;3;-;1;-;-;2;1;-;-;-;-;-;-;-;-;7
"W78   Inalacao do conteudo gastrico";-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"W79   Inalacao ingest aliment caus obstr trat resp";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;3
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W84   Riscos NE a respiracao";-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"X00   Expos fogo n-contr edificio outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X36   Vitima avalanc desab terra out mov sup terr";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"X59   Exposicao a fatores NE";-;-;-;-;-;-;-;-;1;-;1;-;1;-;2;-;-;-;-;2;-;7
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;2;1;3;7;4;2;4;4;2;2;-;-;-;-;-;31
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;3
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"X82   Lesao autoprov intenc impacto veic a motor";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;2;12;19;16;9;12;11;2;2;2;2;-;-;-;-;-;89
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;-;-;2;2;2;3;3;1;1;-;1;-;-;-;-;-;15
"Y00   Agressao p/meio de um objeto contundente";-;-;-;-;-;1;-;5;2;5;4;2;2;3;1;-;-;1;-;-;-;26
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y03   Agressao p/meio de impacto veic a motor";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y04   Agressao p/meio de forca corporal";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"Y08   Agressao p/outr meios espec";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y09   Agressao p/meios NE";-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;-;-;-;-;4
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;3
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y20   Enforc estrang sufoc intenc nao determinada";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y21   Afogamento submersao intenc nao determinada";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;3
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y29   Contato obj contundente intenc n det";-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;1;1;-;-;-;-;5
"Y30   Queda salto empurr lugar elev intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;3
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;-;-;-;-;-;2;-;-;2;-;2;2;1;1;1;-;-;-;-;11
"Y35   Intervencao legal";-;-;-;-;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;4
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;3
"Y85   Sequelas de acid transp";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"Y86   Sequelas de outr acid";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Total";31;14;21;12;4;10;38;95;72;76;119;129;184;236;306;301;379;365;429;823;1;3645
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
