 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Masc
Período:2010
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N17   Insuf renal aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;4
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;3;10;17
"N19   Insuf renal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;4
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;4
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N39   Outr transt do trato urinario";-;-;-;-;-;-;-;-;1;-;-;-;1;3;4;1;2;1;7;20;40
"N40   Hiperplasia da prostata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;5
"N45   Orquite e epididimite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P01   Fet rec-nasc afet complic maternas gravidez";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P03   Fet rec-nasc afet out compl trab parto parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P20   Hipoxia intra-uterina";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P21   Asfixia ao nascer";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P22   Desconforto respirat do recem-nascido";6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P26   Hemorragia pulmonar orig periodo perinatal";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P27   Doenc respirat cron orig periodo perinatal";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P28   Outr afeccoes respirat orig per perinatal";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P35   Doenc virais congen";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P36   Septicemia bacter do recem-nascido";2;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"P50   Perda sanguinea fetal";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P60   Coagulacao intravasc dissem feto rec-nasc";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P61   Outr transt hematologicos perinatais";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P76   Outr obstrucoes intestinais do recem-nascido";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P83   Outr afecc compr tegum espec feto rec-nasc";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q00   Anencefalia e malformacoes similares";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q03   Hidrocefalia congen";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q05   Espinha bifida";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q21   Malformacoes congen dos septos cardiacos";-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3
"Q23   Malformacoes congen valvas aortica e mitral";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q24   Outr malformacoes congen do coracao";3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q25   Malformacoes congen das grandes arterias";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q27   Outr malformacoes congen sist vasc perif";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q39   Malformacoes congen do esofago";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q61   Doenc cisticas do rim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Q79   Malformacoes congen sist osteomuscular NCOP";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q89   Outr malformacoes congen NCOP";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q90   Sindr de Down";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q91   Sindr de Edwards e sindr de Patau";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q98   Outr anom cromoss sexuais fenotipo masc NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q99   Outr anomalias dos cromossomos NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R09   Outr sint sinais relat ap circulat respirat";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R41   Outr sint sinais relat func cognit e consc";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;10;11
"R64   Caquexia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"R95   Sindr da morte subita na infancia";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R96   Outr mortes subitas de causa desconhecida";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"R98   Morte s/assist";-;-;-;-;-;-;1;2;2;1;1;2;2;-;1;-;2;2;-;-;16
"R99   Outr causas mal definidas e NE mortalidade";-;-;2;-;1;1;1;1;1;3;5;6;1;2;3;2;2;3;-;-;34
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;3
"V05   Pedestre traum colis trem veic ferroviario";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V09   Pedestre traum outr acid transp e NE";-;-;-;1;-;-;-;1;7;4;3;6;8;5;-;4;-;2;1;1;43
"V12   Ciclista traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"V13   Ciclista traum colis automov pickup caminhon";-;-;-;-;-;-;-;1;1;-;-;1;-;1;-;-;-;-;-;-;4
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;4
"V20   Motociclista traum colis pedestre animal";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;1;1;1;2;2;1;-;-;-;-;-;-;-;-;8
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;1;3;2;-;-;-;-;-;-;-;-;-;-;-;6
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;3
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;4;12;5;6;3;3;2;1;-;1;-;-;-;-;37
"V40   Ocup automovel traum colis pedestre animal";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;-;-;-;-;-;2;-;1;-;-;-;1;-;-;-;1;-;5
"V67   Ocup veic tr pesado traum col obj fixo parad";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"V68   Ocup veic tr pesado traum ac transp s/colis";-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;3
"V85   Ocup veic mot esp constr traum acid transp";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"V87   Acid trans tipo espec desconh mod transp vit";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;-;1;1;2;5;3;1;1;1;2;1;1;-;-;-;19
"V99   Acid transp NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;1;-;-;-;5
"W16   Merg pulo agua caus out traum n afog submers";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;1;4
"W19   Queda s/especificacao";-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;1;1;10;8;12;37
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"W54   Mordedura ou golpe provocado p/cao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"W67   Afogamento e submersao em piscina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;3
"W74   Afogamento e submersao NE";-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"W78   Inalacao do conteudo gastrico";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"W79   Inalacao ingest aliment caus obstr trat resp";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;4
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W87   Exposicao a corrente eletrica NE";-;-;-;-;-;-;-;1;-;1;-;2;-;-;-;-;-;-;-;-;4
"X08   Exposicao outr tipo espec fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;1;1;-;-;1;-;-;1;-;-;-;-;-;4
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X59   Exposicao a fatores NE";-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;1;-;4
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;1;2;4;2;2;3;-;-;1;-;1;1;-;-;17
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;-;-;-;1;5
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;1;-;-;-;-;4
"X87   Agressao p/pesticidas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;3
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;2;16;25;23;16;10;8;5;3;1;-;-;-;-;1;110
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;1;1;2;1;3;2;4;1;-;1;-;-;1;-;-;17
"Y00   Agressao p/meio de um objeto contundente";-;-;-;-;-;-;1;1;1;-;1;1;1;1;1;-;-;-;-;-;8
"Y04   Agressao p/meio de forca corporal";-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;3
"Y08   Agressao p/outr meios espec";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y09   Agressao p/meios NE";-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;3
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"Y20   Enforc estrang sufoc intenc nao determinada";-;-;-;-;-;-;-;1;-;3;2;-;-;1;1;-;-;-;-;-;8
"Y21   Afogamento submersao intenc nao determinada";-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;3
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;3
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;4
"Y28   Contato obj cortante penetrante intenc n det";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2
"Y29   Contato obj contundente intenc n det";-;-;-;-;-;-;1;1;2;1;-;1;3;-;2;-;-;3;1;1;16
"Y30   Queda salto empurr lugar elev intenc n det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;3
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;-;-;2;-;3;1;-;1;-;-;1;-;-;1;-;-;9
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;-;-;-;-;2;-;-;3;-;1;1;3;4;-;1;1;-;2;18
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Total";40;20;28;13;4;11;41;74;87;97;105;137;165;252;267;294;329;404;398;815;3581
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
