Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Feminino
Período:2015
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Total"
"M86   Osteomielite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3
"N11   Nefrite tubulo-intersticial cronica";0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;4
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;0;0;6
"N13   Uropatia obstrutiva e p/refluxo";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"N15   Outr doenc renais tubulo-intersticiais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"N17   Insuf renal aguda";0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;2;2;4;1;1;14
"N18   Insuf renal cronica";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;1;2;0;0;8
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;4
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"N30   Cistite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N32   Outr transt da bexiga";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"N39   Outr transt do trato urinario";0;0;0;0;0;0;0;0;0;1;3;2;5;6;8;14;19;22;19;12;1;112
"N73   Outr doenc inflam pelvicas femin";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
"N82   Fistulas do trato genital femin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"O15   Eclampsia";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O23   Infecc do trato geniturinario na gravidez";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O88   Embolia orig obstetrica";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O95   Morte obstetrica de causa NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O99   Outr doenc mat COP compl grav parto puerp";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P00   Fet rec-nasc afet afec mat n obr rel grav at";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P01   Fet rec-nasc afet complic maternas gravidez";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P02   Fet rec-nasc afet compl plac cord umb membr";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P05   Crescimento fetal retard e desnutric fetal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P21   Asfixia ao nascer";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P22   Desconforto respirat do recem-nascido";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P23   Pneumonia congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P27   Doenc respirat cron orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P28   Outr afeccoes respirat orig per perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P36   Septicemia bacter do recem-nascido";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P37   Outr doenc infecc e parasit congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P61   Outr transt hematologicos perinatais";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P83   Outr afecc compr tegum espec feto rec-nasc";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P92   Problemas de alimentacao do recem-nascido";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q21   Malformacoes congen dos septos cardiacos";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
"Q22   Malform congen valvas pulmonar tricuspide";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q23   Malformacoes congen valvas aortica e mitral";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q24   Outr malformacoes congen do coracao";3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q33   Malformacoes congen do pulmao";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q43   Outr malformacoes congen do intestino";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q44   Malform congen vesic biliar via biliar figad";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"Q60   Agenesia renal e outr defeitos reducao rim";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q79   Malformacoes congen sist osteomuscular NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q90   Sindr de Down";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q91   Sindr de Edwards e sindr de Patau";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q99   Outr anomalias dos cromossomos NCOP";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;2;2;13
"R68   Outr sint e sinais gerais";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;3
"R98   Morte s/assist";0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;2;1;0;0;8
"R99   Outr causas mal definidas e NE mortalidade";0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;8
"V09   Pedestre traum outr acid transp e NE";0;0;0;0;1;0;0;1;2;0;2;2;0;2;2;1;1;1;0;0;0;15
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V28   Motociclista traum acid transp s/colis";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V43   Ocup automov traum col auto pickup caminhon";0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;3
"V47   Ocup automovel traum colis obj fixo parado";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"V48   Ocup automovel traum acid transp s/colis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"V49   Ocup automovel traum outr acid transp e NE";2;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6
"V89   Acid veic mot n-mot tipos de veic NE";0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"W17   Outr quedas de um nivel a outr";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
"W19   Queda s/especificacao";0;0;0;0;0;0;0;1;0;1;0;2;1;2;3;9;9;16;14;3;0;61
"W69   Afogamento e submersao em aguas naturais";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W79   Inalacao ingest aliment caus obstr trat resp";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;3
"W80   Inalac ingest outr obj caus obstr trat resp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"X02   Exposicao fogo contr edif outr tipo constr";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"X44   Envenen acid outr drog medic subst biolog NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X69   Auto-int intenc outr prod quim subst noc NE";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;6
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X78   Lesao autoprov intenc obj cortante  penetr";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X84   Lesao autoprov intenc p/meios NE";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;4
"X95   Agressao disparo outr arma de fogo ou NE";0;0;0;2;3;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;9
"X97   Agressao p/meio de fumaca fogo e chamas";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X99   Agressao objeto cortante ou penetrante";0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;7
"Y00   Agressao p/meio de um objeto contundente";0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3
"Y01   Agressao p/meio projecao de um lugar elevado";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y07   Outr sindr de maus tratos";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Y88   Sequelas cuid med cirurg consid causa ext";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"Total";54;2;6;12;17;27;40;48;47;91;131;171;176;238;275;371;452;480;307;123;29;3097
