Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Sexo: Feminino;;;;;;;;;;;;;;;;;;;;;;
Período:2019;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
K56   Ileo paralitico e obstr intestinal s/hernia;0;0;0;0;0;0;0;1;1;0;0;0;0;2;3;1;4;5;3;1;0;21
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;5;1;1;0;1;14
K59   Outr transt funcionais do intestino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K61   Abscesso das regioes anal e retal;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;3
K62   Outr doenc do reto e do anus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
K63   Outr doenc do intestino;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;2;0;0;0;0;6
K65   Peritonite;0;0;0;0;0;1;0;0;0;0;0;0;4;1;1;0;1;3;0;0;0;11
K66   Outr transt do peritonio;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
K70   Doenc alcoolica do figado;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;5
K72   Insuf hepatica NCOP;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;3
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;0;0;0;2;1;2;4;1;4;4;5;5;0;0;0;28
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
K76   Outr doenc do figado;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;3
K80   Colelitiase;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;6
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;0;1;0;6
K82   Outr doenc da vesicula biliar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
K83   Outr doenc das vias biliares;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;2;0;0;0;6
K85   Pancreatite aguda;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;1;0;0;6
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;4;4;2;0;0;16
L02   Abscesso cutaneo furunculo e antraz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
L03   Celulite;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;2;1;1;0;11
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;3;2;0;0;10
L12   Penfigoide;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;5;0;3;0;13
L97   Ulcera dos membros infer NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M05   Artrite reumatoide soro-positiva;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;4
M23   Transt internos dos joelhos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M31   Outr vasculopatias necrotizantes;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4
M32   Lupus eritematoso disseminado;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
M34   Esclerose sistemica;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M41   Escoliose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M48   Outr espondilopatias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M50   Transt dos discos cervicais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M60   Miosite;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;3
M62   Outr transt musculares;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;0;0;5
M72   Transt fibroblasticos;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2
M84   Transt da continuidade do osso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;3
M85   Outr transt da densidade e estrutura osseas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;1;0;0;0;0;0;0;0;0;0;1;1;0;1;3;0;3;4;1;0;1;16
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
N17   Insuf renal aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;4
N18   Insuf renal cronica;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;2;0;0;4;3;0;13
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;5
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2
N21   Calculose do trato urinario infer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;4
N36   Outr transt da uretra;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
N39   Outr transt do trato urinario;0;0;0;0;0;0;0;0;1;0;0;2;3;5;7;9;20;22;20;11;3;103
N61   Transt inflam da mama;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
N70   Salpingite e ooforite;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
N71   Doenc inflam do utero exceto o colo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
N76   Outr afeccoes inflam da vagina e da vulva;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
N82   Fistulas do trato genital femin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
O14   Hipertensao gestacional c/proteinuria signif;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
O15   Eclampsia;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
O26   Assist materna outr complic lig predom grav;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O96   Morte qq caus obst mais 42d menos 1a parto;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
O99   Outr doenc mat COP compl grav parto puerp;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P00   Fet rec-nasc afet afec mat n obr rel grav at;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P02   Fet rec-nasc afet compl plac cord umb membr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P07   Transt rel gest curt dur peso baix nasc NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P22   Desconforto respirat do recem-nascido;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P26   Hemorragia pulmonar orig periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P27   Doenc respirat cron orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P28   Outr afeccoes respirat orig per perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P29   Transt cardiovasc orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P36   Septicemia bacter do recem-nascido;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
P96   Outr afeccoes originadas periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q00   Anencefalia e malformacoes similares;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q04   Outr malformacoes congen do cerebro;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
Q20   Malform congen camaras e comunicacoes card;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q23   Malformacoes congen valvas aortica e mitral;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q24   Outr malformacoes congen do coracao;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q25   Malformacoes congen das grandes arterias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q27   Outr malformacoes congen sist vasc perif;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q32   Malformacoes congen traqueia e bronquios;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Q33   Malformacoes congen do pulmao;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Q44   Malform congen vesic biliar via biliar figad;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q60   Agenesia renal e outr defeitos reducao rim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
Q61   Doenc cisticas do rim;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Q79   Malformacoes congen sist osteomuscular NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q87   Outr sindr c/malform cong q acomet mult sist;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q89   Outr malformacoes congen NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q90   Sindr de Down;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
Q99   Outr anomalias dos cromossomos NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;6
R57   Choque NCOP;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2
R63   Sint sinais relat ingestao alimentos liquid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
R91   Achados anorm exames diagn imagem do pulmao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
R98   Morte s/assist;0;0;0;0;0;0;1;0;0;1;0;0;1;3;0;0;0;0;1;0;0;7
R99   Outr causas mal definidas e NE mortalidade;2;0;0;0;1;0;0;2;0;1;0;1;2;1;0;1;1;0;0;0;0;12
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;3
V03   Pedestre traum colis automov pickup caminhon;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;3
V27   Motocicl traum colis objeto fixo parado;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V29   Motociclista traum outr acid transp e NE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V47   Ocup automovel traum colis obj fixo parado;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2
V49   Ocup automovel traum outr acid transp e NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
V79   Ocup onibus traum outr acid transp e NE;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3
W01   Queda mesmo nivel escorr tropec passo falso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;3
W10   Queda em ou de escadas ou degraus;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
W17   Outr quedas de um nivel a outr;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;4;6;7;4;2;0;29
W19   Queda s/especificacao;0;0;1;0;0;0;0;0;0;1;0;1;1;1;3;6;10;6;6;4;2;42
W22   Impacto acid ativo passivo caus outr objetos;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
W25   Contato c/vidro cortante;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
W74   Afogamento e submersao NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
W78   Inalacao do conteudo gastrico;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;4
W79   Inalacao ingest aliment caus obstr trat resp;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;4
W87   Exposicao a corrente eletrica NE;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
X44   Envenen acid outr drog medic subst biolog NE;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
X59   Exposicao a fatores NE;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
X69   Auto-int intenc outr prod quim subst noc NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;0;4;2;1;2;0;0;0;0;3;1;0;1;0;0;0;0;0;0;14
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;4
X84   Lesao autoprov intenc p/meios NE;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X95   Agressao disparo outr arma de fogo ou NE;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5
X97   Agressao p/meio de fumaca fogo e chamas;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2
X99   Agressao objeto cortante ou penetrante;0;0;0;1;0;1;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;6
Y00   Agressao p/meio de um objeto contundente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Y08   Agressao p/outr meios espec;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
Y26   Exposicao fumaca fogo chamas intenc n det;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Y29   Contato obj contundente intenc n det;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;5
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;4
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Total;54;4;9;12;15;19;35;33;71;81;123;184;237;269;325;429;507;538;404;157;42;3548
