Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Feminino
Período:2011
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Total"
"L89   Ulcera de decubito";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;1;0;10
"M06   Outr artrites reumatoides";0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;3
"M13   Outr artrites";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"M15   Poliartrose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"M16   Coxartrose";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"M17   Gonartrose";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"M19   Outr artroses";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"M32   Lupus eritematoso disseminado";0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"M35   Outr afeccoes sistemicas do tec conjuntivo";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"M60   Miosite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"M62   Outr transt musculares";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"M80   Osteoporose c/frat patologica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;4
"M86   Osteomielite";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;5
"N10   Nefrite tubulo-intersticial aguda";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;4;2;0;0;1;12
"N15   Outr doenc renais tubulo-intersticiais";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
"N17   Insuf renal aguda";0;0;0;0;1;0;0;0;0;0;0;1;0;2;1;2;1;3;1;0;0;12
"N18   Insuf renal cronica";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;1;0;0;6
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;4
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"N32   Outr transt da bexiga";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"N39   Outr transt do trato urinario";0;0;0;0;0;0;0;0;1;2;1;2;0;1;4;9;15;16;9;7;1;68
"N71   Doenc inflam do utero exceto o colo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"N81   Prolapso genital femin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"O23   Infecc do trato geniturinario na gravidez";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"O26   Assist materna outr complic lig predom grav";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O96   Morte qq caus obst mais 42d menos 1a parto";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O99   Outr doenc mat COP compl grav parto puerp";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P01   Fet rec-nasc afet complic maternas gravidez";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P02   Fet rec-nasc afet compl plac cord umb membr";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P07   Transt rel gest curt dur peso baix nasc NCOP";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P15   Outr traum de parto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P21   Asfixia ao nascer";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P22   Desconforto respirat do recem-nascido";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P23   Pneumonia congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P28   Outr afeccoes respirat orig per perinatal";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P36   Septicemia bacter do recem-nascido";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P37   Outr doenc infecc e parasit congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P39   Outr infecc especificas do periodo perinatal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P52   Hemorragia intracran nao-traum feto rec-nasc";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P96   Outr afeccoes originadas periodo perinatal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q02   Microcefalia";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q03   Hidrocefalia congen";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q04   Outr malformacoes congen do cerebro";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q05   Espinha bifida";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q07   Outr malformacoes congen do sist nervoso";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q21   Malformacoes congen dos septos cardiacos";2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4
"Q24   Outr malformacoes congen do coracao";4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"Q25   Malformacoes congen das grandes arterias";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q61   Doenc cisticas do rim";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q79   Malformacoes congen sist osteomuscular NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q90   Sindr de Down";2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
"Q91   Sindr de Edwards e sindr de Patau";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q99   Outr anomalias dos cromossomos NCOP";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"R04   Hemorragia das vias respirat";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;7;6;2;6;2;27
"R57   Choque NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"R68   Outr sint e sinais gerais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
"R98   Morte s/assist";0;0;0;0;0;0;0;1;2;0;0;1;0;1;1;1;0;0;0;0;0;7
"R99   Outr causas mal definidas e NE mortalidade";3;1;0;0;1;2;1;5;0;1;0;0;0;1;1;0;0;0;1;0;0;17
"V09   Pedestre traum outr acid transp e NE";0;0;1;0;0;0;1;1;0;0;2;1;1;3;1;2;1;0;0;0;0;14
"V23   Motocicl traum colis automov pickup caminhon";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V27   Motocicl traum colis objeto fixo parado";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"V29   Motociclista traum outr acid transp e NE";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V43   Ocup automov traum col auto pickup caminhon";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
"V48   Ocup automovel traum acid transp s/colis";1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3
"V49   Ocup automovel traum outr acid transp e NE";1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4
"V89   Acid veic mot n-mot tipos de veic NE";0;1;0;0;2;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;8
"V95   Acid de aeronave mot causando traum ao ocup";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V99   Acid transp NE";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W07   Queda de uma cadeira";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"W17   Outr quedas de um nivel a outr";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;1;0;1;0;7
"W19   Queda s/especificacao";0;0;0;0;0;0;0;1;1;1;0;0;0;2;2;5;13;8;6;6;0;45
"W22   Impacto acid ativo passivo caus outr objetos";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W67   Afogamento e submersao em piscina";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W74   Afogamento e submersao NE";1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"W78   Inalacao do conteudo gastrico";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W79   Inalacao ingest aliment caus obstr trat resp";2;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;5
"W80   Inalac ingest outr obj caus obstr trat resp";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W84   Riscos NE a respiracao";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X04   Exposicao combustao subst muito inflamavel";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"X12   Contato c/outr liquidos quentes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"X42   Envenen acid narcot psicodislepticos NCOP";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X45   Envenen acid p/e exposicao ao alcool";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"X61   Auto-int int a-conv sed hip a-park psic NCOP";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"X64   Auto-int intenc out drog med subst biolog NE";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X65   Auto-intox voluntaria p/alcool";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X68   Auto-intox intenc a pesticidas";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;0;2;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;6
"X74   Lesao autopr intenc disp outr arma fogo e NE";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"X79   Lesao autoprov intenc p/objeto contundente";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"X80   Lesao autoprov intenc precip lugar elevado";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3
"X95   Agressao disparo outr arma de fogo ou NE";0;0;0;0;2;2;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;9
"X97   Agressao p/meio de fumaca fogo e chamas";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X99   Agressao objeto cortante ou penetrante";0;0;0;0;0;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;5
"Y21   Afogamento submersao intenc nao determinada";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"Y83   Reac anorm compl tard interv cirurg s/acid";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"Y86   Sequelas de outr acid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"Total";82;8;8;10;28;22;41;56;63;80;118;170;193;223;307;355;465;426;267;115;26;3063
