Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Feminino
Período:2012
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Total"
"N17   Insuf renal aguda";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;5
"N18   Insuf renal cronica";0;0;0;0;0;0;0;0;0;1;0;1;2;0;1;1;1;0;1;0;0;8
"N19   Insuf renal NE";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1;1;0;6
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"N39   Outr transt do trato urinario";0;1;0;0;0;0;1;0;2;0;0;1;1;3;3;5;12;13;17;5;1;65
"N73   Outr doenc inflam pelvicas femin";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"N82   Fistulas do trato genital femin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"O23   Infecc do trato geniturinario na gravidez";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O88   Embolia orig obstetrica";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O95   Morte obstetrica de causa NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O97   Morte p/sequelas causas obstetricas diretas";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O99   Outr doenc mat COP compl grav parto puerp";0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P00   Fet rec-nasc afet afec mat n obr rel grav at";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"P01   Fet rec-nasc afet complic maternas gravidez";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P02   Fet rec-nasc afet compl plac cord umb membr";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P04   Fet rec-nasc infl af noc trans plac leit mat";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P20   Hipoxia intra-uterina";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P21   Asfixia ao nascer";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P22   Desconforto respirat do recem-nascido";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P23   Pneumonia congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P24   Sindr de aspiracao neonatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P27   Doenc respirat cron orig periodo perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P28   Outr afeccoes respirat orig per perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P29   Transt cardiovasc orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P35   Doenc virais congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P36   Septicemia bacter do recem-nascido";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P39   Outr infecc especificas do periodo perinatal";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P60   Coagulacao intravasc dissem feto rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P77   Enterocolite necrotizante do feto e rec-nasc";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P83   Outr afecc compr tegum espec feto rec-nasc";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P96   Outr afeccoes originadas periodo perinatal";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q00   Anencefalia e malformacoes similares";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q20   Malform congen camaras e comunicacoes card";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q21   Malformacoes congen dos septos cardiacos";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Q22   Malform congen valvas pulmonar tricuspide";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q23   Malformacoes congen valvas aortica e mitral";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q24   Outr malformacoes congen do coracao";6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7
"Q25   Malformacoes congen das grandes arterias";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q33   Malformacoes congen do pulmao";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q40   Outr malform congen trato digestivo super";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q44   Malform congen vesic biliar via biliar figad";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q61   Doenc cisticas do rim";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q79   Malformacoes congen sist osteomuscular NCOP";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q90   Sindr de Down";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q91   Sindr de Edwards e sindr de Patau";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Q99   Outr anomalias dos cromossomos NCOP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R06   Anormalidades da respiracao";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"R09   Outr sint sinais relat ap circulat respirat";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;8;2;8;6;3;30
"R68   Outr sint e sinais gerais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;4
"R98   Morte s/assist";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;3;2;0;0;0;0;8
"R99   Outr causas mal definidas e NE mortalidade";2;0;1;1;1;1;1;1;1;1;2;0;1;0;2;2;1;2;0;0;0;20
"V02   Pedestre traum colis veic motor 2 3 rodas";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
"V09   Pedestre traum outr acid transp e NE";0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;10
"V29   Motociclista traum outr acid transp e NE";0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"V43   Ocup automov traum col auto pickup caminhon";0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3
"V44   Ocup autom traum colis veic trans pesad onib";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2
"V49   Ocup automovel traum outr acid transp e NE";0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;4
"V68   Ocup veic tr pesado traum ac transp s/colis";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V73   Ocup onibus traum colis automovel caminhonet";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V78   Ocup onibus traum acid transp s/colis";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"W17   Outr quedas de um nivel a outr";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;5
"W19   Queda s/especificacao";0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;5;9;17;9;8;0;53
"W78   Inalacao do conteudo gastrico";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;6
"W79   Inalacao ingest aliment caus obstr trat resp";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"X64   Auto-int intenc out drog med subst biolog NE";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"X68   Auto-intox intenc a pesticidas";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;6
"X79   Lesao autoprov intenc p/objeto contundente";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3
"X91   Agressao enforc estrangulamento sufocacao";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"X95   Agressao disparo outr arma de fogo ou NE";0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;5
"X99   Agressao objeto cortante ou penetrante";0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;5
"Y00   Agressao p/meio de um objeto contundente";0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4
"Y04   Agressao p/meio de forca corporal";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y09   Agressao p/meios NE";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;4
"Y57   Outr drogas e medicamentos e as NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"Y83   Reac anorm compl tard interv cirurg s/acid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3
"Y86   Sequelas de outr acid";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Total";85;6;5;17;22;32;31;41;53;81;116;149;169;193;302;393;501;424;280;115;20;3035
