Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Sexo: Feminino;;;;;;;;;;;;;;;;;;;;;;
Período:2022;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
K43   Hernia ventral;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
K46   Hernia abdominal NE;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2
K50   Doenc de Crohn;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
K52   Outr gastroenterites e colites nao-infecc;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2
K55   Transt vasculares do intestino;0;0;0;0;0;0;0;1;0;3;0;1;0;1;2;3;3;5;2;4;0;25
K56   Ileo paralitico e obstr intestinal s/hernia;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;6;2;4;5;0;0;23
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;2;0;1;1;0;5;2;1;3;1;1;0;17
K63   Outr doenc do intestino;0;0;0;0;0;0;0;1;0;0;1;2;1;1;0;2;3;2;0;2;0;15
K65   Peritonite;0;0;0;0;0;0;0;0;0;1;0;0;4;2;0;0;1;1;2;0;0;11
K66   Outr transt do peritonio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K70   Doenc alcoolica do figado;0;0;0;0;0;0;0;1;1;1;0;2;3;2;0;0;0;0;0;0;0;10
K71   Doenc hepatica toxica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
K72   Insuf hepatica NCOP;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;6
K73   Hepatite cronica NCOP;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;0;0;0;0;2;3;1;4;1;1;4;2;0;1;0;19
K75   Outr doenc inflam do figado;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3
K76   Outr doenc do figado;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;4
K80   Colelitiase;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;4;1;0;1;0;8
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;1;0;0;5
K83   Outr doenc das vias biliares;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;1;1;1;1;0;8
K85   Pancreatite aguda;0;0;0;0;0;0;1;0;0;0;0;0;1;0;4;0;0;5;1;0;0;12
K92   Outr doenc do aparelho digestivo;0;0;0;0;1;0;0;0;0;0;0;1;0;3;1;1;2;4;6;2;0;21
L03   Celulite;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;1;1;1;0;0;8
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;4;0;2;3;1;0;15
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;2;2;1;0;10
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M00   Artrite piogenica;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;4
M19   Outr artroses;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
M30   Poliarterite nodosa e afeccoes correlatas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
M31   Outr vasculopatias necrotizantes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M32   Lupus eritematoso disseminado;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
M33   Dermatopoliomiosite;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
M34   Esclerose sistemica;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;3
M35   Outr afeccoes sistemicas do tec conjuntivo;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
M41   Escoliose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M51   Outr transt de discos intervertebrais;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2
M60   Miosite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M72   Transt fibroblasticos;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
M79   Outr transt dos tec moles NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;4
M81   Osteoporose s/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
M84   Transt da continuidade do osso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;2;2;0;0;7
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
N11   Nefrite tubulo-intersticial cronica;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;0;0;1;0;0;1;1;1;1;1;0;3;2;1;0;1;0;0;13
N14   Afec tubul tubulo-interst ind drog met pesad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
N17   Insuf renal aguda;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;2;5;5;7;3;0;28
N18   Insuf renal cronica;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;4;2;2;1;1;15
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;3
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2
N32   Outr transt da bexiga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
N39   Outr transt do trato urinario;0;1;0;0;0;0;0;2;1;1;1;0;4;3;2;20;28;39;39;15;1;157
N73   Outr doenc inflam pelvicas femin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
O06   Aborto NE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O15   Eclampsia;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O88   Embolia orig obstetrica;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P00   Fet rec-nasc afet afec mat n obr rel grav at;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P01   Fet rec-nasc afet complic maternas gravidez;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P04   Fet rec-nasc infl af noc trans plac leit mat;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P22   Desconforto respirat do recem-nascido;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P23   Pneumonia congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P26   Hemorragia pulmonar orig periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P28   Outr afeccoes respirat orig per perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P36   Septicemia bacter do recem-nascido;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
P77   Enterocolite necrotizante do feto e rec-nasc;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P80   Hipotermia do recem-nascido;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q05   Espinha bifida;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q20   Malform congen camaras e comunicacoes card;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q21   Malformacoes congen dos septos cardiacos;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;4
Q23   Malformacoes congen valvas aortica e mitral;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q24   Outr malformacoes congen do coracao;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q25   Malformacoes congen das grandes arterias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q27   Outr malformacoes congen sist vasc perif;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Q32   Malformacoes congen traqueia e bronquios;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Q33   Malformacoes congen do pulmao;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q43   Outr malformacoes congen do intestino;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q61   Doenc cisticas do rim;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q87   Outr sindr c/malform cong q acomet mult sist;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q89   Outr malformacoes congen NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q90   Sindr de Down;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Q91   Sindr de Edwards e sindr de Patau;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
R02   Gangrena NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
R26   Anormalidades da marcha e da mobilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;2;2;6;16
R57   Choque NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2
R96   Outr mortes subitas de causa desconhecida;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2
R98   Morte s/assist;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R99   Outr causas mal definidas e NE mortalidade;1;0;0;0;0;0;1;2;3;1;1;0;2;1;1;0;1;2;2;0;0;18
V09   Pedestre traum outr acid transp e NE;0;0;0;0;0;0;0;1;1;0;0;1;0;0;3;0;0;0;0;0;0;6
V27   Motocicl traum colis objeto fixo parado;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V29   Motociclista traum outr acid transp e NE;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;4
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V49   Ocup automovel traum outr acid transp e NE;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;3
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
W01   Queda mesmo nivel escorr tropec passo falso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
W17   Outr quedas de um nivel a outr;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;3;4;3;2;1;22
W19   Queda s/especificacao;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;9;7;7;6;7;1;44
W74   Afogamento e submersao NE;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
W75   Sufocacao e estrangulamento acid na cama;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W78   Inalacao do conteudo gastrico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2
W79   Inalacao ingest aliment caus obstr trat resp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
W80   Inalac ingest outr obj caus obstr trat resp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
X02   Exposicao fogo contr edif outr tipo constr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
X59   Exposicao a fatores NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
X68   Auto-intox intenc a pesticidas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;0;0;2;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;6
X76   Lesao autoprov intenc fumaca fogo e chamas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;6
X81   Lesao autoprov intenc precip perm obj movim;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;3
X95   Agressao disparo outr arma de fogo ou NE;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3
X99   Agressao objeto cortante ou penetrante;1;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;5
Y06   Negligencia e abandono;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y17   Envenen outr gases vapores intenc n det;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
Y34   Fatos ou eventos NE e intenc nao determinada;1;0;0;0;0;0;0;0;2;4;3;2;1;3;0;3;0;0;0;0;0;19
Total;69;6;4;2;15;17;36;46;75;106;131;178;269;352;458;494;561;670;554;240;56;4339
