Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Sexo: Feminino;;;;;;;;;;;;;;;;;;;;;;
Período:2020;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0;6
K82   Outr doenc da vesicula biliar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
K83   Outr doenc das vias biliares;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;1;1;0;0;6
K85   Pancreatite aguda;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;1;0;8
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;3;2;4;1;0;15
L03   Celulite;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;4
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;1;0;6
L10   Penfigo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;2;0;1;8
L97   Ulcera dos membros infer NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;2;0;0;7
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
M25   Outr transt articulares NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M32   Lupus eritematoso disseminado;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;5
M34   Esclerose sistemica;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2
M35   Outr afeccoes sistemicas do tec conjuntivo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M45   Espondilite ancilosante;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
M48   Outr espondilopatias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M62   Outr transt musculares;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;1;7
M72   Transt fibroblasticos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
M81   Osteoporose s/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
M86   Osteomielite;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;5
M87   Osteonecrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
N05   Sindr nefritica NE;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;4
N17   Insuf renal aguda;0;0;0;0;0;0;0;1;0;0;0;2;2;0;0;1;1;1;2;1;2;13
N18   Insuf renal cronica;0;0;0;0;0;0;0;0;0;2;0;1;2;2;1;2;1;3;2;2;0;18
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;4
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
N25   Transt result funcao renal tubular alterada;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
N32   Outr transt da bexiga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N39   Outr transt do trato urinario;1;0;0;0;0;0;0;0;0;0;2;1;2;4;5;13;17;21;25;8;1;100
N71   Doenc inflam do utero exceto o colo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N76   Outr afeccoes inflam da vagina e da vulva;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2
O95   Morte obstetrica de causa NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O96   Morte qq caus obst mais 42d menos 1a parto;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O98   Doen inf paras mat COP compl grav part puerp;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P01   Fet rec-nasc afet complic maternas gravidez;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P02   Fet rec-nasc afet compl plac cord umb membr;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P22   Desconforto respirat do recem-nascido;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
P25   Enfisema interst afecc corr orig per perinat;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P36   Septicemia bacter do recem-nascido;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P52   Hemorragia intracran nao-traum feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P61   Outr transt hematologicos perinatais;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P74   Outr dist eletrolit metab transit per neonat;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q03   Hidrocefalia congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q20   Malform congen camaras e comunicacoes card;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q21   Malformacoes congen dos septos cardiacos;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q23   Malformacoes congen valvas aortica e mitral;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q24   Outr malformacoes congen do coracao;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
Q25   Malformacoes congen das grandes arterias;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q33   Malformacoes congen do pulmao;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q43   Outr malformacoes congen do intestino;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q75   Outr malformacoes congen ossos cranio e face;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q79   Malformacoes congen sist osteomuscular NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q81   Epidermolise bolhosa;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q89   Outr malformacoes congen NCOP;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q90   Sindr de Down;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3
R00   Anormalidades do batimento cardiaco;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;6;2;13
R57   Choque NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;4
R98   Morte s/assist;0;0;0;0;0;0;1;0;0;1;1;0;0;2;0;1;1;0;0;0;0;7
R99   Outr causas mal definidas e NE mortalidade;0;0;0;0;0;0;0;1;3;3;1;1;2;3;4;1;3;3;0;0;1;26
V04   Pedestre traum colis veic transp pesado onib;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
V09   Pedestre traum outr acid transp e NE;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;1;1;0;0;0;0;6
V27   Motocicl traum colis objeto fixo parado;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V29   Motociclista traum outr acid transp e NE;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;4
V49   Ocup automovel traum outr acid transp e NE;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2
W01   Queda mesmo nivel escorr tropec passo falso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2
W06   Queda de um leito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3;3;0;6;1;0;0;16
W19   Queda s/especificacao;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;3;7;18;12;6;1;52
W69   Afogamento e submersao em aguas naturais;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
W78   Inalacao do conteudo gastrico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
W79   Inalacao ingest aliment caus obstr trat resp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
W80   Inalac ingest outr obj caus obstr trat resp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
W84   Riscos NE a respiracao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
X04   Exposicao combustao subst muito inflamavel;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X42   Envenen acid narcot psicodislepticos NCOP;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X59   Exposicao a fatores NE;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;3
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;0;2;0;0;2;1;2;1;1;0;1;0;0;0;0;0;0;0;0;10
X74   Lesao autopr intenc disp outr arma fogo e NE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X76   Lesao autoprov intenc fumaca fogo e chamas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X78   Lesao autoprov intenc obj cortante  penetr;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
X79   Lesao autoprov intenc p/objeto contundente;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;5
X85   Agressao meio drog medic e subst biologicas;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3
X95   Agressao disparo outr arma de fogo ou NE;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X97   Agressao p/meio de fumaca fogo e chamas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X99   Agressao objeto cortante ou penetrante;0;0;0;1;0;1;0;0;0;2;1;0;1;0;1;1;0;0;0;0;0;8
Y00   Agressao p/meio de um objeto contundente;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3
Y09   Agressao p/meios NE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
Y12   Envenen narcot psicodislept NCOP int n det;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y14   Env out drog med subst biolog e NE int n det;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Y26   Exposicao fumaca fogo chamas intenc n det;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;0;1;0;1;0;1;2;0;0;1;1;0;0;3;0;0;0;0;10
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
Y86   Sequelas de outr acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
U04   Sindrome respiratoria aguda grave [SARS];0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
Total;56;2;2;8;18;27;37;41;69;104;152;182;299;359;386;445;496;536;474;200;45;3938
