Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Sexo: Feminino;;;;;;;;;;;;;;;;;;;;;;
Período:2016;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;5
M31   Outr vasculopatias necrotizantes;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2
M32   Lupus eritematoso disseminado;0;0;1;0;1;1;2;0;0;1;1;0;0;1;0;0;0;0;0;0;0;8
M33   Dermatopoliomiosite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M34   Esclerose sistemica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M51   Outr transt de discos intervertebrais;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
M62   Outr transt musculares;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4;0;1;0;8
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
M81   Osteoporose s/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
M84   Transt da continuidade do osso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3
M89   Outr transt osseos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
N03   Sindr nefritica cronica;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;0;0;0;0;1;0;0;0;1;1;4;0;0;3;2;3;0;0;15
N13   Uropatia obstrutiva e p/refluxo;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N17   Insuf renal aguda;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;1;0;1;0;1;9
N18   Insuf renal cronica;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;2;2;3;1;1;0;12
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;5
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N39   Outr transt do trato urinario;0;0;0;0;0;0;0;0;1;2;1;4;7;2;8;16;23;25;16;6;3;114
N83   Transt nao-infl ovario tromp Falop lig largo;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
O71   Outr traum obstetricos;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O72   Hemorragia pos-parto;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O88   Embolia orig obstetrica;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O90   Complic do puerperio NCOP;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O99   Outr doenc mat COP compl grav parto puerp;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P01   Fet rec-nasc afet complic maternas gravidez;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P02   Fet rec-nasc afet compl plac cord umb membr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P22   Desconforto respirat do recem-nascido;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P26   Hemorragia pulmonar orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P28   Outr afeccoes respirat orig per perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P29   Transt cardiovasc orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P36   Septicemia bacter do recem-nascido;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
P37   Outr doenc infecc e parasit congen;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P39   Outr infecc especificas do periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P60   Coagulacao intravasc dissem feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P77   Enterocolite necrotizante do feto e rec-nasc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P96   Outr afeccoes originadas periodo perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q00   Anencefalia e malformacoes similares;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q03   Hidrocefalia congen;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q07   Outr malformacoes congen do sist nervoso;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q20   Malform congen camaras e comunicacoes card;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q21   Malformacoes congen dos septos cardiacos;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q22   Malform congen valvas pulmonar tricuspide;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q24   Outr malformacoes congen do coracao;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q33   Malformacoes congen do pulmao;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q44   Malform congen vesic biliar via biliar figad;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q60   Agenesia renal e outr defeitos reducao rim;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q85   Facomatoses NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
Q89   Outr malformacoes congen NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q90   Sindr de Down;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3
Q91   Sindr de Edwards e sindr de Patau;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q93   Monossomias e delecoes dos autossomos NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;11;2;2;20
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;4
R98   Morte s/assist;0;0;0;0;0;0;1;1;0;2;1;1;0;0;2;1;0;0;0;0;0;9
R99   Outr causas mal definidas e NE mortalidade;0;0;0;0;0;0;1;2;0;0;1;3;2;1;1;0;1;0;0;0;0;12
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
V03   Pedestre traum colis automov pickup caminhon;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;3
V04   Pedestre traum colis veic transp pesado onib;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
V09   Pedestre traum outr acid transp e NE;0;0;0;0;0;0;0;0;2;1;0;0;0;0;2;0;0;1;0;0;0;6
V22   Motocicl traum colis veic motor 2 3 rodas;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V23   Motocicl traum colis automov pickup caminhon;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
V24   Motocicl traum colis veic transp pesado onib;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V29   Motociclista traum outr acid transp e NE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V47   Ocup automovel traum colis obj fixo parado;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
V48   Ocup automovel traum acid transp s/colis;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
V49   Ocup automovel traum outr acid transp e NE;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4
V54   Ocup caminhon traum col veic transp pes onib;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V64   Ocup v tr pes tr col outr veic tr pes onib;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W06   Queda de um leito;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
W10   Queda em ou de escadas ou degraus;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
W13   Queda de ou p/fora edificios outr estruturas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
W17   Outr quedas de um nivel a outr;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;2;4;1;0;0;11
W19   Queda s/especificacao;0;0;0;0;0;0;0;0;0;0;1;0;1;0;4;7;10;13;11;3;0;50
W73   Outr afogamentos e submersao espec;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
W79   Inalacao ingest aliment caus obstr trat resp;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;3
W80   Inalac ingest outr obj caus obstr trat resp;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;0;2;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;6
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X95   Agressao disparo outr arma de fogo ou NE;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
X99   Agressao objeto cortante ou penetrante;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3
Y04   Agressao p/meio de forca corporal;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Y09   Agressao p/meios NE;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
Y29   Contato obj contundente intenc n det;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;4
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
Y84   Reac anorm compl tard out proc med s/acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
Y85   Sequelas de acid transp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
Y86   Sequelas de outr acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
Y88   Sequelas cuid med cirurg consid causa ext;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Total;64;3;8;11;19;23;33;52;52;82;127;160;196;254;294;409;444;526;329;127;31;3244
