Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Sexo: Feminino;;;;;;;;;;;;;;;;;;;;;;
Período:2018;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;0;1;2;0;0;2;3;5;3;4;3;0;2;0;0;25
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;3
K76   Outr doenc do figado;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
K80   Colelitiase;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;0;0;1;0;6
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;1;0;0;0;8
K83   Outr doenc das vias biliares;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;5
K85   Pancreatite aguda;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;2;0;0;0;8
K86   Outr doenc do pancreas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;1;3;2;0;1;12
L02   Abscesso cutaneo furunculo e antraz;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
L03   Celulite;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;2;0;1;1;1;0;9
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;2;2;0;8
L10   Penfigo;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;3
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;5
M00   Artrite piogenica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M15   Poliartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3
M32   Lupus eritematoso disseminado;0;0;0;1;1;3;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;9
M34   Esclerose sistemica;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2
M35   Outr afeccoes sistemicas do tec conjuntivo;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
M60   Miosite;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
M62   Outr transt musculares;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;2;0;2;0;8
M81   Osteoporose s/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;3
M91   Osteocondrose juvenil do quadril e da pelve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
N02   Hematuria recidivante e persistente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;0;0;0;0;0;0;0;1;1;0;1;4;1;0;3;1;0;0;12
N15   Outr doenc renais tubulo-intersticiais;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
N17   Insuf renal aguda;0;0;0;0;0;1;0;0;0;0;0;1;2;1;0;0;2;2;1;0;0;10
N18   Insuf renal cronica;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;3;1;0;0;0;8
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;5
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;3
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;1;0;0;6
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3
N32   Outr transt da bexiga;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
N39   Outr transt do trato urinario;0;0;0;0;0;0;0;0;0;0;1;2;2;3;8;11;23;31;16;10;3;110
N82   Fistulas do trato genital femin;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
O85   Infecc puerperal;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O90   Complic do puerperio NCOP;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O97   Morte p/sequelas causas obstetricas diretas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
O98   Doen inf paras mat COP compl grav part puerp;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
O99   Outr doenc mat COP compl grav parto puerp;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P00   Fet rec-nasc afet afec mat n obr rel grav at;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P01   Fet rec-nasc afet complic maternas gravidez;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P02   Fet rec-nasc afet compl plac cord umb membr;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P03   Fet rec-nasc afet out compl trab parto parto;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P05   Crescimento fetal retard e desnutric fetal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P22   Desconforto respirat do recem-nascido;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P27   Doenc respirat cron orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P28   Outr afeccoes respirat orig per perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P29   Transt cardiovasc orig periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P36   Septicemia bacter do recem-nascido;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
P83   Outr afecc compr tegum espec feto rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q04   Outr malformacoes congen do cerebro;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q21   Malformacoes congen dos septos cardiacos;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;4
Q23   Malformacoes congen valvas aortica e mitral;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q24   Outr malformacoes congen do coracao;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q25   Malformacoes congen das grandes arterias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q33   Malformacoes congen do pulmao;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q40   Outr malform congen trato digestivo super;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
Q61   Doenc cisticas do rim;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q75   Outr malformacoes congen ossos cranio e face;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q78   Outr osteocondrodisplasias;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q79   Malformacoes congen sist osteomuscular NCOP;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q90   Sindr de Down;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
Q91   Sindr de Edwards e sindr de Patau;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q93   Monossomias e delecoes dos autossomos NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q99   Outr anomalias dos cromossomos NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
R19   Outr sint e sinais relat ap digest abdome;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;1;9
R57   Choque NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
R96   Outr mortes subitas de causa desconhecida;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2
R98   Morte s/assist;0;0;0;0;0;1;1;2;0;2;1;2;1;1;1;0;3;1;0;0;0;16
R99   Outr causas mal definidas e NE mortalidade;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;1;0;0;0;5
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
V09   Pedestre traum outr acid transp e NE;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;4
V29   Motociclista traum outr acid transp e NE;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V48   Ocup automovel traum acid transp s/colis;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;3
V49   Ocup automovel traum outr acid transp e NE;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
V78   Ocup onibus traum acid transp s/colis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
V95   Acid de aeronave mot causando traum ao ocup;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W08   Queda de outr tipo de mobilia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
W10   Queda em ou de escadas ou degraus;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
W17   Outr quedas de um nivel a outr;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;0;0;0;0;0;2;5;1;2;3;4;5;1;0;23
W19   Queda s/especificacao;0;0;0;0;0;0;0;0;0;0;0;0;1;2;6;8;9;21;15;7;3;72
W69   Afogamento e submersao em aguas naturais;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W78   Inalacao do conteudo gastrico;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W79   Inalacao ingest aliment caus obstr trat resp;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
W80   Inalac ingest outr obj caus obstr trat resp;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
X69   Auto-int intenc outr prod quim subst noc NE;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;0;0;2;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;7
X76   Lesao autoprov intenc fumaca fogo e chamas;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
X79   Lesao autoprov intenc p/objeto contundente;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
X80   Lesao autoprov intenc precip lugar elevado;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;5
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6
X95   Agressao disparo outr arma de fogo ou NE;0;0;1;0;0;0;0;0;1;1;2;0;0;1;0;0;0;0;0;0;0;6
X97   Agressao p/meio de fumaca fogo e chamas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
X99   Agressao objeto cortante ou penetrante;0;0;0;0;1;1;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;7
Y00   Agressao p/meio de um objeto contundente;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3
Y04   Agressao p/meio de forca corporal;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y09   Agressao p/meios NE;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Y12   Envenen narcot psicodislept NCOP int n det;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
Y26   Exposicao fumaca fogo chamas intenc n det;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Y86   Sequelas de outr acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
Y87   Seq lesao autopr inten agress fato int indet;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Total;62;4;4;9;10;24;29;50;48;86;114;165;224;301;338;372;457;540;384;168;46;3435
