Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas;;;;;;;;;;;;;;;;;;;;;;
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5);;;;;;;;;;;;;;;;;;;;;;
Sexo: Feminino;;;;;;;;;;;;;;;;;;;;;;
Período:2021;;;;;;;;;;;;;;;;;;;;;;
Causa (CID10 3C);0-4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85-89;90-94;95-99;100e+;Total
K57   Doenc diverticular do intestino;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;5;2;1;0;0;15
K62   Outr doenc do reto e do anus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
K63   Outr doenc do intestino;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;6
K65   Peritonite;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;0;3;1;2;0;0;11
K70   Doenc alcoolica do figado;0;0;0;0;0;0;1;1;2;0;0;1;0;1;1;0;0;0;0;0;0;7
K71   Doenc hepatica toxica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3
K72   Insuf hepatica NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3
K74   Fibrose e cirrose hepaticas;0;0;0;0;0;0;0;0;1;0;0;1;4;5;8;3;0;2;0;0;0;24
K75   Outr doenc inflam do figado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
K76   Outr doenc do figado;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;4
K80   Colelitiase;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;3
K81   Colecistite;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;2;0;1;0;7
K83   Outr doenc das vias biliares;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0;1;0;1;0;0;9
K85   Pancreatite aguda;0;0;0;0;0;0;0;1;0;0;0;1;1;0;2;3;1;0;0;0;0;9
K92   Outr doenc do aparelho digestivo;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;2;4;7;5;3;0;28
L02   Abscesso cutaneo furunculo e antraz;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;3
L03   Celulite;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;0;0;0;1;0;0;8
L08   Outr infecc localiz pele e tec subcutaneo;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;3;0;0;1;12
L10   Penfigo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
L51   Eritema polimorfo;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2
L89   Ulcera de decubito;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;4;1;0;8
L98   Outr afeccoes da pele e tec subcutaneo NCOP;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;3
M06   Outr artrites reumatoides;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;0;1;0;7
M16   Coxartrose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3
M19   Outr artroses;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2
M30   Poliarterite nodosa e afeccoes correlatas;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
M31   Outr vasculopatias necrotizantes;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
M32   Lupus eritematoso disseminado;0;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;6
M33   Dermatopoliomiosite;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
M46   Outr espondilopatias inflam;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
M48   Outr espondilopatias;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M51   Outr transt de discos intervertebrais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
M62   Outr transt musculares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;5
M80   Osteoporose c/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
M81   Osteoporose s/frat patologica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3
M86   Osteomielite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
N10   Nefrite tubulo-intersticial aguda;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2
N12   Nefrite tubulo-intersticial NE aguda cronica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3
N13   Uropatia obstrutiva e p/refluxo;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2
N17   Insuf renal aguda;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;3;4;2;0;0;13
N18   Insuf renal cronica;0;0;0;0;0;0;0;1;0;0;0;1;2;2;1;3;0;5;2;1;1;19
N19   Insuf renal NE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;4
N20   Calculose do rim e do ureter;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2
N28   Outr transt do rim e do ureter NCOP;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;3
N30   Cistite;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
N31   Disfuncoes neuromusculares da bexiga NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
N32   Outr transt da bexiga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
N39   Outr transt do trato urinario;0;0;0;1;1;0;0;0;0;0;1;3;3;5;8;13;15;21;26;22;0;119
N73   Outr doenc inflam pelvicas femin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
N81   Prolapso genital femin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
O14   Hipertensao gestacional c/proteinuria signif;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
O95   Morte obstetrica de causa NE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
O98   Doen inf paras mat COP compl grav part puerp;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;5
O99   Outr doenc mat COP compl grav parto puerp;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
P00   Fet rec-nasc afet afec mat n obr rel grav at;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P01   Fet rec-nasc afet complic maternas gravidez;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P02   Fet rec-nasc afet compl plac cord umb membr;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
P03   Fet rec-nasc afet out compl trab parto parto;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P21   Asfixia ao nascer;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P22   Desconforto respirat do recem-nascido;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
P26   Hemorragia pulmonar orig periodo perinatal;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P28   Outr afeccoes respirat orig per perinatal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
P29   Transt cardiovasc orig periodo perinatal;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
P36   Septicemia bacter do recem-nascido;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
P77   Enterocolite necrotizante do feto e rec-nasc;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
P96   Outr afeccoes originadas periodo perinatal;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
Q02   Microcefalia;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q03   Hidrocefalia congen;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q04   Outr malformacoes congen do cerebro;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q06   Outr malformacoes congen da medula espinhal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
Q21   Malformacoes congen dos septos cardiacos;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
Q22   Malform congen valvas pulmonar tricuspide;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q23   Malformacoes congen valvas aortica e mitral;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q24   Outr malformacoes congen do coracao;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q28   Outr malform congen aparelho circulatorio;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Q33   Malformacoes congen do pulmao;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q61   Doenc cisticas do rim;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
Q79   Malformacoes congen sist osteomuscular NCOP;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Q87   Outr sindr c/malform cong q acomet mult sist;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Q89   Outr malformacoes congen NCOP;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Q90   Sindr de Down;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Q91   Sindr de Edwards e sindr de Patau;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
R06   Anormalidades da respiracao;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
R07   Dor de garganta e no peito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R09   Outr sint sinais relat ap circulat respirat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;4
R10   Dor abdominal e pelvica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2
R26   Anormalidades da marcha e da mobilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R54   Senilidade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2;6;2;16
R56   Convulsoes NCOP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
R68   Outr sint e sinais gerais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3
R95   Sindr da morte subita na infancia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
R96   Outr mortes subitas de causa desconhecida;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2;0;0;5
R98   Morte s/assist;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;3
R99   Outr causas mal definidas e NE mortalidade;1;0;0;0;0;0;0;1;1;2;3;4;5;2;3;0;2;1;3;2;0;30
V02   Pedestre traum colis veic motor 2 3 rodas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
V03   Pedestre traum colis automov pickup caminhon;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
V04   Pedestre traum colis veic transp pesado onib;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
V09   Pedestre traum outr acid transp e NE;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;5
V18   Ciclista traum acid transp s/colis;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
V23   Motocicl traum colis automov pickup caminhon;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V24   Motocicl traum colis veic transp pesado onib;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V27   Motocicl traum colis objeto fixo parado;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
V29   Motociclista traum outr acid transp e NE;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4
V44   Ocup autom traum colis veic trans pesad onib;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
V49   Ocup automovel traum outr acid transp e NE;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;5
V78   Ocup onibus traum acid transp s/colis;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
V89   Acid veic mot n-mot tipos de veic NE;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2
W01   Queda mesmo nivel escorr tropec passo falso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
W13   Queda de ou p/fora edificios outr estruturas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
W18   Outr quedas no mesmo nivel;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;2;6;4;0;1;20
W19   Queda s/especificacao;0;0;0;1;0;0;0;0;0;2;0;0;0;1;7;4;10;16;12;3;2;58
W69   Afogamento e submersao em aguas naturais;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
W74   Afogamento e submersao NE;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4
W78   Inalacao do conteudo gastrico;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
W79   Inalacao ingest aliment caus obstr trat resp;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3
W84   Riscos NE a respiracao;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
X02   Exposicao fogo contr edif outr tipo constr;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X09   Exposicao a tipo NE de fumaca fogo chamas;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3
X21   Contato c/aranhas venenosas;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
X41   Env ac anticon sed hipn antipark psicot NCOP;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
X59   Exposicao a fatores NE;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;4
X62   Auto-intox intenc narcot psicodislept NCOP;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
X64   Auto-int intenc out drog med subst biolog NE;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
X70   Lesao autoprov intenc enforc estrang sufoc;0;0;1;2;4;1;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;14
X72   Lesao autoprov intenc disp arma fogo de mao;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X76   Lesao autoprov intenc fumaca fogo e chamas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
X79   Lesao autoprov intenc p/objeto contundente;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X84   Lesao autoprov intenc p/meios NE;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
X91   Agressao enforc estrangulamento sufocacao;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
X95   Agressao disparo outr arma de fogo ou NE;0;0;0;1;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;6
X97   Agressao p/meio de fumaca fogo e chamas;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
X99   Agressao objeto cortante ou penetrante;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Y00   Agressao p/meio de um objeto contundente;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2
Y14   Env out drog med subst biolog e NE int n det;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Y29   Contato obj contundente intenc n det;0;0;0;0;1;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;6
Y34   Fatos ou eventos NE e intenc nao determinada;0;0;0;0;0;1;0;0;0;0;2;0;0;1;3;0;0;1;0;0;0;8
Y83   Reac anorm compl tard interv cirurg s/acid;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;3
Total;69;2;5;18;25;39;47;92;119;157;213;293;380;439;545;524;600;631;490;197;47;4932
