Sistema de Informação de Mortalidade - Óbitos não fetais - Campinas
Resid Campinas por Causa (CID10 3C) e Faixa Etária (5-5)
Sexo: Feminino
Período:2014
"Causa (CID10 3C)";"0-4";"5-9";"10-14";"15-19";"20-24";"25-29";"30-34";"35-39";"40-44";"45-49";"50-54";"55-59";"60-64";"65-69";"70-74";"75-79";"80-84";"85-89";"90-94";"95-99";"100e+";"Total"
"M35   Outr afeccoes sistemicas do tec conjuntivo";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"M46   Outr espondilopatias inflam";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
"M51   Outr transt de discos intervertebrais";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
"M62   Outr transt musculares";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2
"M72   Transt fibroblasticos";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"M84   Transt da continuidade do osso";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"M86   Osteomielite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
"N11   Nefrite tubulo-intersticial cronica";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;1;2;1;0;10
"N15   Outr doenc renais tubulo-intersticiais";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"N17   Insuf renal aguda";0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;2;2;1;0;0;12
"N18   Insuf renal cronica";0;0;0;0;0;0;0;0;0;1;1;2;0;1;3;0;1;1;0;0;0;10
"N19   Insuf renal NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0;0;6
"N20   Calculose do rim e do ureter";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"N28   Outr transt do rim e do ureter NCOP";0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2
"N30   Cistite";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"N31   Disfuncoes neuromusculares da bexiga NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"N39   Outr transt do trato urinario";0;0;0;0;0;0;0;1;0;1;2;1;3;0;7;19;23;27;25;8;3;120
"O00   Gravidez ectopica";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O14   Hipertensao gestacional c/proteinuria signif";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O23   Infecc do trato geniturinario na gravidez";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O72   Hemorragia pos-parto";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O85   Infecc puerperal";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O86   Outr infecc puerperais";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O98   Doen inf paras mat COP compl grav part puerp";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"O99   Outr doenc mat COP compl grav parto puerp";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"P00   Fet rec-nasc afet afec mat n obr rel grav at";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P01   Fet rec-nasc afet complic maternas gravidez";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P03   Fet rec-nasc afet out compl trab parto parto";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P21   Asfixia ao nascer";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P22   Desconforto respirat do recem-nascido";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"P25   Enfisema interst afecc corr orig per perinat";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P26   Hemorragia pulmonar orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P29   Transt cardiovasc orig periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P36   Septicemia bacter do recem-nascido";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"P37   Outr doenc infecc e parasit congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P61   Outr transt hematologicos perinatais";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"P96   Outr afeccoes originadas periodo perinatal";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q03   Hidrocefalia congen";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q23   Malformacoes congen valvas aortica e mitral";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q24   Outr malformacoes congen do coracao";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
"Q25   Malformacoes congen das grandes arterias";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q27   Outr malformacoes congen sist vasc perif";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Q28   Outr malform congen aparelho circulatorio";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q33   Malformacoes congen do pulmao";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q40   Outr malform congen trato digestivo super";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q61   Doenc cisticas do rim";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Q63   Outr malformacoes congen do rim";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Q79   Malformacoes congen sist osteomuscular NCOP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"Q85   Facomatoses NCOP";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"Q89   Outr malformacoes congen NCOP";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"Q90   Sindr de Down";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"Q91   Sindr de Edwards e sindr de Patau";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"R00   Anormalidades do batimento cardiaco";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"R10   Dor abdominal e pelvica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
"R54   Senilidade";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;6;4;4;21
"R57   Choque NCOP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"R68   Outr sint e sinais gerais";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"R98   Morte s/assist";0;0;0;0;1;0;0;3;0;1;1;0;1;1;0;1;0;0;1;0;0;10
"R99   Outr causas mal definidas e NE mortalidade";2;0;0;0;1;0;3;0;2;0;1;2;1;0;0;0;1;0;0;0;0;13
"V03   Pedestre traum colis automov pickup caminhon";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V09   Pedestre traum outr acid transp e NE";0;0;0;0;0;0;3;0;1;0;0;0;1;1;1;1;0;0;1;0;0;9
"V27   Motocicl traum colis objeto fixo parado";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V29   Motociclista traum outr acid transp e NE";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V44   Ocup autom traum colis veic trans pesad onib";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"V48   Ocup automovel traum acid transp s/colis";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"V49   Ocup automovel traum outr acid transp e NE";0;0;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;6
"V79   Ocup onibus traum outr acid transp e NE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"V81   Ocup trem veic ferroviario traum acid transp";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
"V87   Acid trans tipo espec desconh mod transp vit";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"V89   Acid veic mot n-mot tipos de veic NE";0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3
"W18   Outr quedas no mesmo nivel";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;2;0;0;0;6
"W19   Queda s/especificacao";0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;5;9;12;8;4;0;46
"W55   Mordedura golpe provoc outr animais mamif";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"W79   Inalacao ingest aliment caus obstr trat resp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"W80   Inalac ingest outr obj caus obstr trat resp";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2
"X59   Exposicao a fatores NE";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3
"X70   Lesao autoprov intenc enforc estrang sufoc";0;0;0;0;0;2;3;1;0;1;0;1;0;0;0;0;0;0;0;0;0;8
"X76   Lesao autoprov intenc fumaca fogo e chamas";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"X80   Lesao autoprov intenc precip lugar elevado";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
"X84   Lesao autoprov intenc p/meios NE";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X95   Agressao disparo outr arma de fogo ou NE";0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3
"X98   Agressao vapor agua gases ou objetos quentes";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"X99   Agressao objeto cortante ou penetrante";0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
"Y02   Agressao proj coloc vitima obj movimento";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y21   Afogamento submersao intenc nao determinada";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y29   Contato obj contundente intenc n det";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
"Y34   Fatos ou eventos NE e intenc nao determinada";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
"Y83   Reac anorm compl tard interv cirurg s/acid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;3
"Total";67;3;8;9;15;16;34;53;56;87;122;136;212;269;308;364;461;481;358;112;34;3205
