 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Fem
Período:2011
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"M19   Outr artroses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M32   Lupus eritematoso disseminado";-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M60   Miosite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;4
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;5
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;7;12
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2
"N17   Insuf renal aguda";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;1;2;5;12
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;4;6
"N19   Insuf renal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;4
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N39   Outr transt do trato urinario";-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;-;1;4;9;48;68
"N71   Doenc inflam do utero exceto o colo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N81   Prolapso genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"O26   Assist materna outr complic lig predom grav";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O96   Morte qq caus obst mais 42d menos 1a parto";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2
"P01   Fet rec-nasc afet complic maternas gravidez";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P02   Fet rec-nasc afet compl plac cord umb membr";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P07   Transt rel gest curt dur peso baix nasc NCOP";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P15   Outr traum de parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P21   Asfixia ao nascer";3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P22   Desconforto respirat do recem-nascido";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P23   Pneumonia congen";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P28   Outr afeccoes respirat orig per perinatal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P36   Septicemia bacter do recem-nascido";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P37   Outr doenc infecc e parasit congen";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P39   Outr infecc especificas do periodo perinatal";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P52   Hemorragia intracran nao-traum feto rec-nasc";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P96   Outr afeccoes originadas periodo perinatal";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q02   Microcefalia";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"Q03   Hidrocefalia congen";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q04   Outr malformacoes congen do cerebro";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q05   Espinha bifida";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q07   Outr malformacoes congen do sist nervoso";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q21   Malformacoes congen dos septos cardiacos";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;4
"Q24   Outr malformacoes congen do coracao";1;-;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q25   Malformacoes congen das grandes arterias";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q61   Doenc cisticas do rim";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Q79   Malformacoes congen sist osteomuscular NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q90   Sindr de Down";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
"Q91   Sindr de Edwards e sindr de Patau";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q99   Outr anomalias dos cromossomos NCOP";1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;23;27
"R57   Choque NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"R98   Morte s/assist";-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;1;1;1;-;7
"R99   Outr causas mal definidas e NE mortalidade";-;-;1;2;1;-;-;1;2;1;5;-;1;-;-;-;1;1;-;1;17
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;-;1;-;-;-;1;1;-;-;2;1;1;3;1;2;1;14
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V27   Motocicl traum colis objeto fixo parado";-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;3
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;3
"V48   Ocup automovel traum acid transp s/colis";-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;3
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;1;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;4
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;1;-;-;2;-;1;1;1;2;-;-;-;-;-;-;-;8
"V95   Acid de aeronave mot causando traum ao ocup";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"V99   Acid transp NE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"W07   Queda de uma cadeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;7
"W19   Queda s/especificacao";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;2;2;5;33;45
"W22   Impacto acid ativo passivo caus outr objetos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"W67   Afogamento e submersao em piscina";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W74   Afogamento e submersao NE";-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"W78   Inalacao do conteudo gastrico";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W79   Inalacao ingest aliment caus obstr trat resp";-;1;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;5
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W84   Riscos NE a respiracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X04   Exposicao combustao subst muito inflamavel";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X12   Contato c/outr liquidos quentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"X42   Envenen acid narcot psicodislepticos NCOP";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X45   Envenen acid p/e exposicao ao alcool";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X65   Auto-intox voluntaria p/alcool";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;-;2;-;1;2;-;-;-;-;-;-;1;-;-;6
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X79   Lesao autoprov intenc p/objeto contundente";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;3
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;-;-;2;2;2;-;2;-;1;-;-;-;-;-;-;9
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;1;-;-;-;-;5
"Y21   Afogamento submersao intenc nao determinada";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"Y29   Contato obj contundente intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"Y86   Sequelas de outr acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Total";28;7;24;23;8;8;10;28;22;41;56;63;80;118;170;193;223;307;355;1300;3064
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
