 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Fem
Período:2017
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"K76   Outr doenc do figado";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
"K80   Colelitiase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;5
"K81   Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;3;5
"K83   Outr doenc das vias biliares";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;6;9
"K85   Pancreatite aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;3;6
"K86   Outr doenc do pancreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"K92   Outr doenc do aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;6;12
"L02   Abscesso cutaneo furunculo e antraz";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;3
"L03   Celulite";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;5;7
"L08   Outr infecc localiz pele e tec subcutaneo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;3;7
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;4;7
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3
"M15   Poliartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;4
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M32   Lupus eritematoso disseminado";-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;3
"M33   Dermatopoliomiosite";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;5
"M72   Transt fibroblasticos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;6
"N17   Insuf renal aguda";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;5;10
"N18   Insuf renal cronica";-;-;-;-;-;-;-;1;-;-;1;2;1;1;-;-;3;-;2;7;18
"N19   Insuf renal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;5;7
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;2
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"N39   Outr transt do trato urinario";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;9;12;92;120
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"N81   Prolapso genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"O15   Eclampsia";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O95   Morte obstetrica de causa NE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P01   Fet rec-nasc afet complic maternas gravidez";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P02   Fet rec-nasc afet compl plac cord umb membr";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P03   Fet rec-nasc afet out compl trab parto parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P21   Asfixia ao nascer";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P22   Desconforto respirat do recem-nascido";6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P26   Hemorragia pulmonar orig periodo perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P28   Outr afeccoes respirat orig per perinatal";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P29   Transt cardiovasc orig periodo perinatal";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P39   Outr infecc especificas do periodo perinatal";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P53   Doenc hemorragica do feto e do recem-nascido";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P61   Outr transt hematologicos perinatais";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P77   Enterocolite necrotizante do feto e rec-nasc";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"Q01   Encefalocele";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q04   Outr malformacoes congen do cerebro";1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q20   Malform congen camaras e comunicacoes card";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q21   Malformacoes congen dos septos cardiacos";-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
"Q23   Malformacoes congen valvas aortica e mitral";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q25   Malformacoes congen das grandes arterias";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q40   Outr malform congen trato digestivo super";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q61   Doenc cisticas do rim";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Q79   Malformacoes congen sist osteomuscular NCOP";1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q81   Epidermolise bolhosa";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q90   Sindr de Down";-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"Q91   Sindr de Edwards e sindr de Patau";1;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;18
"R57   Choque NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R98   Morte s/assist";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;1;5
"R99   Outr causas mal definidas e NE mortalidade";-;-;3;1;1;-;-;-;1;-;2;-;1;-;-;-;-;-;-;2;11
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;3
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;-;1;-;5
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;1;2;-;2;-;2;-;-;-;-;-;-;-;-;7
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;1;-;-;3;1;1;-;-;-;-;1;7
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;3
"V99   Acid transp NE";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"W06   Queda de um leito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;12;19
"W19   Queda s/especificacao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;9;33;49
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W73   Outr afogamentos e submersao espec";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W74   Afogamento e submersao NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W78   Inalacao do conteudo gastrico";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
"W79   Inalacao ingest aliment caus obstr trat resp";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"W87   Exposicao a corrente eletrica NE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;3
"X59   Exposicao a fatores NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;1;-;-;-;-;1;3;2;-;2;-;-;-;-;9
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;-;2;2;3;3;1;4;-;1;2;1;-;-;-;1;20
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;-;-;2;1;-;3;-;-;-;-;-;-;-;-;-;6
"Y00   Agressao p/meio de um objeto contundente";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;3
"Y09   Agressao p/meios NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y12   Envenen narcot psicodislept NCOP int n det";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y14   Env out drog med subst biolog e NE int n det";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2
"Y86   Sequelas de outr acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Total";32;10;19;10;7;5;9;24;20;27;43;56;89;119;156;205;288;354;381;1609;3463
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
