 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Fem
Período:2010
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
"M08   Artrite juvenil";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"M16   Coxartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"M45   Espondilite ancilosante";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"M54   Dorsalgia";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;3
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;2;4;9
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N17   Insuf renal aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;5
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;1;2;2;9
"N19   Insuf renal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"N39   Outr transt do trato urinario";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;2;3;10;49;70
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"O85   Infecc puerperal";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O88   Embolia orig obstetrica";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P02   Fet rec-nasc afet compl plac cord umb membr";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P03   Fet rec-nasc afet out compl trab parto parto";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P15   Outr traum de parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P21   Asfixia ao nascer";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P22   Desconforto respirat do recem-nascido";4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"P24   Sindr de aspiracao neonatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P26   Hemorragia pulmonar orig periodo perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P36   Septicemia bacter do recem-nascido";1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P52   Hemorragia intracran nao-traum feto rec-nasc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P54   Outr hemorragias neonatais";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P74   Outr dist eletrolit metab transit per neonat";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P77   Enterocolite necrotizante do feto e rec-nasc";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P96   Outr afeccoes originadas periodo perinatal";4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q00   Anencefalia e malformacoes similares";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q03   Hidrocefalia congen";-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3
"Q04   Outr malformacoes congen do cerebro";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q21   Malformacoes congen dos septos cardiacos";-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;5
"Q22   Malform congen valvas pulmonar tricuspide";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q23   Malformacoes congen valvas aortica e mitral";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q24   Outr malformacoes congen do coracao";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q25   Malformacoes congen das grandes arterias";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q33   Malformacoes congen do pulmao";1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q43   Outr malformacoes congen do intestino";-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q63   Outr malformacoes congen do rim";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"Q79   Malformacoes congen sist osteomuscular NCOP";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q90   Sindr de Down";1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3
"Q91   Sindr de Edwards e sindr de Patau";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q99   Outr anomalias dos cromossomos NCOP";-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;24;26
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"R95   Sindr da morte subita na infancia";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R96   Outr mortes subitas de causa desconhecida";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"R98   Morte s/assist";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;1;1;9
"R99   Outr causas mal definidas e NE mortalidade";-;-;-;-;2;1;1;2;-;-;1;1;4;2;1;1;3;1;4;-;24
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;-;-;2;1;-;4;-;1;1;1;2;3;2;1;-;3;21
"V19   Ciclista traum acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;3
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V44   Ocup autom traum colis veic trans pesad onib";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;3
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;3
"V73   Ocup onibus traum colis automovel caminhonet";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;3
"W06   Queda de um leito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;3
"W10   Queda em ou de escadas ou degraus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;4
"W19   Queda s/especificacao";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;3;6;45;56
"W78   Inalacao do conteudo gastrico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"W79   Inalacao ingest aliment caus obstr trat resp";-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;1;-;1;5
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;2
"X38   Vitima de inundacao";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X59   Exposicao a fatores NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"X68   Auto-intox intenc a pesticidas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;-;-;-;4
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;-;-;-;1;3;3;1;-;2;-;-;-;-;-;1;11
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;2;-;-;-;-;5
"Y00   Agressao p/meio de um objeto contundente";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
"Y09   Agressao p/meios NE";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y29   Contato obj contundente intenc n det";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;2;-;-;5
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;2;-;2;8
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Total";29;22;16;17;6;7;13;20;23;43;39;53;100;118;149;184;242;286;332;1261;2960
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
