 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Fem
Período:2015
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"N17   Insuf renal aguda";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;10;14
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;6;8
"N19   Insuf renal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;4
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"N32   Outr transt da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N39   Outr transt do trato urinario";-;-;-;-;-;-;-;-;-;-;-;-;1;3;2;5;6;8;14;74;113
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"N82   Fistulas do trato genital femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"O05   Outr tipos de aborto";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O15   Eclampsia";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;2
"P00   Fet rec-nasc afet afec mat n obr rel grav at";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P01   Fet rec-nasc afet complic maternas gravidez";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P02   Fet rec-nasc afet compl plac cord umb membr";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P05   Crescimento fetal retard e desnutric fetal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P07   Transt rel gest curt dur peso baix nasc NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P21   Asfixia ao nascer";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P22   Desconforto respirat do recem-nascido";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P23   Pneumonia congen";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P27   Doenc respirat cron orig periodo perinatal";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P28   Outr afeccoes respirat orig per perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P36   Septicemia bacter do recem-nascido";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P37   Outr doenc infecc e parasit congen";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P61   Outr transt hematologicos perinatais";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P83   Outr afecc compr tegum espec feto rec-nasc";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P92   Problemas de alimentacao do recem-nascido";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q21   Malformacoes congen dos septos cardiacos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
"Q22   Malform congen valvas pulmonar tricuspide";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q23   Malformacoes congen valvas aortica e mitral";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q24   Outr malformacoes congen do coracao";1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"Q33   Malformacoes congen do pulmao";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q43   Outr malformacoes congen do intestino";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q44   Malform congen vesic biliar via biliar figad";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2
"Q60   Agenesia renal e outr defeitos reducao rim";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q79   Malformacoes congen sist osteomuscular NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q90   Sindr de Down";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q91   Sindr de Edwards e sindr de Patau";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q99   Outr anomalias dos cromossomos NCOP";-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;13
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;3
"R98   Morte s/assist";-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;1;-;1;3;8
"R99   Outr causas mal definidas e NE mortalidade";-;-;-;-;-;1;-;-;1;1;-;-;-;1;-;-;1;1;-;1;7
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;-;-;-;1;-;-;1;2;-;2;2;-;2;2;1;2;15
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2
"V28   Motociclista traum acid transp s/colis";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;3
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;2;-;-;-;1;-;2;-;-;1;-;-;-;-;-;-;-;6
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"W19   Queda s/especificacao";-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;2;3;9;42;61
"W69   Afogamento e submersao em aguas naturais";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"W79   Inalacao ingest aliment caus obstr trat resp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;3
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"X02   Exposicao fogo contr edif outr tipo constr";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X44   Envenen acid outr drog medic subst biolog NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X69   Auto-int intenc outr prod quim subst noc NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;1;-;1;-;6
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"X78   Lesao autoprov intenc obj cortante  penetr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;1;-;4
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;-;2;3;-;2;-;-;1;-;-;-;-;-;1;-;9
"X97   Agressao p/meio de fumaca fogo e chamas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;-;-;-;-;3;4;-;-;-;-;-;-;-;-;-;7
"Y00   Agressao p/meio de um objeto contundente";-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;3
"Y01   Agressao p/meio projecao de um lugar elevado";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y07   Outr sindr de maus tratos";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Total";25;7;15;7;2;6;12;17;27;39;48;47;91;131;171;176;238;275;371;1393;3098
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
