 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Fem
Período:2016
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"M33   Dermatopoliomiosite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;6;8
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
"M81   Osteoporose s/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"M84   Transt da continuidade do osso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3
"M89   Outr transt osseos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
"N03   Sindr nefritica cronica";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"N10   Nefrite tubulo-intersticial aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;4;-;-;8;15
"N13   Uropatia obstrutiva e p/refluxo";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"N15   Outr doenc renais tubulo-intersticiais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N17   Insuf renal aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;3;8
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;2;7;12
"N19   Insuf renal NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;5
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N39   Outr transt do trato urinario";-;-;-;-;-;-;-;-;-;-;-;1;2;1;4;7;2;8;16;73;114
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"O71   Outr traum obstetricos";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O72   Hemorragia pos-parto";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O88   Embolia orig obstetrica";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O90   Complic do puerperio NCOP";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"P01   Fet rec-nasc afet complic maternas gravidez";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P02   Fet rec-nasc afet compl plac cord umb membr";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P21   Asfixia ao nascer";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P22   Desconforto respirat do recem-nascido";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"P26   Hemorragia pulmonar orig periodo perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P28   Outr afeccoes respirat orig per perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P29   Transt cardiovasc orig periodo perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P36   Septicemia bacter do recem-nascido";1;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"P37   Outr doenc infecc e parasit congen";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P39   Outr infecc especificas do periodo perinatal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P60   Coagulacao intravasc dissem feto rec-nasc";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P77   Enterocolite necrotizante do feto e rec-nasc";-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P96   Outr afeccoes originadas periodo perinatal";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q00   Anencefalia e malformacoes similares";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q03   Hidrocefalia congen";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q07   Outr malformacoes congen do sist nervoso";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q20   Malform congen camaras e comunicacoes card";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q21   Malformacoes congen dos septos cardiacos";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q22   Malform congen valvas pulmonar tricuspide";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q24   Outr malformacoes congen do coracao";-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q33   Malformacoes congen do pulmao";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q44   Malform congen vesic biliar via biliar figad";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q60   Agenesia renal e outr defeitos reducao rim";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q85   Facomatoses NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Q89   Outr malformacoes congen NCOP";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q90   Sindr de Down";-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;3
"Q91   Sindr de Edwards e sindr de Patau";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q93   Monossomias e delecoes dos autossomos NCOP";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;20
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;4
"R98   Morte s/assist";-;-;-;-;-;-;-;-;-;1;1;-;2;1;1;-;-;2;1;-;9
"R99   Outr causas mal definidas e NE mortalidade";-;-;-;-;-;-;-;-;-;1;2;-;-;1;4;2;1;1;-;1;13
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;3
"V04   Pedestre traum colis veic transp pesado onib";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;2;-;1;6
"V22   Motocicl traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"V23   Motocicl traum colis automov pickup caminhon";-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"V24   Motocicl traum colis veic transp pesado onib";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"V47   Ocup automovel traum colis obj fixo parado";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
"V48   Ocup automovel traum acid transp s/colis";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
"V49   Ocup automovel traum outr acid transp e NE";-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;1;-;-;-;-;4
"V54   Ocup caminhon traum col veic transp pes onib";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"V64   Ocup v tr pes tr col outr veic tr pes onib";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"W06   Queda de um leito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"W10   Queda em ou de escadas ou degraus";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"W17   Outr quedas de um nivel a outr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;6;9
"W19   Queda s/especificacao";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;4;7;37;50
"W73   Outr afogamentos e submersao espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"W79   Inalacao ingest aliment caus obstr trat resp";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;3
"W80   Inalac ingest outr obj caus obstr trat resp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;3
"X64   Auto-int intenc out drog med subst biolog NE";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;-;2;-;1;-;-;-;1;1;-;-;1;-;-;-;6
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"X91   Agressao enforc estrangulamento sufocacao";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;-;1;-;3;-;-;-;-;-;-;-;-;-;-;-;4
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;3
"Y04   Agressao p/meio de forca corporal";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
"Y09   Agressao p/meios NE";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2
"Y29   Contato obj contundente intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;2;5
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;4
"Y84   Reac anorm compl tard out proc med s/acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Y85   Sequelas de acid transp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"Y86   Sequelas de outr acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Y88   Sequelas cuid med cirurg consid causa ext";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"Total";23;9;22;9;3;8;11;19;23;33;52;52;82;127;162;196;254;294;410;1456;3245
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
