 Mortalidade - Brasil
Óbitos p/Residênc por Categoria CID-10 e Faixa Etária det
Município: 350950 CAMPINAS
Sexo: Fem
Período:2013
"Categoria CID-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"L51   Eritema polimorfo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"L89   Ulcera de decubito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4
"L97   Ulcera dos membros infer NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"L98   Outr afeccoes da pele e tec subcutaneo NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"M00   Artrite piogenica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
"M06   Outr artrites reumatoides";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;2;-;6
"M17   Gonartrose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M32   Lupus eritematoso disseminado";-;-;-;-;-;1;-;-;-;1;1;1;1;-;-;1;-;-;-;-;6
"M34   Esclerose sistemica";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"M35   Outr afeccoes sistemicas do tec conjuntivo";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"M46   Outr espondilopatias inflam";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M47   Espondilose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M51   Outr transt de discos intervertebrais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"M62   Outr transt musculares";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;3
"M80   Osteoporose c/frat patologica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"M86   Osteomielite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
"N12   Nefrite tubulo-intersticial NE aguda cronica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3
"N17   Insuf renal aguda";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;5;7
"N18   Insuf renal cronica";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;2;3;1;11
"N19   Insuf renal NE";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
"N20   Calculose do rim e do ureter";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N28   Outr transt do rim e do ureter NCOP";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"N30   Cistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"N39   Outr transt do trato urinario";-;-;-;1;-;-;-;-;-;-;-;1;-;-;7;4;8;10;10;65;106
"N73   Outr doenc inflam pelvicas femin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;3
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"O14   Hipertensao gestacional c/proteinuria signif";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O15   Eclampsia";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O41   Outr transt membranas e liquido amniotico";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O72   Hemorragia pos-parto";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"O87   Complic venosas no puerperio";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"O90   Complic do puerperio NCOP";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"O99   Outr doenc mat COP compl grav parto puerp";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"P00   Fet rec-nasc afet afec mat n obr rel grav at";2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P01   Fet rec-nasc afet complic maternas gravidez";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P02   Fet rec-nasc afet compl plac cord umb membr";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P03   Fet rec-nasc afet out compl trab parto parto";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P21   Asfixia ao nascer";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P22   Desconforto respirat do recem-nascido";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P26   Hemorragia pulmonar orig periodo perinatal";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P27   Doenc respirat cron orig periodo perinatal";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P28   Outr afeccoes respirat orig per perinatal";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P36   Septicemia bacter do recem-nascido";2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"P37   Outr doenc infecc e parasit congen";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P52   Hemorragia intracran nao-traum feto rec-nasc";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"P77   Enterocolite necrotizante do feto e rec-nasc";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P83   Outr afecc compr tegum espec feto rec-nasc";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"P96   Outr afeccoes originadas periodo perinatal";-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q20   Malform congen camaras e comunicacoes card";2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q21   Malformacoes congen dos septos cardiacos";-;1;2;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;6
"Q23   Malformacoes congen valvas aortica e mitral";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q24   Outr malformacoes congen do coracao";-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"Q25   Malformacoes congen das grandes arterias";2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"Q33   Malformacoes congen do pulmao";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q43   Outr malformacoes congen do intestino";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q61   Doenc cisticas do rim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"Q75   Outr malformacoes congen ossos cranio e face";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q79   Malformacoes congen sist osteomuscular NCOP";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"Q89   Outr malformacoes congen NCOP";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Q90   Sindr de Down";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Q91   Sindr de Edwards e sindr de Patau";-;-;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"Q99   Outr anomalias dos cromossomos NCOP";1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"R04   Hemorragia das vias respirat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"R10   Dor abdominal e pelvica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
"R54   Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;21;22
"R57   Choque NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"R64   Caquexia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"R68   Outr sint e sinais gerais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
"R98   Morte s/assist";-;-;-;-;-;-;-;-;2;1;1;1;3;2;-;1;1;1;-;-;13
"R99   Outr causas mal definidas e NE mortalidade";-;-;-;-;-;-;1;1;1;2;1;1;1;1;-;1;2;-;-;2;14
"V02   Pedestre traum colis veic motor 2 3 rodas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"V03   Pedestre traum colis automov pickup caminhon";-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;2
"V09   Pedestre traum outr acid transp e NE";-;-;-;-;1;1;-;1;1;1;1;-;-;-;-;1;1;-;-;1;9
"V29   Motociclista traum outr acid transp e NE";-;-;-;-;-;1;-;-;2;1;-;-;2;-;-;-;-;-;-;-;6
"V39   Ocup tricicl mot traum outr acid transp e NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"V43   Ocup automov traum col auto pickup caminhon";-;-;-;-;-;2;-;-;-;3;3;-;-;-;-;1;-;-;-;-;9
"V48   Ocup automovel traum acid transp s/colis";-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"V49   Ocup automovel traum outr acid transp e NE";-;-;1;-;-;1;-;-;1;-;-;2;1;-;-;-;-;-;-;-;6
"V89   Acid veic mot n-mot tipos de veic NE";-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;1;-;-;-;-;4
"W02   Queda env patins rodas gelo esqui pranch rod";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W13   Queda de ou p/fora edificios outr estruturas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"W18   Outr quedas no mesmo nivel";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;5;9
"W19   Queda s/especificacao";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;5;39;49
"W20   Impacto caus objeto lanc projetado em queda";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"W55   Mordedura golpe provoc outr animais mamif";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"W70   Afogamento submersao conseq queda aguas nat";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"W78   Inalacao do conteudo gastrico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"W79   Inalacao ingest aliment caus obstr trat resp";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"W84   Riscos NE a respiracao";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"X09   Exposicao a tipo NE de fumaca fogo chamas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X59   Exposicao a fatores NE";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;2;5
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"X80   Lesao autoprov intenc precip lugar elevado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;3
"X84   Lesao autoprov intenc p/meios NE";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;2
"X93   Agressao disparo de arma de fogo de mao";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"X95   Agressao disparo outr arma de fogo ou NE";-;-;-;-;-;-;-;4;1;-;3;-;-;3;-;-;-;-;-;-;11
"X99   Agressao objeto cortante ou penetrante";-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;3
"Y00   Agressao p/meio de um objeto contundente";-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;1;-;5
"Y09   Agressao p/meios NE";-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"Y19   Env out prod quim subst noc e NE int n det";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;3
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"Y29   Contato obj contundente intenc n det";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;3
"Y33   Outr fatos ou eventos espec intenc n det";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"Y34   Fatos ou eventos NE e intenc nao determinada";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;3
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
"Total";35;17;27;11;9;14;13;20;37;39;50;59;101;131;162;214;237;258;399;1330;3163
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
